,회사명,거래소코드,회계년도,배당금_현금,상장협 산업분류 코드(중분류),자산,장기차입금,매출액,영업활동으로 인한 현금흐름,매출액증가율,총자산자연로그,배당금지급_여부,산업매출액증가율,WW지수
658,(주)세동,053060,2022,0.0,33000,109635.0,27958.0,156051.0,19880.0,0.17650917151064166,11.604911945582602,0,0.17408855123907996,-51.01826433920172
660,(주)세림비앤지,340440,2022,0.0,32200,45795.0,0.0,52526.0,4249.0,0.10175144205558469,10.731930193837089,0,0.0634554390446139,-47.77370322158247
662,(주)세보엠이씨,011560,2022,5002284.0,64200,441893.0,0.0,1031969.0,-14511.0,1.3852502970095644,12.998823050305427,1,0.39070383927596947,-63.95919007714057
664,(주)세아메카닉스,396300,2022,0.0,32500,78967.0,299.0,87639.0,4789.0,-0.16371808084278025,11.276785322660233,0,0.28512660146741625,-46.68047421283276
667,(주)세운메디칼,100700,2022,2597466.0,32100,132479.0,0.0,60116.0,9279.0,-0.03935825117052046,11.794179421281418,1,0.10024222681444007,-57.57154059605628
669,(주)세원물산,024830,2022,208750.0,33000,310570.0,0.0,171134.0,35402.0,-0.18544080268832047,12.646164597781391,1,0.17408855123907996,-60.4556908813214
671,(주)세종메디칼,258830,2022,0.0,32700,138200.0,0.0,16083.0,-429.0,-0.10754120193108041,11.836457190315707,0,0.175691303856638,-49.883717940265136
673,(주)세중,039310,2022,0.0,147500,129736.0,0.0,42124.0,914.0,-0.7335441836928333,11.77325689539921,0,0.08138671593354112,-48.46889138731682
675,(주)세진티에스,067770,2022,0.0,32600,46934.0,0.0,16525.0,2274.0,-0.38800829568180134,10.756497638482541,0,0.06811149574196777,-45.716727566388
677,(주)세코닉스,053450,2022,0.0,32700,302346.0,10610.0,479616.0,34588.0,0.08345682582137565,12.619327335913168,0,0.175691303856638,-54.99242264444483
679,(주)세토피아,222810,2022,0.0,105800,74189.0,192.0,116535.0,-7046.0,0.516869289042772,11.214371170187217,0,0.09154042760427497,-49.3488683306531
681,(주)세화피앤씨,252500,2022,414864.0,32000,40717.0,0.0,37919.0,1988.0,-0.04389813414019163,10.614400974640018,1,0.23511295413395092,-50.79587450496772
683,(주)센코,347000,2022,0.0,32700,76784.0,300.0,40803.0,2861.0,0.47890540050743025,11.248751564098027,0,0.175691303856638,-49.70948898749107
685,(주)셀레믹스,331920,2022,0.0,32100,22211.0,0.0,8729.0,-4150.0,0.0797872340425532,10.008342940638508,0,0.10024222681444007,-41.59320990121124
687,(주)셀루메드,049180,2022,0.0,32100,93256.0,180.0,122085.0,-8287.0,0.22185191857323006,11.443103678599668,0,0.10024222681444007,-49.290961302461504
689,(주)셀리드,299660,2022,0.0,137000,45857.0,0.0,480.0,-12216.0,-0.47194719471947194,10.73328313778719,0,0.05575074822007892,-42.58179347832275
691,(주)셀리버리,268600,2022,0.0,137000,84705.0,8518.0,23158.0,-56381.0,4.980888429752066,11.346929910775048,0,0.05575074822007892,-60.52266061564002
693,(주)셀바스에이아이,108860,2022,0.0,105800,106580.0,12495.0,50869.0,5084.0,0.04716126641689654,11.576651155850774,0,0.09154042760427497,-50.35650325159108
695,(주)셀바스헬스케어,208370,2022,0.0,32700,45107.0,1495.0,27686.0,51.0,-0.04823129017841796,10.71679272408986,0,0.175691303856638,-45.13371486917318
697,(주)셀트리온제약,068760,2022,0.0,32100,599725.0,21667.0,386040.0,-4046.0,-0.03184547246562906,13.304226495798122,0,0.10024222681444007,-57.26740496940831
699,(주)셀트리온헬스케어,091990,2022,20164299.0,74600,4454599.0,0.0,1972188.0,202119.0,0.09293616021404433,15.30944760361245,1,0.22369243083476922,-72.01807850181665
701,(주)셀피글로벌,068940,2022,0.0,32600,43562.0,191.0,37886.0,-5037.0,0.36295283663704714,10.681940489675172,0,0.06811149574196777,-46.51471073096583
703,(주)소룩스,290690,2022,412842.0,32800,68411.0,937.0,55896.0,15676.0,-0.20161117538672493,11.13328890939415,1,0.5706567175606515,-50.716585016228635
706,(주)소프트센,032680,2022,0.0,74600,122130.0,13691.0,73373.0,1434.0,-0.20677837837837837,11.712841330165134,0,0.22369243083476922,-48.40254927085642
708,(주)손오공,066910,2022,0.0,74600,52416.0,0.0,66683.0,374.0,-0.11620787000834978,10.866967167212742,0,0.22369243083476922,-45.19119575174775
710,(주)솔고바이오메디칼,043100,2022,0.0,32700,53891.0,9413.0,23396.0,-5463.0,-0.023172310133188594,10.894718767073803,0,0.175691303856638,-44.77432797655604
712,(주)솔루에타,154040,2022,0.0,32600,151356.0,12000.0,157872.0,16674.0,0.17334205382425733,11.927389956875194,0,0.06811149574196777,-53.22847431496866
714,(주)솔본,035610,2022,0.0,137100,220672.0,0.0,93816.0,14837.0,-0.06370323057116338,12.304432715143255,0,0.5009612897653474,-49.41858085336925
716,(주)솔트룩스,304100,2022,0.0,105800,78705.0,0.0,30314.0,-2027.0,0.13268318200500692,11.273461964788922,0,0.09154042760427497,-48.899546386537494
718,(주)쇼박스,086980,2022,0.0,105900,163179.0,0.0,56684.0,-21271.0,0.11289119252365806,12.002603036762029,0,0.28411202943358577,-49.12241040761816
720,(주)수산아이앤티,050960,2022,843875.0,105800,94842.0,600.0,25563.0,4183.0,0.021784315292989048,11.459967628105451,1,0.09154042760427497,-56.15445993722364
722,(주)수성샐바시온,084180,2022,0.0,32900,98781.0,84.0,52344.0,-7791.0,0.4562653015802359,11.500660557550157,0,0.12395095719486701,-50.21601934655742
724,(주)수젠텍,253840,2022,43808.0,32100,173297.0,400.0,101399.0,30428.0,0.31344153573140243,12.06276216453251,1,0.10024222681444007,-60.94368594010192
726,(주)슈프리마,236200,2022,0.0,32600,193787.0,1.0,89397.0,18866.0,0.23183872567932537,12.17451489672551,0,0.06811149574196777,-54.57047722866547
728,(주)슈프리마아이디,317770,2022,0.0,32600,50241.0,1.0,15078.0,2890.0,0.03857280617164899,10.824586705402588,0,0.06811149574196777,-47.59186420783396
730,(주)슈프리마에이치큐,094840,2022,0.0,32600,204537.0,1.0,32403.0,6665.0,0.0497618816211488,12.228504167194654,0,0.06811149574196777,-53.581368098718144
732,(주)슈피겐코리아,192440,2022,3376706.0,33300,473976.0,0.0,445896.0,20692.0,0.15713751868460388,13.068911966483933,1,0.16049121741451877,-63.013455142107865
734,(주)스마트솔루션즈,136510,2022,0.0,32900,28257.0,0.0,11700.0,-1033.0,-0.6050499594923036,10.249096493490926,0,0.12395095719486701,-41.38137839933707
736,(주)스맥,099440,2022,0.0,32900,193579.0,7274.0,159473.0,9633.0,0.2410350194552529,12.173440976866821,0,0.12395095719486701,-53.51639260973609
738,(주)스카이문스테크놀로지,033790,2022,0.0,32600,25288.0,0.0,11406.0,1357.0,0.013416259440248778,10.138085253895454,0,0.06811149574196777,-44.44811729313035
740,(주)스코넥엔터테인먼트,276040,2022,0.0,105800,29724.0,0.0,3643.0,-4323.0,-0.4040569278586619,10.299710079277359,0,0.09154042760427497,-41.64732666789033
742,(주)스킨앤스킨,159910,2022,0.0,32000,35329.0,0.0,21406.0,-5720.0,-0.22475735187599594,10.472459435395576,0,0.23511295413395092,-41.420668146757606
744,(주)스타플렉스,115570,2022,0.0,32200,116047.0,0.0,104073.0,15338.0,0.2245034826807229,11.661750560442117,0,0.0634554390446139,-52.65297151017919
746,(주)스튜디오미르,408900,2022,0.0,105900,25346.0,0.0,25781.0,3016.0,0.791591382904795,10.14037620564201,0,0.28411202943358577,-45.573119973373174
748,(주)스튜디오산타클로스엔터테인먼트,204630,2022,0.0,189000,120314.0,0.0,18481.0,8433.0,-0.4647222383131553,11.697860270918989,0,-0.22763102417920844,-52.803727306910986
750,(주)스페코,013810,2022,0.0,32900,85780.0,5000.0,31080.0,8567.0,-0.4281193074134727,11.359541158070872,0,0.12395095719486701,-48.00569066221574
752,(주)승일,049830,2022,502140.0,32500,176833.0,0.0,158939.0,2287.0,0.07919877779663895,12.082961063352151,1,0.28512660146741625,-56.8516243341026
754,(주)시공테크,020710,2022,380854.0,137300,162652.0,0.0,100208.0,-3201.0,0.0822533264212891,11.999368228167736,1,0.24870623355418753,-56.56921478077198
756,(주)시너지이노베이션,048870,2022,0.0,32700,227376.0,1360.0,30319.0,12870.0,-0.6255249246578727,12.334360313831644,0,0.175691303856638,-50.79231690010603
758,(주)시노펙스,025320,2022,0.0,32600,214865.0,6242.0,244769.0,29182.0,0.05727182411126949,12.27776520291691,0,0.06811149574196777,-54.70279550184164
760,(주)시스웍,269620,2022,0.0,32700,76583.0,0.0,29556.0,-10689.0,0.664564091011489,11.246130398983224,0,0.175691303856638,-48.74677285688791
762,(주)시큐브,131090,2022,1025263.0,105800,46751.0,0.0,13703.0,7600.0,0.03826337323836945,10.752590924862394,1,0.09154042760427497,-54.19093615958457
764,(주)시티랩스,139050,2022,0.0,106200,67493.0,0.0,28355.0,-8206.0,-0.27722974178583265,11.119779167779317,0,0.09091079167796637,-45.923029058185385
766,(주)신도기연,290520,2022,0.0,32900,72439.0,0.0,21815.0,-1083.0,-0.4518017791626878,11.19050010737418,0,0.12395095719486701,-46.256544840221785
768,(주)신스틸,162300,2022,0.0,32400,161576.0,7908.0,381032.0,-12707.0,0.10983211194090713,11.992730899188224,0,0.19117699359623958,-50.38398153708281
770,(주)신진에스엠,138070,2022,1704404.0,32500,110978.0,13176.0,66325.0,8277.0,0.08576433225288937,11.617087262452415,1,0.28512660146741625,-55.136442073107986
772,(주)신테카바이오,226330,2022,0.0,105800,55689.0,0.0,244.0,-8511.0,-0.2302839116719243,10.927537919877333,0,0.09154042760427497,-44.95069960342718
774,(주)신화콘텍,187270,2022,0.0,32800,92398.0,3091.0,44947.0,8898.0,0.024363006518072838,11.433860612373874,0,0.5706567175606515,-45.379644327698735
776,(주)실리콘투,257720,2022,0.0,74600,129216.0,3686.0,165272.0,9848.0,0.26159905955634266,11.769240701672508,0,0.22369243083476922,-51.05223125042482
778,(주)심텍,222800,2022,15922939.0,32600,1266333.0,38071.0,1697452.0,435473.0,0.24279615443469296,14.051635880274453,1,0.06811149574196777,-71.24846686398372
780,(주)심텍홀딩스,036710,2022,2316834.0,32600,1416384.0,88890.0,1710417.0,421088.0,0.2520171960334639,14.163617702912084,1,0.06811149574196777,-71.28085913491024
782,(주)싸이맥스,160980,2022,3066128.0,32900,226048.0,0.0,195056.0,-627.0,-0.19483521563965392,12.328502645083523,1,0.12395095719486701,-58.473947521005506
784,(주)싸이버원,356890,2022,379978.0,105800,32626.0,0.0,22754.0,3467.0,0.02560173082123862,10.392864795496248,1,0.09154042760427497,-52.051509769337954
786,(주)싸이토젠,217330,2022,0.0,137000,41220.0,0.0,761.0,-6379.0,1.1867816091954022,10.62667885444445,0,0.05575074822007892,-48.93419470273796
788,(주)썸에이지,208640,2022,0.0,105800,47940.0,0.0,12519.0,-11879.0,-0.6545339146752028,10.777705507988376,0,0.09154042760427497,-41.942444156786074
790,(주)쎄노텍,222420,2022,0.0,32300,96332.0,23237.0,34731.0,-4332.0,0.05613501596472556,11.475555837500224,0,0.1466918239658199,-48.2768818332455
792,(주)쎄니트,037760,2022,1590146.0,32400,197618.0,8744.0,160097.0,16891.0,0.27005672127246044,12.194091153264587,1,0.19117699359623958,-59.53407975027607
794,(주)쎄트렉아이,099320,2022,726849.0,33100,258780.0,0.0,91358.0,24144.0,0.24382905145066644,12.463733558869944,1,0.34094962022827735,-59.26516709406579
796,(주)쎌바이오텍,049960,2022,3079755.0,32100,115839.0,0.0,50526.0,12814.0,0.07793399185031895,11.659956574985598,1,0.10024222681444007,-57.760740532461256
798,(주)쏠리드,050890,2022,3042668.0,32600,434335.0,0.0,279786.0,15118.0,0.31814113013408213,12.981571404730053,1,0.06811149574196777,-64.05441670954527
800,(주)씨씨에스충북방송,066790,2022,0.0,106000,32092.0,0.0,19356.0,4568.0,0.03281575156074916,10.376362056873546,0,0.30522622475460137,-43.95284169780669
802,(주)씨앤씨인터내셔널,352480,2022,0.0,32000,178951.0,1544.0,130606.0,8826.0,0.43060880233093085,12.094867304331673,0,0.23511295413395092,-52.75709483908025
804,(주)씨앤투스,352700,2022,7153977.0,31300,184516.0,0.0,141584.0,30548.0,-0.17141770299926848,12.12549145956989,1,0.081271260376553,-59.629806477498505
806,(주)씨에스,065770,2022,0.0,32600,34117.0,0.0,35183.0,-5644.0,-0.14379927966514164,10.437551072769297,0,0.06811149574196777,-43.22177039924497
808,(주)씨에스에이코스믹,083660,2022,0.0,32000,34624.0,520.0,61199.0,-8236.0,0.014959284873210939,10.452302362206153,0,0.23511295413395092,-41.448182801110875
810,(주)씨엔알리서치,359090,2022,0.0,137300,70507.0,0.0,48498.0,2523.0,0.12339301846146719,11.163467274651499,0,0.24870623355418753,-47.33995948841082
812,(주)씨엔플러스,115530,2022,0.0,32600,34910.0,0.0,43043.0,15.0,0.36117260135348805,10.460528600099082,0,0.06811149574196777,-46.59960274303076
814,(주)씨유메디칼시스템,115480,2022,0.0,32700,88081.0,14160.0,46957.0,3121.0,0.3263939890401672,11.386012124647282,0,0.175691303856638,-49.43362564239679
816,(주)씨이랩,189330,2022,0.0,105800,28800.0,0.0,9897.0,-4936.0,0.7128764278296988,10.268130666124037,0,0.09154042760427497,-45.181491177897215
818,(주)씨제이이엔엠,035760,2022,0.0,106000,10332247.0,406021.0,4792238.0,1650761.0,0.3490153268342474,16.15078033922261,0,0.30522622475460137,-70.543044556204
820,(주)씨젠,096530,2022,40449660.0,32100,1390778.0,2168.0,853561.0,319009.0,-0.3773413683504847,14.145373860756624,1,0.10024222681444007,-68.18051381645834
822,(주)씨티씨바이오,060590,2022,0.0,32100,187900.0,1750.0,165206.0,18224.0,0.17736854858250545,12.143665185401556,0,0.10024222681444007,-53.89347635758306
824,(주)씨티케이,260930,2022,480829.0,32000,178700.0,0.0,69361.0,-8823.0,-0.39715442914754556,12.093463701147519,1,0.23511295413395092,-55.17375106440861
826,(주)아가방앤컴퍼니,013990,2022,0.0,74600,208364.0,0.0,174318.0,7433.0,0.15459205977029766,12.247041829217572,0,0.22369243083476922,-52.47101911834229
828,(주)아나패스,123860,2022,0.0,32600,103200.0,0.0,43292.0,-15165.0,-0.10520441486503244,11.544424132029599,0,0.06811149574196777,-48.39528963512525
830,(주)아난티,025980,2022,0.0,95500,1734787.0,343968.0,325346.0,43040.0,0.48005640978982805,14.36639519725606,0,0.45513389542983324,-60.05935996358548
832,(주)아모그린텍,125210,2022,0.0,32600,143145.0,21377.0,142128.0,12856.0,0.16433463315529048,11.871613381519463,0,0.06811149574196777,-52.619203242296756
834,(주)아모센스,357580,2022,0.0,32600,90796.0,4112.0,63014.0,-2680.0,0.11020278722317166,11.416370510755593,0,0.06811149574196777,-49.559295093718156
836,(주)아모텍,052710,2022,0.0,32600,383992.0,27179.0,215714.0,3419.0,0.08629901750958066,12.858376998019514,0,0.06811149574196777,-56.11655470822241
838,(주)아미노로직스,074430,2022,0.0,74600,55582.0,0.0,27337.0,5226.0,0.19641997461595692,10.925614686816047,0,0.22369243083476922,-47.334123267544044
840,(주)아바코,083930,2022,4005364.0,32900,278436.0,0.0,217264.0,-6200.0,0.20831108738209647,12.536943509427367,1,0.12395095719486701,-60.62470864034667
842,(주)아바텍,149950,2022,0.0,32600,149885.0,0.0,73184.0,-1982.0,-0.0936629224615156,11.917623612372541,0,0.06811149574196777,-51.29465282017084
844,(주)아셈스,136410,2022,0.0,32200,99298.0,15839.0,53053.0,691.0,0.26235515263996956,11.505880708843524,0,0.0634554390446139,-50.62522772736466
846,(주)아스타,246720,2022,0.0,32100,10936.0,0.0,3345.0,-1626.0,0.3046021840873635,9.299815378403785,0,0.10024222681444007,-39.609807039081645
848,(주)아스트,067390,2022,0.0,33100,492607.0,54685.0,160214.0,3740.0,0.974002612059831,13.107466974880236,0,0.34094962022827735,-57.44014329252594
850,(주)아스플로,159010,2022,0.0,32900,111360.0,3957.0,88656.0,-1846.0,0.5053230325154937,11.620523475568246,0,0.12395095719486701,-51.40916449492835
852,(주)아시아경제,127710,2022,0.0,106300,720117.0,67046.0,85242.0,78800.0,0.9896830213342047,13.487168977790542,0,0.09516924758647155,-62.636971319847355
854,(주)아우딘퓨쳐스,227610,2022,0.0,32000,58435.0,0.0,35045.0,-4659.0,-0.20190840563867823,10.975670304367258,0,0.23511295413395092,-44.462578298993904
856,(주)아이디스,143160,2022,3616787.0,32600,330497.0,0.0,269923.0,27909.0,0.3227953247898851,12.708352861076856,1,0.06811149574196777,-63.320253448097894
858,(주)아이디스홀딩스,054800,2022,2257743.0,137100,1090033.0,72300.0,874051.0,26308.0,0.605569199852311,13.9017185289764,1,0.5009612897653474,-64.45758815742192
860,(주)아이비김영,339950,2022,0.0,168500,75613.0,83.0,86510.0,14592.0,0.08897056972382367,11.233383505056556,0,0.12502235849159696,-50.21689366277718
862,(주)아이센스,099190,2022,4806037.0,32700,449570.0,63684.0,264837.0,6653.0,0.13695666172966708,13.016046849356693,1,0.175691303856638,-61.99509402516258
864,(주)아이스크림에듀,289010,2022,0.0,105800,92691.0,0.0,133842.0,424.0,0.041021093895837225,11.43702665946202,0,0.09154042760427497,-49.57440524808243
866,(주)아이씨디,040910,2022,1580249.0,32900,202500.0,2484.0,150945.0,-14294.0,0.3038464528500721,12.218495165528731,1,0.12395095719486701,-59.09243389559303
868,(주)아이씨에이치,368600,2022,0.0,33300,82303.0,7867.0,22821.0,-10741.0,-0.406321540062435,11.318162838005664,0,0.16049121741451877,-45.35244975583967
870,(주)아이앤씨테크놀로지,052860,2022,0.0,32600,65397.0,4000.0,39385.0,-2226.0,0.31524461512773416,11.088231664833526,0,0.06811149574196777,-48.758643809058775
872,(주)아이에스시,095340,2022,9999963.0,32600,358432.0,5195.0,178871.0,65416.0,0.23640699523052464,12.789494241811466,1,0.06811149574196777,-64.23682999400356
874,(주)아이에스이커머스,069920,2022,0.0,74700,61796.0,0.0,5475.0,-18533.0,-0.7455263769463165,11.031593916431941,0,0.18248451314600161,-41.33918297948825
876,(주)아이에이,038880,2022,0.0,32600,165636.0,3146.0,74215.0,-6354.0,-0.08633722361747181,12.01754788861158,0,0.06811149574196777,-51.49131975908453
878,(주)아이엘사이언스,307180,2022,0.0,32800,72782.0,8520.0,49165.0,1558.0,0.010897501799115862,11.195223950865525,0,0.5706567175606515,-43.42539627245259
880,(주)아이엠,101390,2022,0.0,32600,72524.0,1131.0,117380.0,-7735.0,-0.2321379508850889,11.1916728205457,0,0.06811149574196777,-46.73283659179884
882,(주)아이엠비씨,052220,2022,0.0,106300,70094.0,0.0,47460.0,4035.0,0.01338799564409711,11.157592477348064,0,0.09516924758647155,-48.69338510862383
884,(주)아이오케이컴퍼니,078860,2022,0.0,105900,135691.0,0.0,18966.0,-3750.0,-0.21976304097416488,11.81813552085269,0,0.28411202943358577,-48.081192429220124
886,(주)아이윈,090150,2022,1378312.0,33000,177824.0,3425.0,94425.0,2510.0,0.041919537439586874,12.088549576079648,1,0.17408855123907996,-57.84863322566793
888,(주)아이윈플러스,123010,2022,0.0,32600,79949.0,0.0,16329.0,-4559.0,0.801125082726671,11.28914421036649,0,0.06811149574196777,-51.26251799896232
890,(주)아이즈비전,031310,2022,0.0,106100,246527.0,0.0,191622.0,-16653.0,0.32130322358214103,12.41522679993509,0,0.14596436257172007,-53.64801397029137
892,(주)아이컴포넌트,059100,2022,0.0,32600,56216.0,2880.0,35306.0,9623.0,0.00028331822302810517,10.936956692872034,0,0.06811149574196777,-48.87900789294211
894,(주)아이퀘스트,262840,2022,943000.0,105800,59252.0,281.0,26367.0,6961.0,0.6818906678573706,10.989554813701943,1,0.09154042760427497,-57.066066523470724
896,(주)아이톡시,052770,2022,0.0,74600,14167.0,0.0,28139.0,-2135.0,1.4126725542313299,9.55867059537935,0,0.22369243083476922,-43.34945050358206
898,(주)아이티센,124500,2022,0.0,106200,830503.0,21852.0,2621054.0,123335.0,-0.2011134803912604,13.62978682031072,0,0.09091079167796637,-59.63602816834276
900,(주)아이티아이즈,372800,2022,0.0,105800,41671.0,0.0,54572.0,-6034.0,-0.1845431995457398,10.637560722208704,0,0.09154042760427497,-43.907965057354886
902,(주)아이티엑스에이아이,099520,2022,0.0,32600,23604.0,0.0,26640.0,2514.0,-0.151024570572676,10.069171468177059,0,0.06811149574196777,-44.05024828825715
904,(주)아이티엠반도체,084850,2022,0.0,32600,654754.0,81466.0,633477.0,21208.0,0.2360358004866275,13.392014871553283,0,0.06811149574196777,-59.089722844036075
906,(주)아이패밀리에스씨,114840,2022,535598.0,32000,72334.0,10000.0,85335.0,7348.0,0.19153006227484712,11.189049560401877,1,0.23511295413395092,-54.338118533154876
908,(주)아즈텍더블유비이,032080,2022,419801.0,31300,142032.0,106.0,45474.0,4032.0,0.2508664796170985,11.863807663308101,1,0.081271260376553,-58.70658280599108
910,(주)아진엑스텍,059120,2022,690047.0,32600,50408.0,0.0,35692.0,-1904.0,-0.14304921968787515,10.827905171621891,1,0.06811149574196777,-52.30365001112395
912,(주)아톤,158430,2022,419377.0,105800,119035.0,7000.0,44743.0,10999.0,0.033779256486680065,11.687172846496608,1,0.09154042760427497,-57.52543516084246
914,(주)아프리카티비,067160,2022,7963271.0,105800,465125.0,0.0,314977.0,100910.0,0.1567491140123763,13.050061465648923,1,0.09154042760427497,-65.20944711882623
916,(주)안랩,053800,2022,9554361.0,105800,345012.0,0.0,227975.0,33519.0,0.09988324520436914,12.751334478017291,1,0.09154042760427497,-62.60584429667223
918,(주)안트로젠,065660,2022,0.0,74600,124133.0,0.0,6591.0,-1975.0,-0.18850036936715095,11.729108850428695,0,0.22369243083476922,-48.52188063121326
920,(주)알로이스,297570,2022,0.0,32600,41600.0,288.0,28744.0,846.0,-0.21620810950835764,10.635855446249355,0,0.06811149574196777,-45.51682236211137
922,(주)알비더블유,361570,2022,0.0,105900,144828.0,4770.0,63086.0,11183.0,0.05813485407581349,11.883302110405898,0,0.28411202943358577,-50.22555693150008
924,(주)알에프세미,096610,2022,0.0,32600,77362.0,2006.0,33238.0,-720.0,-0.096425173304336,11.256250982947074,0,0.06811149574196777,-48.35613312796195
926,(주)알에프텍,061040,2022,0.0,32600,377353.0,26636.0,360554.0,26979.0,0.10659128854841877,12.84093636786029,0,0.06811149574196777,-56.68082882651554
928,(주)알엔투테크놀로지,148250,2022,221736.0,32600,61471.0,2150.0,23742.0,5474.0,-0.05841760856632956,11.02632079786699,1,0.06811149574196777,-54.553519458181434
930,(주)알체라,347860,2022,0.0,105800,59047.0,42.0,11089.0,-13944.0,0.10878912108789121,10.986089015931872,0,0.09154042760427497,-45.63537465487207
932,(주)알테오젠,196170,2022,0.0,137000,245490.0,688.0,28806.0,-17875.0,-0.29951608588867545,12.411011492189537,0,0.05575074822007892,-52.322997896366694
934,(주)알톤스포츠,123750,2022,0.0,33100,41625.0,0.0,51318.0,1871.0,0.026524243879020644,10.636456227282745,0,0.34094962022827735,-43.824591562727655
936,(주)알티캐스트,085810,2022,0.0,105800,69961.0,111.0,7245.0,-8833.0,-0.8001599823467755,11.1556932229126,0,0.09154042760427497,-44.19851590650945
938,(주)알파홀딩스,117670,2022,0.0,32600,100463.0,0.0,90031.0,-1540.0,0.20931388351601118,11.51754477949005,0,0.06811149574196777,-50.575564223372204
941,(주)압타머사이언스,291650,2022,0.0,137000,45645.0,0.0,358.0,-5776.0,0.3308550185873606,10.72864935099918,0,0.05575074822007892,-46.64386178951446
943,(주)애니플러스,310200,2022,0.0,105900,141532.0,288.0,58131.0,21206.0,0.18545180170075656,11.860281118907626,0,0.28411202943358577,-51.29557203572066
945,(주)애드바이오텍,179530,2022,0.0,32100,31018.0,3012.0,10632.0,-8592.0,-0.10202702702702703,10.342322960119398,0,0.10024222681444007,-41.402031304791514
947,(주)액션스퀘어,205500,2022,0.0,105800,44015.0,0.0,5760.0,-7841.0,0.025093432995194873,10.692285763895006,0,0.09154042760427497,-44.579063302118826
949,(주)액토즈소프트,052790,2022,0.0,105800,317141.0,0.0,59056.0,19176.0,0.013401973401973402,12.667101748920148,0,0.09154042760427497,-55.39867573295023
951,(주)액트로,290740,2022,933633.0,32600,92014.0,0.0,132980.0,3365.0,0.4403310010181314,11.429696018366945,1,0.06811149574196777,-57.6698754768916
953,(주)앤디포스,238090,2022,0.0,32200,173006.0,142.0,89608.0,-12444.0,0.4152728421385138,12.061081554959431,0,0.0634554390446139,-53.218698586301805
955,(주)앤씨앤,092600,2022,0.0,32600,114807.0,5200.0,92594.0,-20894.0,-0.19258807115451693,11.651007736618423,0,0.06811149574196777,-48.14439166032163
957,(주)앱코,129890,2022,0.0,32600,99727.0,24250.0,82663.0,-14570.0,-0.18824141723623222,11.510191731724172,0,0.06811149574196777,-47.45111781068529
959,(주)야스,255440,2022,0.0,32900,216741.0,3925.0,54812.0,-3772.0,0.10301249672992172,12.286458371289356,0,0.12395095719486701,-52.96026188108777
961,(주)어반리튬,073570,2022,0.0,33300,247496.0,0.0,20721.0,-3204.0,0.15688682932276254,12.41914969924412,0,0.16049121741451877,-53.438546621384134
963,(주)어스앤에어로스페이스,263540,2022,0.0,33100,34724.0,0.0,33756.0,-3855.0,0.6649075215782984,10.455186369511699,0,0.34094962022827735,-43.842043550700815
965,(주)얼라인드제네틱스,238120,2022,0.0,32700,36901.0,3900.0,13753.0,2222.0,0.16927393300459107,10.515993929932415,0,0.175691303856638,-45.39679360306133
967,(주)에너토크,019990,2022,475971.0,32900,51740.0,7.0,26287.0,-985.0,0.16448126162842208,10.85398645574002,1,0.12395095719486701,-53.09539973866572
969,(주)에스디생명공학,217480,2022,0.0,32000,111961.0,12977.0,93676.0,-22535.0,-0.2486746176241769,11.625905875350846,0,0.23511295413395092,-45.81046250955104
971,(주)에스디시스템,121890,2022,0.0,32600,13339.0,0.0,22497.0,357.0,0.050427230704580474,9.498447354141044,0,0.06811149574196777,-41.51847540079709
973,(주)에스비비테크,389500,2022,0.0,32900,30753.0,0.0,7470.0,-2163.0,0.10193243841274524,10.333742829451511,0,0.12395095719486701,-43.920887346972755
975,(주)에스비에스콘텐츠허브,046140,2022,0.0,105900,248376.0,0.0,197640.0,-26109.0,0.09586306701931234,12.422699006016119,0,0.28411202943358577,-51.140872107042625
977,(주)에스씨디,042110,2022,1691535.0,32800,166960.0,0.0,218909.0,14509.0,0.08279665627936884,12.025509541751083,1,0.5706567175606515,-54.372131354280704
979,(주)에스아이리소스,065420,2022,0.0,20500,20050.0,1140.0,4717.0,-4453.0,-0.7754130362329191,9.905984432734716,0,-0.7754130362329191,-46.6411350063943
981,(주)에스앤더블류,103230,2022,0.0,32900,62035.0,0.0,36016.0,3691.0,0.2020158195107299,11.035454020876973,0,0.12395095719486701,-48.54019119471942
983,(주)에스앤디,260970,2022,1217826.0,31000,93338.0,0.0,73317.0,8285.0,0.19404905377674994,11.443982592233318,1,0.201833750952889,-55.98173794697012
985,(주)에스앤에스텍,101490,2022,3124541.0,32600,226750.0,0.0,123507.0,24922.0,0.24952702771061178,12.331603367977383,1,0.06811149574196777,-61.637839447281415
987,(주)에스에너지,095910,2022,0.0,32800,349564.0,27476.0,208745.0,-25843.0,-0.1666001261607991,12.764441942632871,0,0.5706567175606515,-48.921927905448584
989,(주)에스에스알,275630,2022,0.0,105800,31529.0,0.0,12509.0,3962.0,0.1725721784776903,10.358663036209952,0,0.09154042760427497,-46.39193263115423
991,(주)에스에이엠지엔터테인먼트,419530,2022,0.0,105900,76681.0,67.0,68322.0,-1932.0,0.7804242455829468,11.247409238284769,0,0.28411202943358577,-49.09103079827684
993,(주)에스에이엠티,031330,2022,22538865.0,74600,703586.0,0.0,2544386.0,29747.0,0.13997014304813313,13.463945393978449,1,0.22369243083476922,-64.03433247143904
995,(주)에스에이티,060540,2022,1306647.0,32700,168740.0,4644.0,174366.0,12227.0,0.06910696219994482,12.036114347719618,1,0.175691303856638,-58.21032214475487
