,회사명,거래소코드,회계년도,누적수익성비율,TMD,abs(영업현금흐름-당기순이익)/매출액,순운전자본비율,금융비용부담률,WW지수
1097,글로벌텍스프리(주),204620,2022,-0.160451021,0.243921799,0.085352512,44.15,0.31,-50.83573825
1098,글로본(주),19660,2022,-3.222166428,0.208690673,0.090102278,-15.26,-0.27,-50.19635372
1099,금강철강(주),53260,2022,0.657042985,0.298407611,0.004483644,53.79,-0.79,-57.48128121
1101,나노씨엠에스(주),247660,2022,-0.127573901,0.260523472,0.137651822,15.03,15.6,-49.69138618
1102,나노캠텍(주),91970,2022,-0.71645505,0.419491625,0.168347819,14.96,0.69,-45.234542
1104,나라엠앤디(주),51490,2022,0.307984791,1.641092374,0.010145632,6.52,0.85,-60.22831827
1105,나무기술(주),242040,2022,-0.036996097,0.857134685,0.038627741,12.48,0.2,-49.66839978
1106,나이스정보통신(주),36800,2022,0.299823813,2.5766629,0.001048628,15.51,-0.41,-66.6839604
1107,나이스평가정보(주),30190,2022,0.561058095,0.188258517,0.039779607,25.12,-0.53,-64.11161285
1108,남화산업(주),111710,2022,0.842194,0.082882531,0.146077014,30.06,-4.28,-56.81270687
1109,남화토건(주),91590,2022,0.756064053,0.252920707,0.225614592,33.18,-1.5,-57.4611945
1110,노을(주),376930,2022,-1.779582995,0.146760888,1.538745387,29.44,25.21,-35.58933095
1111,농업회사법인(주)농우바이오,54050,2022,0.545674465,0.55587308,0.000854403,39.14,0.72,-61.66169752
1112,뉴지랩파마(주),214870,2022,-4.735089828,0.139423458,2.858136429,-92.76,16.35,-39.13434817
1113,다믈멀티미디어(주),93640,2022,-0.281053353,0.182937588,0.541459627,63.97,9.75,-48.0700291
1114,대동금속(주),20400,2022,0.223473639,1.90306962,0.042747957,-10.81,0.58,-56.18983749
1115,대동기어(주),8830,2022,0.192474133,2.807340558,0.010181827,-12.52,1.21,-60.24276374
1116,대명에너지(주),389260,2022,0.243049968,0.726307378,0.173375457,24.49,5.18,-51.87995099
1117,대모엔지니어링(주),317850,2022,0.489665474,0.193450711,0.05939781,30.66,0.4,-53.82741105
1118,대보마그네틱(주),290670,2022,0.373698652,0.042812228,0.071048268,48.78,-0.49,-51.50415385
1119,대봉엘에스(주),78140,2022,0.47271096,0.425550332,0.032276694,51.24,-2.55,-59.428106
1120,대아티아이(주),45390,2022,0.426001533,0.407289124,0.165403418,9.3,0.2,-46.74649803
1121,대양전기공업(주),108380,2022,0.696702194,0.371428833,0.069419307,32.86,-1.48,-51.29737657
1122,대양제지공업(주),6580,2022,0.587395802,0.893911871,0.120170908,3.68,0.7,-58.57890238
1123,대원미디어(주),48910,2022,0.206451546,0.375436804,0.019449406,23.5,-0.27,-58.1159524
1124,대원산업(주),5710,2022,0.705909382,1.331320094,0.055254728,48.3,-0.92,-62.48858438
1125,대정화금(주),120240,2022,0.549980149,0.235386833,0.009988821,29.47,-1.01,-57.86194818
1126,대주산업(주),3310,2022,0.334208673,0.484681815,0.026159861,6.83,0.11,-56.16353819
1127,대주전자재료(주),78600,2022,0.101369671,0.188513177,0.11981183,-20.72,4.21,-61.55473442
1128,대한광통신(주),10170,2022,-0.009528759,0.594925918,0.150908163,11.61,1.53,-48.38931568
1129,대한그린파워(주),60900,2022,-1.107253688,0.323393323,0.13471688,-1.08,1.92,-45.32589391
1130,대한뉴팜(주),54670,2022,0.206649779,0.541638382,0.050839324,26.01,0.43,-59.55262229
1131,대한약품공업(주),23910,2022,0.814643657,0.280947712,0.021913734,40.87,0.06,-61.50081118
1132,대화제약(주),67080,2022,0.230397476,0.670670518,0.052853417,-16.1,1.53,-59.390628
1134,더이앤엠(주),89230,2022,-0.525710829,0.739320458,0.600532166,1.85,7.1,-49.32690362
1135,덕산네오룩스(주),213420,2022,0.500141064,0.042441073,0.056730644,47.89,-1.47,-56.58038848
1136,덕산하이메탈(주),77360,2022,0.688338803,0.272992628,0.013678263,16.69,0.05,-58.69767026
1137,덕우전자(주),263600,2022,0.380023857,0.882007753,0.000339763,-4.8,0.56,-60.65860378
1138,데브시스터즈(주),194480,2022,0.132665153,0.17988827,0.032589635,32.15,-0.51,-52.68078747
1139,도이치모터스(주),67990,2022,0.188866676,4.831749796,0.002028022,-34.5,0.85,-67.23693153
1140,동국산업(주),5160,2022,0.199645167,1.611067861,0.024644115,14.49,0.5,-65.02190909
1141,동국제약(주),86450,2022,0.60804472,0.321482963,0.020929589,24.31,0.21,-65.61973552
1142,동신건설(주),25950,2022,0.738328317,0.224900398,0.011490597,58.48,-1.08,-55.51037194
1143,동아화성(주),41930,2022,0.429811883,0.980394297,0.003563676,11.82,0.31,-61.91511851
1144,동양이엔피(주),79960,2022,0.655946505,0.911484309,0.025987342,39.95,-0.2,-58.13660068
1145,동양파일(주),228340,2022,0.341658102,0.105830619,0.003788662,50.3,-1.85,-50.77454622
1146,동일금속(주),109860,2022,0.78887572,0.142038236,0.010651567,33.05,-3.71,-60.47204007
1147,동일철강(주),23790,2022,-0.403217912,1.953675533,0.503336333,-20.51,8.25,-48.29482463
1148,동화기업(주),25900,2022,0.453764352,1.070354794,0.015923992,-9.59,1.52,-62.58484296
1149,디아이티(주),110990,2022,0.561649964,0.762112446,0.010445908,48.7,-0.23,-62.60191871
1150,디엑스앤브이엑스(주),180400,2022,-0.530488301,0.232345638,0.05704698,8.15,3.79,-59.0886191
1151,디와이씨(주),310870,2022,0.199898318,2.245342075,0.010492901,13.04,0.95,-51.0772924
1152,디와이피엔에프(주),104460,2022,0.302164877,0.237113393,0.216416921,6.09,0.81,-59.53874142
1153,디젠스(주),113810,2022,-0.354915981,1.260410496,0.056841976,0.41,1.45,-46.309923
1154,디케이락(주),105740,2022,0.400282313,0.583597794,0.039094763,19.94,1.96,-59.06585802
1155,라온시큐어(주),42510,2022,0.027363411,0.390645443,0.013518997,32.77,2.01,-49.75530165
1156,라온피플(주),300120,2022,0.084905125,0.327907422,0.097848245,45.15,0.41,-56.77325047
1157,램테크놀러지(주),171010,2022,0.225320955,0.414030176,0.030123987,8.11,1.74,-49.16652075
1158,레이저쎌(주),412350,2022,-0.82340733,0.054984282,0.075252776,62.06,-4.2,-42.94458405
1159,로체시스템즈(주),71280,2022,0.58038471,0.240333496,0.105722942,37.1,0.03,-58.26762845
1160,리노공업(주),58470,2022,0.907478626,0.016161162,0.017898847,64.09,-1.77,-65.8995671
1161,매일유업(주),267980,2022,0.282797195,1.154006578,0.010282124,34.25,0.01,-65.09162979
1162,매일홀딩스(주),5990,2022,0.364763784,5.225543569,0.013298903,24.42,0.17,-66.62972743
1163,메가스터디(주),72870,2022,0.751925544,0.488996628,0.141158379,38.3,-4.83,-61.82379229
1164,메가스터디교육(주),215200,2022,0.277239914,0.498841541,0.078242437,-29.85,-0.08,-67.58828469
1165,메가엠디(주),133750,2022,0.442465768,0.449204135,0.160901533,30.43,-1.64,-47.62504724
1166,메디앙스(주),14100,2022,0.652091728,0.989082177,0.195331971,5.05,0.35,-49.09534964
1167,메디포스트(주),78160,2022,-0.105324153,0.888075087,0.129250323,-0.7,10.64,-56.1643228
1168,명성티엔에스(주),257370,2022,-0.358963858,0.462661229,0.965739102,-10.36,31.09,-44.27991147
1169,모델솔루션(주),417970,2022,0.365498875,0.23837753,0.092245913,54,-0.03,-55.46599211
1170,모바일어플라이언스(주),87260,2022,0.012975658,0.287236188,0.043147643,32.09,3.82,-48.60586589
1171,모트렉스(주),118990,2022,0.129876551,0.995335878,0.011451167,18.47,1.53,-63.64134707
1172,무림에스피(주),1810,2022,0.445911513,1.81748386,0.076198234,13.25,0.47,-59.69888035
1173,미디어젠(주),279600,2022,-0.174627933,0.247401193,0.075074902,34.88,0.99,-44.41698073
1174,미래나노텍(주),95500,2022,0.246881929,0.53444912,0.034132254,15.78,0.37,-62.83037176
1176,미스터블루(주),207760,2022,0.302023312,0.834834513,0.066228599,5.38,1.46,-58.69661657
1177,바디텍메드(주),206640,2022,0.718623502,0.086505104,0.018742007,51.72,-0.11,-58.95631157
1178,바이오플러스(주),99430,2022,0.321387133,0.078494639,0.129568575,65.92,-1.87,-60.15018565
1179,바이온(주),32980,2022,-2.703110993,0.137246433,0.465374371,26.24,3.82,-41.87542762
1181,범한퓨얼셀(주),382900,2022,0.072674284,0.101866466,0.289887685,66.85,-2.56,-45.42660946
1182,베뉴지(주),19010,2022,0.340695807,2.59220303,0.312822427,-12.84,7.51,-63.46513446
1183,보로노이(주),310210,2022,-1.877294762,0.06874346,0.36496724,55.26,18.51,-44.15535045
1184,보성파워텍(주),6910,2022,0.051919634,0.025612413,0.042122548,45.4,-0.24,-45.38455116
1185,브레인즈컴퍼니(주),99390,2022,0.610160881,0.074145268,0.004601983,82.14,-4,-53.72151842
1186,브릿지바이오테라퓨틱스(주),288330,2022,-1.422130014,0.041551391,0.501984127,77.23,-29.31,-43.54325198
1187,비나텍(주),126340,2022,0.205062816,0.330767802,0.004175099,8.15,1.23,-53.1410605
1188,비디아이(주),148140,2022,-4.715222299,5.158108673,4.626534868,-76.7,6.78,-41.9057256
1189,비비씨(주),318410,2022,0.216680011,0.224350553,0.13104469,44.47,-0.18,-55.94725604
1190,비씨엔씨(주),146320,2022,0.232035874,0.201102363,0.000402194,8.36,0.3,-52.05750421
1191,비에이치아이(주),83650,2022,-0.075598499,2.369538936,0.104059092,-23.96,2.67,-57.54353723
1192,비플라이소프트(주),148780,2022,-0.500304915,0.159822267,0.026938926,62.21,-0.69,-41.82935142
1193,빛샘전자(주),72950,2022,0.583059939,0.431926641,0.036663119,45.65,-0.39,-56.46091109
1194,삼륭물산(주),14970,2022,0.413030915,0.731869672,0.003090385,3.22,1.05,-55.18636801
1195,삼목에스폼(주),18310,2022,0.622485614,0.74321561,0.003399558,8.52,0.02,-65.02114519
1196,삼보모터스(주),53700,2022,0.18374705,6.214824196,0.041951806,-10.86,1.08,-65.79727296
1197,삼보산업(주),9620,2022,-0.073359473,7.38874819,0.075397349,-15.81,2.17,-55.56921078
1198,삼아제약(주),9300,2022,0.789151468,0.212897356,0.094149327,46.9,-3.34,-61.56284851
1199,삼영엠텍(주),54540,2022,0.358995874,0.798166491,0.124474784,24.72,-0.18,-55.27151851
1200,삼영이엔씨(주),65570,2022,0.237664248,0.888558665,1.08313219,51.8,2.52,-47.45683208
1201,삼지전자(주),37460,2022,0.223416519,3.643000227,0.01659574,30.13,0.24,-67.10736513
1202,삼천당제약(주),250,2022,0.300257718,0.12798722,0.025076832,32.04,0.3,-55.73903461
1203,삼천리자전거(주),24950,2022,0.276293747,0.505460156,0.007527853,7.39,0.61,-49.25801226
1204,삼현철강(주),17480,2022,0.795064426,0.456330549,0.06681211,66.99,-0.27,-60.37931462
1205,상신이디피(주),91580,2022,0.322298162,0.601072204,0.041783151,7.8,0.64,-57.87972415
1206,상신전자(주),263810,2022,0.350850282,0.78153845,0.021231308,33.61,0.43,-48.75724337
1207,서암기계공업(주),100660,2022,0.623421947,0.156206756,0.01511365,56.33,-1.17,-55.15052518
1208,서울바이오시스(주),92190,2022,-0.036677491,3.073010229,0.362882641,-10.56,2.76,-58.55646057
1209,서울반도체(주),46890,2022,0.302832374,0.873351167,0.189290508,19.02,0.73,-67.67535456
1210,서울전자통신(주),27040,2022,-0.338137069,1.796720666,0.254359904,-1.5,3.41,-48.7848752
1211,서호전기(주),65710,2022,0.819615932,0.127260827,0.072842399,43.48,-2.09,-51.8512089
1212,선바이오(주),67370,2022,0.058299727,0.138824007,0.103773585,-4.48,0.2,-51.56438218
1213,선진뷰티사이언스(주),86710,2022,0.349042199,0.83654707,0.14544861,17.86,2.09,-57.11699937
1214,성우전자(주),81580,2022,0.586515003,1.265099397,0.023257496,25.92,-0.51,-59.04830224
1215,성우테크론(주),45300,2022,0.486791801,0.592998181,0.001080838,16.37,-1.27,-56.29857431
1216,성일하이텍(주),365340,2022,0.073180707,0.106584154,0.013634882,30.12,0.57,-58.27194792
1217,성호전자(주),43260,2022,0.013346487,2.356484229,0.283937594,23.5,1.65,-55.36241803
1218,세명전기공업(주),17510,2022,0.810435621,0.181241683,0.378275813,28.27,-4.41,-52.54800898
1219,세종텔레콤(주),36630,2022,0.000729489,0.663368145,0.16065415,39.82,-2.1,-56.21741391
1220,소니드(주),60230,2022,-0.336829433,1.031740043,0.085136541,5.18,6.17,-54.32620761
1221,소프트캠프(주),258790,2022,0.020003676,0.379150151,0.000788768,23.89,2.75,-44.68277286
1222,솔브레인(주),357780,2022,0.368261228,0.080042501,0.021214319,35.43,-0.16,-66.38011896
1223,솔브레인홀딩스(주),36830,2022,1.318846894,1.017139114,0.114808549,2.81,1.51,-65.22949168
1225,스튜디오드래곤(주),253450,2022,0.194891928,0.166317165,0.162587077,-1.48,0.27,-59.26213044
1226,시그네틱스(주),33170,2022,0.189358729,0.700983939,0.02379694,17.57,-0.03,-53.76689517
1227,신라섬유(주),1000,2022,-0.052918337,0.350361387,0.214672686,-47.99,13.23,-44.09748354
1228,신라에스지(주),25870,2022,0.094117647,0.777706186,0.065089483,-0.85,1.13,-44.37102173
1229,신라젠(주),215600,2022,-4.041867254,0.034180686,0.621783363,58.39,-1.39,-113.8664312
1230,신성델타테크(주),65350,2022,0.233559715,1.928202432,0.033810422,-3.82,0.75,-59.20490892
1231,신신제약(주),2800,2022,0.309240758,0.728659033,0.012031417,2.24,1.6,-57.61139877
1232,신원종합개발(주),17000,2022,0.14069042,2.632365877,0.040380426,30.01,0.41,-53.91850497
1233,신일제약(주),12790,2022,0.819970315,0.199322251,0.019135826,35.93,-0.43,-59.30959169
1234,신화인터텍(주),56700,2022,0.043472726,0.820586941,0.047364917,-6.54,0.97,-51.83460585
1235,신흥에스이씨(주),243840,2022,0.178620295,1.086864588,0.064203422,-2.1,1.05,-60.77839773
1236,쌍용정보통신(주),10280,2022,0.048230962,4.003497464,0.127974195,3.47,-0.18,-57.04404579
1237,씨비아이(주),13720,2022,-0.412946429,0.287717931,0.787086387,29.78,6.64,-49.00349349
1238,씨아이에스(주),222080,2022,0.017252447,0.546084017,0.27403647,15.26,1.16,-57.68071747
1239,씨앤지하이테크(주),264660,2022,0.43135024,0.610009799,0.050482153,49.24,0.31,-62.18267019
1240,씨앤티85(주),56730,2022,-1.504439856,0.267980521,0.122284218,-9.86,3.36,-43.98564639
1241,씨에스베어링(주),297090,2022,-0.08448048,0.314449017,0.311180036,11.31,4.47,-49.47500709
1242,씨유테크(주),376290,2022,0.474850001,0.599353716,0.023045541,51.43,0.09,-57.65956311
1243,씨제이바이오사이언스(주),311690,2022,-0.686493998,0.244800773,3.41595092,17.46,35.14,-47.37061817
1244,씨제이프레시웨이(주),51500,2022,0.043439636,2.844688886,0.025972707,-8.19,0.43,-67.90010329
1245,씨큐브(주),101240,2022,0.589128799,0.313584052,0.097439775,38.52,1.19,-55.21185583
1246,아미코젠(주),92040,2022,0.119352406,0.678094913,0.162014193,-14.25,4.88,-54.84169976
1247,아비코전자(주),36010,2022,0.52292626,0.226882989,0.007595767,40.64,-0.49,-58.92894893
1248,아이디피(주),332370,2022,0.575442915,0.114316122,0.191454815,75.94,-1.06,-56.35889243
1249,아이쓰리시스템(주),214430,2022,0.466821383,0.262959079,0.082412995,33.98,-0.18,-56.76465226
1250,아이진(주),185490,2022,-1.613839091,0.105760993,1.496504818,79.51,-22.36,-49.23940891
1251,아이큐어(주),175250,2022,-0.270403041,1.652369824,0.526673068,-13.06,10.06,-52.39081753
1252,아이크래프트(주),52460,2022,0.356365426,1.61685726,0.067335117,27.65,0.58,-48.69070666
1253,아이텍(주),119830,2022,0.069261965,0.278210542,0.137122655,43.24,-0.08,-51.88140581
1254,아진산업(주),13310,2022,0.213714727,4.797707438,0.094755349,3.56,2.34,-58.81226574
1255,안국약품(주),1540,2022,0.596158312,0.577683068,0.024787111,27.02,-0.12,-60.34962459
1256,알리코제약(주),260660,2022,0.281080659,0.64736242,0.019065561,16.19,0.27,-58.6450855
1257,알서포트(주),131370,2022,0.479643515,0.045450962,0.110578407,41.75,-2.74,-56.40029354
1258,알에스오토메이션(주),140670,2022,0.222209825,0.435537292,0.004939043,25.25,0.51,-49.16824938
1259,알에프머트리얼즈(주),327260,2022,0.14071232,0.437877044,0.020518615,37.55,0.95,-57.51672479
1260,알에프에이치아이씨(주),218410,2022,0.209647229,0.275196644,0.008228967,51.81,-1.11,-63.28729101
1261,압타바이오(주),293780,2022,-1.220248066,0.015765344,77.75,34.54,-3241.79,-43.68785436
1262,애니젠(주),196300,2022,-0.990343016,0.300903723,0.422304318,-12.14,8.95,-42.22214781
1263,앱클론(주),174900,2022,-0.810399364,0.089033946,0.517322372,30.05,6.77,-46.1170006
1264,어보브반도체(주),102120,2022,0.282793215,1.100253366,0.062108114,-0.08,0.3,-62.75568132
1265,에브리봇(주),270660,2022,0.172453491,0.136896262,0.008489445,40.76,0.39,-44.58508959
1266,에스넷시스템(주),38680,2022,0.052174362,2.451623131,0.059351364,10.16,0.58,-53.94652114
1267,에스디엔(주),99220,2022,0.093845357,0.783290285,0.096036221,14.22,2.05,-50.68843986
1268,에스맥(주),97780,2022,-0.085448637,0.854449103,0.282659023,32.32,0.45,-55.21765154
1269,에스비더블유생명과학(주),151910,2022,-1.1747382,0.419218065,0.444092661,-2.81,9.98,-50.43784897
1270,에스씨아이평가정보(주),36120,2022,0.313936115,0.059894722,0.073864887,51.39,-1.26,-52.32230762
1271,에스씨엠생명과학(주),298060,2022,-4.452634767,0.04858337,29.69191919,16.59,-2.04,-41.10636932
1272,에스엔유프리시젼(주),80000,2022,0.044952331,0.483872817,0.010663602,42.58,-1.04,-52.85225891
1273,에스엔케이폴리텍(주),91340,2022,0.162326884,3.432639227,0.043143591,12.84,0.92,-54.66159831
1274,에스와이(주),109610,2022,0.044729641,1.195616406,0.0402102,6.51,1.11,-55.51010082
1275,에스지씨이테크건설(주),16250,2022,0.235255145,9.816049465,0.042022329,8.71,-1.06,-66.54692974
1276,에스지에이(주),49470,2022,-0.162950609,0.594388261,0.058096798,17.77,-0.31,-47.18299439
1277,에스지에이솔루션즈(주),184230,2022,-0.182020294,0.848527392,0.041876541,11.13,7.18,-51.58696832
1278,에스지이(주),255220,2022,0.253801466,2.25312809,0.010939482,0.06,3.74,-53.02102579
1280,에스텍(주),69510,2022,0.544376582,1.278632323,0.001058813,37.36,0.16,-62.05307856
1281,에스트래픽(주),234300,2022,0.012097135,1.105186767,0.204959491,20.8,1.42,-52.38588529
1282,에스티팜(주),237690,2022,0.222364944,0.139319141,0.042054051,14.72,0.65,-65.31627247
1283,에스퓨얼셀(주),288620,2022,0.085814681,0.592646513,0.158371815,48.37,1.25,-52.42430446
1284,에이디엠코리아(주),187660,2022,0.247602177,0.346422261,0.064704697,56.99,-1.06,-47.10364273
1285,에이비엘바이오(주),298380,2022,-1.831364989,0.105235153,1.024100682,4.52,1.62,-96.11388282
1286,에이비온(주),203400,2022,-6.211232604,0.07130104,0.015556442,45.87,-20.71,-38.19692366
1287,에이에프더블류(주),312610,2022,0.271989676,0.022680382,0.899481632,66.2,-21.2,-41.85094209
1288,에이치비솔루션(주),297890,2022,0.387433872,0.352189547,0.068432836,22.49,0.97,-71.88282054
1289,에이치엘비(주),28300,2022,-0.137085494,0.081111521,0.204704298,14.81,5.61,-64.5448645
1290,에이치엘비생명과학(주),67630,2022,-0.099475461,0.171458268,0.247170929,32.54,8.7,-56.65753468
1291,에이치엘비제약(주),47920,2022,-0.081904949,0.190394348,0.083865205,4.99,4.4,-53.94492834
1292,에이치엘비테라퓨틱스(주),115450,2022,-0.010210879,0.167093155,0.068457575,11.4,8.5,-51.08174871
1293,에이치케이이노엔(주),195940,2022,0.052195431,0.596582339,0.024163578,-1.32,1.37,-69.15762797
1294,에이테크솔루션(주),71670,2022,0.283759177,1.968145859,0.037239052,0.32,0.81,-52.903267
1295,에이피시스템(주),265520,2022,0.372209745,0.991084344,0.059318795,31.75,0.3,-64.48502078
1296,에이피에스홀딩스(주),54620,2022,1.938455764,0.482645285,0.471706433,-1.27,8.39,-50.87522807
1297,에이피위성(주),211270,2022,0.219809879,0.157992146,0.066450265,67.95,-2.33,-58.35615933
1298,에이피티씨(주),89970,2022,0.638520372,0.152332286,0.255260459,68.89,-0.75,-50.16914034
1299,에코바이오홀딩스(주),38870,2022,-0.080419945,0.480838719,0.570722116,17.09,-9.44,-50.6545355
1300,에코캡(주),128540,2022,0.095334712,0.634489072,0.026680256,27.14,1.44,-51.70187365
1301,에코플라스틱(주),38110,2022,0.130125744,7.268480302,0.034212105,-18.45,0.53,-65.81665954
1302,에프엔에스테크(주),83500,2022,0.255689323,0.481624198,0.156396913,13.34,0.9,-56.49098428
1303,엑스큐어(주),70300,2022,0.186318217,0.067290482,0.002238225,73.1,-3.63,-43.87054244
1304,엔브이에이치코리아(주),67570,2022,0.068530819,6.993234189,0.070657321,-7.98,0.96,-66.60249102
1305,엔시트론(주),101400,2022,-1.457006155,0.243743562,0.13406045,51.12,2.33,-46.74957323
1306,엔에이치엔한국사이버결제(주),60250,2022,0.391156041,0.501029274,0.007925733,23.38,-0.25,-63.84576614
1307,엔젯(주),419080,2022,-0.697600893,0.048315597,0.028062402,75.11,-0.88,-51.29737752
1308,엘비세미콘(주),61970,2022,0.243954457,1.337580173,0.151167069,-1.18,1.45,-60.15997395
1309,엘컴텍(주),37950,2022,0.110218842,0.101849894,0.080114415,31.47,-0.45,-49.63719002
1310,엘티씨(주),170920,2022,0.127550795,2.209574613,0.092067066,14.41,3.13,-59.652897
1311,엠에프엠코리아(주),323230,2022,-0.100843939,4.042134138,0.053187911,20.95,3.64,-50.50519151
1312,엠케이전자(주),33160,2022,0.155547169,4.718875432,0.075355988,-3.93,1.61,-70.2736993
1313,영신금속공업(주),7530,2022,0.169789309,1.904757749,0.05030617,-12.89,1.7,-50.41789813
1314,영창케미칼(주),112290,2022,0.155399352,0.419303672,3.64E-05,12.93,1.26,-56.06662346
1315,영풍정밀(주),36560,2022,0.415070583,0.382323596,0.031224036,11.39,-8.64,-62.56438617
1316,영화테크(주),265560,2022,0.472959843,0.254710868,0.007738033,47.97,0.01,-55.27952456
1317,예스이십사(주),53280,2022,0.173511058,1.651894737,0.013952101,-21.9,0.16,-61.24913825
1318,오로라월드(주),39830,2022,0.246598343,3.793370852,0.040631177,-7.87,3.29,-61.63735811
1320,오상자이엘(주),53980,2022,0.151416963,0.318413897,0.024080295,21.38,-0.32,-50.48299581
1321,오성첨단소재(주),52420,2022,0.062503116,0.711827797,0.250546504,32.7,1.78,-56.27517217
1322,오션브릿지(주),241790,2022,0.529389538,0.255925071,0.129915317,32.46,0.25,-62.10482562
1323,오스템임플란트(주),48260,2022,0.239323016,0.490607822,0.016705712,-16.87,0.54,-62.32924696
1324,오토앤(주),353590,2022,-0.015296023,0.157721714,0.015341847,32.85,0.65,-46.16003392
1325,오픈엣지테크놀로지(주),394280,2022,-1.267644601,0.139541343,0.146224531,48.25,-0.93,-45.74711008
1326,올리패스(주),244460,2022,-9.000120279,0.08934739,4.035714286,7.35,13.78,-43.80639914
1327,올릭스(주),226950,2022,-0.778162245,0.238288623,0.943669528,19.23,16.46,-54.28854033
1328,옴니시스템(주),57540,2022,0.215933109,0.28058759,0.010668244,31.35,0.08,-49.56309182
1329,옵티시스(주),109080,2022,0.795373258,0.085181821,0.096951751,68.96,-1.35,-55.0665376
1330,와이더블유(주),51390,2022,0.698690492,0.566385444,0.526474068,37.71,-0.54,-54.98446399
1331,와이아이케이(주),232140,2022,0.29916509,0.714651934,0.015182215,43.9,-0.96,-56.76178359
1332,와이엠씨(주),155650,2022,0.609322654,0.235319402,0.011547236,39.57,-0.19,-60.29314225
1333,와이엠티(주),251370,2022,0.307843106,0.425746585,0.08343609,14.09,0.98,-52.82123802
1334,와토스코리아(주),79000,2022,0.816472662,0.128990758,0.112500641,74.32,-11.65,-55.63233578
1335,우리바이오(주),82850,2022,0.062842503,2.307171427,0.013451105,19.44,0.24,-52.65810031
1336,우리산업(주),215360,2022,0.143864568,1.269777761,0.039887329,-0.02,0.51,-59.72150031
1337,우리산업홀딩스(주),72470,2022,0.06195406,2.683797614,0.039743947,1.84,0.55,-62.20109908
1338,우리손에프앤지농업회사법인(주),73560,2022,0.419471511,1.732268118,0.033134053,4.87,0.49,-62.67370827
1339,우리엔터프라이즈(주),37400,2022,0.017350697,7.60309732,0.011745534,17.11,0.26,-56.76077403
1340,우리이앤엘(주),153490,2022,-0.033334865,0.642352697,0.169959313,50.47,0.41,-52.25979216
1341,우림피티에스(주),101170,2022,0.665952508,0.11524192,0.047876233,41.32,-0.64,-56.00078702
1342,우수AMS(주),66590,2022,0.005717497,2.20077669,0.080313588,-16.69,1.22,-54.04853701
1343,우원개발(주),46940,2022,0.198526918,1.033265913,0.004600289,18.4,-1.11,-49.42456352
1344,우진비앤지(주),18620,2022,-0.159491707,0.60589562,0.037137039,23.69,3.11,-49.78903849
1346,원풍물산(주),8290,2022,-1.078487669,0.485582162,0.023513514,2.52,1.33,-43.60172631
1347,웹케시(주),53580,2022,0.511251774,0.129489359,0.033562088,11.65,-0.36,-51.70168009
1348,위더스제약(주),330350,2022,0.54220026,0.294127807,0.044851577,28.37,-0.12,-51.15093955
1349,위즈코프(주),38620,2022,0.023390276,0.173827955,0.038700442,31.33,-1.2,-48.87922398
1350,윈텍(주),320000,2022,0.456013363,0.1435064,0.010064631,50,-0.77,-45.63621725
1351,유니셈(주),36200,2022,0.721404014,0.204783841,0.010658337,60.85,-0.29,-59.49516736
1352,유니슨(주),18000,2022,-0.092070411,0.980599152,0.049770256,-16.34,2.88,-55.2250761
1353,유비벨록스(주),89850,2022,0.108315341,2.726283424,0.020385817,21.87,1.73,-57.42233221
1354,유아이엘(주),49520,2022,0.544124258,0.84385644,0.010626827,36.63,-0.28,-54.53031905
1355,유일에너테크(주),340930,2022,0.148003564,0.559846954,0.394467969,-6.26,6.46,-53.02118997
1356,유진기업(주),23410,2022,0.197158522,3.931982743,0.008307067,-10.48,1.53,-68.62413851
1357,이노뎁(주),303530,2022,0.099730022,0.179095508,0.052907768,42.97,-0.42,-47.52197639
1358,이노시스(주),56090,2022,-0.412418074,0.899885612,0.326532099,15.65,13.91,-50.33151764
1359,이니텍(주),53350,2022,0.559551786,0.089619621,0.146097262,86.05,-3.47,-56.51526594
1360,이삭엔지니어링(주),351330,2022,0.212780859,0.335823579,0.266982808,42.37,-0.16,-47.70729965
1361,이엠코리아(주),95190,2022,-0.066760536,0.722028024,0.037465063,-0.55,1.68,-51.1151872
1362,이오플로우(주),294090,2022,0.599408867,0.117746493,1.411598092,42.24,14.5,-79.63947764
1363,이원다이애그노믹스(주),245620,2022,-0.475998771,1.012421984,0.201317856,-34.81,10.63,-52.24831348
1364,이원컴포텍(주),88290,2022,-0.302525645,0.287910497,0.378906168,-20.14,10.13,-50.4666627
1365,이트론(주),96040,2022,-0.296736327,1.144477394,0.379296853,-4.56,4.91,-53.63938519
1366,이화공영(주),1840,2022,0.174496149,0.629490403,0.07752444,23.51,-0.15,-46.93958153
1367,이화전기공업(주),24810,2022,-0.177972433,1.783110939,1.399481786,9.58,5.4,-49.45580479
1368,인바이오(주),352940,2022,-0.069127747,0.881774201,0.14760514,33.21,5.4,-46.82130994
1369,인베니아(주),79950,2022,0.189194895,1.777226286,0.098818191,5.29,2.18,-48.27035622
1370,인선이엔티(주),60150,2022,0.37956341,0.541117223,0.050610857,3.83,0.84,-54.73570335
1371,인카금융서비스(주),211050,2022,0.191751871,3.155242469,0.054011842,15.61,0.24,-61.67885857
1372,인크로스(주),216050,2022,0.335760538,0.670745976,0.074773017,39.24,-4.4,-56.08250446
1373,인탑스(주),49070,2022,0.703262568,0.29160067,0.042787583,41.72,-0.77,-67.62377078
