,회사명,거래소코드,회계년도,설립일,WW지수,WWC변수,부채,MWW지수,MK지수,SA지수,매출액증가율차분
5589,(주)이엔에프테크놀로지,102710,2012,2000,-60.62850212137994,-4315254.428502121,27060.0,-60.339016202398184,-60.30329728924701,-2.181735554317687,37.99323414799744
5590,(주)이엔에프테크놀로지,102710,2013,2000,-58.956295869303155,-4327652.756295869,31957.0,-58.78266055672573,-58.67154485765892,-2.119903887223256,-13.421161996942235
5591,(주)이엔에프테크놀로지,102710,2014,2000,-60.08752468544476,-4342174.287524685,35671.0,-59.85002388018804,-59.76770409664105,-2.0513960088212193,8.349423809435022
5592,(주)이엔에프테크놀로지,102710,2015,2000,-62.550734431837185,-4381236.750734432,31484.0,-62.35479484148902,-62.303554060460456,-1.9569252910231687,23.14883191726523
5593,(주)이엔에프테크놀로지,102710,2016,2000,-61.691638249664514,-4384645.89163825,35867.0,-61.54727732093155,-61.47210183359715,-1.8701195413179037,-3.37093904500384
5594,(주)이엔에프테크놀로지,102710,2017,2000,-62.008941634548755,-8793416.608941635,24565.0,-61.89926177029537,-61.85684208703744,-1.8177190891299095,8.151168925144548
5595,(주)이엔에프테크놀로지,102710,2018,2000,-61.95502840141839,-8821316.5550284,38821.0,-61.73039270761909,-61.71149900101474,-1.7233272581182344,-1.033166092808993
5596,(주)이엔에프테크놀로지,102710,2019,2000,-64.08659195731896,-13231942.886591956,39279.0,-64.04482858561431,-63.95892577223562,-1.6049549458484582,7.863667957407762
5597,(주)이엔에프테크놀로지,102710,2020,2000,-63.63877111971941,-13259842.43877112,77782.0,-63.49706744957895,-63.391702701051535,-1.4961917025114653,-12.115677022930818
5598,(주)이엔에프테크놀로지,102710,2021,2000,-63.504375914275414,-13287742.304375913,145162.0,-63.238028509839594,-63.109672395756256,-1.3657291924231645,-7.113517384960597
5599,(주)이엔코퍼레이션,066980,2012,1998,-44.636058659002686,-44.636058659002686,9971.0,-44.22092880855806,-44.164004293602524,-2.423124711605308,-6.0677539499913085
5600,(주)이엔코퍼레이션,066980,2013,1998,-49.33147702790115,-49.33147702790115,5137.0,-49.1748065852382,-49.1748065852382,-2.2739474520327128,33.53658683459924
5601,(주)이엔코퍼레이션,066980,2014,1998,-47.361329651985656,-47.361329651985656,11186.0,-47.01276822869244,-47.01276822869244,-2.2386743013163612,-17.180839130096587
5602,(주)이엔코퍼레이션,066980,2015,1998,-45.534697811142706,-45.534697811142706,6822.0,-45.343255533003386,-45.343255533003386,-2.175251403019295,-25.7311512941918
5603,(주)이엔코퍼레이션,066980,2016,1998,-49.834059702209025,-49.834059702209025,14163.0,-49.69641118464587,-49.69118256968106,-1.8681053924981865,-78.42960069962137
5604,(주)이엔코퍼레이션,066980,2017,1998,-64.8490513835566,-64.8490513835566,12224.0,-64.71524266397194,-64.71524266397194,-1.842328131611456,259.98051889551755
5605,(주)이엔코퍼레이션,066980,2018,1998,-53.55101114466486,-53.55101114466486,9246.0,-53.47414172678939,-53.47414172678939,-1.7140313531472573,-7.431917552190721
5606,(주)이엔코퍼레이션,066980,2019,1998,-54.35661571310115,-54.35661571310115,6245.0,-54.30664200602722,-54.30664200602722,-1.6612552491931227,14.861320816684461
5607,(주)이엔코퍼레이션,066980,2020,1998,-48.804553043399345,-48.804553043399345,4800.0,-48.818220024623514,-48.78405257156309,-1.7345183501233876,-104.5954246272407
5608,(주)이엔코퍼레이션,066980,2021,1998,-92.28695363139768,-92.28695363139768,65665.0,-91.97229898306247,-91.86093534669884,-1.5887710422237022,1125.4976488553293
5609,(주)이엘피,063760,2017,1999,-50.94050059373363,-50.94050059373363,0.0,-50.94050059373363,-50.94050059373363,-2.1829792008493936,34.13485055272307
5610,(주)이엘피,063760,2018,1999,-57.56165303606715,-4405176.161653035,0.0,-57.56165303606715,-57.56165303606715,-2.0885798689826833,5.760752806556359
5611,(주)이엘피,063760,2019,1999,-53.300371164849025,-3527865.700371165,0.0,-53.300371164849025,-53.300371164849025,-2.0510765499670667,-43.224773914056705
5612,(주)이엘피,063760,2020,1999,-54.64375838233896,-3284535.6437583826,519.0,-54.62959537586756,-54.62959537586756,-2.0088404610172086,-20.1564679633328
5613,(주)이엘피,063760,2021,1999,-53.95128269960316,-3284534.951282701,7587.0,-54.11311427450281,-53.9364697985481,-1.95053267952086,-30.572547829785663
5614,(주)이엠네트웍스,087730,2012,2000,-43.981169961737216,-43.981169961737216,770.0,-43.84916996173722,-43.84916996173722,-2.647364136379535,43.502322737978396
5615,(주)이엠네트웍스,087730,2013,2000,-49.50573748762716,-1773243.3057374877,576.0,-49.42104939688992,-49.42104939688992,-2.5952119544923096,3.518915471947412
5616,(주)이엠네트웍스,087730,2014,2000,-52.59434572300039,-2659846.394345723,918.0,-52.50116126824401,-52.50116126824401,-2.5175419841764817,14.910840723176955
5617,(주)이엠네트웍스,087730,2015,2000,-50.44668493789438,-1773244.2466849377,3815.0,-50.64066084150885,-50.37433236972698,-2.461007654705361,-10.891750022781116
5618,(주)이엠네트웍스,087730,2016,2000,-41.806140978720876,-41.806140978720876,3626.0,-41.88814437430661,-41.67703723464081,-2.42801945677347,-29.9351469586978
5619,(주)이엠네트웍스,087730,2017,2000,-41.750372448679556,-41.750372448679556,2985.0,-41.698540387610855,-41.564952601351315,-2.403482117847673,-18.3677946673671
5620,(주)이엠네트웍스,087730,2018,2000,-47.47578516208611,-47.47578516208611,41937.0,-46.33352078823471,-46.32662921564348,-2.131167000940696,-29.45214762751336
5621,(주)이엠네트웍스,087730,2019,2000,-44.64528684742686,-44.64528684742686,40604.0,-43.19617906726983,-43.19617906726983,-2.1476212646157204,-7.637355418448216
5622,(주)이엠네트웍스,087730,2020,2000,-45.08591576094168,-45.08591576094168,37149.0,-42.974777287746,-42.974777287746,-2.194848227252698,23.639226860561756
5623,(주)이엠넷,123570,2012,2000,-54.5764418447963,-3069048.3764418447,0.0,-54.5764418447963,-54.5764418447963,-2.442240524236714,2.8748849337239424
5624,(주)이엠넷,123570,2013,2000,-52.75267433376658,-1655446.5526743338,0.0,-52.75267433376658,-52.75267433376658,-2.3878258589390815,-29.746985180904527
5625,(주)이엠넷,123570,2014,2000,-54.88426016911975,-1296549.2842601691,7673.0,-54.71828371320644,-54.67565176497226,-2.3294289715364633,-8.380638907717977
5626,(주)이엠넷,123570,2015,2000,-52.72427525329964,-1607173.3242752533,1376.0,-52.70493198708329,-52.691255958512784,-2.2970594300445755,-23.544005532862418
5627,(주)이엠넷,123570,2016,2000,-52.79833331763968,-1364046.5983333178,430.0,-52.784303081937935,-52.784303081937935,-2.2486724597038683,-17.21987247034068
5628,(주)이엠넷,123570,2017,2000,-55.59459480740535,-2071723.594594807,0.0,-55.59459480740535,-55.59459480740535,-2.1903796369053263,-1.1257285674424224
5629,(주)이엠넷,123570,2018,2000,-56.79062998971539,-2762286.9906299906,0.0,-56.79062998971539,-56.79062998971539,-2.102475900190571,7.00359082111407
5630,(주)이엠넷,123570,2019,2000,-57.52328161320081,-4143399.7232816126,0.0,-57.52328161320081,-57.52328161320081,-2.032417433161368,14.22691948809458
5631,(주)이엠넷,123570,2020,2000,-58.21681721162915,-6774643.21681721,0.0,-58.21681721162915,-58.21681721162915,-1.9521953129944503,4.503287674819437
5632,(주)이엠넷,123570,2021,2000,-53.535085584304596,-27098412.135085586,0.0,-53.535085584304596,-53.535085584304596,-1.865708737381322,-58.12221387704195
5633,(주)이엠앤아이,083470,2012,1999,-48.477029804396025,-48.477029804396025,19594.0,-47.78942912260064,-47.78942912260064,-2.3841122133808343,-8.311829062359314
5634,(주)이엠앤아이,083470,2013,1999,-50.92580012191708,-50.92580012191708,21885.0,-50.288638053429615,-50.288638053429615,-2.303587672481139,42.05477603595082
5635,(주)이엠앤아이,083470,2014,1999,-52.65167281380233,-52.65167281380233,17972.0,-52.26081216216768,-52.24632892023524,-2.2119556364117057,11.077294335541522
5636,(주)이엠앤아이,083470,2015,1999,-51.68296280223038,-51.68296280223038,24144.0,-51.22777035175531,-51.182576502423,-2.163805517344501,-7.868550899225663
5637,(주)이엠앤아이,083470,2016,1999,-49.94583451675113,-49.94583451675113,30463.0,-49.499819152205546,-49.41373711133005,-2.0967644238003698,-0.21238977016231203
5638,(주)이엠앤아이,083470,2017,1999,-46.552155433937045,-46.552155433937045,35213.0,-45.53294620823688,-45.512880310378556,-2.150914006927673,-21.998024598151314
5639,(주)이엠앤아이,083470,2018,1999,-42.650697871596655,-42.650697871596655,32889.0,-40.512205132332944,-40.512205132332944,-2.2566255314935146,-46.65317313254022
5640,(주)이엠앤아이,083470,2019,1999,-34.474570535043775,-34.474570535043775,172.0,-34.438239816878415,-34.438239816878415,-2.3406339471602644,-93.58146865180669
5641,(주)이엠앤아이,083470,2020,1999,-42.11087035678611,-42.11087035678611,4694.0,-41.55511684717344,-41.55511684717344,-2.2546235821393426,34.93207480937036
5642,(주)이엠앤아이,083470,2021,1999,-49.18772702715085,-49.18772702715085,3579.0,-48.75780482145356,-48.75780482145356,-2.216125999453835,143.59476637374155
5643,(주)이엠텍,091120,2012,2001,-57.03063496579157,-57.03063496579157,9526.0,-57.028767207677774,-56.947329495105,-2.2947205571404905,105.19776269514544
5644,(주)이엠텍,091120,2013,2001,-51.576116078881476,-51.576116078881476,7242.0,-51.61932417594486,-51.537498218457614,-2.2441115838481767,-20.441859100903198
5645,(주)이엠텍,091120,2014,2001,-53.087791214490764,-53.087791214490764,34399.0,-53.26493016785284,-52.96987465739675,-2.11050834206679,-22.597352777365753
5646,(주)이엠텍,091120,2015,2001,-54.25907134721292,-54.25907134721292,27904.0,-54.54320953133609,-54.23822863090406,-2.062111966286802,12.803600026965082
5647,(주)이엠텍,091120,2016,2001,-61.34483548157148,-16740631.74483548,28014.0,-61.09710865532942,-61.068903102933206,-1.9997800078451573,9.74491259429242
5648,(주)이엠텍,091120,2017,2001,-58.60011794153374,-9031728.80011794,27792.0,-58.75728463617538,-58.53463873023054,-1.9453950367833657,-26.40102038617127
5649,(주)이엠텍,091120,2018,2001,-63.46116973552136,-14134953.661169738,40677.0,-63.49589833872699,-63.330550023653075,-1.7888952943219594,44.535977787542606
5650,(주)이엠텍,091120,2019,2001,-53.845578036824016,-53.845578036824016,34333.0,-53.95439892342634,-53.74932522100275,-1.8119330559551148,-16.238944718532057
5651,(주)이엠텍,091120,2020,2001,-55.54450291146304,-55.54450291146304,56915.0,-55.89195836018892,-55.50722072455779,-1.7153881872385977,6.16680764959721
5652,(주)이엠텍,091120,2021,2001,-64.02362461834933,-14149294.823624618,70270.0,-63.98482978334216,-63.802591619784046,-1.584770720224763,31.059482498757145
5653,(주)이오테크닉스,039030,2012,1993,-64.5642870228478,-7588858.364287023,65400.0,-64.1265304376934,-64.1265304376934,-1.6798676116018603,35.32553650027349
5654,(주)이오테크닉스,039030,2013,1993,-61.93762854088962,-7588855.73762854,85573.0,-61.4269859443609,-61.4269859443609,-1.5989406387415757,8.606543868705687
5655,(주)이오테크닉스,039030,2014,1993,-65.14879553933108,-15212347.948795537,53078.0,-64.85519701227831,-64.85519701227831,-1.5312874603947497,25.03133584311914
5656,(주)이오테크닉스,039030,2015,1993,-61.87260931260897,-7606203.272609312,44236.0,-61.64548913217607,-61.63448454894442,-1.4978882843838628,-16.658767088776898
5657,(주)이오테크닉스,039030,2016,1993,-61.73300370338346,-7612272.933003704,28803.0,-61.58497247518018,-61.58497247518018,-1.424016158439147,-11.404090894537037
5658,(주)이오테크닉스,039030,2017,1993,-60.09412749635725,-15224494.894127496,26003.0,-59.96959063564683,-59.96959063564683,-1.3574034346116388,-18.91869484677181
5659,(주)이오테크닉스,039030,2018,1993,-63.06411501853599,-7612274.264115018,26374.0,-62.93485001610871,-62.93485001610871,-1.3261623415554693,-22.482148062856304
5660,(주)이오테크닉스,039030,2019,1993,-64.25640904577261,-11454589.056409046,13737.0,-64.19178403513159,-64.19178403513159,-1.270590680005534,-22.13165251991501
5661,(주)이오테크닉스,039030,2020,1993,-65.62862765723322,-22730995.42862766,11872.0,-65.57681244553476,-65.57681244553476,-1.2017132373083124,46.529094059038826
5662,(주)이오테크닉스,039030,2021,1993,-64.07238070193124,-68192865.87238069,12320.0,-64.03032468165016,-64.0284993850748,-1.0974993357406033,9.014191957148583
5663,(주)이즈미디어,181340,2015,2002,-45.93528540039896,-45.93528540039896,8371.0,-45.78818344334405,-45.641764703667384,-2.461490163440607,14.24138288206759
5664,(주)이즈미디어,181340,2016,2002,-47.40704032576853,-47.40704032576853,8269.0,-47.3066545055466,-47.20318389336671,-2.3559673486422548,-4.956991466013652
5665,(주)이즈미디어,181340,2017,2002,-48.294514567410864,-48.294514567410864,9268.0,-48.18182703751479,-48.09711353246327,-2.2735207878137333,10.003398234349872
5666,(주)이즈미디어,181340,2018,2002,-56.07142741866853,-2116866.271427419,10273.0,-55.805818347234684,-55.805818347234684,-2.1962687033523696,42.62073382483729
5667,(주)이즈미디어,181340,2019,2002,-48.14605017944405,-48.14605017944405,17273.0,-47.83389812047703,-47.75082740488215,-2.172196696442717,-31.606586985047503
5668,(주)이즈미디어,181340,2020,2002,-45.061116320671005,-45.061116320671005,19373.0,-44.27388553060154,-44.27388553060154,-2.213831750033406,-64.72085551285807
5669,(주)이즈미디어,181340,2021,2002,-48.800919770418474,-48.800919770418474,32462.0,-47.810131444158365,-47.810131444158365,-2.1141144050264282,95.13515793045916
5670,(주)이지,037370,2012,1987,-56.33404936996656,-2325050.13404937,17177.0,-56.72881499312906,-56.31933055161154,-1.8253896485255083,16.11246891700948
5671,(주)이지,037370,2013,1987,-57.024590626392424,-2325050.8245906266,14217.0,-57.14458439420896,-56.91230399211772,-1.780880181547844,22.476365611082716
5672,(주)이지,037370,2014,1987,-60.27011512684107,-2325054.0701151267,14644.0,-60.39153419463317,-60.167159267811165,-1.7211168156546996,51.29128709042005
5673,(주)이지,037370,2015,1987,-55.88190724379189,-2325049.6819072436,17774.0,-55.928947584355434,-55.71626564638667,-1.6688923978207324,-11.443276514422207
5674,(주)이지,037370,2016,1987,-55.591076143129946,-2325049.391076143,19000.0,-55.58991706058365,-55.38658393167404,-1.6310024865798802,-9.603988521888748
5675,(주)이지,037370,2017,1987,-55.73243385536914,-2325049.5324338553,16427.0,-55.77586949486821,-55.577100248306934,-1.5920722172413762,-3.0127661997539077
5676,(주)이지,037370,2018,1987,-47.45435044737639,-47.45435044737639,24234.0,-47.52502916930087,-47.142682485178625,-1.6198663552316985,-32.60599305451015
5677,(주)이지,037370,2019,1987,-46.618000754604616,-46.618000754604616,27911.0,-46.92835322031013,-46.39355354673923,-1.568107081482067,-53.17862508672903
5678,(주)이지,037370,2020,1987,-52.393526564435945,-52.393526564435945,52912.0,-52.55220707317713,-52.056723724114164,-1.388751552334185,-12.597823675700074
5679,(주)이지,037370,2021,1987,-53.82051985286861,-53.82051985286861,66469.0,-54.567584897818364,-53.714731669608184,-1.3243103938345187,97.11543493746026
5680,(주)이지바이오,353810,2021,2020,-58.857648622070066,-15873813.457648622,50149.0,-58.11779357423414,-58.04031978627555,-2.7031078871782404,33.49553542452966
5681,(주)이지트로닉스,377330,2021,2008,-44.48898605225827,-44.48898605225827,12668.0,-44.29876593600162,-44.027436147302204,-2.4778254428201287,1.5050390629240296
5682,(주)이지홀딩스,035810,2012,1988,-67.06333642648362,-14563860.863336425,728466.0,-66.06813807525232,-65.94412568673194,-0.9192708292316825,13.685032343168183
5683,(주)이지홀딩스,035810,2013,1988,-68.00971955442841,-14563781.209719554,811168.0,-67.1962043860228,-67.0254197137104,-0.7929452761831346,-4.252115538572705
5684,(주)이지홀딩스,035810,2014,1988,-68.57479000945467,-15662551.974790014,849553.0,-67.67412312107183,-67.52754217871558,-0.7465208967837667,-1.871853924867934
5685,(주)이지홀딩스,035810,2015,1988,-68.00144390662852,-16431692.401443904,898747.0,-67.1150004188195,-66.96133287591638,-0.6790243495746893,-14.244233795135216
5686,(주)이지홀딩스,035810,2016,1988,-69.03808491244024,-16431693.438084915,686746.0,-68.37907059062054,-68.23099612828484,-0.661517316866953,-5.619003660035326
5687,(주)이지홀딩스,035810,2017,1988,-67.74691835365374,-17419240.546918355,634003.0,-67.0271193634976,-66.93746941883845,-0.6309510021044036,-15.934020861054496
5688,(주)이지홀딩스,035810,2018,1988,-68.60627828446275,-26936278.60627828,735287.0,-67.89788133476145,-67.79891878145105,-0.5221204444134291,-1.47252447904202
5689,(주)이지홀딩스,035810,2019,1988,-69.54664111963356,-17957544.94664112,714591.0,-68.82922060632113,-68.76703074029531,-0.4595194325691827,-0.052226172748302824
5690,(주)이지홀딩스,035810,2020,1988,-68.60949600957838,-17245660.00949601,657090.0,-67.99256132584888,-67.9175295178718,-0.4149236118211441,-9.433829320308961
5691,(주)이지홀딩스,035810,2021,1988,-70.12244546467696,-20192279.722445466,795781.0,-69.57612250324837,-69.48809649647131,-0.2460711377261886,9.949137972396372
5692,(주)이큐셀,160600,2014,2004,-49.240083682361345,-49.240083682361345,8231.0,-49.22939717905524,-48.954611103598225,-2.6236720898712,68.62702598641523
5693,(주)이큐셀,160600,2015,2004,-49.238640806443954,-49.238640806443954,8523.0,-48.94901948807089,-48.926478113596836,-2.487074004295344,65.91497404452853
5694,(주)이큐셀,160600,2016,2004,-46.74559632861753,-46.74559632861753,11326.0,-47.079083760880344,-46.73029461107781,-2.405460055966071,-5.913550124927242
5695,(주)이큐셀,160600,2017,2004,-43.44864037241244,-43.44864037241244,18936.0,-43.471484062796826,-43.19105219203334,-2.338073599952541,-59.39610975555705
5696,(주)이큐셀,160600,2018,2004,-54.03567236966486,-54.03567236966486,24173.0,-53.89955293559999,-53.67398289360603,-2.2614530777756365,90.74392824940031
5697,(주)이큐셀,160600,2019,2004,-47.6917460560319,-47.6917460560319,40796.0,-47.035950828858994,-46.84123119584938,-2.2341260161166887,-9.555789033501595
5698,(주)이큐셀,160600,2021,2004,-38.57330055384359,-38.57330055384359,14463.0,-39.1515098282685,-38.46633430273514,-2.308609213525924,-70.91055745155556
5699,(주)이크레더블,092130,2012,2001,-53.700565941265424,-22400647.500565942,0.0,-53.700565941265424,-53.700565941265424,-2.5964937471553173,9.533430629679158
5700,(주)이크레더블,092130,2013,2001,-54.110060978251695,-23894550.310060978,0.0,-54.110060978251695,-54.110060978251695,-2.541398735456983,0.1875387084193915
5701,(주)이크레더블,092130,2014,2001,-53.88466119350909,-26134659.68466119,0.0,-53.88466119350909,-53.88466119350909,-2.4873984075090774,2.1960531209857614
5702,(주)이크레더블,092130,2015,2001,-52.435890019438006,-31361580.635890014,0.0,-52.435890019438006,-52.435890019438006,-2.4284045168479538,-2.691235008305215
5703,(주)이크레더블,092130,2016,2001,-54.00867099181538,-39575317.40867099,0.0,-54.00867099181538,-54.00867099181538,-2.361736622761828,0.32439217895910977
5704,(주)이크레더블,092130,2017,2001,-59.840833492979414,-39575323.24083349,0.0,-59.840833492979414,-59.840833492979414,-2.302572221910411,43.52842529522729
5705,(주)이크레더블,092130,2018,2001,-55.29578287389666,-50029163.49578288,0.0,-55.29578287389666,-55.29578287389666,-2.235588427207206,-5.672813064939651
5706,(주)이크레더블,092130,2019,2001,-55.16592003322556,-55256085.76592002,191.0,-55.159516469836504,-55.159516469836504,-2.1744842029149387,-10.171519296917571
5707,(주)이크레더블,092130,2020,2001,-55.890533113593456,-52269273.69053312,177.0,-55.885026038995335,-55.885026038995335,-2.118342732402617,-11.996410542357951
5708,(주)이크레더블,092130,2021,2001,-56.05304977972795,-203103320.25304976,121.0,-56.04961914841618,-56.04961914841618,-2.0575914898086687,-10.04559416710741
5709,(주)이퓨쳐,134060,2012,2000,-43.44402660080699,-43.44402660080699,0.0,-43.44402660080699,-43.44402660080699,-2.6073626180136613,-6.093613060384655
5710,(주)이퓨쳐,134060,2013,2000,-44.157882916616735,-44.157882916616735,1100.0,-44.04402811845024,-44.04402811845024,-2.5598160972285897,7.957942603252516
5711,(주)이퓨쳐,134060,2014,2000,-43.5581215097173,-43.5581215097173,0.0,-43.5581215097173,-43.5581215097173,-2.5234648385301104,-9.795420103750928
5712,(주)이퓨쳐,134060,2015,2000,-42.32031079349194,-42.32031079349194,0.0,-42.32031079349194,-42.32031079349194,-2.4831366520229143,-20.531947215348094
5713,(주)이퓨쳐,134060,2016,2000,-43.95555256299979,-43.95555256299979,0.0,-43.95555256299979,-43.95555256299979,-2.433952720437619,3.5992901563376476
5714,(주)이퓨쳐,134060,2017,2000,-43.055422536359,-43.055422536359,4.0,-43.054995598620756,-43.054995598620756,-2.403338142904317,-11.682177656660418
5715,(주)이퓨쳐,134060,2018,2000,-42.84533533508062,-42.84533533508062,0.0,-42.84533533508062,-42.84533533508062,-2.3584069359727575,-6.955697794574236
5716,(주)이퓨쳐,134060,2019,2000,-44.53010659883813,-44.53010659883813,0.0,-44.53010659883813,-44.53010659883813,-2.303939289144256,-3.040363084199213
5717,(주)이퓨쳐,134060,2020,2000,-43.668907917097314,-43.668907917097314,0.0,-43.668907917097314,-43.668907917097314,-2.2720571382616965,-6.342390845416579
5718,(주)이퓨쳐,134060,2021,2000,-44.52692544277113,-44.52692544277113,0.0,-44.52692544277113,-44.52692544277113,-2.2260128435923283,-13.141274883109471
5719,(주)인바디,041830,2012,1996,-52.479988745024045,-3372846.2799887448,0.0,-52.479988745024045,-52.479988745024045,-2.3074525651795743,-15.988911161149788
5720,(주)인바디,041830,2013,1996,-53.52905731351757,-3375984.5290573137,0.0,-53.52905731351757,-53.52905731351757,-2.2463369148780497,-10.379007368860378
5721,(주)인바디,041830,2014,1996,-57.1759700420789,-5063950.575970042,0.0,-57.1759700420789,-57.1759700420789,-2.172673931549455,30.153956647171565
5722,(주)인바디,041830,2015,1996,-57.01738654212394,-6751919.017386541,0.0,-57.01738654212394,-57.01738654212394,-2.0724998412659144,24.627455651578227
5723,(주)인바디,041830,2016,1996,-57.167376965361015,-8439887.767376967,0.0,-57.167376965361015,-57.167376965361015,-1.9930029527781528,-2.049079391160777
5724,(주)인바디,041830,2017,1996,-58.078018602473016,-10031137.278018603,0.0,-58.078018602473016,-58.078018602473016,-1.9161898601569254,3.308283536607437
5725,(주)인바디,041830,2018,1996,-58.955133918069635,-10021974.555133918,0.0,-58.955133918069635,-58.955133918069635,-1.8325588117824552,1.1973854990128332
5726,(주)인바디,041830,2019,1996,-59.11416623468562,-11546052.514166234,0.0,-59.11416623468562,-59.11416623468562,-1.7464794476167071,0.7978036138082817
5727,(주)인바디,041830,2020,1996,-60.61623582060231,-11307360.216235822,0.0,-60.61623582060231,-60.61623582060231,-1.6858910196833854,-5.924527126403972
5728,(주)인바디,041830,2021,1996,-60.17711285049212,-16153341.77711285,0.0,-60.17711285049212,-60.17711285049212,-1.5835430203115486,7.392540535084674
5729,(주)인벤티지랩,389470,2021,2015,-50.45110749944014,-50.45110749944014,0.0,-50.45110749944014,-50.45110749944014,-2.7794027597532063,235.66477516452449
5730,(주)인산가,277410,2019,2017,-53.73442206326199,-4922301.934422064,7366.0,-53.65569737666605,-53.539677608102885,-2.8611376691947346,-4.53552045455809
5731,(주)인산가,277410,2020,2017,-55.23140874797855,-8213108.431408748,20852.0,-55.031307444851976,-54.79529878803934,-2.7660404858562284,8.759433545337874
5732,(주)인산가,277410,2021,2017,-56.59974816821594,-15893372.199748168,16981.0,-56.62163805524465,-56.40845580398563,-2.6566880789934846,12.33380308548643
5733,(주)인성정보,033230,2012,1992,-51.74269821716708,-51.74269821716708,45923.0,-51.15339658566421,-51.12681554680527,-1.8755830212060418,0.021819024354695696
5734,(주)인성정보,033230,2013,1992,-51.45475770705787,-51.45475770705787,38194.0,-50.93925841295294,-50.926108499754385,-1.8395706559264609,-11.13264225638758
5735,(주)인성정보,033230,2014,1992,-51.80609410467737,-51.80609410467737,58229.0,-51.121320866830835,-51.115094458191415,-1.7497170058371347,-10.671712665199427
5736,(주)인성정보,033230,2015,1992,-51.5189042399908,-51.5189042399908,49838.0,-50.94890533745809,-50.914847269244405,-1.7297238604868692,-6.12239331531401
5737,(주)인성정보,033230,2016,1992,-51.16514040845031,-51.16514040845031,59399.0,-50.43543702105395,-50.40219496295695,-1.7031798292311242,-23.250679601062522
5738,(주)인성정보,033230,2017,1992,-52.55047689070756,-52.55047689070756,46610.0,-51.98922721887767,-51.931729740605995,-1.6860095352722189,1.9469596666828877
5739,(주)인성정보,033230,2018,1992,-50.85813139243742,-50.85813139243742,49560.0,-50.38320251453424,-50.31730206215107,-1.5963794738118207,-14.752100932480868
5740,(주)인성정보,033230,2019,1992,-49.83615033955142,-49.83615033955142,53769.0,-49.35652921440791,-49.28767732003363,-1.5369727860235924,-36.07626157642428
5741,(주)인성정보,033230,2020,1992,-52.031272010812216,-52.031272010812216,55475.0,-51.476835204020475,-51.435013486917924,-1.4975318359159253,-20.835594106328934
5742,(주)인성정보,033230,2021,1992,-50.64072581113035,-50.64072581113035,20361.0,-50.54019273209084,-50.47905435039999,-1.442231457199678,-21.22648217167955
5743,(주)인지디스플레이,037330,2012,1992,-60.55447182264433,-11029854.354471821,40294.0,-60.37180178737405,-60.311947371084685,-1.6794884930734593,-29.04441977886605
5744,(주)인지디스플레이,037330,2013,1992,-59.63243479232438,-11033182.832434792,49843.0,-59.33265825351476,-59.28763194095959,-1.6535413138850323,-32.34163771087602
5745,(주)인지디스플레이,037330,2014,1992,-63.238212798586105,-11033186.438212797,36951.0,-62.93963440640397,-62.93834669285232,-1.6273954137881717,28.551465468180794
5746,(주)인지디스플레이,037330,2015,1992,-61.100783220034785,-11033184.300783219,49271.0,-60.94358916984209,-60.81957257993703,-1.590430504147391,-4.369921606436
5747,(주)인지디스플레이,037330,2016,1992,-62.72569671190973,-11033185.925696712,46816.0,-62.710908871504415,-62.53299563527895,-1.5376276082608236,24.28779306428647
5748,(주)인지디스플레이,037330,2017,1992,-61.857352768615726,-16549752.85735277,43958.0,-61.615418791661504,-61.56526307693089,-1.492006638930416,11.289233572119723
5749,(주)인지디스플레이,037330,2018,1992,-61.747738209263126,-16549752.747738207,46651.0,-61.639416076522224,-61.512206967941275,-1.451566426041997,4.820356690524708
5750,(주)인지디스플레이,037330,2019,1992,-63.46870449741861,-20400314.068704497,147228.0,-62.88886386484,-62.828734251438455,-1.2346828701631463,-1.5435602117583533
5751,(주)인지디스플레이,037330,2020,1992,-65.68746597577902,-26778925.887465976,153891.0,-65.2018398512066,-65.08965481386915,-1.1831323235361682,37.70306371884891
5752,(주)인지디스플레이,037330,2021,1992,-62.73710439775905,-13389489.737104397,177186.0,-62.16709018848977,-62.0771231419015,-1.109755610498459,-29.662708081362837
5753,(주)인지소프트,100030,2012,2000,-46.70273174193379,-46.70273174193379,1516.0,-46.701742488290336,-46.65537122375331,-2.5286652143878645,-1.394225269437179
5754,(주)인지소프트,100030,2013,2000,-55.35577401301494,-3104066.755774013,750.0,-55.36075523460022,-55.336027027444665,-2.4819002797694023,60.04448513707582
5755,(주)인지소프트,100030,2014,2000,-44.99785499208253,-44.99785499208253,0.0,-44.99785499208253,-44.99785499208253,-2.4447759923933856,-23.14076259395892
5756,(주)인지소프트,100030,2015,2000,-44.56175498423491,-44.56175498423491,0.0,-44.56175498423491,-44.56175498423491,-2.408038294800304,-9.355203230314507
5757,(주)인지소프트,100030,2016,2000,-45.410834148268556,-45.410834148268556,0.0,-45.410834148268556,-45.410834148268556,-2.3684293969902215,-16.48880400939099
5758,(주)인지소프트,100030,2017,2000,-44.81220940329286,-44.81220940329286,0.0,-44.81220940329286,-44.81220940329286,-2.3379653344843727,-12.944898982989194
5759,(주)인지소프트,100030,2018,2000,-45.30734067356643,-45.30734067356643,689.0,-45.34722215096444,-45.30734067356643,-2.2779123227611073,-6.450584412944071
