,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,재고자산회전률,자기자본회전률,타인자본회전률,총자본회전률,외국인지분율,대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,업력,누적수익성비율,이자부담률,부채상환계수,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,EBITDA마진율,PBR변화율,ROA변화율,target_1,target_2,target_3,현금흐름/총부채비율,영업현금흐름-단기차입금,abs(영업현금흐름-당기순이익)/매출액
20,(주)강원에너지,114190,2013,4.35,57.9,48.31,제조업,4.0,9.57,4.85,23.18,-1.18,8.71,11.01,17.19,1.24,1.27,0.63,0.16,46.65,8.40126811594203,-52.41802932253853,27.054946272294227,-18.840888211700918,-72.14710188614245,37,0.3999944782650709,20.22581005586592,1.0865606242497,0.234342430391629,0.3350901087621641,0.9510800521677504,0.3855599913032675,0.0390524702861639,7422.5,-16173.901,7.146365053986302,-52.92036970854048,-51.74129353233832,0,0,0,0.6390603824725192,16976.0,0.2576735555950336
21,(주)강원에너지,114190,2014,0.0,32.89,48.05,제조업,2.33,2.33,1.61,21.2,-1.44,7.61,6.96,26.93,1.07,2.39,0.74,0.41,53.04,108.9826613745561,1.618602080495845,9.957059092791596,-7.458483455501719,-49.721706864564005,38,0.4433157313762343,52.18571428571429,52.18571428571429,-0.2177869268176258,-0.2835997746741516,0.547717746260406,0.4518776665473313,0.004325904710761,2430.0,20833.148,4.257493055690449,-1.362419177425748,-66.8041237113402,0,0,0,-0.8799421407907425,-14600.0,0.3054136477535401
22,(주)강원에너지,114190,2015,11.7,51.03,51.57,제조업,0.52,0.18,0.12,17.15,-0.49,6.06,3.6,37.43,0.82,1.6,0.54,0.32,52.87,28.42862854858057,-10.279520599832948,12.16968976112598,27.47546167845103,-72.50922509225092,39,0.3489123184759586,734.625,734.625,0.1111553178791673,0.2056550260884626,0.6595822061387375,0.5122599213639608,0.0007840200334671,1036.5,-5565.698,3.1809521747602245,28.83105874800077,-92.54658385093168,0,0,0,0.3289810902542079,9499.0,0.2034467080906709
23,(주)강원에너지,114190,2016,12.96,40.11,53.93,제조업,-1.61,-1.99,-1.38,16.59,-0.68,5.54,3.06,53.9,0.76,1.66,0.52,1.05,52.87,15.130759651307596,-8.44789885037563,-2.6420896366464017,-9.677381607124053,-393.2885906040268,40,0.3725627372485004,-74.0,-74.0,-0.2044903934600386,-0.3732589211814505,0.5287450102471204,0.5414551958231308,-0.0085506626763574,-432.0,18129.743,-0.8749733960791733,-1.938750617230541,-1250.0,0,0,0,-0.7142727848674089,-15784.0,0.3466550003547189
24,(주)강원에너지,114190,2017,11.78,92.91,36.89,제조업,-6.56,-12.58,-7.57,1.05,-0.08,10.76,5.44,235.53,1.59,2.45,0.96,0.66,52.4,4.056246619794483,93.99579066852696,-12.318248652181016,20.718514775804216,-326.3157894736842,41,0.2419429270543792,-23.422476190476196,-4.200444064901793,-0.0397836422369847,-0.0451880294996038,1.181567856343255,0.4076030511166679,-0.0865967653655866,-3450.0,4905.882,-5.995879807399281,3.6429028980835816,-448.5507246376813,0,0,0,-0.0826054015509403,-3707.0,0.0334613274821722
25,(주)강원에너지,114190,2018,26.05,86.93,28.72,제조업,0.37,4.19,1.83,6.86,1.51,11.22,5.7,189.82,1.74,1.94,0.92,2.08,42.25,-4.028066528066528,4.71749862863412,3.9355733598327225,0.7158265274364395,106.10127035247808,42,0.2696651961724527,0.6187551622418879,0.1179078133783024,-0.1084009973786842,-0.1184215121354985,1.036496715164687,0.4486637154487138,0.0106664109285425,-2624.0,10223.768,1.2208718933705838,6.663793956301619,124.17437252311755,0,0,0,-0.2331011411026075,-17373.0,0.1383155811652406
26,(주)고려시멘트,198440,2018,11.04,47.42,15.96,제조업,3.15,5.67,3.82,14.77,-0.49,27.47,1.77,22.65,1.05,2.16,0.7,0.77,72.05,1.828771841923968,-2.1492128678986995,11.779982944414296,10.05764484561882,27.17031146454606,4,0.2831648854842124,15.183645083932854,0.4659685016190756,0.0135568501689705,0.020157153516135,0.4943606530892476,0.6506974148678423,0.0460964269192469,3428.0,2487.508,7.381528632717776,41.614720565265024,339.08045977011494,0,0,0,0.0421440062399454,-10071.0,0.0340071814959895
27,(주)고영테크놀러지,098460,2012,0.0,23.92,60.23,제조업,22.53,19.91,15.99,57.02,-0.55,24.54,7.05,6.73,1.41,5.78,1.13,17.01,18.9,3.3639143730886847,25.206952200717517,19.789437398560818,18.78721007746592,13.931247011317147,10,0.5813240188869108,1717.1,1717.1,0.110283303661274,0.105691660021142,0.0792929835537417,2.434506980029414,0.1861695951699047,20132.0,-9674.864,20.699078281189145,-20.234471345093024,-19.36459909228441,0,0,0,0.5712996842263546,11398.0,0.0354592830251664
28,(주)고영테크놀러지,098460,2013,0.0,23.02,63.72,제조업,14.96,15.35,12.42,55.34,-0.54,24.99,7.37,5.79,1.23,5.26,1.0,17.83,18.46,-4.650115770517108,3.765694256412159,17.88827472092661,17.02918182521867,-21.778669029520124,11,0.5914495006283484,523.2868421052632,523.2868421052632,0.1098204246312586,0.1187010178458129,0.0904158950315691,2.069498398538263,0.1297456842383755,19108.0,-12770.406,17.769764885659903,-15.612595890977545,-22.32645403377111,0,0,0,0.5869123365146695,13283.0,0.005808602092884
29,(주)고영테크놀러지,098460,2014,0.29,22.35,62.22,제조업,21.44,20.68,16.84,57.81,-0.45,25.52,8.21,7.33,1.33,5.89,1.09,38.7,18.09,34.63069139966273,27.64626506885428,17.814279902359644,17.17044778093789,67.8590592022894,12,0.6404177250917301,1802.3729411764707,180.23729411764705,0.1806590460062094,0.1792425091010921,0.0450111208403296,4.057861295512278,0.1941151566469094,22464.0,-18346.341,21.45081209745169,95.00792442037184,35.587761674718195,0,0,0,0.989105659648445,25603.0,0.0244469336320358
30,(주)고영테크놀러지,098460,2015,0.17,20.83,63.47,제조업,15.6,18.99,15.66,61.0,-0.37,21.56,7.36,7.8,1.18,5.48,0.97,37.83,18.73,-1.2325266796933714,2.145057406888826,13.502827297448958,12.092859158904885,-16.711063754217722,13,0.6922093945536265,2944.476,171.19046511627906,0.104300696219265,0.1135609715977629,0.0519477261164558,3.31810048061791,0.1520918052600435,25802.5,-14973.944,20.180913477354974,-19.246081990560565,-7.00712589073634,0,0,0,0.6051055437878898,16569.0,0.0477163066125671
31,(주)고영테크놀러지,098460,2016,0.06,24.07,65.3,제조업,18.75,20.61,16.79,62.83,-0.25,25.16,7.89,8.83,1.19,5.27,0.97,40.54,18.16,20.945568913914677,17.744544357933982,19.61726855091424,22.82730488864269,41.50959488272921,14,0.6919398732068819,2025.1194117647055,260.81083333333333,0.1498301054217639,0.1701747441703435,0.0612686281563372,3.166427935486185,0.1817846362001014,28317.0,-23791.636,20.039716171694007,-2.010144693636738,7.215836526181348,0,0,0,0.7723093992708828,29235.0,0.0028464323550298
32,(주)골드퍼시픽,038530,2012,10.27,30.24,51.73,도매 및 소매업,2.54,1.14,0.89,30.08,0.33,0.92,1.12,2.02,0.47,1.67,0.37,11.92,16.75,-13.177755710029793,-6.638782593218831,5.029775538250115,8.69185411661935,-57.87949015063732,15,0.0620521063559038,11.2564598540146,11.2564598540146,-0.1521666331792914,-0.433133161757697,0.2421759187943463,0.958674891500904,0.0090081039448128,1226.5,5207.626,29.39919931369745,11.350492224926064,-77.29591836734694,0,0,0,-0.6554161257752776,-4544.0,0.4574397102278143
33,(주)골드퍼시픽,038530,2013,35.78,108.06,17.61,도매 및 소매업,-18.22,-57.94,-27.85,-14.99,3.84,0.56,0.73,1.11,0.44,0.41,0.21,9.81,9.99,13.03900263067597,-31.67476884949004,-29.38328681088625,12.81226977429509,-944.2916093535076,16,-0.2234920446449774,-5.607781885397412,-0.4727033343720785,-0.0692828306815483,-0.3256138392857143,0.8016886541083513,0.647862177125386,-0.2663262882925671,-2705.5,5515.214,-42.32435825892857,7.9593126096794435,-3229.213483146068,0,0,0,-0.1333942961650568,-5511.0,0.9831194196428572
34,(주)골드퍼시픽,038530,2014,41.73,153.19,14.19,도매 및 소매업,-13.87,-48.56,-17.62,-8.92,5.93,0.94,1.66,2.15,1.0,0.65,0.39,8.05,21.29,0.2630780127491652,129.99441964285714,2.3284540794268422,24.522085015435763,5.197132616487455,17,-0.201220529690815,-2.6675967261904763,-0.3003979891076665,-0.1169515363894252,-0.2975858304015528,0.6327181341698884,0.9562618608310092,-0.1528522729981644,-5978.5,5421.455,-21.74724008249424,79.61565221791393,36.73249551166966,0,0,0,-0.1932941964461605,-15068.0,0.1506732985563508
35,(주)골드퍼시픽,038530,2015,10.41,34.82,35.75,도매 및 소매업,-23.38,-55.42,-28.97,-5.61,4.17,0.85,2.98,3.98,0.99,1.14,0.53,0.32,7.43,-73.96306388132001,13.03530268106272,27.915258329309516,-31.88633817254285,-41.65664203471387,18,-0.4664543450110244,-6.879394644935972,-2.8369659145463277,-0.1972491512966787,-0.3024416420713711,0.0859015562550288,3.006765017324047,-0.3303468309242992,-7031.0,5757.175,-31.71129594848404,67.43048312999738,-64.4154370034052,0,0,0,-0.7636856368563686,-6786.0,0.2457740810303192
36,(주)골프존,215000,2018,7.54,30.34,35.79,정보통신업,11.09,10.63,8.04,60.96,-0.61,63.33,2.56,16.82,1.03,3.22,0.78,5.32,53.71,16.81004385107393,-0.699632692836261,2.9242483446156444,0.1521650004730518,-24.82246783063698,3,0.4824370812963969,46.63873164218959,1.8306472067917408,0.1294350109030221,0.1654915578369945,0.2817267331983702,0.8262390153035921,0.0983397491911295,32809.0,-20648.75,17.58003573136056,-27.537056622835397,-77.64182424916575,0,0,0,0.5560553282153606,14551.0,0.0627311844191137
37,(주)골프존뉴딘홀딩스,121440,2012,16.34,31.41,25.77,도매 및 소매업,15.02,19.34,15.96,54.55,-1.91,47.16,2.31,24.26,0.76,3.66,0.63,1.88,62.67,278.9852024624326,34.21550182118131,17.958042118354353,43.08088262523343,26.745894713640205,12,0.4787705459002482,36.16853603603603,0.8860532994923858,0.1132693562669733,0.2115464956893128,0.1673383908551337,1.428303375341777,0.1273600863708882,61722.5,41208.899000000005,27.723104385265284,11.556580455077205,-2.8014616321559123,0,0,0,0.4739105548938013,-26830.0,0.041725794033056
38,(주)골프존뉴딘홀딩스,121440,2013,15.93,50.24,10.91,도매 및 소매업,13.66,0.67,0.48,48.79,-1.06,29.73,1.74,14.54,0.87,2.13,0.62,3.06,57.7,12.13426691956899,26.06679579738217,3.1355296049674832,17.91696784939816,16.64565308754692,13,0.3882133450395083,30.095919948353774,0.8905342986494489,0.0994465696726451,0.1737235913082059,0.2872639585352997,1.1640987400445253,0.0960961996738994,74746.0,-6914.374000000003,25.53561236395108,-6.816856590572284,-96.99248120300751,0,0,0,0.2973848548495987,-38169.0,0.1660467893275198
39,(주)골프존뉴딘홀딩스,121440,2014,25.6,56.67,-2.06,도매 및 소매업,14.63,17.4,11.32,48.94,-0.01,23.32,1.27,13.67,0.94,1.76,0.61,4.88,55.24,104.3749943766139,17.65527516528541,14.566688022914,19.47149755424558,27.21489893028861,14,0.409577225252842,24.047476313522825,0.8952453023792727,0.0377803177535998,0.0670173886729206,0.2962590801718413,1.220989259379794,0.1350944901625511,91441.5,58947.022,25.996061360832424,9.377495203673618,2258.333333333333,0,0,0,0.1044436624572375,-91310.0,0.1174235899345887
40,(주)골프존뉴딘홀딩스,121440,2016,25.35,44.06,-5.56,도매 및 소매업,4.84,0.75,0.38,48.12,2.11,11.36,0.61,8.41,0.45,1.08,0.32,4.09,57.41,-0.6797771287888604,47.85518062916322,-4.221017121300058,-0.8538754764930114,495.7860962566845,16,0.286912127533443,-0.0312184102781307,-0.0017700503510162,0.0208945375295916,0.0653416915013873,0.6999891840320753,0.4369420414236572,0.0116907408648834,13828.0,-5165.963,-0.0908930222998664,13.314492667894656,-99.66643258426969,0,0,0,0.0683152402808935,-101944.0,0.0535196793751926
41,(주)골프존뉴딘홀딩스,121440,2017,27.5,51.02,-0.45,도매 및 소매업,2.43,-4.2,-2.85,47.15,2.5,9.98,0.54,5.76,0.42,0.88,0.28,3.66,53.89,-1.0851021124993727,-12.133593669715342,-5.14574303097785,-0.5615341238450892,-50.21618115981192,17,0.2533876359713999,-0.1891145038167939,-0.0132505375308879,-0.0015518816234215,-0.0054922177987153,1.1215318827569578,0.3012446404697416,-0.0142022284174112,27714.5,12320.921,-0.5794897944862625,-27.72417051000954,-850.0,0,0,0,-0.0045933298902921,-88107.0,0.0954869314221288
42,(주)골프존뉴딘홀딩스,121440,2018,28.95,59.42,-14.11,도매 및 소매업,0.15,-1.45,-0.98,42.07,2.8,10.41,0.58,4.86,0.45,0.82,0.29,3.44,54.89,-3.612382848663936,4.341378294044172,-2.983152763054662,2.411364955234692,-93.9532106605873,18,0.2316716640227791,-0.8371167351265404,-0.0340888464423113,-0.0260189508004589,-0.0903796231118603,1.8293714177112368,0.2037497264641307,0.0203099608515339,9768.5,27205.316,-2.8325883149432607,-28.603207312992023,65.6140350877193,0,0,0,-0.0698056951307774,-197942.0,0.0566318592879208
43,(주)광림,014200,2012,12.98,41.36,36.46,제조업,1.5,0.98,0.67,12.67,0.71,4.97,3.58,3.21,1.42,3.05,0.97,2.59,18.18,0.4882154882154881,-19.880745574909614,12.041921767207157,3.952381503827313,-74.88601823708207,32,0.2458391818728694,2.9766147859922176,0.1878659135559921,0.0306686273199206,0.0322656259156382,0.692037559066902,0.4227847665597219,0.0138471136064879,3293.0,-2119.952,2.6897436798987377,7.074895528756266,-74.52471482889734,0,0,0,0.1048202863234846,-8621.0,0.0253976067414413
44,(주)광림,014200,2013,15.21,56.79,37.83,제조업,3.46,2.54,1.7,13.53,-0.07,5.41,4.33,4.28,1.61,3.28,1.08,0.11,18.18,0.2973697436756575,21.235774644585867,2.0393058486346884,13.175367065481364,150.45385779122543,33,0.2294449420727806,7.815028037383177,0.3050518021304538,0.1430807240656344,0.1405231917402989,1.087318183307349,0.3331042503912671,0.0187512919197188,2316.5,-13938.923,4.041917209644052,-12.61331601437374,153.73134328358205,0,0,0,0.3950429394499402,1470.0,0.124755901858046
45,(주)광림,014200,2014,33.27,89.88,26.21,제조업,0.89,1.09,-0.1,24.19,1.02,12.11,4.08,3.01,1.79,2.0,0.95,0.96,24.98,136.93990896563244,123.74470717890216,99.03853573467909,141.04613506836102,-34.007852612503775,34,0.099331934042779,0.8561651259164808,0.0415255573765422,-0.0259100152724124,-0.0274146021102114,4.015094264658244,0.1178918228481824,0.0080935619022728,2748.0,8643.012,1.160439152113236,-57.13858416995332,-105.88235294117648,0,0,0,-0.054737913661617,-67428.0,0.0263862844896865
46,(주)광림,014200,2016,24.69,102.28,-7.7,제조업,0.07,-1.92,-0.83,14.09,0.63,3.6,1.23,3.29,0.77,0.75,0.38,0.49,32.55,190.07892692103215,-63.197919257407584,40.30581342167394,56.893924381060415,-87.03843255463451,36,0.1409948736263975,0.8866245487364621,0.0170881386004279,0.0143207446090323,0.0376619360159444,0.3045424413505253,1.6602921639220023,-0.0032840150350396,749.5,-1403.422,1.1252534277172606,358.397958198315,-111.9942196531792,0,0,0,0.0283226089877768,-51601.0,0.0593908571297664
