,회사명,거래소코드,회계년도,산업군,target_1,target_2,target_3,현금흐름 대 자산,현금흐름 대 매출액,현금흐름/총부채비율,총자본정상영업이익률,타인자본회전률,EBIT/총자산,이익잉여금,당기전기영업손익,TMD,누적수익성비율,EBITDA마진율,자기자본회전률,순운전자본비율,금융비용부담률,자기자본순이익률,자본금회전률,외국인지분율,abs(영업현금흐름-당기순이익)/매출액,총자본증가율,매출액총이익률,매출액증가율,대주주지분율,자기자본증가율,ROA변화율,정상영업이익증가율
10,(주)HJ중공업,97230,2015,건설업,0.0,0.0,0.0,-0.1024933745335563,0.277365382105894,-0.3451920314793975,-0.9890165042394136,-1.783760541486884,-0.9604009216912616,-0.3017085557031118,-1.5280001396192202,1.9694122096106517,-1.0891636865215744,-0.944018654771588,0.2389464122795581,-1.395281398833954,1.6937182030180635,-1.0210594825013315,-1.018048888705909,-0.3703288062810839,1.6682721578470605,-0.8937004451016158,-0.9975912547358124,0.9220429816238328,-0.7145193526024844,-0.3095394351160303,-0.0108073017295771,0.1124307369907726
11,(주)HJ중공업,97230,2016,건설업,0.0,0.0,0.0,-0.8789168567611737,-0.8243486752343643,-0.7076988102652312,-1.0089322363828486,-1.8426082027273776,-1.2615161323340367,-2.208014256347398,-1.1293355495208035,2.000879776622625,-1.344633356671995,-0.4379480487293103,0.4900665122198369,-0.8179778927461268,1.6059471012271864,-1.2671873979822237,-1.1207530277622533,0.3892544180159327,1.1038341476725837,-1.1278707330952629,-1.0900095034752495,-0.7222013356169608,-0.7894155310792155,-0.813092292263379,-0.0856694866255551,-0.0339709487192688
12,(주)HJ중공업,97230,2017,건설업,0.0,0.0,0.0,0.6835000085428531,1.2858621145912874,-0.0833611287456791,-1.1537999263426502,-1.8826443167206144,-1.0722630673149904,-3.223952383836961,-1.3547761381012224,1.923175537056332,-1.542544644379561,-0.2292852109980299,0.9347281460206934,-2.225454599421289,1.4860526606112303,-1.4211829728458203,-1.2519529048068052,0.0046863928105204,2.0861212778872784,-1.9844657382235635,-1.1704825819842768,-0.9473383892545644,-0.7900514302514179,-0.8357883302894042,-0.0209999206814899,-0.1889512518361832
13,(주)MH에탄올,23150,2012,제조업,0.0,0.0,0.0,-1.3094134119134626,-1.4973979430313795,-0.961992803034528,-0.0455825323513936,-1.8228337315942864,0.0423378070947703,-0.2181378869959172,-0.2282255579323827,1.4611129516958752,-0.1246413474980355,0.9180659993943878,-0.354208735900565,-1.714869286021138,2.467863133636534,-0.4336887539569466,-0.3122354395414172,-1.5908598573065114,0.8337721115306009,-0.1685632232753926,-0.0796669710534368,1.2966582101770676,0.6245388479555756,-0.1814117597211418,0.186019379387954,2.553808845832518
14,(주)MH에탄올,23150,2013,제조업,0.0,0.0,0.0,-0.0453134134694854,0.4775331294855077,-0.2577979269623319,-0.3931645056386547,-1.7074560507399288,-0.1311119911144754,-0.2146684367249809,-0.2244012598153453,1.3028770407468993,0.1396323575152265,1.582893454216412,-0.354208735900565,-1.7732881298906755,1.8061443939028328,1.229878819685628,-0.2766141136500111,-1.7008587157797512,-0.9698000461008952,-0.4483632196962602,-0.4163345476072112,0.1128417639245772,0.6245388479555756,0.1603831730242564,5.538080120389813,-0.1812893437947682
15,(주)MH에탄올,23150,2014,제조업,0.0,0.0,0.0,0.1663586704687437,0.5694283809853256,0.1762637319054417,0.8095471093721387,-1.4580730372174926,0.446365597702776,-0.2149254883972804,-0.2192861432104713,-0.6221433382090834,0.929375141754263,1.999497031847961,-0.926379627627334,-0.7367810521745206,0.9059117203694668,-0.5149800920472769,-0.5089525259526849,-0.2392706293511323,1.1495799666000015,-3.437006045046421,0.3177563523058256,-1.5780632237746537,0.4549857630315153,0.1530902663473196,-0.1686597188028612,0.5810617406032798
16,(주)MH에탄올,23150,2015,제조업,0.0,0.0,0.0,2.054253381709246,3.0113273196082764,2.162484976519758,2.0169431163138483,-0.1709621046105755,1.5676671897446377,-0.2120462190293956,-0.2071025360007817,-1.1344605729005537,1.5439596314065127,2.756970741844333,-1.0466239171821972,-0.4467152403495136,0.3138264278803588,0.8796883642875577,-0.502427308632284,-0.0685240442713062,1.1711766258421277,-0.8085665841352121,0.5373867794573662,0.0565013779882141,0.4549857630315153,0.0862602093427894,11.995355674407852,0.0528576410795463
17,(주)SH에너지화학,2360,2012,제조업,0.0,0.0,0.0,-0.8976549499532984,-0.7332375440261703,-0.7864843543863179,-0.4270572928911536,1.5778054192746571,-0.2067948649565399,-0.2372935791336982,-0.2277535632526211,-1.0776836124513016,-1.0253023407276591,-0.4550571740672791,0.7667465686687707,0.452635608775538,0.019955545703652,-0.4596018708894435,-1.483058328395188,1.49958786840341,-1.3336964857882254,-0.2484650209078938,-0.7265171810966131,0.4561404201724378,-0.7157864972765438,-0.0564671394594354,-0.1490630188982591,-0.1905346981826709
18,(주)SH에너지화학,2360,2013,제조업,0.0,0.0,0.0,0.0620837235293906,-0.4038484659326783,0.1164244983125065,0.3533605267652432,1.8571912606261405,0.3381313484839294,-0.2343770655044876,-0.2241734864406857,-0.7716012269729158,-0.8974960824422828,-0.2731044139939462,0.9876768377782924,0.5233391992130827,-0.0612410787014045,0.1212065839979526,-1.3386677884728333,1.4933933596823823,-1.3215920745707772,0.210544547914444,-0.7303452476667742,0.763770775833456,-0.8256942198750123,0.0556459898659917,4.624142506553204,0.593118176168949
19,(주)SH에너지화학,2360,2014,제조업,0.0,0.0,0.0,3.0801653587851985,0.5939479272336078,3.142109207798182,3.386792198796717,2.13590743612281,2.855624331295914,-0.2266352074791424,-0.1955860536266591,-1.6156317992148437,-0.4693734855462121,0.5069950308766392,0.7769398661744576,1.2448403642848307,-0.1802427651588118,1.8777551785361384,-1.3426209486415075,1.6100851762511137,-0.3058697027712052,-0.1621291067951687,-0.3063537027547881,-0.1113818839653023,-0.8256942198750123,0.2244480488847004,0.4933571275446148,0.7118365784053021
20,(주)SH에너지화학,2360,2015,제조업,0.0,0.0,0.0,2.880609089015357,0.6819786991115087,3.4303233427360373,3.645837292061301,2.5111779178904485,1.966964665485861,-0.2229048740517992,-0.1720358480071945,-1.5871852294589368,-0.2662584833475163,0.7833763049686592,0.4712279355673912,1.6773897563406144,-0.3611649097393775,0.9485320436772008,-1.3955406301867117,1.571499536871843,0.2361528925141062,0.0862053430578078,-0.1259935606462269,-0.4835768892398948,-0.8256942198750123,0.0753422997374244,-0.0634818510542799,-0.0085384692031585
21,(주)SH에너지화학,2360,2016,제조업,0.0,0.0,0.0,0.7212553995210205,-0.0805143199538107,1.9416579089240928,3.5943714135924214,2.7338290026878105,2.6223181682162595,-0.2166304085527804,-0.1680719375231819,-1.684450392565839,0.0653602576383915,0.8173771282577892,0.3181259480989312,2.36077134070907,-0.4891925134476742,1.4661840766709642,-1.3872082321000654,1.5740673758687558,-0.4778460046695357,0.2755597078209001,-0.0974345491854631,-0.0395222088133885,-0.8256942198750123,0.1351994505823179,0.0413409585719874,-0.0178658288500477
22,(주)SH에너지화학,2360,2017,제조업,0.0,0.0,0.0,1.0543058653365265,0.1878873034562437,2.745192600000706,1.5271622014427897,2.7386252426240247,1.1506309646813988,-0.2150304165633731,-0.1804153363978223,-1.695826045043331,0.1657725717912937,0.2953685865607953,-0.0350452606822572,2.652670034947357,-0.514422779442732,0.3178385018779707,-1.508575352398698,1.5468508672636263,-0.6741774590174489,-0.1333972256421335,-0.3330457864321537,-1.02309846059377,-0.8256942198750123,0.0043880926107165,-0.0926624238757267,-0.1693263458747305
