,회사명,거래소코드,회계년도,산업군,총자본순이익률,EBIT/총자산,총자본정상영업이익률,차입금의존도,순운전자본비율,현금흐름 대 매출액,EBITDA마진율,현금흐름 대 자산,abs(영업현금흐름-당기순이익)/매출액,누적수익성비율,타인자본회전률,WW지수,당기전기영업손익,금융비용부담률,총자본회전률,자본금회전률,FINDEP,총자본증가율,TMD,매출액총이익률,자기자본증가율,매출액증가율,합계_기말인원(명),정상영업이익증가율,자기자본순이익률,대주주지분율,target_1,target_2,target_3
10,(주)가비아,79940,2013,정보통신업,0.8653095890866451,0.5200621865781915,0.6272726042210374,-0.5382203271636652,0.1995080137631556,0.6939006768851698,0.3060151414768147,1.0954058754978817,-0.1980197731551703,0.3649519905146389,0.1976216187537979,-0.5412888396127531,0.0422674603890144,-1.2408791296910453,-0.2009007360548631,-0.3948275566908173,-0.4197515275160925,-0.0330960133465638,-0.368726314697879,1.4067618850238794,0.2170363669880168,-0.1678047727617714,-0.0364698235422933,0.0070674737792163,0.2058618676559115,-0.745500481990262,0,0,0
11,(주)가비아,79940,2014,정보통신업,0.5615084463207594,0.3873836110999891,0.7387493863122672,-0.6660177452372715,0.2491623982120252,0.7921786166241307,0.2263919782042794,1.3607969898525605,-0.0014793491083473,0.3689913020633271,0.5862906010648749,-0.7174411811936594,0.0696860025318115,-0.3456130185284006,-0.087487002219911,-0.3230645697605536,-0.5828466568735532,0.0115673536565785,-0.427156812435586,1.3299608049694571,0.0606755647662531,0.2020030385133505,0.0441966326498316,0.1048348683925005,0.1246202988048528,-0.7506477157216654,0,0,0
12,(주)가비아,79940,2015,정보통신업,0.6663822654673393,0.4822921290102576,1.0394774496281427,-0.8362478997806302,0.6156117554446829,0.8326908678775182,0.2353880192482203,1.5651687771896785,-0.0034080480614879,0.4224933474904456,0.9811289323015244,-0.6347574404882612,0.2247463031165683,-0.3701408571903908,0.0259267316150412,-0.2408252343733173,-0.7299504735226141,-0.0505115727604202,-0.458347681290039,1.429741735748825,0.0928510420077898,0.2065883257124146,0.1078806770120356,0.1637926333929972,0.1660567616325012,-0.7506477157216654,0,0,0
13,(주)가비아,79940,2016,정보통신업,0.7030048689788433,0.4472029828832747,1.003182683365882,-0.7488863835193758,0.4348697960507975,0.6631295816005475,0.137769281063271,1.1131399443082184,-0.1190873229876029,0.3721937368093476,0.8947580473435072,-0.7581365381542626,0.3744522619198352,-0.3554241539931966,0.0032439848480508,-0.1591097164089294,-0.2766881323644015,0.5372641939935426,-0.3534876073539066,1.4787251017677874,0.1604723189681066,0.1273259776503497,0.1333542947569172,0.0735248603815467,0.1518095788754882,-0.7937557982221676,0,0,0
14,(주)가비아,79940,2017,정보통신업,0.5898077308523761,0.4068575759725771,0.8657810682301802,-0.7623650174568265,0.2971616365125991,0.6680411086268446,0.0348454334676474,1.236208644084499,-0.070827203317219,0.3957688011915262,0.6788308349484645,-0.8128350919770914,0.4234319119075579,-0.3358018830636045,0.0259267316150412,-0.0506795098792609,-0.6366455867316446,-0.0776676692501878,-0.3247400455702648,1.595438554133957,-0.0871235574067091,0.1999307437173227,0.163073515459279,0.039776714049694,0.1322332972246307,-0.7847481391922121,0,0,0
15,(주)가비아,79940,2018,정보통신업,0.8653095890866451,0.6338892537475906,1.2494685972883663,-0.7309148716027748,0.441159351414321,0.6390357467390293,0.0421925878044636,1.1389256130933882,-0.1871393653677509,0.3980715596705243,0.6603227881717467,-0.715076716453087,0.6260703904701173,-0.3358018830636045,0.0259267316150412,0.0462267133477373,-0.6295614680239058,0.2597607186403691,-0.3173474426477241,1.6450266530667337,0.1655934574971899,0.1039248863135885,0.1843015302466803,0.1917972960309549,0.1724734317291712,-0.7757404801622564,0,0,0
16,(주)강스템바이오텍,217730,2018,제조업,-2.0079001227704443,-1.1906356291948992,-2.9244295228716317,0.0658221566998653,0.6947277413332151,-6.2060078482504855,-7.463988202237061,-2.1655424594784334,0.5236945953865944,-1.7239741393475898,-1.3508849615649374,1.178757427055213,-1.3263597952473811,1.7515171870717667,-1.675279275909242,-0.8982161000483603,0.7668475183781746,2.12650523717099,-0.5638023732387265,-0.5368496999754407,2.150135750533054,-0.2320992973264825,-0.62660863463205,0.0364143208910165,-0.375336183133992,-1.272448535242671,0,0,0
17,(주)강원에너지,114190,2012,제조업,0.8053816924314569,0.6361755785875581,1.2805783969417326,-0.4448683069302104,0.4064012823001123,-0.3208570852253919,0.3666971120333995,-0.8318909551707716,-0.0123305943046258,0.1887808808137562,-0.351450435622168,-1.1389241987320151,0.1697295429322664,-0.4461771570425606,0.683726387857764,0.1022751775925418,0.2410390395513394,2.6245468890751003,0.1447241435353812,-0.1189792565297249,0.9853021479656466,3.3703823273913227,-0.5756613991422868,0.3122893674454287,0.30591841831585,0.1115139342883811,0,0,0
18,(주)강원에너지,114190,2013,제조업,0.372569105477318,0.1554564610925836,0.1126646682882675,-0.9046394867965836,0.985371404973932,1.4341522833285565,0.0933787861300971,2.1254962017081493,0.3860637738650553,0.402737187899551,-0.8018129071889715,-0.2429982708205351,0.049131079719649,-0.5565524310215167,-0.5865074310937007,-0.4938290496092102,-0.9298828229958666,-1.1954277923928265,0.0221208617890251,0.088444132908597,0.4817025308233738,-1.934775758097,-0.5289597666100039,-0.2274733189806818,0.1397375385241261,0.6307411369436853,0,0,0
19,(주)강원에너지,114190,2014,제조업,0.1028935705289702,-0.0627296366093499,-0.1038076876330739,-1.1217952557888446,0.9767646450027944,-1.543689656404159,-0.0984347894737096,-2.8345698734640354,0.5182899835901076,0.4853393923925568,-0.1108458275248345,1.0545096919547217,-0.3096816899996549,-0.6203248115426915,-0.3369972166568059,-0.5514489661225607,1.2161390834816916,-0.6838811703309412,-0.2420452944668027,-0.0312929840266442,0.0578039239520578,-0.1911775444720257,-0.3803636630981947,-0.1458734125090293,0.0609973834395658,1.041876431239521,0,0,0
20,(주)강원에너지,114190,2015,제조업,-0.0211238822713502,-0.0849832048342596,-0.3384274266855459,-0.5377211184993151,1.0932869338428086,0.8111629182564599,-0.1699142997381692,0.7740771710065234,0.2358711331170278,0.3053369811692122,-0.598224392645074,0.7222581020467356,-0.4098330359393344,-0.387310344253784,-0.7906521519966146,-0.6326406666640999,-0.3147179654477559,0.8861158567767119,-0.1687840998660331,-0.276209814121456,0.1126604713126059,-0.5750938788597227,-0.4398021045029183,-0.2287909867283951,0.0376146025788193,1.030938559560289,0,0,0
21,(주)강원에너지,114190,2016,제조업,-0.1459736669696595,-0.1436327706636236,-0.6145268986091732,-0.4748208267912118,1.1714098320423634,-1.9752318133037663,-0.4392171925574246,-2.6887008141500224,0.6325165695020628,0.3504320924020705,-0.5612082990916382,1.2979084549767577,-0.5153746588402454,-0.4339132377115655,-0.8360176455305957,-0.6598791726522292,1.0593698595405725,-0.7836026157086038,-0.2544707359938983,-0.3100748572950595,-0.2545599101347593,-0.5159929999287113,-0.4695213252052802,-1.3960197556579927,0.0140143074775077,1.030938559560289,0,0,0
22,(주)강원에너지,114190,2017,제조업,-0.6611871118246823,-0.6339943801246172,-1.256166516459856,-0.5337274491845149,0.6073360247032047,-0.3961801969599014,-0.7792320390674824,-0.8817923352670858,-0.2349390721064081,0.1013745629532729,-0.0738297339713986,0.2560103752720746,-0.7322794037601972,-0.2867462057396239,0.1620232122169838,-0.3864464779252391,0.2925241865928532,0.5824459875763582,0.1730697144735277,-1.2498298053625592,-0.4944556518418211,2.7895541706574964,-0.4228196926729973,-1.1523239677745702,-0.101159482901704,1.0006985613882948,0,0,0
23,(주)강원에너지,114190,2018,제조업,0.1212048722847222,-0.0228924028895699,-0.3578710514688999,0.1786433148429711,0.3368851440716948,-0.7486633097831006,-0.3000585247040548,-1.6345561405354658,0.0554768008254755,0.1542336189188345,-0.3884665291756039,0.7095511962897665,-0.6729144868271687,0.1032464289860211,0.0712922251490222,-0.3623508764742016,0.6009059722399691,-0.316512345462772,0.0780611199976921,-0.8984799824364219,-0.0914834930661554,-0.091185551165813,-0.499240545907642,0.4211239739276486,0.0812262078121186,0.3476432817165059,0,0,0
24,(주)고려시멘트,198440,2018,제조업,0.2868389199844791,0.1997134552608357,0.0024841278492613,-0.5706688903464168,-0.0855081529733558,-0.0816645862261328,0.1089930351916271,-0.2966227093688311,-0.2334272147964006,0.1799739661396463,-0.2527408528130055,-0.5566521502861002,-0.2379550712355356,-0.387310344253784,-0.4277282037247678,0.4888524356548379,0.1522837804460199,0.1033264941268474,-0.2769894079984393,-0.4201362476092712,0.1029986824051215,-0.3127535058655277,-0.5289597666100039,0.1339157059450516,0.0973222616139348,2.264987846664221,0,0,0
25,(주)고영테크놀러지,98460,2012,제조업,1.2997868398367614,1.0797894854400112,2.514600449858602,-1.1217952557888446,1.3799582467276157,0.3300250947983165,0.9932436416087362,0.7645107757475698,-0.2294053146982291,0.7484847995079578,1.980563458244294,-1.0417099513246375,0.9625674135699231,-0.4020270474509781,0.5476299072558212,0.3353739307601865,-0.5530066291386316,0.4956495314874871,-0.5488215282572063,2.134860313256357,0.3015727254589447,0.5699469753970907,-0.1468555004367802,0.0857423551471658,0.2521924008962744,-1.1547055636368215,0,0,0
26,(주)고영테크놀러지,98460,2013,제조업,1.0026443522547854,0.725279537817902,1.5333455191253351,-1.1217952557888446,1.4954874478786522,0.3926409745410512,0.7987448625724733,0.759432780839521,-0.3115291016072579,0.7677914227778396,1.659757314114516,-0.6011441692568842,0.8889721654592436,-0.3995742635847791,0.2527541992849457,0.3589457147883753,-0.732515699003169,0.4166404439362253,-0.5415370182064668,2.033265183735546,0.2544382343943988,-0.1218973916347113,-0.0534522353722143,-0.04419630618919,0.2025991540474353,-1.1830153491595394,0,0,0
