,회사명,거래소코드,회계년도,산업군,target_1,target_2,target_3,현금흐름/총부채비율,총자본정상영업이익률,EBIT/총자산,타인자본회전률,현금흐름 대 자산,총자본회전률,차입금의존도,누적수익성비율,EBITDA마진율,순운전자본비율,TMD,부채비율,금융비용부담률,자기자본순이익률,외국인지분율,당기전기영업손익,ROA변화율,총자본증가율,매출액총이익률,매출액증가율,자본금회전률,영업현금흐름-단기차입금,정상영업이익증가율,대주주지분율
661,(주)신원,9270,2016,제조업,0.0,0.0,0.0,-0.0887357390678608,-0.0711743772241993,-0.6202996051876768,0.3181818181818183,0.0236666004287352,1.1176470588235294,0.4579006888043592,0.0548725782355595,-0.3006520525002764,0.3536983669548511,0.82059499109365,0.4266292266292267,0.3550724637681159,-0.9633507853403142,-0.118121946037816,-0.0089772055652285,-1.6958423108288303,-0.257194653613373,1.129099790648988,-0.1882310278039873,0.0106725146198831,-0.5916088277072675,-0.2597966222585209,-0.6429363495231759
662,(주)신원,9270,2017,제조업,0.0,0.0,0.0,-0.5602675592795894,-0.7381799694966954,-0.96067365059475,0.2922077922077923,-0.6800184986262832,1.156862745098039,0.6133442993728796,0.0049931328790768,-0.6199572216346735,0.440537944284342,0.4740383496013975,0.5238797238797238,0.4637681159420289,-1.2286212914485166,-0.0603356702783089,-0.1720182282455656,-0.6099466008325598,-0.5086741532017948,0.9923237962316817,-0.1964100135506105,0.0106725146198831,-0.8106269704703722,-1.24989102093749,-0.6429363495231759
663,(주)신원,9270,2018,제조업,0.0,0.0,0.0,-0.46357327504404,-0.7076766649720386,-0.902389719960718,0.3181818181818183,-0.5449263688913444,1.1372549019607845,0.4768171070216921,-0.0264092822413124,-0.4343415900266443,0.2311239193083573,0.3125963006931876,0.2999882999883,0.2971014492753623,-0.9808027923211168,-0.1640110473762482,-0.2957183704112765,0.3884134708279491,-0.4845960622827497,0.8332170272156313,-0.3965518588606878,-0.0612573099415204,-0.7598826667898512,0.987189673386765,-0.8824573076070081
664,(주)신화다이나믹스,1770,2012,제조업,0.0,0.0,0.0,0.2151086201419587,-0.0122013218098627,-0.1081025305512488,-0.2012987012987011,0.456119864915507,0.196078431372549,0.7013467667317775,0.1604784845575968,0.0159409444194476,0.290297790585975,1.4096389684658874,0.3716859716859717,0.7391304347826088,-0.4281559045956951,-0.3773103887826641,-0.2497963356388671,-0.2117904982341965,-0.0273631005608519,-0.5177948360083741,-0.3575988385890703,-0.1317251461988303,-0.1350024829370258,-0.1314422193378607,-0.6185406963850077
665,(주)신화다이나믹스,1770,2013,제조업,0.0,0.0,0.0,-0.6751056811832137,-0.9700050838840872,-0.97177147012408,-0.3246753246753245,-0.8432651414881752,-0.0588235294117647,0.7145060141873137,0.2288109476652878,-0.7301490353953514,0.2926032660902978,1.354796254822041,0.2115362115362116,0.891304347826087,-1.193717277486911,-0.3773103887826641,-0.2925145075201781,-4.371601181233547,-1.467759375277478,-0.7864619678995114,-1.3987002043924497,-0.2089181286549707,-0.1753530967421556,-1.6368846508641788,-0.4836992681304058
666,(주)신화다이나믹스,1770,2014,제조업,0.0,0.0,0.0,0.0609224426067192,-0.3945094051855617,-0.309022743020054,-0.3506493506493505,0.0968677674429377,-0.2156862745098039,0.5278091909118948,0.3420851922548963,-0.1289115377964479,0.4866474543707973,0.8184098885088706,0.0310752310752311,0.8695652173913044,-0.4397905759162304,-0.3773103887826641,-0.3107610087147809,1.2819425106556612,-1.087162406008305,-0.5806001395673411,-1.5601010595356124,-0.2811403508771929,-0.0481574297559792,3.70930150704406,-0.4588600576624528
667,(주)신화다이나믹스,1770,2015,제조업,0.0,0.0,0.0,0.589218412889092,-0.034570411794611,0.0403683394491509,-0.2402597402597401,0.588802015565568,-0.2156862745098039,0.3452246324663309,0.4999804417224437,0.2235728242963132,0.6691642651296829,0.0755334368479378,-0.1570609570609569,0.5724637681159421,-0.0139616055846422,-0.3773103887826641,-0.2792426652305572,3.0215292614135,-0.8766550360483207,-0.2281926029309142,-0.7363331187328058,-0.3042397660818713,0.0311348754489496,1.0435893459204195,-0.4180527833222445
668,(주)신화다이나믹스,1770,2016,제조업,0.0,0.0,0.0,0.235104795181371,-0.6019318759532282,-0.4915839462279915,0.1363636363636363,0.2059918296229881,0.1764705882352941,0.1494808265652308,0.485304210616531,-0.5032744837687625,0.6895292987512007,-0.0456234683229687,-0.1405873405873405,0.2246376811594202,-0.4258289703315881,-0.3569152326322498,-0.2871656082205097,-0.5852423140476494,-0.2012148027948126,-0.5659455687369156,1.3874624147029753,-0.2419590643274853,0.0473143860216419,-1.0189042364053371,-0.4180527833222445
669,(주)신화다이나믹스,1770,2017,제조업,0.0,0.0,0.0,-0.255828983515778,-1.3014743263853583,-1.147937233468478,-0.1168831168831168,-0.3170076558769763,-0.0784313725490196,0.118638840341318,0.3723991225149162,-1.0914962621810431,0.5623439000960614,0.3129864198648844,-0.0243360243360242,0.2681159420289855,-1.2309482257126236,-0.3773103887826641,-0.3276931046207278,-4.251213903952353,-0.2649413353382124,-0.3349616189811584,-1.080544600127481,-0.2846491228070175,0.0534928572253467,-5.276064325000115,-0.4180527833222445
670,(주)신화다이나믹스,1770,2018,제조업,0.0,0.0,0.0,0.5708717601848813,0.1809862735129638,0.2690258489226821,0.0974025974025976,0.6863557142119154,0.2941176470588236,0.0034954251053768,0.3507474370870035,0.0912085622246175,0.5892411143131603,0.1059730054359209,-0.0332280332280332,0.1376811594202898,0.1349621873182082,-0.3773103887826641,-0.3041889822715022,2.067940856643747,-1.0291313782179137,-0.4277739009071877,0.9883162766806964,-0.2349415204678362,0.1285814923028952,3.6600173029188343,0.4353515191838544
