,회사명,거래소코드,회계년도,산업군,총자본순이익률,EBIT/총자산,총자본정상영업이익률,현금흐름 대 자산,현금흐름/총부채비율,타인자본회전률,현금흐름 대 매출액,EBITDA마진율,차입금의존도,abs(영업현금흐름-당기순이익)/매출액,총자본회전률,순운전자본비율,금융비용부담률,누적수익성비율,당기전기영업손익,자본금회전률,영업현금흐름-단기차입금,FINDEP,총자본증가율,TMD,자기자본증가율,매출액총이익률,외국인지분율,매출액증가율,자기자본순이익률,정상영업이익증가율,ROA변화율,대주주지분율,이자부담률,target_1,target_2,target_3
10,(주)가비아,79940,2012,정보통신업,1.2673992673992671,0.6871586218635768,0.9583333333333334,1.125126059413068,1.386105739041475,0.5794871794871798,1.1287919331189369,0.3922870072677429,-0.217037037037037,-0.0722120502975357,0.1754385964912282,0.0399999999999999,-3.488372093023256,0.2348512275069947,0.4567209509347018,-0.0867117117117117,0.6929510155316607,1.081312008206901,1.5227246547304425,-0.0615465459421085,0.9717040415566924,1.25,-0.0728862973760933,1.0458910296179385,1.223396758280479,-0.0531986168733379,0.1247367010096777,-0.462923274753536,0.3255448914140917,0,0,0
11,(주)가비아,79940,2013,정보통신업,1.051282051282051,0.7820874208557388,0.6555555555555556,0.9759289323506224,1.6073166367675007,0.4000000000000002,1.0461872513978876,0.4676757673727821,-0.3588888888888888,-0.1604484075856141,-0.0350877192982454,0.1731343283582089,-2.6220930232558137,0.3357150697906526,0.396659161124784,-0.0867117117117117,0.7532191689897783,-0.6576771039054196,0.1409565278123902,-0.2114862288573257,0.6728031971562848,1.427659574468085,1.7900874635568516,-0.0622637472432923,0.8252290345313601,-0.06036323472247,-0.0171592622623351,-0.4624946420917271,0.4529457484239306,0,0,0
12,(주)가비아,79940,2014,정보통신업,0.6056166056166057,0.5273629344739554,0.775,1.221536191884917,2.0902097520692235,0.7230769230769233,1.211327656103081,0.3426877005695078,-0.4537037037037036,0.5919226004619033,0.0526315789473684,0.217910447761194,-0.5,0.3410452717486596,0.4366130805885741,-0.009572072072072,0.7935306871985486,-0.910324247143058,0.1976609022439415,-0.3109783419886064,0.2752566168719689,1.3601063829787234,3.612244897959184,0.3856888040935431,0.2988019732205778,0.1707504798490229,-0.1611125117251072,-0.4659237033861979,0.6728771725683463,0,0,0
13,(주)가비아,79940,2015,정보통신업,0.7594627594627595,0.7095741422052383,1.0972222222222223,1.4106728731790477,2.8358087035653825,1.0512820512820515,1.2794020335806,0.3568091915119925,-0.58,0.5845394008853679,0.1403508771929826,0.5483582089552239,-0.5581395348837208,0.4116455965454974,0.6625648007540451,0.0788288288288287,1.0600911544758618,-1.1381995931583408,0.1188458257269706,-0.3640883713890157,0.357062611498724,1.4478723404255318,3.612244897959184,0.3912430164081792,0.5673009161381254,0.3101215669685574,0.2144070312906053,-0.4659237033861979,1.828970726471495,0,0,0
14,(주)가비아,79940,2016,정보통신업,0.8131868131868133,0.6422078421635298,1.0583333333333331,0.9923409966787388,1.7213249793136889,0.9794871794871794,0.9944813330399952,0.2035726599797118,-0.5151851851851852,0.1417107405298142,0.1228070175438597,0.3853731343283582,-0.5232558139534883,0.3452711463185901,0.8807142483112531,0.1666666666666666,0.9239346873755476,-0.4360606875884548,0.8650828292530115,-0.1855386286529453,0.5289893797683408,1.4909574468085107,3.28862973760933,0.2952316019469109,0.4749823819591261,0.0967363130268712,0.1238081883058121,-0.4946420917273894,2.025928847376522,0,0,0
15,(주)가비아,79940,2017,정보통신업,0.6471306471306472,0.5647502495103747,0.9111111111111112,1.1062354130762115,1.7624219650665158,0.8000000000000002,1.0027343709343342,0.0420084591842739,-0.5251851851851852,0.3264539813210844,0.1403508771929826,0.2611940298507462,-0.4767441860465116,0.3763803719416638,0.9520867151908676,0.2832207207207207,1.028983583344396,-0.9936630077267576,0.0843685893075405,-0.1365889229347819,-0.1005219334679747,1.5936170212765957,3.329446064139942,0.3831786090335689,0.3481324876673714,0.0169585968515749,-0.0266563823227487,-0.4886412344620659,1.063550202628475,0,0,0
16,(주)가비아,79940,2018,정보통신업,1.051282051282051,1.0006196225813555,1.3222222222222222,1.01620444614269,1.6803431151587738,0.7846153846153848,0.9539954859567168,0.0535416183721444,-0.5018518518518518,-0.1187974168813375,0.1403508771929826,0.391044776119403,-0.4767441860465116,0.3794190500940235,1.2473686966539248,0.3873873873873873,0.8347272003185982,-0.9826891524012328,0.5127658852264679,-0.1240012210533821,0.5420098496077822,1.6372340425531915,4.682215743440233,0.2668855847759272,0.6088794926004228,0.3763221815311193,0.4085712432356289,-0.4826403771967422,0.9517851344503084,0,0,0
17,(주)강스템바이오텍,217730,2018,제조업,-3.163614163614164,-2.5022154208553493,-3.15,-2.041928639798845,-1.9372005222489777,-0.8871794871794872,-10.548008651530626,-11.729248558048482,0.0892592592592592,2.6023265768256514,-1.175438596491228,0.6197014925373134,4.470930232558139,-2.420793808842286,-1.5976855003403676,-0.6278153153153153,-0.3395282977122881,1.1804578563154555,2.8827748489339866,-0.543650595703467,5.587698991743621,-0.2819148936170213,-0.0699708454810495,-0.1401444610563505,-2.940803382663847,0.0090101885317511,0.1058490950745599,-0.8135447921131588,-0.6895463015551717,0,0,0
18,(주)강원에너지,114190,2012,제조업,0.9633699633699636,1.0050090495740978,1.3555555555555554,-0.8076955648020782,-0.5780503863714508,-0.0564102564102563,-0.6589513377685345,0.5629309905761148,-0.2896296296296295,0.5503832462731187,0.6491228070175439,0.3597014925373134,-0.7383720930232558,0.1032428817573072,0.5823951405979997,0.447635135135135,0.0913314748440196,0.3659392953437785,3.5150858950334,0.6627878755182248,2.6261152142175828,0.0856382978723404,-0.3323615160349854,4.223583901987479,1.4735729386892176,0.6611550781339387,-0.11867174869969,0.1084440634376339,2.3261959419164446,0,0,0
19,(주)강원에너지,114190,2013,제조업,0.3284493284493284,0.0820949328339093,0.1041666666666666,1.9292301109092065,1.8620436073302404,-0.4307692307692307,2.2900620232584936,0.133890900073399,-0.6307407407407408,2.075465802871592,-0.3333333333333332,0.8817910447761195,-1.0,0.3855757281372824,0.4066607320521548,-0.1931306306306306,0.9816806053365194,-1.4479104786655164,-1.3347337489214062,0.4540260122780464,1.3457156333593625,0.2680851063829786,-0.370262390670554,-2.2026164842227174,0.3967582804792107,-0.6147975023808371,-0.2910548845732449,0.4543506215173596,0.6149321654792227,0,0,0
20,(주)강원에너지,114190,2014,제조업,-0.0671550671550671,-0.3367921517798485,-0.1277777777777777,-2.661082713973005,-3.446372626994188,0.1435897435897437,-2.713726460522739,-0.1672075116950905,-0.7918518518518518,2.581637330604938,-0.1403508771929824,0.8740298507462686,-1.1511627906976742,0.4945760928819377,-0.1161962611928575,-0.2550675675675675,-0.4155493605911766,1.8764457184384435,-0.6852768641650131,0.0042189744937438,0.2679554840479692,0.1627659574468084,-0.2973760932944607,-0.0905754605176035,-0.113460183227625,-0.4219023396535738,-0.4007022746381828,0.728246892413202,1.981087566641748,0,0,0
21,(주)강원에너지,114190,2015,제조업,-0.2490842490842491,-0.3795159202241621,-0.3791666666666666,0.6785540081308351,0.7784180546857603,-0.2615384615384614,1.2432277474454054,-0.2794121194600432,-0.3585185185185185,1.5005174731885782,-0.4912280701754385,0.9791044776119402,-0.5988372093023255,0.2570481891330335,-0.2621354139393622,-0.3423423423423423,0.650825257754768,-0.4949718808544124,1.307983054534601,0.1289639508941206,0.4074279893019431,-0.0526595744680852,-0.3236151603498542,-0.5556178318398016,-0.2649753347427765,-0.617912355639939,-0.5880902710913128,0.7209601371624518,31.152580367090927,0,0,0
