,회사명,거래소코드,회계년도,산업군,EBIT/총자산,총자본정상영업이익률,현금흐름 대 자산,현금흐름 대 매출액,현금흐름/총부채비율,부채비율,차입금의존도,자기자본순이익률,TMD,총자본회전률,EBITDA마진율,누적수익성비율,자본금회전률,순운전자본비율,유형자산회전율,영업현금흐름-단기차입금,당기전기영업손익,이자부담률,총자본증가율,금융비용부담률,FINDEP,abs(영업현금흐름-당기순이익)/매출액,부채상환계수,자기자본증가율,매출액총이익률,매출액증가율,외국인지분율,대주주지분율,ROA변화율,정상영업이익증가율,유형자산증가율,target_1,target_2,target_3
1221,(주)신진에스엠,138070,2013,제조업,0.7612471381402767,0.5601262633856581,0.4703382537336372,0.6963051635120807,0.8322567720142867,-1.0916619813403632,-0.501268671027458,0.2685264328092435,-1.4986877268683518,-0.509837705594112,1.5512423834700086,1.1994829466655317,-0.2349552812216944,0.5358878148403745,-1.0130989491885711,0.2138057448458269,0.0201036808677588,-0.0304249653166096,-0.0299129225102245,-0.1639144384141996,-0.0493886478765548,-0.8020147682138848,-0.0787542050520451,-0.1093506525419795,0.1361993875782075,0.1080929794679985,-0.6384648123719605,1.1855838985599343,-0.08460688000524,-0.0913216144566771,0.0374668786946907,0,0,0
1222,(주)신진에스엠,138070,2014,제조업,0.4421173103073889,0.5066400883296102,0.1824166201818456,0.4699790423175647,0.1260226323724328,-0.4040372037079947,0.2775725283359614,0.3661784924016846,-1.0242701544604718,-0.5972705780492903,1.1742964674529492,0.7144932573489189,-0.0872564804319106,0.7653457492441553,-0.8409155352664212,-0.0469640645622809,-0.0261616694874897,-0.0384041096575723,1.089908180112002,-0.1430289535042418,0.0740706758246812,-1.4664829542485112,-0.0884509603315503,0.1920473339108211,0.0893532881366325,0.3874813329625584,-0.7772316355636248,0.997692245400739,-0.0271451431284989,0.0022557830070412,0.085135348109428,0,0,0
1223,(주)신진에스엠,138070,2015,제조업,0.3665247625297519,0.36902055862293,-0.1240287026991276,-0.0426923241025672,-0.1374499686935394,-0.3574584427494525,0.2918733784169274,0.1878332101179974,-0.963391641870208,-0.567829087268931,1.653080954794202,0.7729196544008238,0.0877748214633698,0.4059806927761933,-0.8169986101606703,-0.044892751379581,0.002495809950585,-0.0637460952649092,0.0262889592866204,0.0136429738795271,0.5545598237529028,-1.0367576961719196,-0.084496605369267,-0.1191870971183148,0.0852554238837969,0.4555785724263054,-0.7772316355636248,0.7775603986391469,-0.0789512064474189,-0.0247295832621028,0.4805936244629643,0,0,0
1224,(주)신진에스엠,138070,2016,제조업,-0.0808264958503521,-0.205672357978041,0.2032867015075582,0.4541110299188008,0.1776918700879947,-0.498415765820725,0.2825141402225676,-0.2724035689294162,-0.2718836037182558,-0.8121618079503321,0.7005222357959582,0.9016253172136632,-0.0489266908961939,0.384230792936054,-1.1285195423706684,0.0046628184810332,-0.0996354074144881,-0.1132331967088891,-0.5025803447367082,0.1074712221646452,-0.1151143543058094,0.4417282522916313,-0.089765196847992,-0.2397969422194461,-0.1812530552394158,-0.6030665607633647,-0.3812671513522453,0.7775603986391469,-0.1454357530630194,-0.1431322384237374,-0.0084659536376687,0,0,0
1225,(주)신진에스엠,138070,2017,제조업,0.3777773468809249,0.2884128498608762,0.0517253586436292,0.1710762949548501,0.0745347809861155,-0.589897939429604,0.0826411057548828,0.2014017699164288,-0.2783027736616487,-0.567829087268931,0.812562898826025,1.0340586255524205,0.0802625736878377,0.1991935605893742,-0.958971861356528,-0.0006155220482663,-0.1164260791321106,-0.0979083144236376,-0.0098699618990928,0.0284386534513876,-0.1371408478251972,-1.4430781309266814,-0.0897232117294345,-0.0400507933724843,0.0062631258061142,0.3269228444685025,-0.5243123955939346,0.7775603986391469,2.908412189600614,0.3554843934736172,0.0397023257202331,0,0,0
1226,(주)신진에스엠,138070,2018,제조업,0.0879445153502452,0.0334069061387291,0.2638284297560009,0.5745570259509482,0.1615629192676111,-0.3215718952476721,0.4444809151382102,-0.0601445176026239,0.322870551520374,-0.7181262297207118,0.3533869005024446,0.8767235980724256,0.0681274191888386,0.1534244630925601,-1.1589946702223255,0.0004612224803341,-0.0626278197313448,-0.1308567072865832,0.2456092612780927,0.1997029198928659,0.5119611314897669,0.017502156877321,-0.0905437247844665,-0.1409868662211131,-0.0703169727817371,-0.0953664636387346,-0.6485445472826081,0.7775603986391469,-0.0806961269759111,-0.0786493187201715,0.4988139952034683,0,0,0
1227,(주)신화콘텍,187270,2015,제조업,-0.4593498877990701,-0.6813722087756201,-0.1383667737825659,-0.0595778038381435,-0.1930177055329607,-0.0427209004876322,0.6546769188689869,-0.4191062075787362,0.1372358711199895,-0.5386864205757612,0.4070226060833792,0.1442097710460024,-0.2308644365525083,-0.3414201449297666,-1.0599799970281167,-0.0515952683281738,-0.1156428058438464,-0.1289606306248956,0.2611921496323049,0.1863368067995233,0.5214754950989537,-0.1054369744703865,-0.0917604474286038,-0.2535564407991027,-0.3391799576255253,-1.721209994591416,-1.1325072439427044,0.7167599256169779,-0.167096605803015,-0.2182874935628651,0.3579274139021997,0,0,0
1228,(주)신화콘텍,187270,2016,제조업,-0.2721279436573795,-0.3193983850668122,0.4331889205115901,0.8989708321529167,0.1109057538801031,0.213344426517201,0.936525980607272,-0.3086949789339513,-0.1341978927695024,-0.7181262297207118,0.9906015786282336,0.0086883063012265,-0.2380341300184854,-0.4124743683632723,-1.2328553708520145,0.0645364527620845,-0.3443845978957278,-0.1245559225819777,0.4952038112082422,0.3715464149124732,0.6986575303783304,0.915910350704552,-0.0892587039640444,-0.0329792952381895,0.0454575999759487,0.0436890348252085,-0.9615294538487666,0.6476271765743671,0.3759015224844584,0.4336351107212581,0.321361920163341,0,0,0
1229,(주)신화콘텍,187270,2017,제조업,0.9003315758378088,1.3259834957501964,0.6843422540419138,0.9333466885446672,0.3225117243951251,0.0033575057534476,0.7921144608819499,0.7787193501065992,0.2667764730372341,-0.2890801711877184,2.263846606305474,0.0570829447781938,0.0496513568206809,-0.223861298557201,-0.8818253143992634,0.1595550387488443,-0.0291182742387272,-0.0785436106465255,0.6979918766939335,0.2228622043335682,0.1094380082160356,-0.2736176381258191,-0.0834107816576026,0.6659912210572824,0.5405868976767302,1.233588752900307,-0.480146303585256,0.0696435845716842,3.618174293448784,2.819059934217919,0.2723324673814873,0,0,0
1230,(주)신화콘텍,187270,2018,제조업,-0.4075235815538582,-0.5409832102537324,0.5615500210060413,1.3131758366504698,0.261412680361025,-0.0324862472021771,0.7172983006401583,-0.4152062078450488,0.7054743632117336,-1.0438458737804035,0.5716059925629324,0.0520828304827765,-0.3894641109331992,0.2179152800925231,-1.3693119046046216,0.3135314283745797,-0.0655147330180545,-0.1394351746902175,-0.3922478066886934,0.4756997288491416,-0.0849079479586866,1.3887446052525907,-0.086426103789144,-0.2638954367806547,-0.1771688982256261,-1.4111358358780193,-0.8354908910702858,0.1066287272691042,-0.1729933683737606,-0.2064122682264952,0.0087267168883161,0,0,0
1231,(주)실리콘화일,82930,2012,제조업,0.2204954089127081,0.396069713761405,3.810938016349813,0.9809553233937932,1.4054651776464404,0.5380614035874968,-1.207989321869222,0.7051919874504325,-0.0433886487077073,2.3604692079057807,-0.2388762961812625,-0.7532232935999075,0.9502958784190308,0.3580012455146895,2.091632292931067,1.0442796797493548,-0.2008386382166285,0.0488189285821345,1.5865864752319694,-0.4668038439347293,-1.0131745220271682,0.8558022297249837,-0.059516070754296,0.2502846898526583,-0.413635205053979,1.3407006438524096,-0.8719076610338946,0.0458972800825357,0.1226927231992832,0.2752878546027433,-1.0615004780597446,0,0,0
1232,(주)실리콘화일,82930,2013,제조업,1.4207924456479712,1.7739279189271884,0.7592283446274484,-0.0187913683219457,0.3307374967797958,0.0948463042910653,-1.0740086931339443,2.606844176165577,-0.3755297937123512,1.956881115409364,0.3302768897936137,-0.4238223299205563,0.9631049833416812,0.7779104628137219,2.077759780926524,0.3693262523923828,0.0252424163781063,1.2577198325042618,0.1047375610718919,-0.5255625209404912,-0.2794658103486606,-1.1018621398465296,-0.040783759589474,0.5300761023011877,-0.0019244487819509,0.0764545338097117,-0.6587177715456896,-0.0282869861899684,0.2749241787404166,0.4704608681609885,0.7482568666081141,0,0,0
