회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류),통계청 한국표준산업분류 10차(중분류)
(주)레고켐바이오사이언스,141080,2016/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)레고켐바이오사이언스,141080,2017/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)레고켐바이오사이언스,141080,2018/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)레고켐바이오사이언스,141080,2019/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)레고켐바이오사이언스,141080,2020/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)레고켐바이오사이언스,141080,2021/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)레고켐바이오사이언스,141080,2022/12,70,"전문, 과학 및 기술 서비스업",연구개발업
(주)레드로버,060300,2011/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2012/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2013/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2014/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2015/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2016/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2017/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2018/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2019/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2020/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드로버,060300,2021/12,59,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업
(주)레드캡투어,038390,2011/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2012/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2013/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2014/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2015/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2016/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2017/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2018/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2019/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2020/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2021/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레드캡투어,038390,2022/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업",사업지원 서비스업
(주)레몬,294140,2014/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레몬,294140,2015/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레몬,294140,2016/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레몬,294140,2017/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레몬,294140,2018/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레몬,294140,2019/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레몬,294140,2020/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레몬,294140,2021/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레몬,294140,2022/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레이,228670,2014/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이,228670,2015/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이,228670,2016/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이,228670,2017/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이,228670,2018/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이,228670,2019/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이,228670,2020/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이,228670,2021/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이,228670,2022/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2011/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2012/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2013/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2014/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2015/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2016/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2017/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2018/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2019/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2020/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2021/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이언스,228850,2022/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)레이크머티리얼즈,281740,2017/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레이크머티리얼즈,281740,2018/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레이크머티리얼즈,281740,2019/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레이크머티리얼즈,281740,2020/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레이크머티리얼즈,281740,2021/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레이크머티리얼즈,281740,2022/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)레인보우로보틱스,277810,2017/12,29,제조업,기타 기계 및 장비 제조업
(주)레인보우로보틱스,277810,2018/12,29,제조업,기타 기계 및 장비 제조업
(주)레인보우로보틱스,277810,2019/12,29,제조업,기타 기계 및 장비 제조업
(주)레인보우로보틱스,277810,2020/12,29,제조업,기타 기계 및 장비 제조업
(주)레인보우로보틱스,277810,2021/12,29,제조업,기타 기계 및 장비 제조업
(주)레인보우로보틱스,277810,2022/12,29,제조업,기타 기계 및 장비 제조업
(주)렉스엘이앤지,004790,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)렉스엘이앤지,004790,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)렉스엘이앤지,004790,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)로보로보,215100,2015/12,28,제조업,전기장비 제조업
(주)로보로보,215100,2016/12,28,제조업,전기장비 제조업
(주)로보로보,215100,2017/12,28,제조업,전기장비 제조업
(주)로보로보,215100,2018/12,28,제조업,전기장비 제조업
(주)로보로보,215100,2019/12,28,제조업,전기장비 제조업
(주)로보로보,215100,2020/12,28,제조업,전기장비 제조업
(주)로보로보,215100,2021/12,28,제조업,전기장비 제조업
(주)로보로보,215100,2022/12,28,제조업,전기장비 제조업
(주)로보스타,090360,2011/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2012/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2013/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2014/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2015/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2016/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2017/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2018/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2019/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2020/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2021/12,29,제조업,기타 기계 및 장비 제조업
(주)로보스타,090360,2022/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2012/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2013/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2014/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2015/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2016/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2017/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2018/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2019/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2020/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2021/12,29,제조업,기타 기계 및 장비 제조업
(주)로보티즈,108490,2022/12,29,제조업,기타 기계 및 장비 제조업
(주)로지시스,067730,2011/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2012/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2013/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2014/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2015/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2016/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2017/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2018/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2019/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2020/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2021/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로지시스,067730,2022/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)로케트전기,000420,2011/12,28,제조업,전기장비 제조업
(주)로케트전기,000420,2012/12,28,제조업,전기장비 제조업
(주)로케트전기,000420,2013/12,28,제조업,전기장비 제조업
(주)롯데미도파,004010,2011/12,47,도매 및 소매업,소매업; 자동차 제외
(주)루닛,328130,2019/12,58,정보통신업,출판업
(주)루닛,328130,2020/12,58,정보통신업,출판업
(주)루닛,328130,2021/12,58,정보통신업,출판업
(주)루닛,328130,2022/12,58,정보통신업,출판업
(주)루멘스,038060,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2014/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2021/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루멘스,038060,2022/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)루트로닉,085370,2011/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2012/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2013/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2014/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2015/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2016/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2017/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2018/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2019/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2020/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2021/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)루트로닉,085370,2022/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)룩손에너지홀딩스,033550,2011/12,46,도매 및 소매업,도매 및 상품 중개업
(주)룩손에너지홀딩스,033550,2012/12,46,도매 및 소매업,도매 및 상품 중개업
(주)룽투코리아,060240,2011/12,58,정보통신업,출판업
(주)룽투코리아,060240,2012/12,58,정보통신업,출판업
(주)룽투코리아,060240,2013/12,58,정보통신업,출판업
(주)룽투코리아,060240,2014/12,58,정보통신업,출판업
(주)룽투코리아,060240,2015/12,58,정보통신업,출판업
(주)룽투코리아,060240,2016/12,58,정보통신업,출판업
(주)룽투코리아,060240,2017/12,58,정보통신업,출판업
(주)룽투코리아,060240,2018/12,58,정보통신업,출판업
(주)룽투코리아,060240,2019/12,58,정보통신업,출판업
(주)룽투코리아,060240,2020/12,58,정보통신업,출판업
(주)룽투코리아,060240,2021/12,58,정보통신업,출판업
(주)룽투코리아,060240,2022/12,58,정보통신업,출판업
(주)리노스,039980,2011/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2012/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2013/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2014/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2015/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2016/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2017/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2018/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2019/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2020/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2021/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리노스,039980,2022/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)리더스코스메틱,016100,2011/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2012/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2013/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2014/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2015/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2016/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2017/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2018/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2019/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2020/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2021/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리더스코스메틱,016100,2022/12,20,제조업,화학물질 및 화학제품 제조업; 의약품 제외
(주)리드,197210,2011/12,29,제조업,기타 기계 및 장비 제조업
(주)리드,197210,2012/12,29,제조업,기타 기계 및 장비 제조업
(주)리드,197210,2013/12,29,제조업,기타 기계 및 장비 제조업
(주)리드,197210,2014/12,29,제조업,기타 기계 및 장비 제조업
(주)리드,197210,2015/12,29,제조업,기타 기계 및 장비 제조업
(주)리드,197210,2016/12,29,제조업,기타 기계 및 장비 제조업
(주)리드,197210,2017/12,29,제조업,기타 기계 및 장비 제조업
(주)리드,197210,2018/12,29,제조업,기타 기계 및 장비 제조업
(주)리드,197210,2019/12,29,제조업,기타 기계 및 장비 제조업
(주)리드코프,012700,2011/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2012/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2013/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2014/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2015/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2016/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2017/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2018/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2019/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2020/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2021/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리드코프,012700,2022/12,46,도매 및 소매업,도매 및 상품 중개업
(주)리메드,302550,2016/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)리메드,302550,2017/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)리메드,302550,2018/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)리메드,302550,2019/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)리메드,302550,2020/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)리메드,302550,2021/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)리메드,302550,2022/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)리파인,377450,2016/12,63,정보통신업,정보서비스업
(주)리파인,377450,2017/12,63,정보통신업,정보서비스업
(주)리파인,377450,2018/12,63,정보통신업,정보서비스업
(주)리파인,377450,2019/12,63,정보통신업,정보서비스업
(주)리파인,377450,2020/12,63,정보통신업,정보서비스업
(주)리파인,377450,2021/12,63,정보통신업,정보서비스업
(주)리파인,377450,2022/12,63,정보통신업,정보서비스업
(주)링네트,042500,2011/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2012/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2013/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2014/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2015/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2016/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2017/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2018/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2019/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2020/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2021/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링네트,042500,2022/12,62,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
(주)링크제니시스,219420,2014/12,58,정보통신업,출판업
(주)링크제니시스,219420,2015/12,58,정보통신업,출판업
(주)링크제니시스,219420,2016/12,58,정보통신업,출판업
(주)링크제니시스,219420,2017/12,58,정보통신업,출판업
(주)링크제니시스,219420,2018/12,58,정보통신업,출판업
(주)링크제니시스,219420,2019/12,58,정보통신업,출판업
(주)링크제니시스,219420,2020/12,58,정보통신업,출판업
(주)링크제니시스,219420,2021/12,58,정보통신업,출판업
(주)링크제니시스,219420,2022/12,58,정보통신업,출판업
(주)마니커,027740,2011/12,10,제조업,식료품 제조업
(주)마니커,027740,2012/12,10,제조업,식료품 제조업
(주)마니커,027740,2013/12,10,제조업,식료품 제조업
(주)마니커,027740,2014/12,10,제조업,식료품 제조업
(주)마니커,027740,2015/12,10,제조업,식료품 제조업
(주)마니커,027740,2016/12,10,제조업,식료품 제조업
(주)마니커,027740,2017/12,10,제조업,식료품 제조업
(주)마니커,027740,2018/12,10,제조업,식료품 제조업
(주)마니커,027740,2019/12,10,제조업,식료품 제조업
(주)마니커,027740,2020/12,10,제조업,식료품 제조업
(주)마니커,027740,2021/12,10,제조업,식료품 제조업
(주)마니커,027740,2022/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2011/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2012/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2013/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2014/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2015/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2016/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2017/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2018/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2019/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2020/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2021/12,10,제조업,식료품 제조업
(주)마니커에프앤지,195500,2022/12,10,제조업,식료품 제조업
(주)마이스코,088700,2011/12,25,제조업,금속가공제품 제조업; 기계 및 가구 제외
(주)마이스코,088700,2012/12,25,제조업,금속가공제품 제조업; 기계 및 가구 제외
(주)마이크로디지탈,305090,2017/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로디지탈,305090,2018/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로디지탈,305090,2019/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로디지탈,305090,2020/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로디지탈,305090,2021/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로디지탈,305090,2022/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로컨텍솔루션,098120,2011/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2012/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2013/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2014/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2015/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2016/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2017/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2018/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2019/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2020/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2021/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로컨텍솔루션,098120,2022/12,26,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업"
(주)마이크로프랜드,147760,2011/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2012/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2013/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2014/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2015/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2016/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2017/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2018/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2019/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2020/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2021/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마이크로프랜드,147760,2022/12,27,제조업,"의료, 정밀, 광학기기 및 시계 제조업"
(주)마인즈랩,377480,2017/12,58,정보통신업,출판업
(주)마인즈랩,377480,2018/12,58,정보통신업,출판업
(주)마인즈랩,377480,2019/12,58,정보통신업,출판업
(주)마인즈랩,377480,2020/12,58,정보통신업,출판업
(주)마인즈랩,377480,2021/12,58,정보통신업,출판업
(주)마인즈랩,377480,2022/12,58,정보통신업,출판업
(주)마크로젠,038290,2011/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2012/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2013/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2014/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2015/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
(주)마크로젠,038290,2016/12,73,"전문, 과학 및 기술 서비스업","기타 전문, 과학 및 기술 서비스업"
