,회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(중분류),부가가치변동
6608,(주)아이앤씨테크놀로지,52860,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-127.63681115656507
6609,(주)아이앤씨테크놀로지,52860,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",29.438175325674255
6610,(주)아이앤씨테크놀로지,52860,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-27.159357672340533
6611,(주)아이앤씨테크놀로지,52860,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",41.83532761640456
6612,(주)아이앤씨테크놀로지,52860,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-100.98045503456687
6613,(주)아이앤씨테크놀로지,52860,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-496.5943308067698
6614,(주)아이앤씨테크놀로지,52860,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1887.8992564666457
6615,(주)아이에스시,95340,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6616,(주)아이에스시,95340,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26.05765380442666
6617,(주)아이에스시,95340,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",9.272277500620163
6618,(주)아이에스시,95340,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",11.165447410554785
6619,(주)아이에스시,95340,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-23.57324582426903
6620,(주)아이에스시,95340,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",26.158047146868867
6621,(주)아이에스시,95340,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",49.255939773893246
6622,(주)아이에스시,95340,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-16.457530612606895
6623,(주)아이에스시,95340,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-47.4512090888738
6624,(주)아이에스시,95340,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",125.84515319201279
6625,(주)아이에스시,95340,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-6.09582429535579
6626,(주)아이에스시,95340,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",81.1278277616731
6627,(주)아이에스이커머스,69920,2011/12,47,소매업; 자동차 제외,
6628,(주)아이에스이커머스,69920,2012/12,47,소매업; 자동차 제외,146.6886833287911
6629,(주)아이에스이커머스,69920,2013/12,47,소매업; 자동차 제외,-176.14848222931303
6630,(주)아이에스이커머스,69920,2014/12,47,소매업; 자동차 제외,179.8557712822701
6631,(주)아이에스이커머스,69920,2015/12,47,소매업; 자동차 제외,-42.636183714980135
6632,(주)아이에스이커머스,69920,2016/12,47,소매업; 자동차 제외,217.07795521721565
6633,(주)아이에스이커머스,69920,2017/12,47,소매업; 자동차 제외,800.9742660311275
6634,(주)아이에스이커머스,69920,2018/12,47,소매업; 자동차 제외,-115.38814243488656
6635,(주)아이에스이커머스,69920,2019/12,47,소매업; 자동차 제외,-14.617938994069679
6636,(주)아이에스이커머스,69920,2020/12,47,소매업; 자동차 제외,9.067423925898122
6637,(주)아이에스이커머스,69920,2021/12,47,소매업; 자동차 제외,-852.1509565289658
6638,(주)아이에스이커머스,69920,2022/12,47,소매업; 자동차 제외,-120.48403921594355
6639,(주)아이에이,38880,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6640,(주)아이에이,38880,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",57.67054089288899
6641,(주)아이에이,38880,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-215.75257134117587
6642,(주)아이에이,38880,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-1.1703013495007242
6643,(주)아이에이,38880,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",30.172324952441443
6644,(주)아이에이,38880,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-9.996169967840574
6645,(주)아이에이,38880,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-112.3334387280365
6646,(주)아이에이,38880,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-293.2719089428387
6647,(주)아이에이,38880,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",763.4566189780439
6648,(주)아이에이,38880,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",25.64182379948601
6649,(주)아이에이,38880,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-23.54957433771949
6650,(주)아이에이,38880,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-87.83298401051456
6651,(주)아이에이치큐,3560,2011/12,59,영상ㆍ오디오 기록물 제작 및 배급업,
6652,(주)아이에이치큐,3560,2012/12,59,영상ㆍ오디오 기록물 제작 및 배급업,85.62973962056746
6653,(주)아이에이치큐,3560,2013/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-42.42354956632
6654,(주)아이에이치큐,3560,2014/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-55.423978783196645
6655,(주)아이에이치큐,3560,2015/12,59,영상ㆍ오디오 기록물 제작 및 배급업,1294.2222537572695
6656,(주)아이에이치큐,3560,2016/12,59,영상ㆍ오디오 기록물 제작 및 배급업,4.652242423785502
6657,(주)아이에이치큐,3560,2017/12,59,영상ㆍ오디오 기록물 제작 및 배급업,9.87642647356266
6658,(주)아이에이치큐,3560,2018/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-31.516125288577978
6659,(주)아이에이치큐,3560,2019/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-123.37485309710789
6660,(주)아이에이치큐,3560,2020/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-507.69323714781615
6661,(주)아이에이치큐,3560,2021/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-0.954923444124034
6662,(주)아이에이치큐,3560,2022/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-250.80319243221228
6663,(주)아이엘사이언스,122050,2016/12,28,전기장비 제조업,
6664,(주)아이엘사이언스,122050,2017/12,28,전기장비 제조업,
6665,(주)아이엘사이언스,122050,2018/12,28,전기장비 제조업,-14.176579457663951
6666,(주)아이엘사이언스,307180,2018/12,28,전기장비 제조업,
6667,(주)아이엘사이언스,307180,2019/12,28,전기장비 제조업,
6668,(주)아이엘사이언스,307180,2020/12,28,전기장비 제조업,-37.43566314256548
6669,(주)아이엘사이언스,307180,2021/12,28,전기장비 제조업,-499.1841811003857
6670,(주)아이엘사이언스,307180,2022/12,28,전기장비 제조업,-399.1928038347535
6671,(주)아이엠,101390,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6672,(주)아이엠,101390,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-30.485407336101865
6673,(주)아이엠,101390,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-25.95842367307244
6674,(주)아이엠,101390,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-14.796137264566822
6675,(주)아이엠,101390,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",188.59270171481833
6676,(주)아이엠,101390,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-42.124066603725005
6677,(주)아이엠,101390,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-14.08627695850061
6678,(주)아이엠,101390,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-135.28050357890336
6679,(주)아이엠,101390,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",9.205528660452188
6680,(주)아이엠,101390,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",13.465341865352487
6681,(주)아이엠,101390,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-213.38935719759453
6682,(주)아이엠,101390,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-181.39327098864143
6683,(주)아이엠비씨,52220,2011/12,63,정보서비스업,
6684,(주)아이엠비씨,52220,2012/12,63,정보서비스업,-35.2787065776795
6685,(주)아이엠비씨,52220,2013/12,63,정보서비스업,326.34456923699685
6686,(주)아이엠비씨,52220,2014/12,63,정보서비스업,-1.6294395004908258
6687,(주)아이엠비씨,52220,2015/12,63,정보서비스업,2.624800726993737
6688,(주)아이엠비씨,52220,2016/12,63,정보서비스업,26.16440004814058
6689,(주)아이엠비씨,52220,2017/12,63,정보서비스업,-17.721407033652092
6690,(주)아이엠비씨,52220,2018/12,63,정보서비스업,-25.024358595378583
6691,(주)아이엠비씨,52220,2019/12,63,정보서비스업,22.64919190491699
6692,(주)아이엠비씨,52220,2020/12,63,정보서비스업,-7.3679385335762575
6693,(주)아이엠비씨,52220,2021/12,63,정보서비스업,10.499099077985852
6694,(주)아이엠비씨,52220,2022/12,63,정보서비스업,-1.874952075947589
6695,(주)아이엠텍,226350,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6696,(주)아이엠텍,226350,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6697,(주)아이엠텍,226350,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6698,(주)아이엠텍,226350,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6699,(주)아이엠텍,226350,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",118.06193824993119
6700,(주)아이엠텍,226350,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-122.25120366475015
6701,(주)아이엠텍,226350,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-5.575234395452034
6702,(주)아이엠텍,226350,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-208.2217943781286
6703,(주)아이엠텍,226350,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-15.926194757158418
6704,(주)아이엠텍,226350,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-515.3340041944494
6705,(주)아이오케이컴퍼니,78860,2011/12,59,영상ㆍ오디오 기록물 제작 및 배급업,
6706,(주)아이오케이컴퍼니,78860,2012/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-0.3669500239177115
6707,(주)아이오케이컴퍼니,78860,2013/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-16.567985044630042
6708,(주)아이오케이컴퍼니,78860,2014/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-95.76130554312873
6709,(주)아이오케이컴퍼니,78860,2015/12,59,영상ㆍ오디오 기록물 제작 및 배급업,1990.9070407288802
6710,(주)아이오케이컴퍼니,78860,2016/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-42.12716388933829
6711,(주)아이오케이컴퍼니,78860,2017/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-44.10922753500023
6712,(주)아이오케이컴퍼니,78860,2018/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-181.8381283928881
6713,(주)아이오케이컴퍼니,78860,2019/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-146.91678958219586
6714,(주)아이오케이컴퍼니,78860,2020/12,59,영상ㆍ오디오 기록물 제작 및 배급업,-169.28595001129
6715,(주)아이오케이컴퍼니,78860,2021/12,59,영상ㆍ오디오 기록물 제작 및 배급업,7237.590874905992
6716,(주)아이오케이컴퍼니,78860,2022/12,59,영상ㆍ오디오 기록물 제작 및 배급업,72.5091690539518
6717,(주)아이윈,90150,2011/12,30,자동차 및 트레일러 제조업,
6718,(주)아이윈,90150,2012/12,30,자동차 및 트레일러 제조업,19.156595412985777
6719,(주)아이윈,90150,2013/12,30,자동차 및 트레일러 제조업,-7.311129462499943
6720,(주)아이윈,90150,2014/12,30,자동차 및 트레일러 제조업,-17.90541453466283
6721,(주)아이윈,90150,2015/12,30,자동차 및 트레일러 제조업,-4.623208596221007
6722,(주)아이윈,90150,2016/12,30,자동차 및 트레일러 제조업,4.917957905528514
6723,(주)아이윈,90150,2017/12,30,자동차 및 트레일러 제조업,-39.39706757351624
6724,(주)아이윈,90150,2018/12,30,자동차 및 트레일러 제조업,23.92285452928715
6725,(주)아이윈,90150,2019/12,30,자동차 및 트레일러 제조업,17.265225042318622
6726,(주)아이윈,90150,2020/12,30,자동차 및 트레일러 제조업,-23.603500476778482
6727,(주)아이윈,90150,2021/12,30,자동차 및 트레일러 제조업,15.674866519321462
6728,(주)아이윈,90150,2022/12,30,자동차 및 트레일러 제조업,-35.32461074680673
6729,(주)아이윈플러스,123010,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6730,(주)아이윈플러스,123010,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6731,(주)아이윈플러스,123010,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6732,(주)아이윈플러스,123010,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6733,(주)아이윈플러스,123010,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-11.89652276683335
6734,(주)아이윈플러스,123010,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-14.84038843002795
6735,(주)아이윈플러스,123010,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-57.36635465043109
6736,(주)아이윈플러스,123010,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-65.23102533826291
6737,(주)아이윈플러스,123010,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-246.4195245518316
6738,(주)아이윈플러스,123010,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-158.24077110632655
6739,(주)아이윈플러스,123010,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-41.564249457311206
6740,(주)아이윈플러스,123010,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",155.38083400832338
6741,(주)아이즈비전,31310,2011/12,61,우편 및 통신업,
6742,(주)아이즈비전,31310,2012/12,61,우편 및 통신업,-439.4290651798233
6743,(주)아이즈비전,31310,2013/12,61,우편 및 통신업,112.56970494574907
6744,(주)아이즈비전,31310,2014/12,61,우편 및 통신업,-0.9503624301802294
6745,(주)아이즈비전,31310,2015/12,61,우편 및 통신업,28.765038940419107
6746,(주)아이즈비전,31310,2016/12,61,우편 및 통신업,3.1935116403906783
6747,(주)아이즈비전,31310,2017/12,61,우편 및 통신업,-3.0541663876885616
6748,(주)아이즈비전,31310,2018/12,61,우편 및 통신업,166.2108437682068
6749,(주)아이즈비전,31310,2019/12,61,우편 및 통신업,-107.74303287358127
6750,(주)아이즈비전,31310,2020/12,61,우편 및 통신업,-2150.6559334702188
6751,(주)아이즈비전,31310,2021/12,61,우편 및 통신업,-7.89532887882115
6752,(주)아이즈비전,31310,2022/12,61,우편 및 통신업,-150.63780256048935
6753,(주)아이컴포넌트,59100,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6754,(주)아이컴포넌트,59100,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-46.91072657984815
6755,(주)아이컴포넌트,59100,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",31.923423783376535
6756,(주)아이컴포넌트,59100,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",18.57332239563323
6757,(주)아이컴포넌트,59100,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",147.11897457154618
6758,(주)아이컴포넌트,59100,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-4.540235519807978
6759,(주)아이컴포넌트,59100,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-86.87443348275468
6760,(주)아이컴포넌트,59100,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",137.02602055246538
6761,(주)아이컴포넌트,59100,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",37.40570812625415
6762,(주)아이컴포넌트,59100,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",25.038463598166484
6763,(주)아이컴포넌트,59100,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",24.77315266573832
6764,(주)아이컴포넌트,59100,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",12.469803065893315
6765,(주)아이퀘스트,262840,2015/12,58,출판업,
6766,(주)아이퀘스트,262840,2016/12,58,출판업,
6767,(주)아이퀘스트,262840,2017/12,58,출판업,
6768,(주)아이퀘스트,262840,2018/12,58,출판업,
6769,(주)아이퀘스트,262840,2019/12,58,출판업,
6770,(주)아이퀘스트,262840,2020/12,58,출판업,19.472854585684196
6771,(주)아이퀘스트,262840,2021/12,58,출판업,-15.527279824030005
6772,(주)아이퀘스트,262840,2022/12,58,출판업,-0.30022405498610905
6773,(주)아이톡시,52770,2011/12,46,도매 및 상품 중개업,
6774,(주)아이톡시,52770,2012/12,46,도매 및 상품 중개업,30.146821167004777
6775,(주)아이톡시,52770,2013/12,46,도매 및 상품 중개업,-5.4115390509001156
6776,(주)아이톡시,52770,2014/12,46,도매 및 상품 중개업,-45.88103743800445
6777,(주)아이톡시,52770,2015/12,46,도매 및 상품 중개업,159.54892262698377
6778,(주)아이톡시,52770,2016/12,46,도매 및 상품 중개업,-26.908589090026936
6779,(주)아이톡시,52770,2017/12,46,도매 및 상품 중개업,-166.38010383368473
6780,(주)아이톡시,52770,2018/12,46,도매 및 상품 중개업,84.54801295099661
6781,(주)아이톡시,52770,2019/12,46,도매 및 상품 중개업,-101.22750251133897
6782,(주)아이톡시,52770,2020/12,46,도매 및 상품 중개업,-130.3823422988783
6783,(주)아이톡시,52770,2021/12,46,도매 및 상품 중개업,9109.031361651449
6784,(주)아이톡시,52770,2022/12,46,도매 및 상품 중개업,-188.20500440779307
6785,(주)아이티센,124500,2011/12,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
6786,(주)아이티센,124500,2013/03,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",
6787,(주)아이티센,124500,2014/03,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-3.1173388627798837
6788,(주)아이티센,124500,2015/03,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",44.43123366316804
6789,(주)아이티센,124500,2016/12,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",4.3465891432096
6790,(주)아이티센,124500,2017/12,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",33.86190047419064
6791,(주)아이티센,124500,2018/12,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",5.44910835573118
6792,(주)아이티센,124500,2019/12,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",14.040189180934636
6793,(주)아이티센,124500,2020/12,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-0.6141752530854694
6794,(주)아이티센,124500,2021/12,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",-77.88941449241601
6795,(주)아이티센,124500,2022/12,62,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",163.27811020086082
6796,(주)아이티아이즈,372800,2018/12,58,출판업,
6797,(주)아이티아이즈,372800,2019/12,58,출판업,
6798,(주)아이티아이즈,372800,2020/12,58,출판업,
6799,(주)아이티아이즈,372800,2021/12,58,출판업,-10.271661776996144
6800,(주)아이티아이즈,372800,2022/12,58,출판업,-26.65698878272452
6801,(주)아이티엑스에이아이,99520,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6802,(주)아이티엑스에이아이,99520,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",29.21809133835127
6803,(주)아이티엑스에이아이,99520,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",43.87922010277197
6804,(주)아이티엑스에이아이,99520,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-29.418551724867946
6805,(주)아이티엑스에이아이,99520,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-111.29131110744513
6806,(주)아이티엑스에이아이,99520,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-256.37983246852144
6807,(주)아이티엑스에이아이,99520,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",194.1553514603128
6808,(주)아이티엑스에이아이,99520,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-48.96880822951476
6809,(주)아이티엑스에이아이,99520,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-53.99256898210143
6810,(주)아이티엑스에이아이,99520,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-17.788272333726884
6811,(주)아이티엑스에이아이,99520,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-397.4569171852561
6812,(주)아이티엑스에이아이,99520,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-378.369643204388
6813,(주)아이티엠반도체,84850,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6814,(주)아이티엠반도체,84850,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-13.260526742905776
6815,(주)아이티엠반도체,84850,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",68.90206011888242
6816,(주)아이티엠반도체,84850,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-11.191117798088213
6817,(주)아이티엠반도체,84850,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",50.5974885043254
6818,(주)아이티엠반도체,84850,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-95.23648148526452
6819,(주)아이티엠반도체,84850,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1258.4295801952744
6820,(주)아이티엠반도체,84850,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",88.5831532132302
6821,(주)아이티엠반도체,84850,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",76.47267236071318
6822,(주)아이티엠반도체,84850,2020/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-30.88501169849398
6823,(주)아이티엠반도체,84850,2021/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",14.015570349064689
6824,(주)아이티엠반도체,84850,2022/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-19.085559464689574
6825,(주)아이패밀리에스씨,114840,2011/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6826,(주)아이패밀리에스씨,114840,2012/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6827,(주)아이패밀리에스씨,114840,2013/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6828,(주)아이패밀리에스씨,114840,2014/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6829,(주)아이패밀리에스씨,114840,2015/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6830,(주)아이패밀리에스씨,114840,2016/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6831,(주)아이패밀리에스씨,114840,2017/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6832,(주)아이패밀리에스씨,114840,2018/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6833,(주)아이패밀리에스씨,114840,2019/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6834,(주)아이패밀리에스씨,114840,2020/12,20,화학물질 및 화학제품 제조업; 의약품 제외,
6835,(주)아이패밀리에스씨,114840,2021/12,20,화학물질 및 화학제품 제조업; 의약품 제외,-21.58181736015066
6836,(주)아이패밀리에스씨,114840,2022/12,20,화학물질 및 화학제품 제조업; 의약품 제외,14.473355373145736
6837,(주)아이팩토리,53810,2011/12,29,기타 기계 및 장비 제조업,
6838,(주)아이팩토리,53810,2012/12,29,기타 기계 및 장비 제조업,-143.21674621585635
6839,(주)아이팩토리,53810,2013/12,29,기타 기계 및 장비 제조업,-165.18491348780736
6840,(주)아이팩토리,53810,2014/12,29,기타 기계 및 장비 제조업,-447.64347721478214
6841,(주)아이팩토리,53810,2015/12,29,기타 기계 및 장비 제조업,-148.13242111584785
6842,(주)아인스엠앤엠,40740,2011/12,59,영상ㆍ오디오 기록물 제작 및 배급업,
6843,(주)아즈텍더블유비이,32080,2011/12,13,섬유제품 제조업; 의복제외,
6844,(주)아즈텍더블유비이,32080,2012/12,13,섬유제품 제조업; 의복제외,-11.837146374131702
6845,(주)아즈텍더블유비이,32080,2013/12,13,섬유제품 제조업; 의복제외,-78.37284745983126
6846,(주)아즈텍더블유비이,32080,2014/12,13,섬유제품 제조업; 의복제외,250.95009608626233
6847,(주)아즈텍더블유비이,32080,2015/12,13,섬유제품 제조업; 의복제외,16.2843654347514
6848,(주)아즈텍더블유비이,32080,2016/12,13,섬유제품 제조업; 의복제외,6.202082891557614
6849,(주)아즈텍더블유비이,32080,2017/12,13,섬유제품 제조업; 의복제외,-69.80896484424434
6850,(주)아즈텍더블유비이,32080,2018/12,13,섬유제품 제조업; 의복제외,181.1670206291839
6851,(주)아즈텍더블유비이,32080,2019/12,13,섬유제품 제조업; 의복제외,-1.2149535806455614
6852,(주)아즈텍더블유비이,32080,2020/12,13,섬유제품 제조업; 의복제외,-13.882557316720078
6853,(주)아즈텍더블유비이,32080,2021/12,13,섬유제품 제조업; 의복제외,137.4649028182891
6854,(주)아즈텍더블유비이,32080,2022/12,13,섬유제품 제조업; 의복제외,-85.39323263018241
6855,(주)아진엑스텍,59120,2011/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",
6856,(주)아진엑스텍,59120,2012/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",18.868016810376066
6857,(주)아진엑스텍,59120,2013/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",7.729362586654354
6858,(주)아진엑스텍,59120,2014/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",8.010677319466586
6859,(주)아진엑스텍,59120,2015/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-19.776097900852342
6860,(주)아진엑스텍,59120,2016/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-4.281133886650512
6861,(주)아진엑스텍,59120,2017/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",126.71594544995601
6862,(주)아진엑스텍,59120,2018/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-17.020364254602082
6863,(주)아진엑스텍,59120,2019/12,26,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",-27.89028503046127
