회사명,거래소코드,회계년도,합계_기말인원(명),합계_년간총급여(천원),설립일,외국인_주식분포비율,보통주식비율
(주)오텍,067170,2014/12,104,3814831,1991/07/31,1.78,24.27
(주)오텍,067170,2015/12,103,4163966,1991/07/31,2.28,24.27
(주)오텍,067170,2016/12,95,4556423,1991/07/31,22.3,20.09
(주)오텍,067170,2017/12,99,4769017,1991/07/31,6.61,25.33
(주)오텍,067170,2018/12,95,4174000,1991/07/31,15.16,28.27
(주)오텍,067170,2019/12,94,5296000,1991/07/31,17.9,28.27
(주)오텍,067170,2020/12,95,5704381,1991/07/31,9.54,28.27
(주)오텍,067170,2021/12,98,4237741,1991/07/31,6.32,28.27
(주)오파스넷,173130,2011/12,,,2004/10/25,,
(주)오파스넷,173130,2012/12,,,2004/10/25,,
(주)오파스넷,173130,2013/12,,,2004/10/25,,
(주)오파스넷,173130,2014/12,,,2004/10/25,,
(주)오파스넷,173130,2015/12,,,2004/10/25,,
(주)오파스넷,173130,2016/12,171,7235000,2004/10/25,,82.45
(주)오파스넷,173130,2017/12,196,9383000,2004/10/25,,75.83
(주)오파스넷,173130,2018/12,220,9621548,2004/10/25,0.49,57.37
(주)오파스넷,173130,2019/12,263,9237000,2004/10/25,1.33,56.56
(주)오파스넷,173130,2020/12,289,14313000,2004/10/25,5.25,47.35
(주)오파스넷,173130,2021/12,324,17370000,2004/10/25,1.58,47.56
(주)오픈베이스,049480,2011/12,82,2969000,1992/09/16,0,44.22
(주)오픈베이스,049480,2012/12,85,3473000,1992/09/16,1.39,24.59
(주)오픈베이스,049480,2013/12,106,4521000,1992/09/16,0,24.54
(주)오픈베이스,049480,2014/12,117,5448000,1992/09/16,0.39,25.6
(주)오픈베이스,049480,2015/12,134,5908000,1992/09/16,1.24,24.5
(주)오픈베이스,049480,2016/12,137,6680000,1992/09/16,1.37,23.3
(주)오픈베이스,049480,2017/12,149,6803000,1992/09/16,0.83,23.1
(주)오픈베이스,049480,2018/12,145,6802000,1992/09/16,2.3,23.3
(주)오픈베이스,049480,2019/12,180,8231000,1992/09/16,2.39,23.3
(주)오픈베이스,049480,2020/12,185,9706000,1992/09/16,1.23,25
(주)오픈베이스,049480,2021/12,193,10333000,1992/09/16,2.02,24
(주)오하임아이엔티,309930,2018/12,3,0,2018/10/11,0.57,17.43
(주)오하임아이엔티,309930,2019/12,2,0,2018/10/11,0.01,17.43
(주)오하임아이엔티,309930,2020/12,90,3067000,2018/10/11,0.46,52.64
(주)오하임아이엔티,309930,2021/12,100,3071000,2018/10/11,0.15,40.36
(주)옵투스제약,131030,2011/12,3,0,2010/07/27,0.1,17.72
(주)옵투스제약,131030,2012/12,3,0,2010/07/27,0.23,16.37
(주)옵투스제약,131030,2013/12,99,2801000,2010/07/27,0.78,46.51
(주)옵투스제약,131030,2014/12,95,2807000,2010/07/27,8.89,38.95
(주)옵투스제약,131030,2015/12,115,4022872,2010/07/27,2.78,38.38
(주)옵투스제약,131030,2016/12,170,5291794,2010/07/27,2.31,38.38
(주)옵투스제약,131030,2017/12,160,6348613,2010/07/27,7.82,38.38
(주)옵투스제약,131030,2018/12,161,6347540,2010/07/27,5.77,38.38
(주)옵투스제약,131030,2019/12,165,7127000,2010/07/27,4.31,38.38
(주)옵투스제약,131030,2020/12,147,7294000,2010/07/27,4.34,38.38
(주)옵투스제약,131030,2021/12,149,7180000,2010/07/27,4.16,38.38
(주)옵트론텍,082210,2011/12,183,5852000,1999/05/26,0.54,38.8
(주)옵트론텍,082210,2012/12,243,7233000,1999/05/26,2.1,33.5
(주)옵트론텍,082210,2013/12,329,8744000,1999/05/26,4.85,33.1
(주)옵트론텍,082210,2014/12,326,10544000,1999/05/26,3.74,32.3
(주)옵트론텍,082210,2015/12,319,9623000,1999/05/26,0.9,23.2
(주)옵트론텍,082210,2016/12,334,12710000,1999/05/26,3.16,22.84
(주)옵트론텍,082210,2017/12,367,13662000,1999/05/26,4.09,20.8
(주)옵트론텍,082210,2018/12,344,13849000,1999/05/26,4.66,22.68
(주)옵트론텍,082210,2019/12,517,18731000,1999/05/26,13.69,19.9
(주)옵트론텍,082210,2020/12,608,20892000,1999/05/26,12.96,18.13
(주)옵트론텍,082210,2021/12,475,19059000,1999/05/26,2.66,18.02
(주)옵티코어,380540,2018/12,,,2016/02/17,,
(주)옵티코어,380540,2019/12,,,2016/02/17,,
(주)옵티코어,380540,2020/12,,,2016/02/17,,
(주)옵티코어,380540,2021/12,,,2016/02/17,,
(주)옵티팜,153710,2013/12,,,2000/07/27,,
(주)옵티팜,153710,2014/12,,,2000/07/27,,
(주)옵티팜,153710,2015/12,,,2000/07/27,,
(주)옵티팜,153710,2016/12,,,2000/07/27,,
(주)옵티팜,153710,2017/12,,,2000/07/27,,
(주)옵티팜,153710,2018/12,62,2594000,2000/07/27,0.03,46.29
(주)옵티팜,153710,2019/12,67,2760000,2000/07/27,1.08,44.14
(주)옵티팜,153710,2020/12,76,3524000,2000/07/27,1.61,42.04
(주)옵티팜,153710,2021/12,75,3578000,2000/07/27,0.5,41.97
(주)와이더플래닛,321820,2014/12,,,2010/07/17,,
(주)와이더플래닛,321820,2015/12,,,2010/07/17,,
(주)와이더플래닛,321820,2016/12,,,2010/07/17,,
(주)와이더플래닛,321820,2017/12,,,2010/07/17,,
(주)와이더플래닛,321820,2018/12,,,2010/07/17,,
(주)와이더플래닛,321820,2019/12,,,2010/07/17,,
(주)와이더플래닛,321820,2020/12,71,4267000,2010/07/17,,36.7
(주)와이더플래닛,321820,2021/12,85,4730000,2010/07/17,0.8,30.49
(주)와이비엠넷,057030,2011/12,869,23271639,2000/06/07,10.01,67.81
(주)와이비엠넷,057030,2012/12,750,16585585,2000/06/07,10,70.35
(주)와이비엠넷,057030,2013/12,636,14926683,2000/06/07,9.63,70.12
(주)와이비엠넷,057030,2014/12,518,13103966,2000/06/07,9.79,70.35
(주)와이비엠넷,057030,2015/12,482,13054346,2000/06/07,8.23,69.96
(주)와이비엠넷,057030,2016/12,431,12544573,2000/06/07,4.2,69.53
(주)와이비엠넷,057030,2017/12,433,12742918,2000/06/07,3.28,69.57
(주)와이비엠넷,057030,2018/12,455,13563027,2000/06/07,2.32,66.74
(주)와이비엠넷,057030,2019/12,465,14148239,2000/06/07,5.54,59.89
(주)와이비엠넷,057030,2020/12,459,14459192,2000/06/07,1.62,48.3
(주)와이비엠넷,057030,2021/12,452,14532942,2000/06/07,0.74,48.3
(주)와이솔,122990,2011/12,140,5866386,2008/06/24,0.34,26.3
(주)와이솔,122990,2012/12,194,8246000,2008/06/24,1.16,25.06
(주)와이솔,122990,2013/12,252,10500000,2008/06/24,1.19,22.93
(주)와이솔,122990,2014/12,311,13483000,2008/06/24,1.97,16.8
(주)와이솔,122990,2015/12,366,17684721,2008/06/24,12.66,15.59
(주)와이솔,122990,2016/12,592,25521770,2008/06/24,7.52,14.7
(주)와이솔,122990,2017/12,633,37623000,2008/06/24,10.47,20.25
(주)와이솔,122990,2018/12,679,40818000,2008/06/24,16.65,23.08
(주)와이솔,122990,2019/12,573,31056000,2008/06/24,5.97,33.92
(주)와이솔,122990,2020/12,539,26990000,2008/06/24,7.64,33.93
(주)와이솔,122990,2021/12,518,28806000,2008/06/24,3.87,33.91
(주)와이어블,065530,2011/12,104,4416444,1996/12/30,0,48.27
(주)와이어블,065530,2012/12,158,5766338,1996/12/30,0,48.27
(주)와이어블,065530,2013/12,148,6399253,1996/12/30,0.02,48.27
(주)와이어블,065530,2014/12,174,7115481,1996/12/30,0.83,47
(주)와이어블,065530,2015/12,166,6872201,1996/12/30,0.7,47.19
(주)와이어블,065530,2016/12,159,7286772,1996/12/30,0.26,51.8
(주)와이어블,065530,2017/12,116,6654794,1996/12/30,0.63,49.95
(주)와이어블,065530,2018/12,106,4850019,1996/12/30,0.31,49.95
(주)와이어블,065530,2019/12,133,5976437,1996/12/30,1.2,47.87
(주)와이어블,065530,2020/12,145,7227156,1996/12/30,0.3,45.21
(주)와이어블,065530,2021/12,173,6519102,1996/12/30,0.42,45.4
(주)와이엔텍,067900,2011/12,173,5458000,1990/08/31,0.15,45.86
(주)와이엔텍,067900,2012/12,164,5887000,1990/08/31,0.28,47.48
(주)와이엔텍,067900,2013/12,188,6619000,1990/08/31,0.32,47.48
(주)와이엔텍,067900,2014/12,197,6644000,1990/08/31,1.37,47.48
(주)와이엔텍,067900,2015/12,185,6509000,1990/08/31,1.07,48.24
(주)와이엔텍,067900,2016/12,181,7135000,1990/08/31,0.36,46.34
(주)와이엔텍,067900,2017/12,163,7895000,1990/08/31,2.37,46.2
(주)와이엔텍,067900,2018/12,162,7733000,1990/08/31,1.7,46.04
(주)와이엔텍,067900,2019/12,158,8266000,1990/08/31,8.45,46.2
(주)와이엔텍,067900,2020/12,165,8246000,1990/08/31,2,46.37
(주)와이엔텍,067900,2021/12,147,8294000,1990/08/31,3.8,45.73
(주)와이엠텍,273640,2016/12,,,1998/04/01,,
(주)와이엠텍,273640,2017/12,,,1998/04/01,,
(주)와이엠텍,273640,2018/12,,,1998/04/01,,
(주)와이엠텍,273640,2019/12,,,1998/04/01,,
(주)와이엠텍,273640,2020/12,,,1998/04/01,,
(주)와이엠텍,273640,2021/12,98,3724291,1998/04/01,0.12,55.39
(주)와이오엠,066430,2011/06,16,580730,1999/01/11,0.34,12.1
(주)와이오엠,066430,2012/06,8,187930,1999/01/11,0.51,9.33
(주)와이오엠,066430,2013/06,9,272656,1999/01/11,0,7.83
(주)와이오엠,066430,2014/06,24,495943,1999/01/11,0,26.25
(주)와이오엠,066430,2015/12,22,635300,1999/01/11,16.93,16.72
(주)와이오엠,066430,2016/12,37,714562,1999/01/11,12.71,11.53
(주)와이오엠,066430,2017/12,35,1113719,1999/01/11,31.68,13.63
(주)와이오엠,066430,2018/12,43,1409091,1999/01/11,11.19,13.8
(주)와이오엠,066430,2019/12,57,2120078,1999/01/11,8.97,13.8
(주)와이오엠,066430,2020/12,43,1892634,1999/01/11,8.82,10.07
(주)와이오엠,066430,2021/12,47,2092173,1999/01/11,10.77,11.42
(주)와이제이엠게임즈,193250,2013/12,,,2004/05/21,,
(주)와이제이엠게임즈,193250,2014/12,11,893595,2004/05/21,0,57.62
(주)와이제이엠게임즈,193250,2015/12,21,1114291,2004/05/21,3.44,52.54
(주)와이제이엠게임즈,193250,2016/12,33,1127452,2004/05/21,1.12,29.3
(주)와이제이엠게임즈,193250,2017/12,37,1819722,2004/05/21,0.5,19.35
(주)와이제이엠게임즈,193250,2018/12,35,1208077,2004/05/21,1.37,19.35
(주)와이제이엠게임즈,193250,2019/12,42,1640762,2004/05/21,1.24,22.19
(주)와이제이엠게임즈,193250,2020/12,46,2164600,2004/05/21,1.43,22.19
(주)와이제이엠게임즈,193250,2021/12,43,2115014,2004/05/21,1.24,21.02
(주)와이즈버즈,273060,2017/12,,,2017/06/01,0,20.72
(주)와이즈버즈,273060,2018/12,,,2017/06/01,0,17.59
(주)와이즈버즈,273060,2019/12,,,2017/06/01,0,13.32
(주)와이즈버즈,273060,2020/12,113,5006857,2017/06/01,0.04,48.94
(주)와이즈버즈,273060,2021/12,114,5485084,2017/06/01,0.15,47.93
(주)와이즈파워,040670,2011/12,100,3098000,1990/09/26,0,41.84
(주)와이즈파워,040670,2012/12,58,1668000,1990/09/26,0,27.27
(주)와이즈파워,040670,2013/12,31,863000,1990/09/26,0,16.33
(주)와이즈파워,040670,2014/12,13,311750,1990/09/26,0,
(주)와이지-원,019210,2011/12,1105,30879202,1981/12/20,1.9,49.1
(주)와이지-원,019210,2012/12,1194,36473653,1981/12/20,10.69,44.52
(주)와이지-원,019210,2013/12,1415,39332868,1981/12/20,11.88,44.52
(주)와이지-원,019210,2014/12,1402,47162814,1981/12/20,10.87,45.03
(주)와이지-원,019210,2015/12,1528,50573483,1981/12/20,12.07,40.56
(주)와이지-원,019210,2016/12,1635,56214481,1981/12/20,12.32,40.72
(주)와이지-원,019210,2017/12,1757,62483385,1981/12/20,11.54,36.39
(주)와이지-원,019210,2018/12,2074,68588540,1981/12/20,12.21,37.23
(주)와이지-원,019210,2019/12,1743,73530295,1981/12/20,12.49,37.19
(주)와이지-원,019210,2020/12,1485,55771633,1981/12/20,11.21,37.83
(주)와이지-원,019210,2021/12,1582,59963725,1981/12/20,14.06,35.05
(주)와이지엔터테인먼트,122870,2011/12,113,2852482,1998/02/24,3.06,45.4
(주)와이지엔터테인먼트,122870,2012/12,138,3287668,1998/02/24,5.93,41.82
(주)와이지엔터테인먼트,122870,2013/12,179,5802000,1998/02/24,2.29,35.93
(주)와이지엔터테인먼트,122870,2014/12,247,8369568,1998/02/24,7.32,28.54
(주)와이지엔터테인먼트,122870,2015/12,262,9815686,1998/02/24,6.39,28.36
(주)와이지엔터테인먼트,122870,2016/12,318,11898129,1998/02/24,15.78,21.52
(주)와이지엔터테인먼트,122870,2017/12,453,15922000,1998/02/24,13.57,19.7
(주)와이지엔터테인먼트,122870,2018/12,362,19806450,1998/02/24,14.13,19.7
(주)와이지엔터테인먼트,122870,2019/12,342,22860000,1998/02/24,15.39,21.15
(주)와이지엔터테인먼트,122870,2020/12,349,22274000,1998/02/24,14.43,20.88
(주)와이지엔터테인먼트,122870,2021/12,379,9316000,1998/02/24,5.68,20.78
(주)와이티엔,040300,2011/12,621,40229000,1993/09/14,0.35,21.92
(주)와이티엔,040300,2012/12,641,42414000,1993/09/14,0.21,21.9
(주)와이티엔,040300,2013/12,650,43825000,1993/09/14,0,21.9
(주)와이티엔,040300,2014/12,640,45637000,1993/09/14,0,21.91
(주)와이티엔,040300,2015/12,639,43534000,1993/09/14,0,21.43
(주)와이티엔,040300,2016/12,663,45441000,1993/09/14,0.69,21.43
(주)와이티엔,040300,2017/12,660,48185000,1993/09/14,0.39,21.43
(주)와이티엔,040300,2018/12,655,47821000,1993/09/14,0.48,21.43
(주)와이티엔,040300,2019/12,674,49288000,1993/09/14,0.28,21.43
(주)와이티엔,040300,2020/12,677,52643000,1993/09/14,0.58,21.43
(주)와이티엔,040300,2021/12,665,54226000,1993/09/14,0.36,21.43
(주)와이팜,332570,2013/12,,,2006/12/01,,
(주)와이팜,332570,2014/12,,,2006/12/01,,
(주)와이팜,332570,2015/12,,,2006/12/01,,
(주)와이팜,332570,2016/12,,,2006/12/01,,
(주)와이팜,332570,2017/12,,,2006/12/01,,
(주)와이팜,332570,2018/12,,,2006/12/01,,
(주)와이팜,332570,2019/12,,,2006/12/01,,
(주)와이팜,332570,2020/12,40,3498000,2006/12/01,0.72,27.25
(주)와이팜,332570,2021/12,37,2641000,2006/12/01,0.16,27.25
(주)우리기술,032820,2011/12,114,5118843,1995/01/12,0,22.37
(주)우리기술,032820,2012/12,115,5223390,1995/01/12,4.03,10.9
(주)우리기술,032820,2013/12,113,5500212,1995/01/12,2.24,9.14
(주)우리기술,032820,2014/12,108,4801000,1995/01/12,2.09,9.37
(주)우리기술,032820,2015/12,114,5133359,1995/01/12,1.37,8.26
(주)우리기술,032820,2016/12,120,6554000,1995/01/12,2.53,8.26
(주)우리기술,032820,2017/12,115,6739000,1995/01/12,1.51,8.33
(주)우리기술,032820,2018/12,114,6562624,1995/01/12,3.77,8.15
(주)우리기술,032820,2019/12,116,6878000,1995/01/12,1.5,10.36
(주)우리기술,032820,2020/12,113,7045486,1995/01/12,2.24,8.72
(주)우리기술,032820,2021/12,112,7346000,1995/01/12,2.89,7.84
(주)우리넷,115440,2011/12,99,4820549,2000/01/04,0.06,52.66
(주)우리넷,115440,2012/12,103,6308623,2000/01/04,0.01,52.62
(주)우리넷,115440,2013/12,107,6352494,2000/01/04,2.74,51.01
(주)우리넷,115440,2014/12,113,6390815,2000/01/04,3.03,50.45
(주)우리넷,115440,2015/12,112,6896850,2000/01/04,3.26,50.26
(주)우리넷,115440,2016/12,113,6721286,2000/01/04,3.9,50.11
(주)우리넷,115440,2017/12,128,8150250,2000/01/04,0.92,45.31
(주)우리넷,115440,2018/12,142,8871915,2000/01/04,2.19,45.31
(주)우리넷,115440,2019/12,142,9766397,2000/01/04,1.84,46.13
(주)우리넷,115440,2020/12,157,9810835,2000/01/04,0.33,46.13
(주)우리넷,115440,2021/12,161,10669167,2000/01/04,1.06,46.13
(주)우리로,046970,2011/12,,,1998/12/29,,
(주)우리로,046970,2012/12,193,5835454,1998/12/29,2.21,48.72
(주)우리로,046970,2013/12,163,4657364,1998/12/29,1.55,32.86
(주)우리로,046970,2014/12,147,4349882,1998/12/29,1.59,42.21
(주)우리로,046970,2015/12,139,4124155,1998/12/29,1.39,34.37
(주)우리로,046970,2016/12,149,4748752,1998/12/29,0.92,31.19
(주)우리로,046970,2017/12,127,4213948,1998/12/29,1.32,22.12
(주)우리로,046970,2018/12,126,4217650,1998/12/29,1.5,16.68
(주)우리로,046970,2019/12,130,4819040,1998/12/29,2.7,15.66
(주)우리로,046970,2020/12,133,5043701,1998/12/29,2.2,14.68
(주)우리로,046970,2021/12,140,5156002,1998/12/29,1.71,12.9
(주)우성아이비,194610,2014/12,1,0,2014/02/19,0.04,5.54
(주)우성아이비,194610,2015/12,131,3426044,2014/02/19,0.03,25.28
(주)우성아이비,194610,2016/12,151,4163522,2014/02/19,0.4,24.43
(주)우성아이비,194610,2017/12,156,4891600,2014/02/19,0.52,23.31
(주)우양,103840,2011/12,,,1992/01/28,,
(주)우양,103840,2012/12,,,1992/01/28,,
(주)우양,103840,2013/12,,,1992/01/28,,
(주)우양,103840,2014/12,,,1992/01/28,,
(주)우양,103840,2015/12,,,1992/01/28,,
(주)우양,103840,2016/12,,,1992/01/28,,
(주)우양,103840,2017/12,,,1992/01/28,,
(주)우양,103840,2018/12,,,1992/01/28,,
(주)우양,103840,2019/12,272,10343000,1992/01/28,0,45.23
(주)우양,103840,2020/12,282,12337000,1992/01/28,1.28,38.48
(주)우양,103840,2021/12,293,12043000,1992/01/28,0.45,38.48
(주)우전,052270,2011/12,420,18651000,1997/09/05,0.23,39.4
(주)우전,052270,2012/12,438,19120000,1997/09/05,0.57,39.8
(주)우전,052270,2013/12,498,24678000,1997/09/05,5.47,38.8
(주)우전,052270,2014/12,458,23425000,1997/09/05,0.8,25.89
(주)우전,052270,2015/12,167,8232000,1997/09/05,2.24,26.1
(주)우전,052270,2016/12,92,4461000,1997/09/05,,23.98
(주)우정바이오,215380,2015/12,1,0,2015/02/25,0,6.9
(주)우정바이오,215380,2016/12,1,0,2015/02/25,0,6.9
(주)우정바이오,215380,2017/12,106,4430138,2015/02/25,0,52.33
(주)우정바이오,215380,2018/12,108,5025164,2015/02/25,0,45.28
(주)우정바이오,215380,2019/12,109,5076916,2015/02/25,2.77,42.78
(주)우정바이오,215380,2020/12,123,3610069,2015/02/25,0.98,40.96
(주)우정바이오,215380,2021/12,133,4984287,2015/02/25,0.22,42.06
(주)우주일렉트로닉스,065680,2011/12,540,17374000,1999/08/16,15.32,41
(주)우주일렉트로닉스,065680,2012/12,732,24994000,1999/08/16,14.21,30.11
(주)우주일렉트로닉스,065680,2013/12,725,27403000,1999/08/16,15.35,30.32
(주)우주일렉트로닉스,065680,2014/12,569,29342000,1999/08/16,19.14,30.32
(주)우주일렉트로닉스,065680,2015/12,555,29194000,1999/08/16,21.95,30.32
(주)우주일렉트로닉스,065680,2016/12,629,30628000,1999/08/16,15.67,30.32
(주)우주일렉트로닉스,065680,2017/12,568,30245000,1999/08/16,14.46,30.32
(주)우주일렉트로닉스,065680,2018/12,507,27707000,1999/08/16,13.03,30.44
(주)우주일렉트로닉스,065680,2019/12,480,26037000,1999/08/16,10.24,30.52
(주)우주일렉트로닉스,065680,2020/12,443,25974000,1999/08/16,12.63,30.52
(주)우주일렉트로닉스,065680,2021/12,395,24005000,1999/08/16,11.42,30.53
(주)원바이오젠,278380,2015/12,,,2006/09/01,,
(주)원바이오젠,278380,2016/12,,,2006/09/01,,
(주)원바이오젠,278380,2017/12,,,2006/09/01,,
(주)원바이오젠,307280,2018/12,2,0,2018/09/03,0.3,11.87
(주)원바이오젠,278380,2018/12,,,2006/09/01,,
(주)원바이오젠,278380,2019/12,46,1637000,2006/09/01,,39.26
(주)원바이오젠,307280,2019/12,2,0,2018/09/03,0,8.84
(주)원바이오젠,307280,2020/12,2,0,2018/09/03,0.14,16.12
(주)원바이오젠,307280,2021/12,57,2084561,2018/09/03,0.56,31.98
(주)원방테크,053080,2011/12,,,1989/08/25,,
(주)원방테크,053080,2012/12,,,1989/08/25,,
(주)원방테크,053080,2013/12,,,1989/08/25,,
(주)원방테크,053080,2014/12,,,1989/08/25,,
(주)원방테크,053080,2015/12,,,1989/08/25,,
(주)원방테크,053080,2016/12,,,1989/08/25,,
(주)원방테크,053080,2017/12,,,1989/08/25,,
(주)원방테크,053080,2018/12,,,1989/08/25,,
(주)원방테크,053080,2019/12,,,1989/08/25,,
(주)원방테크,053080,2020/12,118,7372000,1989/08/25,0.4,56.35
(주)원방테크,053080,2021/12,128,8055000,1989/08/25,0.19,55.65
(주)원익,032940,2011/12,68,2954546,1983/10/31,0.05,44.86
(주)원익,032940,2012/12,63,2771707,1983/10/31,0,44.86
(주)원익,032940,2013/12,58,2677384,1983/10/31,0,44.86
(주)원익,032940,2014/12,72,2917100,1983/10/31,0,47.22
(주)원익,032940,2015/12,67,3004644,1983/10/31,0.24,45.77
(주)원익,032940,2016/12,65,2776308,1983/10/31,0.77,45.77
(주)원익,032940,2017/12,53,2388785,1983/10/31,0.44,45.66
(주)원익,032940,2018/12,45,2187520,1983/10/31,3.21,46.38
(주)원익,032940,2019/12,101,2136617,1983/10/31,1.3,47.12
(주)원익,032940,2020/12,100,5381876,1983/10/31,5.1,47.88
(주)원익,032940,2021/12,97,5502620,1983/10/31,2.96,47.64
(주)원익머트리얼즈,104830,2011/12,131,6091000,2006/12/04,4.65,49.6
(주)원익머트리얼즈,104830,2012/12,165,7198000,2006/12/04,3.97,48.7
(주)원익머트리얼즈,104830,2013/12,170,7878000,2006/12/04,3.49,46.9
(주)원익머트리얼즈,104830,2014/12,186,8699000,2006/12/04,4,46.7
(주)원익머트리얼즈,104830,2015/12,216,11429000,2006/12/04,3.2,46.5
(주)원익머트리얼즈,104830,2016/12,234,10786641,2006/12/04,6.16,46.11
(주)원익머트리얼즈,104830,2017/12,297,15763284,2006/12/04,7.66,45.69
(주)원익머트리얼즈,104830,2018/12,357,19242870,2006/12/04,11.19,45.69
(주)원익머트리얼즈,104830,2019/12,397,20926382,2006/12/04,12.61,45.69
(주)원익머트리얼즈,104830,2020/12,421,25913790,2006/12/04,16.12,45.69
(주)원익머트리얼즈,104830,2021/12,461,27170000,2006/12/04,17.93,45.69
(주)원익아이피에스,240810,2016/12,554,27256557,2016/04/04,22.88,33.21
(주)원익아이피에스,240810,2017/12,685,48164881,2016/04/04,28.55,33.23
(주)원익아이피에스,240810,2018/12,874,51477076,2016/04/04,26.11,33.06
(주)원익아이피에스,240810,2019/12,1407,77065665,2016/04/04,30.65,33.06
(주)원익아이피에스,240810,2020/12,1482,108087539,2016/04/04,29.57,33.04
(주)원익아이피에스,240810,2021/12,1520,115014030,2016/04/04,18.75,33.05
(주)원익큐브,014190,2011/12,162,6505330,1979/06/12,3.33,25.84
(주)원익큐브,014190,2012/12,157,5580455,1979/06/12,1.63,14.01
(주)원익큐브,014190,2013/12,121,4594242,1979/06/12,0.67,27.05
(주)원익큐브,014190,2014/12,125,4868958,1979/06/12,1.47,27.05
(주)원익큐브,014190,2015/12,128,5533049,1979/06/12,0.24,35.97
(주)원익큐브,014190,2016/12,134,5620697,1979/06/12,1.04,33.08
(주)원익큐브,014190,2017/12,139,6439532,1979/06/12,2.14,33.1
(주)원익큐브,014190,2018/12,136,6462204,1979/06/12,3.28,33.09
(주)원익큐브,014190,2019/12,120,5327035,1979/06/12,3,32.85
(주)원익큐브,014190,2020/12,115,5639469,1979/06/12,3.02,32.85
(주)원익큐브,014190,2021/12,114,6119628,1979/06/12,1.29,32.85
(주)원익큐엔씨,074600,2011/12,296,10536492,2003/11/12,0.04,43.73
(주)원익큐엔씨,074600,2012/12,323,10876613,2003/11/12,0.11,43.61
(주)원익큐엔씨,074600,2013/12,363,14240889,2003/11/12,1.84,43.21
(주)원익큐엔씨,074600,2014/12,370,16087647,2003/11/12,3.08,42.44
(주)원익큐엔씨,074600,2015/12,380,18533420,2003/11/12,5.46,42.03
(주)원익큐엔씨,074600,2016/12,401,19192600,2003/11/12,4.69,40.35
(주)원익큐엔씨,074600,2017/12,488,25917826,2003/11/12,8.33,40.54
(주)원익큐엔씨,074600,2018/12,659,32639794,2003/11/12,5.7,40.54
(주)원익큐엔씨,074600,2019/12,644,29940617,2003/11/12,6.77,40.54
(주)원익큐엔씨,074600,2020/12,676,40653000,2003/11/12,2.81,40.54
(주)원익큐엔씨,074600,2021/12,992,55121371,2003/11/12,4.88,40.54
(주)원익테라세미콘,123100,2011/12,248,11001000,2002/03/12,0,31.66
(주)원익테라세미콘,123100,2012/12,217,13566000,2002/03/12,1.48,30.89
(주)원익테라세미콘,123100,2013/12,227,12511000,2002/03/12,1.13,30.4
(주)원익테라세미콘,123100,2014/12,250,13118000,2002/03/12,4.61,20.03
(주)원익테라세미콘,123100,2015/12,273,15960000,2002/03/12,3.9,12.98
(주)원익테라세미콘,123100,2016/12,296,19620000,2002/03/12,7.71,25.13
(주)원익테라세미콘,123100,2017/12,341,23769000,2002/03/12,12.52,25.13
(주)원익피앤이,217820,2013/12,,,1999/11/10,,
(주)원익피앤이,217820,2014/12,,,1999/11/10,,
(주)원익피앤이,217820,2015/12,78,3483535,1999/11/10,0.42,49.59
(주)원익피앤이,217820,2016/12,79,3006232,1999/11/10,1.24,49.19
(주)원익피앤이,217820,2017/12,86,3631000,1999/11/10,0.73,42.45
(주)원익피앤이,217820,2018/12,94,3708535,1999/11/10,1.17,41.07
(주)원익피앤이,217820,2019/12,115,4592217,1999/11/10,2.06,41.07
(주)원익피앤이,217820,2020/12,117,5333401,1999/11/10,1.27,35.82
(주)원익피앤이,217820,2021/12,125,5695006,1999/11/10,0.43,38.02
(주)원익홀딩스,030530,2011/12,568,26943644,1991/09/27,7.15,27.71
(주)원익홀딩스,030530,2012/12,579,28778951,1991/09/27,2.99,27.2
(주)원익홀딩스,030530,2013/12,604,31354909,1991/09/27,13.26,24.92
(주)원익홀딩스,030530,2014/12,636,36040548,1991/09/27,33.05,23.4
(주)원익홀딩스,030530,2015/12,644,46257040,1991/09/27,16.91,23.25
(주)원익홀딩스,030530,2016/12,152,10495081,1991/09/27,8.66,53.73
(주)원익홀딩스,030530,2017/12,243,14416400,1991/09/27,8.25,53.8
(주)원익홀딩스,030530,2018/12,300,17224582,1991/09/27,9.64,53.8
(주)원익홀딩스,030530,2019/12,349,19932437,1991/09/27,9.57,45.5
(주)원익홀딩스,030530,2020/12,395,26505414,1991/09/27,9.82,47.8
(주)원익홀딩스,030530,2021/12,412,24374000,1991/09/27,9.05,47.77
(주)원일특강,012620,2011/12,117,4544000,1977/10/14,0.07,44.83
(주)원일특강,012620,2012/12,116,4490000,1977/10/14,1.5,44.83
(주)원일특강,012620,2013/12,150,6009000,1977/10/14,1,44.83
(주)원일특강,012620,2014/12,124,4638000,1977/10/14,0.35,44.83
(주)원일특강,012620,2015/12,131,5182000,1977/10/14,1.26,44.83
(주)원일특강,012620,2016/12,137,6257000,1977/10/14,1.21,44.83
(주)원일특강,012620,2017/12,137,5905000,1977/10/14,1.33,44.78
(주)원일특강,012620,2018/12,147,7230000,1977/10/14,0.94,44.78
(주)원일특강,012620,2019/12,142,6892000,1977/10/14,0.93,44.78
(주)원일특강,012620,2020/12,150,6812000,1977/10/14,1.33,44.44
(주)원일특강,012620,2021/12,148,8460000,1977/10/14,3.27,44.44
(주)원준,382840,2020/12,,,2008/11/26,,
