회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류)
(주)쏠리드,050890,2018/12,26,제조업
(주)쏠리드,050890,2019/12,26,제조업
(주)쏠리드,050890,2020/12,26,제조업
(주)쏠리드,050890,2021/12,26,제조업
(주)씨그널엔터테인먼트그룹,099830,2011/12,59,정보통신업
(주)씨그널엔터테인먼트그룹,099830,2012/12,59,정보통신업
(주)씨그널엔터테인먼트그룹,099830,2013/12,59,정보통신업
(주)씨그널엔터테인먼트그룹,099830,2014/12,59,정보통신업
(주)씨그널엔터테인먼트그룹,099830,2015/12,59,정보통신업
(주)씨그널엔터테인먼트그룹,099830,2016/12,59,정보통신업
(주)씨그널엔터테인먼트그룹,099830,2017/12,59,정보통신업
(주)씨씨에스충북방송,066790,2011/12,60,정보통신업
(주)씨씨에스충북방송,066790,2012/12,60,정보통신업
(주)씨씨에스충북방송,066790,2013/12,60,정보통신업
(주)씨씨에스충북방송,066790,2014/12,60,정보통신업
(주)씨씨에스충북방송,066790,2015/12,60,정보통신업
(주)씨씨에스충북방송,066790,2016/12,60,정보통신업
(주)씨씨에스충북방송,066790,2017/12,60,정보통신업
(주)씨씨에스충북방송,066790,2018/12,60,정보통신업
(주)씨씨에스충북방송,066790,2019/12,60,정보통신업
(주)씨씨에스충북방송,066790,2020/12,60,정보통신업
(주)씨씨에스충북방송,066790,2021/12,60,정보통신업
(주)씨앤씨인터내셔널,352480,2016/12,20,제조업
(주)씨앤씨인터내셔널,352480,2017/12,20,제조업
(주)씨앤씨인터내셔널,352480,2018/12,20,제조업
(주)씨앤씨인터내셔널,352480,2019/12,20,제조업
(주)씨앤씨인터내셔널,352480,2020/12,20,제조업
(주)씨앤씨인터내셔널,352480,2021/12,20,제조업
(주)씨앤에스자산관리,032040,2011/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤에스자산관리,032040,2012/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤에스자산관리,032040,2013/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤에스자산관리,032040,2014/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤에스자산관리,032040,2015/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤에스자산관리,032040,2016/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤에스자산관리,032040,2017/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
(주)씨앤케이인터내셔널,039530,2011/12,06,광업
(주)씨앤케이인터내셔널,039530,2012/12,06,광업
(주)씨앤케이인터내셔널,039530,2013/12,06,광업
(주)씨앤케이인터내셔널,039530,2014/12,06,광업
(주)씨앤투스,352700,2011/12,13,제조업
(주)씨앤투스,352700,2012/12,13,제조업
(주)씨앤투스,352700,2013/12,13,제조업
(주)씨앤투스,352700,2014/12,13,제조업
(주)씨앤투스,352700,2015/12,13,제조업
(주)씨앤투스,352700,2016/12,13,제조업
(주)씨앤투스,352700,2017/12,13,제조업
(주)씨앤투스,352700,2018/12,13,제조업
(주)씨앤투스,352700,2019/12,13,제조업
(주)씨앤투스,352700,2020/12,13,제조업
(주)씨앤투스,352700,2021/12,13,제조업
(주)씨에스,065770,2011/12,26,제조업
(주)씨에스,065770,2012/12,26,제조업
(주)씨에스,065770,2013/12,26,제조업
(주)씨에스,065770,2014/12,26,제조업
(주)씨에스,065770,2015/12,26,제조업
(주)씨에스,065770,2016/12,26,제조업
(주)씨에스,065770,2017/12,26,제조업
(주)씨에스,065770,2018/12,26,제조업
(주)씨에스,065770,2019/12,26,제조업
(주)씨에스,065770,2020/12,26,제조업
(주)씨에스,065770,2021/12,26,제조업
(주)씨에스에이코스믹,083660,2011/12,20,제조업
(주)씨에스에이코스믹,083660,2012/12,20,제조업
(주)씨에스에이코스믹,083660,2013/12,20,제조업
(주)씨에스에이코스믹,083660,2014/12,20,제조업
(주)씨에스에이코스믹,083660,2015/12,20,제조업
(주)씨에스에이코스믹,083660,2016/12,20,제조업
(주)씨에스에이코스믹,083660,2017/12,20,제조업
(주)씨에스에이코스믹,083660,2018/12,20,제조업
(주)씨에스에이코스믹,083660,2019/12,20,제조업
(주)씨에스에이코스믹,083660,2020/12,20,제조업
(주)씨에스에이코스믹,083660,2021/12,20,제조업
(주)씨엔알리서치,359090,2020/12,73,"전문, 과학 및 기술 서비스업"
(주)씨엔알리서치,359090,2021/12,73,"전문, 과학 및 기술 서비스업"
(주)씨엔플러스,115530,2011/12,26,제조업
(주)씨엔플러스,115530,2012/12,26,제조업
(주)씨엔플러스,115530,2013/12,26,제조업
(주)씨엔플러스,115530,2014/12,26,제조업
(주)씨엔플러스,115530,2015/12,26,제조업
(주)씨엔플러스,115530,2016/12,26,제조업
(주)씨엔플러스,115530,2017/12,26,제조업
(주)씨엔플러스,115530,2018/12,26,제조업
(주)씨엔플러스,115530,2019/12,26,제조업
(주)씨엔플러스,115530,2020/12,26,제조업
(주)씨엔플러스,115530,2021/12,26,제조업
(주)씨엘인터내셔널,037340,2011/12,26,제조업
(주)씨엘인터내셔널,037340,2012/12,26,제조업
(주)씨엘인터내셔널,037340,2013/12,26,제조업
(주)씨엘인터내셔널,037340,2014/12,26,제조업
(주)씨엘인터내셔널,037340,2015/12,26,제조업
(주)씨유메디칼시스템,115480,2011/12,27,제조업
(주)씨유메디칼시스템,115480,2012/12,27,제조업
(주)씨유메디칼시스템,115480,2013/12,27,제조업
(주)씨유메디칼시스템,115480,2014/12,27,제조업
(주)씨유메디칼시스템,115480,2015/12,27,제조업
(주)씨유메디칼시스템,115480,2016/12,27,제조업
(주)씨유메디칼시스템,115480,2017/12,27,제조업
(주)씨유메디칼시스템,115480,2018/12,27,제조업
(주)씨유메디칼시스템,115480,2019/12,27,제조업
(주)씨유메디칼시스템,115480,2020/12,27,제조업
(주)씨유메디칼시스템,115480,2021/12,27,제조업
(주)씨유전자,056340,2011/12,26,제조업
(주)씨유전자,056340,2012/12,26,제조업
(주)씨유전자,056340,2013/12,26,제조업
(주)씨이랩,189330,2011/12,58,정보통신업
(주)씨이랩,189330,2012/12,58,정보통신업
(주)씨이랩,189330,2013/12,58,정보통신업
(주)씨이랩,189330,2014/12,58,정보통신업
(주)씨이랩,189330,2015/12,58,정보통신업
(주)씨이랩,189330,2016/12,58,정보통신업
(주)씨이랩,189330,2017/12,58,정보통신업
(주)씨이랩,189330,2018/12,58,정보통신업
(주)씨이랩,189330,2019/12,58,정보통신업
(주)씨이랩,189330,2020/12,58,정보통신업
(주)씨이랩,189330,2021/12,58,정보통신업
(주)씨제이이엔엠,035760,2011/12,60,정보통신업
(주)씨제이이엔엠,035760,2012/12,60,정보통신업
(주)씨제이이엔엠,035760,2013/12,60,정보통신업
(주)씨제이이엔엠,035760,2014/12,60,정보통신업
(주)씨제이이엔엠,035760,2015/12,60,정보통신업
(주)씨제이이엔엠,035760,2016/12,60,정보통신업
(주)씨제이이엔엠,035760,2017/12,60,정보통신업
(주)씨제이이엔엠,035760,2018/12,60,정보통신업
(주)씨제이이엔엠,035760,2019/12,60,정보통신업
(주)씨제이이엔엠,035760,2020/12,60,정보통신업
(주)씨제이이엔엠,035760,2021/12,60,정보통신업
(주)씨젠,096530,2011/12,21,제조업
(주)씨젠,096530,2012/12,21,제조업
(주)씨젠,096530,2013/12,21,제조업
(주)씨젠,096530,2014/12,21,제조업
(주)씨젠,096530,2015/12,21,제조업
(주)씨젠,096530,2016/12,21,제조업
(주)씨젠,096530,2017/12,21,제조업
(주)씨젠,096530,2018/12,21,제조업
(주)씨젠,096530,2019/12,21,제조업
(주)씨젠,096530,2020/12,21,제조업
(주)씨젠,096530,2021/12,21,제조업
(주)씨티네트웍스,189540,2011/12,26,제조업
(주)씨티네트웍스,189540,2012/12,26,제조업
(주)씨티네트웍스,189540,2013/12,26,제조업
(주)씨티네트웍스,189540,2014/12,26,제조업
(주)씨티네트웍스,189540,2015/12,26,제조업
(주)씨티네트웍스,189540,2016/12,26,제조업
(주)씨티네트웍스,189540,2017/12,26,제조업
(주)씨티네트웍스,189540,2018/12,26,제조업
(주)씨티네트웍스,189540,2019/12,26,제조업
(주)씨티씨바이오,060590,2011/12,21,제조업
(주)씨티씨바이오,060590,2012/12,21,제조업
(주)씨티씨바이오,060590,2013/12,21,제조업
(주)씨티씨바이오,060590,2014/12,21,제조업
(주)씨티씨바이오,060590,2015/12,21,제조업
(주)씨티씨바이오,060590,2016/12,21,제조업
(주)씨티씨바이오,060590,2017/12,21,제조업
(주)씨티씨바이오,060590,2018/12,21,제조업
(주)씨티씨바이오,060590,2019/12,21,제조업
(주)씨티씨바이오,060590,2020/12,21,제조업
(주)씨티씨바이오,060590,2021/12,21,제조업
(주)씨티앤티,050470,2011/12,71,"전문, 과학 및 기술 서비스업"
(주)씨티케이,260930,2016/12,20,제조업
(주)씨티케이,260930,2017/12,20,제조업
(주)씨티케이,260930,2018/12,20,제조업
(주)씨티케이,260930,2019/12,20,제조업
(주)씨티케이,260930,2020/12,20,제조업
(주)씨티케이,260930,2021/12,20,제조업
(주)아가방앤컴퍼니,013990,2011/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2012/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2013/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2014/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2015/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2016/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2017/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2018/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2019/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2020/12,46,도매 및 소매업
(주)아가방앤컴퍼니,013990,2021/12,46,도매 및 소매업
(주)아나패스,123860,2011/12,26,제조업
(주)아나패스,123860,2012/12,26,제조업
(주)아나패스,123860,2013/12,26,제조업
(주)아나패스,123860,2014/12,26,제조업
(주)아나패스,123860,2015/12,26,제조업
(주)아나패스,123860,2016/12,26,제조업
(주)아나패스,123860,2017/12,26,제조업
(주)아나패스,123860,2018/12,26,제조업
(주)아나패스,123860,2019/12,26,제조업
(주)아나패스,123860,2020/12,26,제조업
(주)아나패스,123860,2021/12,26,제조업
(주)아난티,025980,2011/12,55,숙박 및 음식점업
(주)아난티,025980,2012/12,55,숙박 및 음식점업
(주)아난티,025980,2013/12,55,숙박 및 음식점업
(주)아난티,025980,2014/12,55,숙박 및 음식점업
(주)아난티,025980,2015/12,55,숙박 및 음식점업
(주)아난티,025980,2016/12,55,숙박 및 음식점업
(주)아난티,025980,2017/12,55,숙박 및 음식점업
(주)아난티,025980,2018/12,55,숙박 및 음식점업
(주)아난티,025980,2019/12,55,숙박 및 음식점업
(주)아난티,025980,2020/12,55,숙박 및 음식점업
(주)아난티,025980,2021/12,55,숙박 및 음식점업
(주)아라온테크,041060,2011/12,58,정보통신업
(주)아라온테크,041060,2012/12,58,정보통신업
(주)아라온테크,041060,2013/12,58,정보통신업
(주)아리온테크놀로지,058220,2011/12,26,제조업
(주)아리온테크놀로지,058220,2012/12,26,제조업
(주)아리온테크놀로지,058220,2013/12,26,제조업
(주)아리온테크놀로지,058220,2014/12,26,제조업
(주)아리온테크놀로지,058220,2015/12,26,제조업
(주)아리온테크놀로지,058220,2016/12,26,제조업
(주)아리온테크놀로지,058220,2017/12,26,제조업
(주)아리온테크놀로지,058220,2018/12,26,제조업
(주)아리온테크놀로지,058220,2019/12,26,제조업
(주)아리온테크놀로지,058220,2020/12,26,제조업
(주)아모그린텍,125210,2015/12,26,제조업
(주)아모그린텍,125210,2016/12,26,제조업
(주)아모그린텍,125210,2017/12,26,제조업
(주)아모그린텍,125210,2018/12,26,제조업
(주)아모그린텍,125210,2019/12,26,제조업
(주)아모그린텍,125210,2020/12,26,제조업
(주)아모그린텍,125210,2021/12,26,제조업
(주)아모센스,357580,2013/12,26,제조업
(주)아모센스,357580,2014/12,26,제조업
(주)아모센스,357580,2015/12,26,제조업
(주)아모센스,357580,2016/12,26,제조업
(주)아모센스,357580,2017/12,26,제조업
(주)아모센스,357580,2018/12,26,제조업
(주)아모센스,357580,2019/12,26,제조업
(주)아모센스,357580,2020/12,26,제조업
(주)아모센스,357580,2021/12,26,제조업
(주)아모텍,052710,2011/12,26,제조업
(주)아모텍,052710,2012/12,26,제조업
(주)아모텍,052710,2013/12,26,제조업
(주)아모텍,052710,2014/12,26,제조업
(주)아모텍,052710,2015/12,26,제조업
(주)아모텍,052710,2016/12,26,제조업
(주)아모텍,052710,2017/12,26,제조업
(주)아모텍,052710,2018/12,26,제조업
(주)아모텍,052710,2019/12,26,제조업
(주)아모텍,052710,2020/12,26,제조업
(주)아모텍,052710,2021/12,26,제조업
(주)아미노로직스,074430,2011/12,46,도매 및 소매업
(주)아미노로직스,074430,2012/12,46,도매 및 소매업
(주)아미노로직스,074430,2013/12,46,도매 및 소매업
(주)아미노로직스,074430,2014/12,46,도매 및 소매업
(주)아미노로직스,074430,2015/12,46,도매 및 소매업
(주)아미노로직스,074430,2016/12,46,도매 및 소매업
(주)아미노로직스,074430,2017/12,46,도매 및 소매업
(주)아미노로직스,074430,2018/12,46,도매 및 소매업
(주)아미노로직스,074430,2019/12,46,도매 및 소매업
(주)아미노로직스,074430,2020/12,46,도매 및 소매업
(주)아미노로직스,074430,2021/12,46,도매 및 소매업
(주)아바코,083930,2011/12,29,제조업
(주)아바코,083930,2012/12,29,제조업
(주)아바코,083930,2013/12,29,제조업
(주)아바코,083930,2014/12,29,제조업
(주)아바코,083930,2015/12,29,제조업
(주)아바코,083930,2016/12,29,제조업
(주)아바코,083930,2017/12,29,제조업
(주)아바코,083930,2018/12,29,제조업
(주)아바코,083930,2019/12,29,제조업
(주)아바코,083930,2020/12,29,제조업
(주)아바코,083930,2021/12,29,제조업
(주)아바텍,149950,2011/12,26,제조업
(주)아바텍,149950,2012/12,26,제조업
(주)아바텍,149950,2013/12,26,제조업
(주)아바텍,149950,2014/12,26,제조업
(주)아바텍,149950,2015/12,26,제조업
(주)아바텍,149950,2016/12,26,제조업
(주)아바텍,149950,2017/12,26,제조업
(주)아바텍,149950,2018/12,26,제조업
(주)아바텍,149950,2019/12,26,제조업
(주)아바텍,149950,2020/12,26,제조업
(주)아바텍,149950,2021/12,26,제조업
(주)아셈스,136410,2011/12,22,제조업
(주)아셈스,136410,2012/12,22,제조업
(주)아셈스,136410,2013/12,22,제조업
(주)아셈스,136410,2014/12,22,제조업
(주)아셈스,136410,2015/12,22,제조업
(주)아셈스,136410,2016/12,22,제조업
(주)아셈스,136410,2017/12,22,제조업
(주)아셈스,136410,2018/12,22,제조업
(주)아셈스,136410,2019/12,22,제조업
(주)아셈스,136410,2020/12,22,제조업
(주)아셈스,136410,2021/12,22,제조업
(주)아스타,246720,2015/12,21,제조업
(주)아스타,246720,2016/12,21,제조업
(주)아스타,246720,2017/12,21,제조업
(주)아스타,246720,2018/12,21,제조업
(주)아스타,246720,2019/12,21,제조업
(주)아스타,246720,2020/12,21,제조업
(주)아스타,246720,2021/12,21,제조업
(주)아스트,067390,2011/12,31,제조업
(주)아스트,067390,2012/12,31,제조업
(주)아스트,067390,2013/12,31,제조업
(주)아스트,067390,2014/12,31,제조업
(주)아스트,067390,2015/12,31,제조업
(주)아스트,067390,2016/12,31,제조업
(주)아스트,067390,2017/12,31,제조업
(주)아스트,067390,2018/12,31,제조업
(주)아스트,067390,2019/12,31,제조업
(주)아스트,067390,2020/12,31,제조업
(주)아스트,067390,2021/12,31,제조업
(주)아스플로,159010,2011/12,29,제조업
(주)아스플로,159010,2012/12,29,제조업
(주)아스플로,159010,2013/12,29,제조업
(주)아스플로,159010,2014/12,29,제조업
(주)아스플로,159010,2015/12,29,제조업
(주)아스플로,159010,2016/12,29,제조업
(주)아스플로,159010,2017/12,29,제조업
(주)아스플로,159010,2018/12,29,제조업
(주)아스플로,159010,2019/12,29,제조업
(주)아스플로,159010,2020/12,29,제조업
(주)아스플로,159010,2021/12,29,제조업
(주)아시아경제,127710,2011/12,63,정보통신업
(주)아시아경제,127710,2012/12,63,정보통신업
(주)아시아경제,127710,2013/12,63,정보통신업
(주)아시아경제,127710,2014/12,63,정보통신업
(주)아시아경제,127710,2015/12,63,정보통신업
(주)아시아경제,127710,2016/12,63,정보통신업
(주)아시아경제,127710,2017/12,63,정보통신업
(주)아시아경제,127710,2018/12,63,정보통신업
(주)아시아경제,127710,2019/12,63,정보통신업
(주)아시아경제,127710,2020/12,63,정보통신업
(주)아시아경제,127710,2021/12,63,정보통신업
(주)아우딘퓨쳐스,227610,2015/12,20,제조업
(주)아우딘퓨쳐스,227610,2016/12,20,제조업
(주)아우딘퓨쳐스,227610,2017/12,20,제조업
(주)아우딘퓨쳐스,227610,2018/12,20,제조업
(주)아우딘퓨쳐스,227610,2019/12,20,제조업
(주)아우딘퓨쳐스,227610,2020/12,20,제조업
(주)아우딘퓨쳐스,227610,2021/12,20,제조업
(주)아이디스,143160,2011/12,26,제조업
(주)아이디스,143160,2012/12,26,제조업
(주)아이디스,143160,2013/12,26,제조업
(주)아이디스,143160,2014/12,26,제조업
(주)아이디스,143160,2015/12,26,제조업
(주)아이디스,143160,2016/12,26,제조업
(주)아이디스,143160,2017/12,26,제조업
(주)아이디스,143160,2018/12,26,제조업
(주)아이디스,143160,2019/12,26,제조업
(주)아이디스,143160,2020/12,26,제조업
(주)아이디스,143160,2021/12,26,제조업
(주)아이디스홀딩스,054800,2011/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2012/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2013/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2014/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2015/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2016/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2017/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2018/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2019/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2020/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디스홀딩스,054800,2021/12,71,"전문, 과학 및 기술 서비스업"
(주)아이디에스,078780,2011/12,26,제조업
(주)아이디에스,078780,2012/12,26,제조업
(주)아이디에스,078780,2013/12,26,제조업
(주)아이디에스,078780,2014/12,26,제조업
(주)아이디에스,078780,2015/12,26,제조업
(주)아이비김영,339950,2019/12,85,교육 서비스업
(주)아이비김영,339950,2020/12,85,교육 서비스업
(주)아이비김영,339950,2021/12,85,교육 서비스업
(주)아이센스,099190,2011/12,27,제조업
(주)아이센스,099190,2012/12,27,제조업
(주)아이센스,099190,2013/12,27,제조업
(주)아이센스,099190,2014/12,27,제조업
(주)아이센스,099190,2015/12,27,제조업
(주)아이센스,099190,2016/12,27,제조업
(주)아이센스,099190,2017/12,27,제조업
(주)아이센스,099190,2018/12,27,제조업
(주)아이센스,099190,2019/12,27,제조업
(주)아이센스,099190,2020/12,27,제조업
(주)아이센스,099190,2021/12,27,제조업
(주)아이스크림에듀,289010,2013/12,58,정보통신업
(주)아이스크림에듀,289010,2014/12,58,정보통신업
(주)아이스크림에듀,289010,2015/12,58,정보통신업
(주)아이스크림에듀,289010,2016/12,58,정보통신업
(주)아이스크림에듀,289010,2017/12,58,정보통신업
(주)아이스크림에듀,289010,2018/12,58,정보통신업
(주)아이스크림에듀,289010,2019/12,58,정보통신업
(주)아이스크림에듀,289010,2020/12,58,정보통신업
(주)아이스크림에듀,289010,2021/12,58,정보통신업
(주)아이씨디,040910,2011/09,29,제조업
(주)아이씨디,040910,2012/09,29,제조업
(주)아이씨디,040910,2013/09,29,제조업
(주)아이씨디,040910,2014/09,29,제조업
(주)아이씨디,040910,2015/09,29,제조업
(주)아이씨디,040910,2016/12,29,제조업
(주)아이씨디,040910,2017/12,29,제조업
(주)아이씨디,040910,2018/12,29,제조업
(주)아이씨디,040910,2019/12,29,제조업
(주)아이씨디,040910,2020/12,29,제조업
(주)아이씨디,040910,2021/12,29,제조업
(주)아이씨에이치,368600,2017/12,33,제조업
(주)아이씨에이치,368600,2018/12,33,제조업
(주)아이씨에이치,368600,2019/12,33,제조업
(주)아이씨에이치,368600,2020/12,33,제조업
(주)아이씨에이치,368600,2021/12,33,제조업
(주)아이앤씨테크놀로지,052860,2011/12,26,제조업
(주)아이앤씨테크놀로지,052860,2012/12,26,제조업
(주)아이앤씨테크놀로지,052860,2013/12,26,제조업
(주)아이앤씨테크놀로지,052860,2014/12,26,제조업
(주)아이앤씨테크놀로지,052860,2015/12,26,제조업
(주)아이앤씨테크놀로지,052860,2016/12,26,제조업
(주)아이앤씨테크놀로지,052860,2017/12,26,제조업
(주)아이앤씨테크놀로지,052860,2018/12,26,제조업
(주)아이앤씨테크놀로지,052860,2019/12,26,제조업
(주)아이앤씨테크놀로지,052860,2020/12,26,제조업
(주)아이앤씨테크놀로지,052860,2021/12,26,제조업
(주)아이에스시,095340,2011/12,26,제조업
(주)아이에스시,095340,2012/12,26,제조업
(주)아이에스시,095340,2013/12,26,제조업
(주)아이에스시,095340,2014/12,26,제조업
(주)아이에스시,095340,2015/12,26,제조업
(주)아이에스시,095340,2016/12,26,제조업
(주)아이에스시,095340,2017/12,26,제조업
(주)아이에스시,095340,2018/12,26,제조업
(주)아이에스시,095340,2019/12,26,제조업
(주)아이에스시,095340,2020/12,26,제조업
(주)아이에스시,095340,2021/12,26,제조업
(주)아이에스이커머스,069920,2011/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2012/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2013/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2014/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2015/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2016/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2017/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2018/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2019/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2020/12,47,도매 및 소매업
(주)아이에스이커머스,069920,2021/12,47,도매 및 소매업
(주)아이에이,038880,2011/12,26,제조업
(주)아이에이,038880,2012/12,26,제조업
(주)아이에이,038880,2013/12,26,제조업
(주)아이에이,038880,2014/12,26,제조업
(주)아이에이,038880,2015/12,26,제조업
(주)아이에이,038880,2016/12,26,제조업
(주)아이에이,038880,2017/12,26,제조업
(주)아이에이,038880,2018/12,26,제조업
(주)아이에이,038880,2019/12,26,제조업
(주)아이에이,038880,2020/12,26,제조업
(주)아이에이,038880,2021/12,26,제조업
(주)아이엘사이언스,122050,2016/12,28,제조업
(주)아이엘사이언스,122050,2017/12,28,제조업
(주)아이엘사이언스,307180,2018/12,28,제조업
(주)아이엘사이언스,122050,2018/12,28,제조업
(주)아이엘사이언스,307180,2019/12,28,제조업
(주)아이엘사이언스,307180,2020/12,28,제조업
(주)아이엘사이언스,307180,2021/12,28,제조업
(주)아이엠,101390,2011/12,26,제조업
(주)아이엠,101390,2012/12,26,제조업
(주)아이엠,101390,2013/12,26,제조업
(주)아이엠,101390,2014/12,26,제조업
(주)아이엠,101390,2015/12,26,제조업
(주)아이엠,101390,2016/12,26,제조업
(주)아이엠,101390,2017/12,26,제조업
(주)아이엠,101390,2018/12,26,제조업
(주)아이엠,101390,2019/12,26,제조업
(주)아이엠,101390,2020/12,26,제조업
(주)아이엠,101390,2021/12,26,제조업
(주)아이엠비씨,052220,2011/12,63,정보통신업
(주)아이엠비씨,052220,2012/12,63,정보통신업
(주)아이엠비씨,052220,2013/12,63,정보통신업
(주)아이엠비씨,052220,2014/12,63,정보통신업
(주)아이엠비씨,052220,2015/12,63,정보통신업
(주)아이엠비씨,052220,2016/12,63,정보통신업
(주)아이엠비씨,052220,2017/12,63,정보통신업
(주)아이엠비씨,052220,2018/12,63,정보통신업
(주)아이엠비씨,052220,2019/12,63,정보통신업
(주)아이엠비씨,052220,2020/12,63,정보통신업
(주)아이엠비씨,052220,2021/12,63,정보통신업
(주)아이엠텍,226350,2011/12,26,제조업
(주)아이엠텍,226350,2012/12,26,제조업
(주)아이엠텍,226350,2013/12,26,제조업
(주)아이엠텍,226350,2014/12,26,제조업
(주)아이엠텍,226350,2015/12,26,제조업
(주)아이엠텍,226350,2016/12,26,제조업
(주)아이엠텍,226350,2017/12,26,제조업
(주)아이엠텍,226350,2018/12,26,제조업
(주)아이엠텍,226350,2019/12,26,제조업
(주)아이엠텍,226350,2020/12,26,제조업
(주)아이오케이컴퍼니,078860,2011/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2012/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2013/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2014/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2015/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2016/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2017/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2018/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2019/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2020/12,59,정보통신업
(주)아이오케이컴퍼니,078860,2021/12,59,정보통신업
(주)아이윈,090150,2011/12,30,제조업
(주)아이윈,090150,2012/12,30,제조업
(주)아이윈,090150,2013/12,30,제조업
(주)아이윈,090150,2014/12,30,제조업
(주)아이윈,090150,2015/12,30,제조업
(주)아이윈,090150,2016/12,30,제조업
(주)아이윈,090150,2017/12,30,제조업
(주)아이윈,090150,2018/12,30,제조업
(주)아이윈,090150,2019/12,30,제조업
(주)아이윈,090150,2020/12,30,제조업
(주)아이윈,090150,2021/12,30,제조업
(주)아이윈플러스,123010,2011/12,26,제조업
(주)아이윈플러스,123010,2012/12,26,제조업
(주)아이윈플러스,123010,2013/12,26,제조업
(주)아이윈플러스,123010,2014/12,26,제조업
(주)아이윈플러스,123010,2015/12,26,제조업
(주)아이윈플러스,123010,2016/12,26,제조업
(주)아이윈플러스,123010,2017/12,26,제조업
(주)아이윈플러스,123010,2018/12,26,제조업
(주)아이윈플러스,123010,2019/12,26,제조업
(주)아이윈플러스,123010,2020/12,26,제조업
(주)아이윈플러스,123010,2021/12,26,제조업
(주)아이즈비전,031310,2011/12,61,정보통신업
(주)아이즈비전,031310,2012/12,61,정보통신업
(주)아이즈비전,031310,2013/12,61,정보통신업
(주)아이즈비전,031310,2014/12,61,정보통신업
(주)아이즈비전,031310,2015/12,61,정보통신업
(주)아이즈비전,031310,2016/12,61,정보통신업
(주)아이즈비전,031310,2017/12,61,정보통신업
(주)아이즈비전,031310,2018/12,61,정보통신업
(주)아이즈비전,031310,2019/12,61,정보통신업
(주)아이즈비전,031310,2020/12,61,정보통신업
(주)아이즈비전,031310,2021/12,61,정보통신업
(주)아이컴포넌트,059100,2011/12,26,제조업
(주)아이컴포넌트,059100,2012/12,26,제조업
(주)아이컴포넌트,059100,2013/12,26,제조업
(주)아이컴포넌트,059100,2014/12,26,제조업
(주)아이컴포넌트,059100,2015/12,26,제조업
(주)아이컴포넌트,059100,2016/12,26,제조업
(주)아이컴포넌트,059100,2017/12,26,제조업
(주)아이컴포넌트,059100,2018/12,26,제조업
(주)아이컴포넌트,059100,2019/12,26,제조업
(주)아이컴포넌트,059100,2020/12,26,제조업
(주)아이컴포넌트,059100,2021/12,26,제조업
(주)아이퀘스트,262840,2015/12,58,정보통신업
(주)아이퀘스트,262840,2016/12,58,정보통신업
