회사명,거래소코드,회계년도,[제조]      단기차입금(요약)(IFRS),[제조]      유동성장기부채(요약)(IFRS),[제조]      단기차입금(요약)(IFRS연결),[제조]      유동성장기부채(요약)(IFRS연결)
(주)대유에이텍,002880,2017/12,71249,1529,136955,18695
(주)대유에이텍,002880,2018/12,82267,4925,152796,30839
(주)대유에이텍,002880,2019/12,76345,4833,179140,38083
(주)대유에이텍,002880,2020/12,69690,6042,165442,61135
(주)대유에이텍,002880,2021/12,68720,23321,217079,135035
(주)대유플러스,000300,2011/12,55543,4288,56273,4288
(주)대유플러스,000300,2012/12,52361,5163,52361,5163
(주)대유플러스,000300,2013/12,21996,7582,23656,7582
(주)대유플러스,000300,2014/12,15700,0,45189,6897
(주)대유플러스,000300,2015/12,18113,1608,54070,8194
(주)대유플러스,000300,2016/12,9425,1000,65182,4210
(주)대유플러스,000300,2017/12,6047,1700,55744,4610
(주)대유플러스,000300,2018/12,17734,7839,53451,10270
(주)대유플러스,000300,2019/12,39844,18654,86715,21160
(주)대유플러스,000300,2020/12,44677,9144,81993,14168
(주)대유플러스,000300,2021/12,43590,21297,88682,43678
(주)대창,012800,2011/12,213242,28858,218084,28987
(주)대창,012800,2012/12,203306,5559,207621,5625
(주)대창,012800,2013/12,225868,26547,341763,36227
(주)대창,012800,2014/12,241618,21835,360331,27402
(주)대창,012800,2015/12,232679,1042,316565,7020
(주)대창,012800,2016/12,173443,1042,291074,7342
(주)대창,012800,2017/12,173606,4516,263192,19841
(주)대창,012800,2018/12,172326,1313,251105,4668
(주)대창,012800,2019/12,167759,21815,254328,23407
(주)대창,012800,2020/12,171682,14365,242078,17176
(주)대창,012800,2021/12,206656,3765,293144,6081
(주)대한항공,003490,2011/12,995577,3611448,1028175,3611601
(주)대한항공,003490,2012/12,1234048,2834157,1265616,2848478
(주)대한항공,003490,2013/12,786020,3910964,817466,4947715
(주)대한항공,003490,2014/12,563315,3706074,1634526,3718042
(주)대한항공,003490,2015/12,862438,5153640,869438,5160637
(주)대한항공,003490,2016/12,1167972,4333311,1167972,5175147
(주)대한항공,003490,2017/12,772625,3294420,772625,3300465
(주)대한항공,003490,2018/12,732311,3582303,732311,3588867
(주)대한항공,003490,2019/12,762860,3452782,762860,4506573
(주)대한항공,003490,2020/12,1870887,3938721,1900887,3947261
(주)대한항공,003490,2021/12,985568,3956490,985568,4371955
(주)대현,016090,2011/12,19600,0,,
(주)대현,016090,2012/12,25700,0,,
(주)대현,016090,2013/12,29800,0,,
(주)대현,016090,2014/12,34100,0,,
(주)대현,016090,2015/12,27700,0,,
(주)대현,016090,2016/12,0,0,,
(주)대현,016090,2017/12,0,0,,
(주)대현,016090,2018/12,0,0,,
(주)대현,016090,2019/12,0,1155,,
(주)대현,016090,2020/12,0,1362,,
(주)대현,016090,2021/12,0,1487,,
(주)대호에이엘,069460,2011/12,45486,7660,46652,12080
(주)대호에이엘,069460,2012/12,49286,9260,68028,13980
(주)대호에이엘,069460,2013/12,31807,18001,53153,19391
(주)대호에이엘,069460,2014/12,56548,4538,,
(주)대호에이엘,069460,2015/12,41440,11698,,
(주)대호에이엘,069460,2016/12,51649,1138,,
(주)대호에이엘,069460,2017/12,47134,512,,
(주)대호에이엘,069460,2018/12,41454,512,,
(주)대호에이엘,069460,2019/12,38121,0,,
(주)대호에이엘,069460,2020/12,38522,0,,
(주)대호에이엘,069460,2021/12,41982,800,,
(주)더블유게임즈,192080,2014/12,0,0,,
(주)더블유게임즈,192080,2015/12,0,0,,
(주)더블유게임즈,192080,2016/12,0,0,43511,0
(주)더블유게임즈,192080,2017/12,0,0,277215,0
(주)더블유게임즈,192080,2018/12,0,0,138000,0
(주)더블유게임즈,192080,2019/12,0,0,40000,0
(주)더블유게임즈,192080,2020/12,0,0,0,0
(주)더블유게임즈,192080,2021/12,48849,0,48849,0
(주)더존비즈온,012510,2011/12,17000,0,21395,334
(주)더존비즈온,012510,2012/12,2000,7500,6002,7500
(주)더존비즈온,012510,2013/12,0,41784,3436,41784
(주)더존비즈온,012510,2014/12,0,18200,2555,18200
(주)더존비즈온,012510,2015/12,3000,29712,5225,29712
(주)더존비즈온,012510,2016/12,3000,631,5225,631
(주)더존비즈온,012510,2017/12,3000,25263,3000,25263
(주)더존비즈온,012510,2018/12,18000,276,18000,276
(주)더존비즈온,012510,2019/12,18000,2341,18000,2389
(주)더존비즈온,012510,2020/12,18000,2597,18000,2672
(주)더존비즈온,012510,2021/12,18000,252679,18000,252743
(주)덕성,004830,2011/12,15248,587,15613,587
(주)덕성,004830,2012/12,16172,355,17856,355
(주)덕성,004830,2013/12,19493,218,20712,218
(주)덕성,004830,2014/12,16663,235,17815,235
(주)덕성,004830,2015/12,13531,834,15246,834
(주)덕성,004830,2016/12,16841,1124,18487,1124
(주)덕성,004830,2017/12,15930,1901,16421,1901
(주)덕성,004830,2018/12,15287,2235,16752,2235
(주)덕성,004830,2019/12,16998,2372,19650,2372
(주)덕성,004830,2020/12,21150,1897,22823,1897
(주)덕성,004830,2021/12,18478,1000,19782,1000
(주)덴티움,145720,2011/12,22807,108,23005,108
(주)덴티움,145720,2012/12,28692,0,28720,539
(주)덴티움,145720,2013/12,19496,0,19512,0
(주)덴티움,145720,2014/12,40268,4000,40268,4000
(주)덴티움,145720,2015/12,44739,3000,44739,3000
(주)덴티움,145720,2016/12,55716,2250,55716,2250
(주)덴티움,145720,2017/12,44334,3400,44334,3416
(주)덴티움,145720,2018/12,66867,26825,66867,27054
(주)덴티움,145720,2019/12,82600,26400,82600,26400
(주)덴티움,145720,2020/12,51423,81275,51423,81275
(주)덴티움,145720,2021/12,65585,30200,65585,30200
(주)도화엔지니어링,002150,2011/12,5138,0,,
(주)도화엔지니어링,002150,2012/12,5138,5000,,
(주)도화엔지니어링,002150,2013/12,5138,0,,
(주)도화엔지니어링,002150,2014/12,5138,0,,
(주)도화엔지니어링,002150,2015/12,458,0,,
(주)도화엔지니어링,002150,2016/12,458,0,,
(주)도화엔지니어링,002150,2017/12,458,0,458,0
(주)도화엔지니어링,002150,2018/12,458,0,458,0
(주)도화엔지니어링,002150,2019/12,185,0,185,0
(주)도화엔지니어링,002150,2020/12,196,0,196,0
(주)도화엔지니어링,002150,2021/12,0,0,55,1796
(주)동남합성,023450,2011/12,5300,0,,
(주)동남합성,023450,2012/12,0,0,,
(주)동남합성,023450,2013/12,0,0,,
(주)동남합성,023450,2014/12,6310,24,,
(주)동남합성,023450,2015/12,3654,309,,
(주)동남합성,023450,2016/12,8044,411,,
(주)동남합성,023450,2017/12,22300,411,,
(주)동남합성,023450,2018/12,8500,411,,
(주)동남합성,023450,2019/12,0,4927,,
(주)동남합성,023450,2020/12,12100,3617,,
(주)동남합성,023450,2021/12,13200,3617,,
(주)동방,004140,2011/12,131061,46061,199575,62884
(주)동방,004140,2012/12,123670,55421,221277,60646
(주)동방,004140,2013/12,144666,37980,216705,43181
(주)동방,004140,2014/12,119792,71027,199600,89371
(주)동방,004140,2015/12,130085,69030,200332,82222
(주)동방,004140,2016/12,129569,28397,177897,37911
(주)동방,004140,2017/12,140217,44424,182553,54799
(주)동방,004140,2018/12,130605,38700,151184,44227
(주)동방,004140,2019/12,115534,83231,126434,90906
(주)동방,004140,2020/12,78909,59461,78909,65061
(주)동방,004140,2021/12,32014,29217,32014,34517
(주)동방아그로,007590,2011/12,0,0,0,0
(주)동방아그로,007590,2012/12,0,0,0,0
(주)동방아그로,007590,2013/12,0,0,0,0
(주)동방아그로,007590,2014/12,0,0,0,0
(주)동방아그로,007590,2015/12,0,0,0,0
(주)동방아그로,007590,2016/12,0,0,0,0
(주)동방아그로,007590,2017/12,0,0,0,0
(주)동방아그로,007590,2018/12,0,0,0,0
(주)동방아그로,007590,2019/12,0,529,0,529
(주)동방아그로,007590,2020/12,0,2762,0,2762
(주)동방아그로,007590,2021/12,0,499,0,499
(주)동서,026960,2011/12,0,0,0,0
(주)동서,026960,2012/12,0,0,0,0
(주)동서,026960,2013/12,0,0,0,0
(주)동서,026960,2014/12,0,0,0,0
(주)동서,026960,2015/12,0,0,0,0
(주)동서,026960,2016/12,0,0,0,0
(주)동서,026960,2017/12,0,0,0,0
(주)동서,026960,2018/12,0,0,47,0
(주)동서,026960,2019/12,0,0,0,0
(주)동서,026960,2020/12,320,0,320,0
(주)동서,026960,2021/12,832,0,832,0
(주)동성케미컬,102260,2011/12,25000,6264,135147,18206
(주)동성케미컬,102260,2012/12,15000,11571,173180,44292
(주)동성케미컬,102260,2013/12,28600,13600,168125,14440
(주)동성케미컬,102260,2014/12,28600,9500,156029,12379
(주)동성케미컬,102260,2015/12,33600,18419,107279,62428
(주)동성케미컬,102260,2016/12,42500,419,136710,40694
(주)동성케미컬,102260,2017/12,59542,10276,146132,33899
(주)동성케미컬,102260,2018/12,47759,19194,123680,75849
(주)동성케미컬,102260,2019/12,48142,294,128098,25816
(주)동성케미컬,102260,2020/12,45000,13074,79470,38541
(주)동성케미컬,102260,2021/12,34000,18900,104462,30478
(주)동성화학,005190,2011/12,11076,0,,
(주)동성화학,005190,2012/12,4076,0,,
(주)동성화학,005190,2013/12,1101,0,7140,14
(주)동성화학,005190,2014/12,3000,0,9203,5
(주)동성화학,005190,2015/12,53,20000,11019,20000
(주)동성화학,005190,2016/12,22700,0,37832,0
(주)동성화학,005190,2017/12,20000,0,29155,0
(주)동성화학,005190,2018/12,19000,0,25408,0
(주)동성화학,005190,2019/12,9000,0,12469,0
(주)동성화학,005190,2020/12,0,0,0,0
(주)동아지질,028100,2011/12,14877,0,15174,0
(주)동아지질,028100,2012/12,16500,750,16779,750
(주)동아지질,028100,2013/12,24500,0,27054,0
(주)동아지질,028100,2014/12,21500,9754,23958,9754
(주)동아지질,028100,2015/12,35259,0,36228,0
(주)동아지질,028100,2016/12,40612,0,41060,0
(주)동아지질,028100,2017/12,25500,5000,25951,5000
(주)동아지질,028100,2018/12,23000,0,23517,0
(주)동아지질,028100,2019/12,22000,0,22000,0
(주)동아지질,028100,2020/12,35000,0,35000,0
(주)동아지질,028100,2021/12,36000,5000,36000,5000
(주)동양,001520,2011/12,286634,698017,1050555,1310852
(주)동양,001520,2012/12,206584,967910,899347,1256510
(주)동양,001520,2013/12,241279,942200,87482,1097264
(주)동양,001520,2014/12,0,206727,4788,206727
(주)동양,001520,2015/12,0,0,2000,0
(주)동양,001520,2016/12,0,0,1970,0
(주)동양,001520,2017/12,0,0,1870,0
(주)동양,001520,2018/12,0,0,2412,0
(주)동양,001520,2019/12,13000,0,16155,301
(주)동양,001520,2020/12,23000,1646,32092,4613
(주)동양,001520,2021/12,66900,1606,29000,5199
(주)동양건설산업,005900,2011/12,121149,65760,121177,79499
(주)동양건설산업,005900,2012/12,16560,58736,6414,68591
(주)동양건설산업,005900,2013/12,21856,34786,21856,37842
(주)동양고속,084670,2011/12,55500,20000,57528,20000
(주)동양고속,084670,2012/12,42004,27977,42004,27977
(주)동양고속,084670,2013/12,45011,0,45011,0
(주)동양고속,084670,2014/12,45307,0,45307,0
(주)동양고속,084670,2015/12,47611,0,47611,0
(주)동양고속,084670,2016/12,46611,609,46611,609
(주)동양고속,084670,2017/12,30000,19851,30000,19851
(주)동양고속,084670,2018/12,38800,1380,38800,1380
(주)동양고속,084670,2019/12,5000,1971,5000,1971
(주)동양고속,084670,2020/12,21000,3016,21000,3016
(주)동양고속,084670,2021/12,42000,3016,42000,3016
(주)동원에프앤비,049770,2011/12,66304,0,185290,3762
(주)동원에프앤비,049770,2012/12,39646,49952,140238,53552
(주)동원에프앤비,049770,2013/12,7423,29952,70576,33262
(주)동원에프앤비,049770,2014/12,0,0,39348,1900
(주)동원에프앤비,049770,2015/12,15000,0,46379,8615
(주)동원에프앤비,049770,2016/12,0,109918,33297,111807
(주)동원에프앤비,049770,2017/12,0,20200,67447,21867
(주)동원에프앤비,049770,2018/12,0,200,49153,21867
(주)동원에프앤비,049770,2019/12,0,85152,66100,132402
(주)동원에프앤비,049770,2020/12,0,280,75000,70987
(주)동원에프앤비,049770,2021/12,0,175116,133479,195914
(주)두산,000150,2011/12,63833,118549,283208,155336
(주)두산,000150,2012/12,11375,100405,320939,160377
(주)두산,000150,2013/12,47894,90350,2690509,1690501
(주)두산,000150,2014/12,98000,225175,3373303,1911509
(주)두산,000150,2015/12,186276,279906,4616776,2532570
(주)두산,000150,2016/12,453579,105287,3848111,2714059
(주)두산,000150,2017/12,135436,451941,4349943,2331460
(주)두산,000150,2018/12,104645,382521,3187563,2445871
(주)두산,000150,2019/12,508000,463205,4614068,3760614
(주)두산,000150,2020/12,709761,335599,6295838,2430709
(주)두산,000150,2021/12,668399,330250,4725061,1269672
(주)두올,016740,2011/12,,,,
(주)두올,016740,2012/12,,,,
(주)두올,016740,2013/12,,,,
(주)두올,016740,2014/12,35167,1976,51561,1976
(주)두올,016740,2015/12,37419,5638,47259,5638
(주)두올,016740,2016/12,18178,2092,28957,2092
(주)두올,016740,2017/12,13200,4580,21680,5650
(주)두올,016740,2018/12,15200,1245,32796,1264
(주)두올,016740,2019/12,17200,7137,45613,8246
(주)두올,016740,2020/12,20200,7250,52671,7295
(주)두올,016740,2021/12,20200,2650,50095,2698
(주)드림텍,192650,2011/12,6000,151,20930,151
(주)드림텍,192650,2012/12,15000,13,31491,13
(주)드림텍,192650,2013/12,9000,0,30176,0
(주)드림텍,192650,2014/12,25433,0,29828,0
(주)드림텍,192650,2015/12,66000,0,81175,1308
(주)드림텍,192650,2016/12,57490,800,72995,900
(주)드림텍,192650,2017/12,27000,2000,50350,3505
(주)드림텍,192650,2018/12,14600,1200,44658,3201
(주)드림텍,192650,2019/12,25368,3400,68137,3400
(주)드림텍,192650,2020/12,14020,3400,89632,7537
(주)드림텍,192650,2021/12,39000,13400,114371,13900
(주)디비아이엔씨,012030,2011/12,58523,35248,58523,35248
(주)디비아이엔씨,012030,2012/12,65205,163358,65205,163358
(주)디비아이엔씨,012030,2013/12,39505,82962,39505,84018
(주)디비아이엔씨,012030,2014/12,28338,46090,28338,46090
(주)디비아이엔씨,012030,2015/12,6317,0,6317,0
(주)디비아이엔씨,012030,2016/12,2714,10000,2714,10000
(주)디비아이엔씨,012030,2017/12,5456,6015,5456,6015
(주)디비아이엔씨,012030,2018/12,64,0,64,0
(주)디비아이엔씨,012030,2019/12,3769,0,3769,0
(주)디비아이엔씨,012030,2020/12,3893,64617,3893,64617
(주)디비아이엔씨,012030,2021/12,4120,0,4120,0
(주)디아이,003160,2011/12,21000,1451,40255,4451
(주)디아이,003160,2012/12,17000,240,37589,840
(주)디아이,003160,2013/12,15000,240,27205,2640
(주)디아이,003160,2014/12,18000,9240,26196,9240
(주)디아이,003160,2015/12,23000,0,31877,0
(주)디아이,003160,2016/12,24500,0,29638,250
(주)디아이,003160,2017/12,15858,5571,19372,5946
(주)디아이,003160,2018/12,25200,286,29797,286
(주)디아이,003160,2019/12,36200,775,39759,857
(주)디아이,003160,2020/12,26200,947,29500,1082
(주)디아이,003160,2021/12,23200,6165,26280,6750
(주)디아이씨,092200,2011/12,111409,10397,177529,10994
(주)디아이씨,092200,2012/12,149778,20130,212863,26139
(주)디아이씨,092200,2013/12,136748,24373,220703,24763
(주)디아이씨,092200,2014/12,174372,15804,244874,22668
(주)디아이씨,092200,2015/12,168123,15254,243409,17429
(주)디아이씨,092200,2016/12,128837,16422,205163,36622
(주)디아이씨,092200,2017/12,192337,26857,298472,29743
(주)디아이씨,092200,2018/12,171655,31893,292694,36799
(주)디아이씨,092200,2019/12,180432,25933,295492,42298
(주)디아이씨,092200,2020/12,142084,25715,230542,38759
(주)디아이씨,092200,2021/12,103854,34893,201944,46022
(주)디알비동일,004840,2011/12,59759,20000,137090,26061
(주)디알비동일,004840,2012/12,44000,0,115606,5522
(주)디알비동일,004840,2013/12,39000,2500,147374,6600
(주)디알비동일,004840,2014/12,39000,1875,150941,5036
(주)디알비동일,004840,2015/12,29000,0,130402,704
(주)디알비동일,004840,2016/12,29000,0,114993,2410
(주)디알비동일,004840,2017/12,39000,0,103199,26940
(주)디알비동일,004840,2018/12,39000,0,116458,19312
(주)디알비동일,004840,2019/12,29000,0,115570,24911
(주)디알비동일,004840,2020/12,73000,0,146729,20603
(주)디알비동일,004840,2021/12,68000,10000,192711,30312
(주)디엔오토모티브,007340,2011/12,91900,18,145168,18
(주)디엔오토모티브,007340,2012/12,31499,0,68765,0
(주)디엔오토모티브,007340,2013/12,44656,14,85858,14
(주)디엔오토모티브,007340,2014/12,24088,0,151659,3026
(주)디엔오토모티브,007340,2015/12,19476,0,151573,2689
(주)디엔오토모티브,007340,2016/12,18985,0,137543,2114
(주)디엔오토모티브,007340,2017/12,2411,0,84862,3318
(주)디엔오토모티브,007340,2018/12,3680,0,127361,4139
(주)디엔오토모티브,007340,2019/12,3069,0,110700,4334
(주)디엔오토모티브,007340,2020/12,2685,0,121972,7499
(주)디엔오토모티브,007340,2021/12,302233,0,393468,6070
(주)락앤락,115390,2011/12,58877,0,69208,1715
(주)락앤락,115390,2012/12,91528,0,95210,0
(주)락앤락,115390,2013/12,102379,0,110891,0
(주)락앤락,115390,2014/12,73124,0,100090,0
(주)락앤락,115390,2015/12,41203,17580,55981,0
(주)락앤락,115390,2016/12,12242,0,21655,0
(주)락앤락,115390,2017/12,10838,0,21239,0
(주)락앤락,115390,2018/12,5503,1775,16284,6251
(주)락앤락,115390,2019/12,325,1775,325,1775
(주)락앤락,115390,2020/12,292,1775,292,1775
(주)락앤락,115390,2021/12,205,740,6454,740
(주)로케트전기,000420,2011/12,40111,186,64708,700
(주)로케트전기,000420,2012/12,45798,7609,68251,7836
(주)로케트전기,000420,2013/12,42735,10623,45093,13071
(주)롯데미도파,004010,2011/12,0,0,,
(주)마니커,027740,2011/12,63579,26873,75449,28147
(주)마니커,027740,2012/12,62370,18183,77461,20421
(주)마니커,027740,2013/12,60595,15176,74642,24030
(주)마니커,027740,2014/12,60165,13619,66305,24441
(주)마니커,027740,2015/12,63294,10937,68094,23407
(주)마니커,027740,2016/12,38224,13428,48224,17548
(주)마니커,027740,2017/12,56555,17429,63555,24618
(주)마니커,027740,2018/12,28822,26708,28822,26797
(주)마니커,027740,2019/12,30950,3965,32450,4574
(주)마니커,027740,2020/12,35551,30259,37571,30348
(주)마니커,027740,2021/12,56450,3965,59170,4054
(주)메타랩스,090370,2011/12,35104,8622,40854,8622
(주)메타랩스,090370,2012/12,29965,9582,33884,9582
(주)메타랩스,090370,2013/12,27700,14394,28767,14394
(주)메타랩스,090370,2014/12,25665,0,26721,0
(주)메타랩스,090370,2015/12,20177,25507,21350,4479
(주)메타랩스,090370,2016/12,8060,0,8060,0
(주)메타랩스,090370,2017/12,6108,0,6108,0
(주)메타랩스,090370,2018/12,0,16,1015,17
(주)메타랩스,090370,2019/12,0,0,6557,0
(주)메타랩스,090370,2020/12,0,0,2902,361
(주)메타랩스,090370,2021/12,0,0,0,0
(주)모나리자,012690,2011/12,5653,0,,
(주)모나리자,012690,2012/12,2464,0,,
(주)모나리자,012690,2013/12,500,0,,
(주)모나리자,012690,2014/12,500,0,,
(주)모나리자,012690,2015/12,500,0,,
(주)모나리자,012690,2016/12,500,0,,
(주)모나리자,012690,2017/12,500,0,,
(주)모나리자,012690,2018/12,500,0,,
(주)모나리자,012690,2019/12,500,0,,
(주)모나리자,012690,2020/12,0,0,,
(주)모나리자,012690,2021/12,5000,0,,
(주)모나미,005360,2011/12,51150,17654,77576,18880
(주)모나미,005360,2012/12,51785,1600,68005,3632
(주)모나미,005360,2013/12,30055,6632,44056,7614
(주)모나미,005360,2014/12,23933,17317,37750,18156
(주)모나미,005360,2015/12,26087,8604,37729,9330
