회사명,거래소코드,회계년도,당기순이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),자산(*)(요약)(IFRS)(백만원),자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS연결)(백만원)
이화산업(주),000760,2019/12,-3925,-4760,96878,282717,34757,104824
이화산업(주),000760,2020/12,-939,-3669,96174,283394,34749,108886
이화산업(주),000760,2021/12,9203,59174,97100,274828,26497,41278
인지컨트롤스(주),023800,2011/12,6961,40174,225488,696904,106228,417356
인지컨트롤스(주),023800,2012/12,9772,31103,240901,384523,113342,191501
인지컨트롤스(주),023800,2013/12,13508,-2521,258742,411596,119782,216094
인지컨트롤스(주),023800,2014/12,5537,742,274328,446267,134047,253266
인지컨트롤스(주),023800,2015/12,11634,8715,290782,472137,139856,269489
인지컨트롤스(주),023800,2016/12,2169,11542,302399,480269,151755,272466
인지컨트롤스(주),023800,2017/12,-1647,-931,310818,456875,162725,255582
인지컨트롤스(주),023800,2018/12,-553,984,314440,455406,169485,257576
인지컨트롤스(주),023800,2019/12,2447,-7814,312121,507937,166333,320446
인지컨트롤스(주),023800,2020/12,-2837,-2666,360824,511310,183494,324223
인지컨트롤스(주),023800,2021/12,6823,2392,371905,543367,184752,346846
인천도시가스(주),034590,2011/12,11142,,313769,,185411,
인천도시가스(주),034590,2012/12,9581,,367353,,234888,
인천도시가스(주),034590,2013/12,10285,,355457,,216774,
인천도시가스(주),034590,2014/12,23421,,378149,,221676,
인천도시가스(주),034590,2015/12,7159,,334172,,174636,
인천도시가스(주),034590,2016/12,8592,,360250,,197429,
인천도시가스(주),034590,2017/12,13729,,389430,,218399,
인천도시가스(주),034590,2018/12,16320,16124,347854,347801,167601,167745
인천도시가스(주),034590,2019/12,11254,10708,365827,365312,180119,180346
인천도시가스(주),034590,2020/12,12000,11385,341400,340212,148358,148540
인천도시가스(주),034590,2021/12,4190,3713,362058,360581,168798,169183
인터지스(주),129260,2011/12,13830,14422,312356,327753,117523,126086
인터지스(주),129260,2012/12,12562,546,458797,458750,253203,261264
인터지스(주),129260,2013/12,-33887,-12082,441245,458605,269450,272807
인터지스(주),129260,2014/12,91,3612,482868,500465,301228,301058
인터지스(주),129260,2015/12,10212,13165,501518,528490,308243,313824
인터지스(주),129260,2016/12,9295,7373,492129,514190,291487,293342
인터지스(주),129260,2017/12,4737,5913,487245,509182,263055,266329
인터지스(주),129260,2018/12,-14834,-14135,447567,470116,242921,246751
인터지스(주),129260,2019/12,-39982,-44027,376008,419995,211422,239820
인터지스(주),129260,2020/12,1194,4606,342591,385985,169955,196810
인터지스(주),129260,2021/12,11948,13786,349128,388582,161097,181666
일동제약(주),249420,2016/12,12605,12579,550372,550354,281932,281940
일동제약(주),249420,2017/12,19385,19841,563407,564627,278728,279555
일동제약(주),249420,2018/12,12116,12721,562909,564669,287048,287845
일동제약(주),249420,2019/12,-13541,-13444,610339,612723,358484,359831
일동제약(주),249420,2020/12,-13105,-13019,602873,605277,349424,350730
일동제약(주),249420,2021/12,-98892,-100968,689903,708970,537931,548386
일동홀딩스(주),000230,2011/12,24813,27167,488661,511652,184445,201480
일동홀딩스(주),000230,2012/12,18058,17107,522809,541713,203940,217298
일동홀딩스(주),000230,2013/12,7197,6740,612258,628214,290398,301610
일동홀딩스(주),000230,2014/12,12750,11935,604811,620346,276412,287396
일동홀딩스(주),000230,2015/12,21531,21331,688879,705638,343846,355657
일동홀딩스(주),000230,2016/12,267889,266191,138304,204088,34386,97250
일동홀딩스(주),000230,2017/12,643,23,206382,274839,34495,100204
일동홀딩스(주),000230,2018/12,3294,-3832,208991,265468,35749,100522
일동홀딩스(주),000230,2019/12,-13883,-39955,233662,805625,77299,484531
일동홀딩스(주),000230,2020/12,18167,-31271,249667,799397,76762,493789
일동홀딩스(주),000230,2021/12,1446,-134696,270113,920763,92823,737423
일성건설(주),013360,2011/12,3523,4031,259294,259616,110667,110804
일성건설(주),013360,2012/12,-15625,-15480,265047,265084,133295,133316
일성건설(주),013360,2013/12,-2609,-2979,281058,284773,152892,157194
일성건설(주),013360,2014/12,-34752,-37425,261563,264739,169348,175898
일성건설(주),013360,2015/12,2153,1925,260405,257479,166705,167337
일성건설(주),013360,2016/12,2696,2075,279277,277458,178169,180040
일성건설(주),013360,2017/12,-15928,-12024,304303,305299,220619,221096
일성건설(주),013360,2018/12,3163,2429,308519,308747,218402,218656
일성건설(주),013360,2019/12,2263,1856,350945,350863,259492,259767
일성건설(주),013360,2020/12,3240,2864,298702,298511,207931,208208
일성건설(주),013360,2021/12,5618,5776,378884,379287,269036,269946
일성신약(주),003120,2011/12,35083,,413192,,81488,
일성신약(주),003120,2012/12,36452,,383625,,65566,
일성신약(주),003120,2013/12,7955,,372659,,49915,
일성신약(주),003120,2014/12,4035,,378371,,49688,
일성신약(주),003120,2015/12,98854,,367028,,48686,
일성신약(주),003120,2016/12,3017,,338502,,18401,
일성신약(주),003120,2017/12,2629,,347462,,24635,
일성신약(주),003120,2018/12,2946,,347264,,22929,
일성신약(주),003120,2019/12,6719,,369516,,24027,
일성신약(주),003120,2020/12,3220,,371225,,23748,
일성신약(주),003120,2021/12,-1368,,371383,,25473,
일신방직(주),003200,2011/12,1101,27766,570909,753481,91043,150122
일신방직(주),003200,2012/12,-12191,12300,533630,737310,69156,125378
일신방직(주),003200,2013/12,16322,32789,554798,776197,71738,128623
일신방직(주),003200,2014/12,5966,24719,562635,818332,78590,152200
일신방직(주),003200,2015/12,12357,20225,562014,889517,72282,210632
일신방직(주),003200,2016/12,12417,20691,567661,904835,69608,210611
일신방직(주),003200,2017/12,2162,17042,557176,895873,64717,191007
일신방직(주),003200,2018/12,11521,22339,572127,937344,71808,214105
일신방직(주),003200,2019/12,-5996,7980,554626,953609,67914,230408
일신방직(주),003200,2020/12,-5866,10433,569542,964200,91811,234632
일신방직(주),003200,2021/12,31332,64210,636041,1044005,131346,249710
일양약품(주),007570,2011/03,2109,,320523,,195193,
일양약품(주),007570,2012/03,1386,,360758,,183287,
일양약품(주),007570,2013/03,2073,,377664,,195787,
일양약품(주),007570,2014/03,3963,,398384,,214503,
일양약품(주),007570,2015/03,-12910,-5657,401492,430830,232167,247367
일양약품(주),007570,2016/12,2808,11963,393573,431263,198796,213908
일양약품(주),007570,2017/12,3349,12941,397242,436374,211744,225390
일양약품(주),007570,2018/12,-9457,3251,374722,432253,197861,222373
일양약품(주),007570,2019/12,4102,19595,363917,437456,182955,214717
일양약품(주),007570,2020/12,617,21545,342300,439117,163743,194195
일양약품(주),007570,2021/12,10087,25956,371761,494271,184716,222513
일정실업(주),008500,2011/12,-421,1174,58564,66242,15095,17058
일정실업(주),008500,2012/12,4129,4749,69301,77513,23887,26812
일정실업(주),008500,2013/12,1815,1875,62139,70203,16964,19379
일정실업(주),008500,2014/12,3815,3019,56016,63996,9078,12008
일정실업(주),008500,2015/12,7763,7115,61966,69076,9106,11461
일정실업(주),008500,2016/12,3336,3169,61450,68209,6429,9309
일정실업(주),008500,2017/12,-3803,-5703,63662,67185,13891,16268
일정실업(주),008500,2018/12,-5327,-6870,67331,68281,24033,25417
일정실업(주),008500,2019/12,-9178,-13601,64927,60519,30839,30985
일정실업(주),008500,2020/12,-2367,-4221,52738,46769,20895,21247
일정실업(주),008500,2021/12,-5484,-7454,47335,41345,21000,22774
일진다이아몬드(주),081000,2011/12,11086,12002,113261,118182,51195,55964
일진다이아몬드(주),081000,2012/12,6855,7832,118270,134389,50983,66169
일진다이아몬드(주),081000,2013/12,5779,3322,118993,133824,47683,64186
일진다이아몬드(주),081000,2014/12,5811,3823,124615,138972,49560,68733
일진다이아몬드(주),081000,2015/12,11615,10751,126271,141019,40161,60362
일진다이아몬드(주),081000,2016/12,4133,4659,130499,146482,40753,61670
일진다이아몬드(주),081000,2017/12,7606,7361,135972,156936,37427,58874
일진다이아몬드(주),081000,2018/12,6339,7684,136889,159896,34513,56642
일진다이아몬드(주),081000,2019/12,1573,12769,197290,249110,24579,64486
일진다이아몬드(주),081000,2020/12,-5587,7256,185632,247689,21489,59151
일진다이아몬드(주),081000,2021/12,88984,10803,300546,641762,52773,106685
일진디스플레이(주),020760,2011/12,30672,,181151,,91363,
일진디스플레이(주),020760,2012/12,64132,,272594,,121732,
일진디스플레이(주),020760,2013/12,48116,,250180,,99786,
일진디스플레이(주),020760,2014/12,13957,,254070,,95763,
일진디스플레이(주),020760,2015/12,-23573,,221348,,90687,
일진디스플레이(주),020760,2016/12,-66684,,153937,,90104,
일진디스플레이(주),020760,2017/12,17564,,167515,,84852,
일진디스플레이(주),020760,2018/12,1659,,158315,,77345,
일진디스플레이(주),020760,2019/12,-29255,-30408,126578,126231,75102,75916
일진디스플레이(주),020760,2020/12,-34911,-37044,116727,113894,85210,85520
일진디스플레이(주),020760,2021/12,-41896,-43668,122549,117460,106590,106734
일진머티리얼즈(주),020150,2011/12,13601,13541,441903,442163,112286,115139
일진머티리얼즈(주),020150,2012/12,-52720,-57210,447878,469867,169599,198756
일진머티리얼즈(주),020150,2013/12,6180,-8991,458253,580795,173389,295365
일진머티리얼즈(주),020150,2014/12,30200,-1900,488529,596095,174569,303409
일진머티리얼즈(주),020150,2015/12,-67486,-63271,317306,436708,70225,203867
일진머티리얼즈(주),020150,2016/12,14086,40623,315787,390767,51843,96066
일진머티리얼즈(주),020150,2017/12,41613,42189,560688,650284,48235,119854
일진머티리얼즈(주),020150,2018/12,41330,41311,597174,692206,82818,163793
일진머티리얼즈(주),020150,2019/12,40081,46839,647030,1036928,92798,221477
일진머티리얼즈(주),020150,2020/12,19506,42735,681617,1081010,97491,227382
일진머티리얼즈(주),020150,2021/12,33089,63176,864404,1753565,244723,404285
일진전기(주),103590,2011/12,-11578,-13642,768653,768647,434877,434931
일진전기(주),103590,2012/12,-11927,-12557,829158,828363,511823,511743
일진전기(주),103590,2013/12,4715,4983,836109,835753,514564,514666
일진전기(주),103590,2014/12,17612,12897,787650,794512,467539,481015
일진전기(주),103590,2015/12,2890,8334,730219,735434,409264,414165
일진전기(주),103590,2016/12,168,1419,723845,728758,405768,408848
일진전기(주),103590,2017/12,-2327,-2088,751797,756775,435719,438805
일진전기(주),103590,2018/12,-14492,-14445,772344,778632,474469,478308
일진전기(주),103590,2019/12,3009,3604,776347,780850,475741,477125
일진전기(주),103590,2020/12,4729,4819,783085,790379,477138,481495
일진전기(주),103590,2021/12,13986,14946,830355,837943,511606,514885
일진하이솔루스(주),271940,2012/12,,,,,,
일진하이솔루스(주),271940,2013/12,,,,,,
일진하이솔루스(주),271940,2014/12,,,,,,
일진하이솔루스(주),271940,2015/12,-1283,,21164,,16461,
일진하이솔루스(주),271940,2016/12,103,,22723,,17899,
일진하이솔루스(주),271940,2017/12,-1491,,28890,,20526,
일진하이솔루스(주),271940,2018/12,209,,28209,,19631,
일진하이솔루스(주),271940,2019/12,8968,,76973,,39675,
일진하이솔루스(주),271940,2020/12,15579,,81302,,28083,
일진하이솔루스(주),271940,2021/12,8963,,343543,,36385,
일진홀딩스(주),015860,2011/12,5302,-14563,307187,1036430,33690,589983
일진홀딩스(주),015860,2012/12,-2767,-24522,309127,1108754,40337,691331
일진홀딩스(주),015860,2013/12,2029,6314,305147,1116481,34983,694469
일진홀딩스(주),015860,2014/12,16453,20524,312326,1118411,5803,678758
일진홀딩스(주),015860,2015/12,3126,25001,314433,1075919,8232,620167
일진홀딩스(주),015860,2016/12,-2232,-11430,318182,1065835,17281,613587
일진홀딩스(주),015860,2017/12,-72047,-19792,258853,1079321,31195,629155
일진홀딩스(주),015860,2018/12,20619,893,267734,1116606,19692,669075
일진홀딩스(주),015860,2019/12,6215,22416,274960,1188577,23918,672094
일진홀딩스(주),015860,2020/12,5674,16834,274685,1158501,22499,638964
일진홀딩스(주),015860,2021/12,4636,33291,274824,1611594,22651,726755
자이에스앤디(주),317400,2011/12,,,,,,
자이에스앤디(주),317400,2012/12,,,,,,
자이에스앤디(주),317400,2013/12,,,,,,
자이에스앤디(주),317400,2014/12,,,,,,
자이에스앤디(주),317400,2015/12,,,,,,
자이에스앤디(주),317400,2016/12,,,,,,
자이에스앤디(주),317400,2017/12,,,,,,
자이에스앤디(주),317400,2018/12,10716,,137744,,99528,
자이에스앤디(주),317400,2019/12,12433,,278481,,133345,
자이에스앤디(주),317400,2020/12,20910,,413286,,250743,
자이에스앤디(주),317400,2021/12,36537,36537,540035,544346,236000,236000
자화전자(주),033240,2011/12,10646,17895,204476,236878,64895,85017
자화전자(주),033240,2012/12,26619,43602,251833,294712,75289,92898
자화전자(주),033240,2013/12,38347,43333,289055,357074,79491,117058
자화전자(주),033240,2014/12,31139,22489,295313,359581,58563,100226
자화전자(주),033240,2015/12,18722,20792,310332,399279,60868,124377
자화전자(주),033240,2016/12,10972,14926,333350,426798,76483,142109
자화전자(주),033240,2017/12,17926,24900,386408,460782,118007,177151
자화전자(주),033240,2018/12,921,-1283,331502,352203,68489,75241
자화전자(주),033240,2019/12,11939,-281,335196,348455,63126,69853
자화전자(주),033240,2020/12,-4432,-6340,345080,355988,74815,83535
자화전자(주),033240,2021/12,12344,21532,419072,437944,134497,139199
전방(주),000950,2011/12,-38841,-37934,505002,519575,276870,283020
전방(주),000950,2012/12,-35603,-35131,527507,542146,334862,340509
전방(주),000950,2013/12,1211,-6,517897,525459,323596,325060
전방(주),000950,2014/12,-22742,-24182,499024,506373,326889,329703
전방(주),000950,2015/12,-23336,-23465,512530,519485,331087,333573
전방(주),000950,2016/12,-15976,-17530,478937,484109,315656,317917
전방(주),000950,2017/12,-12794,-13040,415417,413515,265624,264612
전방(주),000950,2018/12,-22028,-23252,367144,364005,240051,239026
전방(주),000950,2019/12,-41291,-40256,388743,386595,256339,255270
전방(주),000950,2020/12,7701,5903,374048,373433,233690,233103
전방(주),000950,2021/12,279,160,383062,383313,239481,239288
제이더블유생명과학(주),234080,2011/12,2659,,167574,,103856,
제이더블유생명과학(주),234080,2012/12,3165,3468,153727,156059,85388,87701
제이더블유생명과학(주),234080,2013/12,1271,1633,151768,154233,82568,84692
제이더블유생명과학(주),234080,2014/12,7890,9357,160918,163842,85737,86901
제이더블유생명과학(주),234080,2015/12,11341,12864,176297,179881,96708,97049
제이더블유생명과학(주),234080,2016/12,13944,15162,189566,192244,103671,101942
제이더블유생명과학(주),234080,2017/12,15658,16783,193138,198532,96570,96431
제이더블유생명과학(주),234080,2018/12,15190,15821,193040,200860,89928,91602
제이더블유생명과학(주),234080,2019/12,22006,21938,194215,201404,77565,78788
제이더블유생명과학(주),234080,2020/12,16419,17300,207799,214402,82130,81908
제이더블유생명과학(주),234080,2021/12,16918,12914,215980,219467,87378,87975
제이더블유중외제약(주),001060,2011/12,-9868,-9804,665878,667092,496841,496841
제이더블유중외제약(주),001060,2012/12,-21009,-20394,601416,603145,439483,439483
제이더블유중외제약(주),001060,2013/12,2031,2275,587391,589369,388629,388629
제이더블유중외제약(주),001060,2014/12,1662,1447,592319,594120,370273,370292
제이더블유중외제약(주),001060,2015/12,1536,1961,611202,613481,388073,388074
제이더블유중외제약(주),001060,2016/12,-10951,-10934,648743,651078,374763,374765
제이더블유중외제약(주),001060,2017/12,-1357,-742,628065,630873,360091,360097
제이더블유중외제약(주),001060,2018/12,8329,8057,591209,593791,333660,333680
제이더블유중외제약(주),001060,2019/12,-24451,-25275,568409,573208,340086,343116
제이더블유중외제약(주),001060,2020/12,-14949,-15275,536924,549085,330318,341618
제이더블유중외제약(주),001060,2021/12,5242,-1441,553126,633053,346813,444514
제이더블유홀딩스(주),096760,2011/12,2620,-44727,213542,1094786,59972,848163
제이더블유홀딩스(주),096760,2012/12,-9741,-41470,227845,1077132,86232,871670
제이더블유홀딩스(주),096760,2013/12,25907,16164,275629,1014442,109443,778417
제이더블유홀딩스(주),096760,2014/12,-2664,-5090,279420,1036005,117062,824063
제이더블유홀딩스(주),096760,2015/12,6083,336,314167,1082863,144577,812557
제이더블유홀딩스(주),096760,2016/12,-7803,-14376,381036,1196630,192911,919039
제이더블유홀딩스(주),096760,2017/12,-10955,56870,396310,1351380,218842,976650
제이더블유홀딩스(주),096760,2018/12,12348,36439,410277,1275636,222551,874639
제이더블유홀딩스(주),096760,2019/12,-226,-31637,414946,1243462,235535,891844
제이더블유홀딩스(주),096760,2020/12,21531,3385,397675,1113574,202764,789222
제이더블유홀딩스(주),096760,2021/12,8370,4435,392994,1065779,203632,760956
제이에스전선(주),005560,2011/12,-12195,-13771,188792,193545,70152,70432
제이에스전선(주),005560,2012/12,12565,11599,195467,194117,63529,63594
제이에스전선(주),005560,2013/12,-21557,-21813,187132,185816,79575,79648
제이준코스메틱(주),025620,2011/12,-9979,,55281,,47202,
제이준코스메틱(주),025620,2012/12,-5715,,56549,,43580,
제이준코스메틱(주),025620,2013/12,-16494,-17548,59086,85251,55063,81864
제이준코스메틱(주),025620,2014/12,-8066,,30690,,10605,
제이준코스메틱(주),025620,2015/12,-15203,-15496,27228,32748,13931,19700
제이준코스메틱(주),025620,2016/12,13013,12544,114517,115314,27372,28895
제이준코스메틱(주),025620,2017/12,27397,,152808,,25811,
제이준코스메틱(주),025620,2018/12,-762,-1446,212734,214929,85885,88296
제이준코스메틱(주),025620,2019/12,-79409,-89256,126179,123890,65975,70638
제이준코스메틱(주),025620,2020/12,-16898,-22056,93249,87885,21055,28058
제이준코스메틱(주),025620,2021/12,-45208,-39805,72166,79882,10681,19746
제일모직(주),001300,2011/12,241062,259121,4786803,4930803,1624621,1714055
제일모직(주),001300,2012/12,240941,208760,5253948,5418572,2016945,2161141
제일모직(주),001300,2013/12,269119,255032,4785270,4987794,1819074,1896970
제일약품(주),271980,2017/12,1068,,413726,,235740,
제일약품(주),271980,2018/12,1889,,402903,,217969,
제일약품(주),271980,2019/12,-10585,,401585,,231541,
제일약품(주),271980,2020/12,9169,6965,411469,409663,236824,237184
제일약품(주),271980,2021/12,1067,-14986,409559,426486,231735,259139
제일연마공업(주),001560,2011/12,6976,7442,79711,92503,11442,22543
제일연마공업(주),001560,2012/12,7054,7241,84033,97865,10146,22067
제일연마공업(주),001560,2013/12,5535,6651,75455,90066,15178,27868
제일연마공업(주),001560,2014/12,5904,6509,79544,96650,16416,31112
제일연마공업(주),001560,2015/12,2235,2635,81515,97389,17601,30581
제일연마공업(주),001560,2016/12,3061,4695,79421,98362,13568,27963
제일연마공업(주),001560,2017/12,3250,4017,79610,98982,11685,26151
제일연마공업(주),001560,2018/12,4857,5351,82111,98371,10452,21531
제일연마공업(주),001560,2019/12,4266,6410,86815,102503,10913,18491
제일연마공업(주),001560,2020/12,2394,3270,88628,98715,11021,12768
제일연마공업(주),001560,2021/12,4362,6095,92113,106469,11892,13576
제일파마홀딩스(주),002620,2011/12,27015,,384131,,152736,
제일파마홀딩스(주),002620,2012/12,11172,,390765,,149360,
제일파마홀딩스(주),002620,2013/12,484,,396097,,158495,
제일파마홀딩스(주),002620,2014/12,2095,,409567,,174354,
제일파마홀딩스(주),002620,2015/12,9761,,445166,,203778,
제일파마홀딩스(주),002620,2016/12,8817,7890,481474,491985,233742,239905
제일파마홀딩스(주),002620,2017/12,516831,519341,176994,197588,13243,27149
제일파마홀딩스(주),002620,2018/12,5266,7302,587402,920086,102895,330510
제일파마홀딩스(주),002620,2019/12,-85608,-95854,528980,846475,131462,363437
제일파마홀딩스(주),002620,2020/12,21268,14941,545818,887395,128030,388111
제일파마홀딩스(주),002620,2021/12,3830,-12870,522166,892421,98673,392108
조광페인트(주),004910,2011/12,5776,6031,195498,201752,83949,85640
조광페인트(주),004910,2012/12,2891,12752,199270,217571,86211,90467
조광페인트(주),004910,2013/12,10420,11746,206095,226437,84794,89772
조광페인트(주),004910,2014/12,16102,16757,221025,241620,86534,91361
조광페인트(주),004910,2015/12,18503,19298,219561,240788,70001,74712
조광페인트(주),004910,2016/12,16992,18203,229635,252382,64501,69120
조광페인트(주),004910,2017/12,16097,4300,258538,265062,82201,83235
조광페인트(주),004910,2018/12,-218,-3902,300509,303628,128578,129600
조광페인트(주),004910,2019/12,-5321,-2313,305598,312545,138225,139811
조광페인트(주),004910,2020/12,1488,4464,339736,349970,145424,147550
조광페인트(주),004910,2021/12,-13421,-24393,348253,347025,171517,172513
조광피혁(주),004700,2011/12,10035,9498,173858,176729,40139,42888
조광피혁(주),004700,2012/12,7513,6113,177641,178991,36452,39158
조광피혁(주),004700,2013/12,9489,11013,188031,193032,36797,41535
조광피혁(주),004700,2014/12,8027,7870,200016,203736,29613,33347
조광피혁(주),004700,2015/12,7269,7480,196765,196854,19748,19744
조광피혁(주),004700,2016/12,21936,21638,226636,226636,21471,21471
조광피혁(주),004700,2017/12,22019,22019,244714,244714,19058,19058
조광피혁(주),004700,2018/12,13647,,250578,,13286,
조광피혁(주),004700,2019/12,14500,,295822,,20810,
조광피혁(주),004700,2020/12,19654,,343162,,28285,
조광피혁(주),004700,2021/12,11204,,440911,,63929,
조선내화(주),000480,2011/12,29221,37922,671256,1153672,220175,531800
조선내화(주),000480,2012/12,27342,34517,672965,1167260,213573,530217
조선내화(주),000480,2013/12,33342,43820,650424,1133195,177184,473820
조선내화(주),000480,2014/12,36349,48711,637163,1110909,172073,460468
조선내화(주),000480,2015/12,34793,17099,577302,903697,127113,302413
조선내화(주),000480,2016/12,11036,18705,641829,970226,165700,336032
조선내화(주),000480,2017/12,6262,22692,679511,999226,190745,345609
조선내화(주),000480,2018/12,37370,57955,721117,1030622,218760,336923
조선내화(주),000480,2019/12,16019,32214,721953,1069059,226865,365727
조선내화(주),000480,2020/12,32324,39702,878942,1246278,349989,513632
조선내화(주),000480,2021/12,34845,33396,941065,1349336,367288,560657
조선선재(주),120030,2011/12,11666,,45094,,12400,
조선선재(주),120030,2012/12,7481,,50151,,10048,
조선선재(주),120030,2013/12,9105,,60264,,11900,
조선선재(주),120030,2014/12,12879,,74265,,13413,
조선선재(주),120030,2015/12,14561,,89008,,13740,
조선선재(주),120030,2016/12,14463,,100867,,12985,
조선선재(주),120030,2017/12,15371,,111972,,14480,
조선선재(주),120030,2018/12,11757,,115036,,12420,
조선선재(주),120030,2019/12,12811,,121051,,10574,
조선선재(주),120030,2020/12,9195,,125961,,9019,
조선선재(주),120030,2021/12,14543,,139549,,13139,
조일알미늄(주),018470,2011/12,10656,,291361,,124409,
조일알미늄(주),018470,2012/12,8939,,250378,,79002,
조일알미늄(주),018470,2013/12,2527,,258754,,86079,
조일알미늄(주),018470,2014/12,-1983,,284818,,114516,
조일알미늄(주),018470,2015/12,-5694,,275510,,110506,
조일알미늄(주),018470,2016/12,33123,,323915,,126582,
조일알미늄(주),018470,2017/12,-1833,,334276,,139145,
조일알미늄(주),018470,2018/12,-10415,,356054,,169287,
조일알미늄(주),018470,2019/12,-76711,,289296,,175846,
조일알미늄(주),018470,2020/12,-8840,,274904,,163032,
조일알미늄(주),018470,2021/12,15676,,347938,,181070,
중국고섬공고유한공사,950070,2011/12,,-37130,,286492,,60737
중국고섬공고유한공사,950070,2012/12,,-15443,,344133,,146391
중국원양자원유한공사,900050,2011/12,,66738,,456716,,105013
중국원양자원유한공사,900050,2012/12,,83533,,476595,,79400
중국원양자원유한공사,900050,2013/12,,79998,,557821,,63477
중국원양자원유한공사,900050,2014/12,,-94238,,501146,,51128
중국원양자원유한공사,900050,2015/12,,-83529,,559155,,165421
중국원양자원유한공사,900050,2016/12,,-226170,,494476,,244247
지에스건설(주),006360,2011/12,412571,427412,10304706,11098544,6524736,7140506
지에스건설(주),006360,2012/12,119134,108381,10216369,11469527,6365881,7471946
지에스건설(주),006360,2013/12,-926034,-827347,10838835,12427313,7851672,9268034
지에스건설(주),006360,2014/12,-80055,-22453,11510475,13094709,8128220,9513097
지에스건설(주),006360,2015/12,-33041,29477,11831693,13005493,8467821,9657468
지에스건설(주),006360,2016/12,-38005,-20431,12295001,13376589,8943644,10023424
지에스건설(주),006360,2017/12,-9838,-163676,12711359,13696615,9355608,10456899
지에스건설(주),006360,2018/12,598501,587434,11072844,12033275,7300697,8408589
지에스건설(주),006360,2019/12,441560,447479,11474687,13171206,7313280,9028178
지에스건설(주),006360,2020/12,326944,329676,11871047,13770678,7450963,9458562
지에스건설(주),006360,2021/12,317165,428803,12829913,15183727,7994358,10311003
지엠비코리아(주),013870,2011/12,23197,25832,314096,331187,173319,180261
지엠비코리아(주),013870,2012/12,13588,14071,336688,354107,172786,181484
지엠비코리아(주),013870,2013/12,18610,19892,352695,377985,170227,183512
지엠비코리아(주),013870,2014/12,17753,17492,395733,430818,199663,222310
지엠비코리아(주),013870,2015/12,13860,11952,413244,459400,209564,245095
지엠비코리아(주),013870,2016/12,13415,19526,412531,466334,198655,237376
지엠비코리아(주),013870,2017/12,8551,11829,416870,468879,195902,230534
지엠비코리아(주),013870,2018/12,2013,-706,417769,475198,201031,244086
지엠비코리아(주),013870,2019/12,1374,1791,403284,486912,185759,253230
지엠비코리아(주),013870,2020/12,-12842,-7967,406460,488508,199159,260402
지엠비코리아(주),013870,2021/12,7194,10501,421800,522464,202465,273762
진양산업(주),003780,2011/12,3870,4232,30129,31174,6159,6795
진양산업(주),003780,2012/12,2727,3027,29889,31803,5194,6507
진양산업(주),003780,2013/12,2388,2912,36683,38792,5507,6546
진양산업(주),003780,2014/12,2829,3044,36732,39436,4861,6217
진양산업(주),003780,2015/12,4077,5312,38548,43051,4659,6530
진양산업(주),003780,2016/12,534,1342,41311,46605,9416,11173
진양산업(주),003780,2017/12,2541,1664,43164,46883,11138,12671
진양산업(주),003780,2018/12,2123,2411,46858,50696,13990,15279
진양산업(주),003780,2019/12,4014,6823,46587,54529,11006,13467
진양산업(주),003780,2020/12,2537,5137,53715,70723,17836,27293
진양산업(주),003780,2021/12,5999,6198,57128,77871,17853,30401
진양폴리우레탄(주),010640,2011/12,1532,,24660,,7362,
진양폴리우레탄(주),010640,2012/12,1395,,23920,,6727,
진양폴리우레탄(주),010640,2013/12,1272,,23510,,7055,
진양폴리우레탄(주),010640,2014/12,551,,22024,,6277,
진양폴리우레탄(주),010640,2015/12,-3791,,19622,,8938,
진양폴리우레탄(주),010640,2016/12,7005,,34847,,17203,
진양폴리우레탄(주),010640,2017/12,536,,35314,,17117,
진양폴리우레탄(주),010640,2018/12,958,,35008,,15981,
진양폴리우레탄(주),010640,2019/12,7706,7553,42906,43397,16168,16813
진양폴리우레탄(주),010640,2020/12,1459,1612,44303,44798,17388,17884
진양폴리우레탄(주),010640,2021/12,3736,3802,47380,48091,17975,18620
진양화학(주),051630,2011/12,1505,,39101,,15145,
진양화학(주),051630,2012/12,2366,,40559,,15137,
진양화학(주),051630,2013/12,3581,,44339,,17018,
진양화학(주),051630,2014/12,5247,,46042,,16150,
진양화학(주),051630,2015/12,2567,,42532,,12338,
진양화학(주),051630,2016/12,1312,,43264,,12675,
진양화학(주),051630,2017/12,-338,,41227,,11933,
진양화학(주),051630,2018/12,-331,,39959,,11198,
진양화학(주),051630,2019/12,-2096,,37462,,10809,
진양화학(주),051630,2020/12,826,,38259,,10653,
진양화학(주),051630,2021/12,-2213,,33655,,8263,
진원생명과학(주),011000,2011/12,-2758,-4937,41541,40462,5922,6668
진원생명과학(주),011000,2012/12,-6450,-8888,44232,39961,12791,13220
진원생명과학(주),011000,2013/12,-4433,-8363,40275,31820,7819,8110
진원생명과학(주),011000,2014/12,-6509,-6492,50181,40766,6781,6035
진원생명과학(주),011000,2015/12,-3782,1414,51353,47691,9036,8252
진원생명과학(주),011000,2016/12,-17096,-15599,67038,65662,30084,29809
진원생명과학(주),011000,2017/12,-21848,-23730,49388,45634,8713,9094
진원생명과학(주),011000,2018/12,-14046,-11898,48831,49296,18791,19886
진원생명과학(주),011000,2019/12,-9959,-7619,46946,51152,25005,27092
