,거래소코드,시가총액,회계년도
10077,005380,32160365934000,20161229
10078,005935,29395740891000,20161229
10079,015760,28278517591850,20161229
10080,012330,25698779832000,20161229
10081,035420,25546076225000,20161229
10082,028260,23806100396500,20161229
10083,032830,22500000000000,20161229
10084,005490,22450610012500,20161229
10085,055550,21457531311750,20161229
10086,090430,18794404535000,20161229
10087,017670,18087039264000,20161229
10088,105560,17895173783600,20161229
10089,051910,17296757100000,20161229
10090,034730,16147688161500,20161229
10091,000270,15910511369750,20161229
10092,033780,13866542197000,20161229
10093,096770,13546205126000,20161229
10094,051900,13384794829000,20161229
10095,000810,12720143734500,20161229
10096,011170,12647629611000,20161229
10097,068270,12522660319800,20161229
10098,034220,11253303765000,20161229
10099,009540,11058000000000,20161229
10100,002790,10966937940000,20161229
10101,018260,10794203100000,20161229
10102,003550,10353427860000,20161229
10103,207940,9990915000000,20161229
10104,010950,9535762482400,20161229
10105,086790,9250095687500,20161229
10106,010130,8963250000000,20161229
10107,000030,8619000000000,20161229
10108,066570,8444227202400,20161229
10109,030200,7676687155200,20161229
10110,035250,7648372875000,20161229
10111,004020,7606409745000,20161229
10112,006400,7495333770000,20161229
10113,161390,7184754002000,20161229
10114,024110,7111730950500,20161229
10115,023530,6975232578000,20161229
10116,021240,6744399297900,20161229
10117,047810,6530832169000,20161229
10118,086280,5793750000000,20161229
10119,088350,5671500900000,20161229
10120,018880,5498140000000,20161229
10121,001040,5456098626000,20161229
10122,036570,5427432945000,20161229
10123,035720,5206410055000,20161229
10124,004800,5109589702500,20161229
10125,139480,5101274877000,20161229
10126,078930,5026721949800,20161229
10127,032640,4999200083450,20161229
10128,000720,4766026742000,20161229
10129,097950,4705378535000,20161229
10130,009240,4683251672000,20161229
10131,029780,4599597972700,20161229
10132,036460,4472564850000,20161229
10133,005830,4425000000000,20161229
10134,000120,4083409576000,20161229
10135,009830,4070791167300,20161229
10136,027410,4052995725000,20161229
10137,001800,3935524925000,20161229
10138,002380,3795066423500,20161229
10139,009150,3794439756800,20161229
10140,005387,3738818181000,20161229
10141,007070,3665200000000,20161229
10142,010140,3607500000000,20161229
10143,241560,3593932601100,20161229
10144,008930,3561537879900,20161229
10145,012630,3388518891000,20161229
10146,012750,3332527910600,20161229
10147,128940,3187926410500,20161229
10148,047050,3074659857000,20161229
10149,000210,3031080000000,20161229
10150,034020,2887504563200,20161229
10151,138930,2829117935280,20161229
10152,001450,2816100000000,20161229
10153,026960,2746735000000,20161229
10154,130960,2746105110100,20161229
10155,005940,2715595759550,20161229
10156,088980,2701393629150,20161229
10157,000880,2627303661750,20161229
10158,069960,2550866069000,20161229
10159,004990,2537199000000,20161229
10160,011780,2498350662000,20161229
10161,051600,2439000000000,20161229
10162,016360,2422994730500,20161229
10163,005385,2403025277400,20161229
10164,006800,2365314450840,20161229
10165,037620,2342860355500,20161229
10166,071050,2334919064800,20161229
10167,012450,2308498500000,20161229
10168,007310,2277280000000,20161229
10169,000150,2233443240000,20161229
10170,000100,2224932927000,20161229
10171,204320,2202288928000,20161229
10172,090435,2169634065000,20161229
10173,028670,2129555443490,20161229
10174,047040,2111363001040,20161229
10175,011070,2092172258800,20161229
10176,004370,2022478465000,20161229
10177,028050,2018800000000,20161229
10178,086900,2017120381000,20161229
10179,003490,1992166998400,20161229
10180,011210,1985241059000,20161229
10181,000670,1959930560000,20161229
10182,000240,1930168589750,20161229
10183,016170,1919640409500,20161229
10184,041960,1914161795000,20161229
10185,006260,1909460000000,20161229
10186,036490,1892252536200,20161229
10187,008770,1889797026150,20161229
10188,006360,1881500000000,20161229
10189,010060,1876945497700,20161229
10190,120110,1861203748000,20161229
10191,006280,1834786466000,20161229
10192,042670,1829755869480,20161229
10193,030000,1811899293750,20161229
10194,005300,1806316380000,20161229
10195,006650,1790750000000,20161229
10196,079550,1771000000000,20161229
10197,004170,1732751856000,20161229
10198,008560,1718369327640,20161229
10199,001740,1717458517240,20161229
10200,000060,1688171400000,20161229
10201,139130,1651649314580,20161229
10202,084990,1651472910000,20161229
10203,006120,1628318085000,20161229
10204,039490,1591181280000,20161229
10205,001440,1588757431695,20161229
10206,138040,1586032579800,20161229
10207,002550,1569000000000,20161229
10208,003520,1566608400000,20161229
10209,064350,1542750000000,20161229
10210,005440,1504649022800,20161229
10211,079160,1489756435200,20161229
10212,000080,1479819192100,20161229
10213,005610,1462617025500,20161229
10214,014820,1437549373800,20161229
10215,017800,1413906246200,20161229
10216,161890,1388389935800,20161229
10217,003690,1372207922400,20161229
10218,051915,1369391319500,20161229
10219,010780,1368454779450,20161229
10220,082640,1366169353000,20161229
10221,111770,1358146494200,20161229
10222,010620,1344000000000,20161229
10223,073240,1339781979840,20161229
10224,057050,1338000000000,20161229
10225,003410,1294687261200,20161229
10226,114090,1264948451500,20161229
10227,192400,1264633440000,20161229
10228,002350,1253406401000,20161229
10229,011790,1238640315000,20161229
10230,042660,1224900848640,20161229
10231,006040,1222523200000,20161229
10232,011200,1202346964520,20161229
10233,002620,1198395000000,20161229
10234,010120,1192500000000,20161229
10235,051905,1182129411000,20161229
10236,056190,1158057510000,20161229
10237,018670,1150150494500,20161229
10238,214320,1142000000000,20161229
10239,103140,1134983259000,20161229
10240,001120,1133730000000,20161229
10241,028150,1128750000000,20161229
10242,078340,1121951824000,20161229
10243,005250,1119271398000,20161229
10244,068870,1118946825000,20161229
10245,034230,1104953464800,20161229
10246,039030,1102800214800,20161229
10247,003620,1082666557440,20161229
10248,240810,1081364023200,20161229
10249,145990,1080429315000,20161229
10250,192820,1075441325500,20161229
10251,145020,1054511023800,20161229
10252,003240,1054389800000,20161229
10253,001230,1054163613100,20161229
10254,105630,1026000000000,20161229
10255,000070,1023430384500,20161229
10256,035760,1012507882200,20161229
10257,036830,1000414924400,20161229
10258,071840,996245446400,20161229
10259,001060,987739025200,20161229
10260,003000,987030554400,20161229
10261,181710,984120757500,20161229
10262,185750,983245725000,20161229
10263,000640,946873984500,20161229
10264,014680,940889743500,20161229
10265,096530,916878999000,20161229
10266,001430,916277140450,20161229
10267,001680,908465580000,20161229
10268,180640,908266530300,20161229
10269,046890,906648970000,20161229
10270,052690,903903000000,20161229
10271,175330,898439864940,20161229
10272,102940,893518486000,20161229
10273,008000,892504131750,20161229
10274,170900,890828074000,20161229
10275,002270,888763964000,20161229
10276,069260,887065359600,20161229
10277,214370,879291000000,20161229
10278,022100,878760733620,20161229
10279,048260,867143021900,20161229
10280,020560,866092940680,20161229
10281,020000,858355500000,20161229
10282,108670,858206019000,20161229
10283,108230,833412356700,20161229
10284,237690,829025340000,20161229
10285,053210,827320011800,20161229
10286,215600,824518509000,20161229
10287,025540,819660500000,20161229
10288,009970,811317724000,20161229
10289,023590,807599106000,20161229
10290,081660,804264987000,20161229
10291,115390,797500000000,20161229
10292,069620,795997702500,20161229
10293,007570,793265233600,20161229
10294,004000,790770000000,20161229
10295,071320,788512466400,20161229
10296,039130,767829828500,20161229
10297,095700,767641391050,20161229
10298,054620,764457335850,20161229
10299,049770,764106552000,20161229
10300,068760,756562888900,20161229
10301,226320,751265900000,20161229
10302,085620,747677000000,20161229
10303,006840,741863416000,20161229
10304,005850,729792689500,20161229
10305,037560,725677125050,20161229
10306,002240,722700000000,20161229
10307,034830,720856751650,20161229
10308,064960,714340193600,20161229
10309,001520,712471928055,20161229
10310,003670,708840000000,20161229
10311,002020,706785441000,20161229
10312,123890,705500000000,20161229
10313,000990,705448528800,20161229
10314,019680,688634170500,20161229
10315,009420,686964389700,20161229
10316,192080,684804556600,20161229
10317,093370,678214187020,20161229
10318,034310,666728480000,20161229
10319,058470,660756739500,20161229
10320,089590,659985875800,20161229
10321,000370,656042355450,20161229
10322,060980,654643074600,20161229
10323,033920,651225000000,20161229
10324,085660,642388517100,20161229
10325,012510,636479415000,20161229
10326,222040,634311000000,20161229
10327,006730,631713676000,20161229
10328,093050,630122000000,20161229
10329,005180,628509175800,20161229
10330,003470,625675258725,20161229
10331,098460,617836585200,20161229
10332,039840,600028988650,20161229
10333,100120,598111527000,20161229
10334,007340,590802798000,20161229
10335,000815,580944000000,20161229
10336,053800,578800819000,20161229
10337,006060,578094000000,20161229
10338,021960,575989030400,20161229
10339,002960,575900000000,20161229
10340,065060,574710170060,20161229
10341,003300,573443788000,20161229
10342,031440,571190800000,20161229
10343,064240,567087716800,20161229
10344,024720,564439143200,20161229
10345,041510,563471671700,20161229
10346,091700,560518843500,20161229
10347,072710,558853695000,20161229
10348,025980,557312594550,20161229
10349,003030,555600000000,20161229
10350,192530,554213415600,20161229
10351,029530,553393592100,20161229
10352,009450,548435905500,20161229
10353,200130,548033000900,20161229
10354,020150,546840000000,20161229
10355,005990,545181111200,20161229
10356,096760,544418867280,20161229
10357,051370,543843669600,20161229
10358,029460,537633482400,20161229
10359,043150,536981354400,20161229
10360,017810,535177847500,20161229
10361,053030,530508693600,20161229
10362,003920,528480000000,20161229
10363,003540,528043360000,20161229
10364,069080,527897715800,20161229
10365,004490,523600000000,20161229
10366,003850,522660000000,20161229
10367,101530,522646954900,20161229
10368,030530,520583991940,20161229
10369,095610,520078388000,20161229
10370,138250,517233600000,20161229
10371,237880,516320379000,20161229
10372,058650,516000000000,20161229
10373,003090,512230843800,20161229
10374,086450,510400800000,20161229
10375,036930,499379344200,20161229
10376,065620,483451740000,20161229
10377,005500,483025000000,20161229
10378,023890,482205000000,20161229
10379,034120,479130277500,20161229
10380,005290,479065856300,20161229
10381,115960,477942900000,20161229
10382,210980,475495500000,20161229
10383,031430,472668000000,20161229
10384,028300,471872088350,20161229
10385,001720,469311850000,20161229
10386,122870,468471814650,20161229
10387,051500,462991854000,20161229
10388,006390,462535814400,20161229
10389,015750,461400000000,20161229
10390,048530,460176937200,20161229
10391,049960,457310000000,20161229
10392,108320,452147540000,20161229
10393,009290,446625650520,20161229
10394,126560,446136562600,20161229
10395,082270,445077108600,20161229
10396,036420,440876615430,20161229
10397,066575,440820694800,20161229
10398,083790,439977187000,20161229
10399,025900,439316733600,20161229
10400,206640,437055123050,20161229
10401,036580,433389727400,20161229
10402,078020,431124673500,20161229
10403,017940,430122000000,20161229
10404,008490,429792547950,20161229
10405,032190,428960000000,20161229
10406,078160,426712260300,20161229
10407,067080,425553142900,20161229
10408,030190,420753702600,20161229
10409,104830,420342340000,20161229
10410,005880,420135868800,20161229
10411,000050,419453631000,20161229
10412,025860,417302281200,20161229
10413,044490,416942410250,20161229
10414,016450,416000000000,20161229
10415,009410,414088000000,20161229
10416,005740,414060244000,20161229
10417,070960,412983997140,20161229
10418,241590,412021028700,20161229
10419,004690,411585037500,20161229
10420,178920,411128508000,20161229
10421,005720,411111773600,20161229
10422,017390,411000000000,20161229
10423,004430,410400000000,20161229
10424,215000,409784599500,20161229
10425,119610,409488000000,20161229
10426,025770,409474438650,20161229
10427,079430,409101105000,20161229
10428,078150,408168147600,20161229
10429,084370,406759745500,20161229
10430,092040,406106885250,20161229
10431,182400,405538895200,20161229
10432,161000,403704000000,20161229
10433,099190,403393225200,20161229
10434,214420,401310000000,20161229
10435,033660,401094853300,20161229
10436,001780,398703945700,20161229
10437,008060,398177808000,20161229
10438,037710,397600000000,20161229
10439,014830,397375982100,20161229
10440,213500,396689227300,20161229
10441,016100,394669374000,20161229
10442,042700,392937393450,20161229
10443,015350,392150000000,20161229
10444,013120,386842506000,20161229
10445,900140,383913454160,20161229
10446,016250,383880000000,20161229
10447,214450,382435166800,20161229
10448,030520,382010592050,20161229
10449,213420,381847086000,20161229
10450,014200,381198099960,20161229
10451,085370,380167130900,20161229
10452,005810,380005599500,20161229
10453,016800,379500000000,20161229
10454,200880,378398118000,20161229
10455,023410,378140000000,20161229
10456,064760,377686250000,20161229
10457,00088K,377529600000,20161229
10458,243070,376130603200,20161229
10459,102460,375390000000,20161229
10460,112040,374640000000,20161229
10461,101060,374222308250,20161229
10462,122900,373810736000,20161229
10463,084690,372989141400,20161229
10464,225530,369978000000,20161229
10465,041830,369462114000,20161229
10466,109610,369360000000,20161229
10467,094800,368552294070,20161229
10468,115450,368201996100,20161229
10469,024660,365544479000,20161229
10470,080160,364770000000,20161229
10471,016380,363751775100,20161229
10472,201490,361513464000,20161229
10473,003530,359542635435,20161229
10474,044820,359186645400,20161229
10475,097230,356866689420,20161229
10476,002795,355051727000,20161229
10477,192440,353711054700,20161229
10478,065160,353369473440,20161229
10479,036540,352595155220,20161229
10480,086980,352438000000,20161229
10481,141080,352415788150,20161229
10482,003800,351774800000,20161229
10483,008730,348440000000,20161229
10484,066970,346607228500,20161229
10485,003220,346557478400,20161229
10486,089600,345810294500,20161229
10487,058820,345689035920,20161229
10488,001630,345179422900,20161229
10489,002320,344870092800,20161229
10490,000480,342800000000,20161229
10491,168330,341811381600,20161229
10492,004710,341597615100,20161229
10493,104700,341230500000,20161229
10494,002990,339680812240,20161229
10495,025620,339272167500,20161229
10496,249420,339059807000,20161229
10497,108790,337004736000,20161229
10498,102710,336540000000,20161229
10499,080420,336425244840,20161229
10500,038500,334954379760,20161229
10501,032350,334107369280,20161229
10502,214390,333500697000,20161229
10503,084110,333343589600,20161229
10504,121440,332413707680,20161229
10505,002390,330594600000,20161229
10506,036800,330500000000,20161229
10507,001725,329763420250,20161229
10508,115160,328787222500,20161229
10509,003120,327180000000,20161229
10510,001510,326519514420,20161229
10511,035810,325452271840,20161229
10512,005090,325246006000,20161229
10513,010050,324829333110,20161229
10514,100130,324000810000,20161229
10515,000400,323614800000,20161229
10516,095720,322323046150,20161229
10517,035600,321618980100,20161229
10518,152330,320000000000,20161229
10519,900290,319694375000,20161229
10520,007160,319500000000,20161229
10521,007210,319489600000,20161229
10522,007690,319002818400,20161229
10523,002780,318854975010,20161229
10524,015860,318784740180,20161229
10525,078520,318339441900,20161229
10526,031390,318129540800,20161229
10527,067290,317825958120,20161229
10528,063080,317639711200,20161229
10529,030610,317160000000,20161229
10530,107590,316736129500,20161229
10531,003060,316625417505,20161229
10532,019170,315260690500,20161229
10533,122990,313345374300,20161229
10534,090470,312393091200,20161229
10535,171120,312335901500,20161229
10536,123100,311985984000,20161229
10537,068240,311281338550,20161229
10538,089140,310971150000,20161229
10539,004150,310611135700,20161229
10540,038540,309294300360,20161229
10541,141000,307107898500,20161229
10542,160550,305578081900,20161229
10543,003230,305463758250,20161229
10544,009680,305250000000,20161229
10545,033240,305195000000,20161229
10546,095570,304344917500,20161229
10547,001130,304200000000,20161229
10548,112610,303364298250,20161229
10549,005690,303005745900,20161229
10550,003570,302002982700,20161229
10551,041140,300673237000,20161229
10552,033270,299835457000,20161229
10553,241710,299040000000,20161229
10554,089470,298584000000,20161229
10555,003200,296400000000,20161229
10556,035080,296180000000,20161229
10557,088390,295637808000,20161229
10558,040910,295289418800,20161229
10559,038290,295147281800,20161229
10560,016580,294811109500,20161229
10561,040350,293506832585,20161229
10562,200670,293443733000,20161229
10563,057500,293326570800,20161229
10564,004360,292526653500,20161229
10565,002810,290635895950,20161229
10566,011760,289714355400,20161229
10567,000140,288924224250,20161229
10568,114570,288765749600,20161229
10569,033290,288499630700,20161229
10570,000155,288043132200,20161229
10571,025000,287496000000,20161229
10572,013030,287239195200,20161229
10573,006910,287050540940,20161229
10574,228850,284535890100,20161229
10575,004700,283585735700,20161229
10576,079980,283245000000,20161229
10577,102260,281758814000,20161229
10578,002250,281032751400,20161229
10579,001500,278702554500,20161229
10580,092230,277981706800,20161229
10581,900300,277794000000,20161229
10582,054670,277767702000,20161229
10583,000430,277760000000,20161229
10584,088130,276527340800,20161229
10585,031980,275493234200,20161229
10586,002000,273662769000,20161229
10587,049180,273238538230,20161229
10588,074430,272702350620,20161229
10589,006380,272000000000,20161229
10590,054950,271912498600,20161229
10591,036630,271494817904,20161229
10592,060720,271000000000,20161229
10593,002630,269776913700,20161229
10594,052260,269250000000,20161229
10595,222800,269033204350,20161229
10596,007700,268730000000,20161229
10597,007810,268095523850,20161229
10598,067160,267987824050,20161229
10599,003560,267732044440,20161229
10600,012320,267284160000,20161229
10601,183490,267263100700,20161229
10602,017960,265962579850,20161229
10603,090460,265793096000,20161229
10604,004130,265425407700,20161229
10605,136480,265144285270,20161229
10606,102280,263413394520,20161229
10607,144510,263323647300,20161229
10608,000250,257406119100,20161229
10609,001880,256538045400,20161229
10610,027050,256000000000,20161229
10611,086390,255722924600,20161229
10612,001250,255441999580,20161229
10613,115180,253676896200,20161229
10614,014620,253396000000,20161229
10615,013990,253234027200,20161229
10616,009580,252591712200,20161229
10617,067390,252406682500,20161229
10618,000390,251601759340,20161229
10619,007860,251234330800,20161229
10620,043370,250950000000,20161229
10621,036530,250907164250,20161229
10622,004440,250819355900,20161229
10623,012690,250147384200,20161229
10624,089030,249557392200,20161229
10625,138490,249280000000,20161229
10626,005950,249031400000,20161229
10627,095660,248735340800,20161229
10628,200230,248363691750,20161229
10629,001460,247972155000,20161229
10630,900260,247832812500,20161229
10631,002900,247823931000,20161229
10632,039570,247311500000,20161229
10633,011040,244923750000,20161229
10634,087010,244804284450,20161229
10635,060300,243781412160,20161229
10636,005680,243000000000,20161229
10637,067000,241559597500,20161229
10638,183190,239605314300,20161229
10639,000680,239167153560,20161229
10640,000540,238018999725,20161229
10641,014470,237886254700,20161229
10642,007390,236517528905,20161229
10643,004250,236476800000,20161229
10644,018120,236253600000,20161229
10645,001200,235869727830,20161229
10646,000860,234975000000,20161229
10647,060250,234806310400,20161229
10648,074600,234620400000,20161229
10649,084010,234390440340,20161229
10650,036030,233576243880,20161229
10651,004060,231776579200,20161229
10652,004970,231200000000,20161229
10653,900270,231200000000,20161229
10654,086520,230727387600,20161229
10655,011370,230544766525,20161229
10656,950140,230457232600,20161229
10657,078070,230020000000,20161229
10658,114120,229931166400,20161229
10659,097955,229645909000,20161229
10660,035150,229416000000,20161229
10661,004840,228598500000,20161229
10662,082740,228307500000,20161229
10663,054050,228085000000,20161229
10664,005160,228000000000,20161229
10665,064260,227362790160,20161229
10666,136490,227106000000,20161229
10667,137940,226812625800,20161229
10668,000020,226803536400,20161229
10669,004380,226800000000,20161229
10670,000970,226180960000,20161229
10671,001940,226150891200,20161229
10672,002030,225675472000,20161229
10673,010690,225585848600,20161229
10674,011160,225506025360,20161229
10675,005389,225277379100,20161229
10676,010955,225227912000,20161229
10677,084680,224917094045,20161229
10678,035890,224711766000,20161229
10679,011280,223746770400,20161229
10680,015360,222600000000,20161229
10681,060150,222384978690,20161229
10682,193250,222197606450,20161229
10683,011930,222162018000,20161229
10684,000180,221810088000,20161229
10685,195870,220150000000,20161229
10686,023160,219685000000,20161229
10687,019210,218280260700,20161229
10688,109740,217425000000,20161229
10689,052330,217265000400,20161229
10690,194370,217091341500,20161229
10691,013520,216602859550,20161229
10692,061460,216601345800,20161229
10693,234080,216537525950,20161229
10694,067830,215875107700,20161229
10695,095340,215736247800,20161229
10696,002450,215111798685,20161229
10697,900250,215063470790,20161229
10698,052710,213867761700,20161229
10699,900120,213080602010,20161229
10700,004540,212972971640,20161229
10701,001790,212160048000,20161229
10702,036190,211500000000,20161229
10703,215360,211409573450,20161229
10704,095270,210300825000,20161229
10705,069110,210124428000,20161229
10706,092200,209622000000,20161229
10707,114810,209386541700,20161229
10708,168490,209252300000,20161229
10709,068790,209021229620,20161229
10710,033560,208320000000,20161229
10711,082920,207337050400,20161229
10712,005960,207221315450,20161229
10713,045100,207000000000,20161229
10714,100220,206648181900,20161229
10715,000320,205898331600,20161229
10716,018310,205800000000,20161229
10717,143240,204763028800,20161229
10718,196170,204676528750,20161229
10719,033160,204119969040,20161229
10720,005110,203994846880,20161229
10721,238090,203431027500,20161229
10722,123690,203260200000,20161229
10723,046210,202436150400,20161229
10724,004890,202262931000,20161229
10725,027390,202204414700,20161229
10726,012610,201577861350,20161229
10727,118000,200877702300,20161229
10728,143210,200449368000,20161229
10729,093920,199950000000,20161229
10730,054780,199055415330,20161229
10731,077500,198200920370,20161229
10732,036890,197843958400,20161229
10733,190510,197632199200,20161229
10734,123420,196181761000,20161229
10735,077360,196060663630,20161229
10736,001270,194953856800,20161229
10737,092730,194738285700,20161229
10738,205500,194278128540,20161229
10739,900280,193700000000,20161229
10740,019440,192825000000,20161229
10741,017890,192507321600,20161229
10742,037950,192118105725,20161229
10743,007820,191621812500,20161229
10744,046440,190752187410,20161229
10745,203690,190373130450,20161229
10746,033530,189915452100,20161229
10747,014280,189868192400,20161229
10748,003545,189800000000,20161229
10749,011000,189703315250,20161229
10750,100700,189654000000,20161229
10751,005870,189421004000,20161229
10752,067280,189360589050,20161229
10753,005980,189114381600,20161229
10754,016090,188600821150,20161229
10755,034950,188431331000,20161229
10756,052400,188265327800,20161229
10757,191420,188105135600,20161229
10758,140410,187634000000,20161229
10759,044450,187573769200,20161229
10760,100250,187249228200,20161229
10761,004560,186977256400,20161229
10762,013570,186606197970,20161229
10763,000230,186348549600,20161229
10764,023430,186164982136,20161229
10765,003070,185584985600,20161229
10766,083310,185583685050,20161229
10767,068400,184921605000,20161229
10768,103590,184845744150,20161229
10769,002840,184570757000,20161229
10770,060560,184229736850,20161229
10771,060590,183488896500,20161229
10772,039200,183321138000,20161229
10773,166480,183108176000,20161229
10774,008600,181545000000,20161229
10775,084870,181454325300,20161229
10776,086960,181366244400,20161229
10777,038060,181306466640,20161229
10778,033640,180712440720,20161229
10779,144960,180197041200,20161229
10780,041440,179159440000,20161229
10781,005390,178916945550,20161229
10782,072020,178608000000,20161229
10783,091090,178446909210,20161229
10784,230360,178422133450,20161229
10785,214180,178299420000,20161229
10786,058430,178200000000,20161229
10787,021320,178048000000,20161229
10788,035620,177566798350,20161229
10789,065660,176883409500,20161229
10790,010820,176537271000,20161229
10791,021820,176500000000,20161229
10792,092070,176493979200,20161229
10793,031330,176491293255,20161229
10794,030210,176418719100,20161229
10795,012700,176277425700,20161229
10796,034300,176200000000,20161229
10797,046140,176001151000,20161229
10798,117580,176000000000,20161229
10799,220630,175194291840,20161229
10800,002360,175035624750,20161229
10801,007660,174978007520,20161229
10802,187420,174961560850,20161229
10803,049070,174580000000,20161229
10804,104480,174519233280,20161229
10805,003460,174076414050,20161229
10806,060240,173999716920,20161229
10807,049120,173829371400,20161229
10808,025560,173467753014,20161229
10809,004720,173453787000,20161229
10810,229640,173336815140,20161229
10811,038880,172236846460,20161229
10812,104200,171999580000,20161229
10813,069640,171693982600,20161229
10814,090350,171000000000,20161229
10815,001390,170760278000,20161229
10816,200780,170516816400,20161229
10817,066790,170147390150,20161229
10818,097520,170066320200,20161229
10819,015710,170045850000,20161229
10820,016880,169700343350,20161229
10821,000490,169656701500,20161229
10822,024950,169238106750,20161229
10823,009440,169159749200,20161229
10824,006220,169063833360,20161229
10825,014910,168853951800,20161229
10826,001045,168612635800,20161229
10827,007980,168535528240,20161229
10828,002460,168085800000,20161229
10829,060570,167919458400,20161229
10830,004980,167819289180,20161229
10831,035900,167661834100,20161229
10832,005710,167587200000,20161229
10833,065680,167391607000,20161229
10834,071200,167359701880,20161229
10835,023910,167100000000,20161229
10836,001540,166942976000,20161229
10837,014100,166650000000,20161229
10838,002140,166345964750,20161229
10839,086890,166302847440,20161229
10840,001360,166201290450,20161229
10841,048430,165888000000,20161229
10842,950130,165637371600,20161229
10843,053450,165527657700,20161229
10844,194480,165227515500,20161229
10845,063170,164945625000,20161229
10846,121600,164894661600,20161229
10847,002150,164722200000,20161229
10848,004650,164660359500,20161229
10849,003650,164572971200,20161229
10850,012200,164304000000,20161229
10851,002310,163903986600,20161229
10852,095500,163026731000,20161229
10853,080000,162500000000,20161229
10854,066700,162278609680,20161229
10855,065510,162167064150,20161229
10856,042040,162166930400,20161229
10857,004960,161646634500,20161229
10858,199800,161232633750,20161229
10859,016710,160894590000,20161229
10860,102120,160803404130,20161229
10861,042520,160683069100,20161229
10862,073560,160631331760,20161229
10863,048410,160578090900,20161229
10864,037460,160566828800,20161229
10865,075180,159744000000,20161229
10866,063570,159732155260,20161229
10867,043580,159661906000,20161229
10868,002170,159600000000,20161229
10869,092130,158975520000,20161229
10870,101490,158869414550,20161229
10871,096630,158595709320,20161229
10872,011690,157351957290,20161229
10873,094480,157255941830,20161229
10874,043290,156932444250,20161229
10875,052420,156911582200,20161229
10876,130660,156806000000,20161229
10877,038390,156328536000,20161229
10878,054800,156251115600,20161229
10879,014790,155650927630,20161229
10880,016600,155588487450,20161229
10881,033500,155155751750,20161229
10882,050110,154948051995,20161229
10883,051780,154395614430,20161229
10884,005800,154350000000,20161229
10885,096640,154326916260,20161229
10886,002300,154152429200,20161229
10887,134380,154147664000,20161229
10888,217730,153507420000,20161229
10889,026890,153375684000,20161229
10890,002880,153279781000,20161229
10891,053300,152621900000,20161229
10892,077970,152549033520,20161229
10893,000040,151999736062,20161229
10894,900040,151614251250,20161229
10895,228340,151400000000,20161229
10896,052790,151264017300,20161229
10897,058400,150969880800,20161229
10898,043610,150738867965,20161229
10899,065150,150707679055,20161229
10900,222110,150657774750,20161229
10901,006370,150420392900,20161229
10902,066910,150207664460,20161229
10903,053980,149969602900,20161229
10904,227840,149708752200,20161229
10905,026040,149524337400,20161229
10906,123860,149383575000,20161229
10907,007720,149184666000,20161229
10908,003480,149125550600,20161229
10909,131030,149083173000,20161229
10910,000700,148959164640,20161229
10911,155660,148800000000,20161229
10912,049950,148620063200,20161229
10913,163560,148467000000,20161229
10914,003160,148192373425,20161229
10915,239610,148093862400,20161229
10916,012170,148085291940,20161229
10917,024090,148005000000,20161229
10918,039440,147037772000,20161229
10919,020760,146951943600,20161229
10920,018700,146416410000,20161229
10921,042420,146138289000,20161229
10922,029960,146000000000,20161229
10923,041650,145791145500,20161229
10924,004910,145280000000,20161229
10925,236200,145145596500,20161229
10926,221840,144931607730,20161229
10927,064800,144505350000,20161229
10928,008290,144262159380,20161229
10929,217270,144212872920,20161229
10930,091120,143861035750,20161229
10931,006490,143315868740,20161229
10932,067370,143072578000,20161229
10933,02826K,143051976000,20161229
10934,061970,142956692880,20161229
10935,092440,142934000000,20161229
10936,001380,142567610050,20161229
10937,039560,142543400220,20161229
10938,078890,142127238000,20161229
10939,224060,142118317200,20161229
10940,192250,142010421630,20161229
10941,041920,141868134400,20161229
10942,085310,141806804040,20161229
10943,035610,141652264460,20161229
10944,051360,141593481260,20161229
10945,017040,141280624900,20161229
10946,079370,141222400000,20161229
10947,032620,141204077350,20161229
10948,065940,141023241450,20161229
10949,023000,140800000000,20161229
10950,011090,140680398145,20161229
10951,015890,140590287500,20161229
10952,214430,140543760000,20161229
10953,048550,140455755040,20161229
10954,248170,139789551600,20161229
10955,058530,139544422500,20161229
10956,060280,139356657220,20161229
10957,053350,138932230320,20161229
10958,090360,138840000000,20161229
10959,027830,138800000000,20161229
10960,003830,138776000000,20161229
10961,104540,138587264950,20161229
10962,111820,138391118220,20161229
10963,143540,138293689100,20161229
10964,009300,138229000000,20161229
10965,045390,138033952680,20161229
10966,071055,137961811050,20161229
10967,009160,137862544500,20161229
10968,097780,137719389860,20161229
10969,016610,137526300360,20161229
10970,001530,137429228900,20161229
10971,027710,137380255205,20161229
10972,053590,136917317235,20161229
10973,101330,136857600000,20161229
10974,038870,136640997750,20161229
10975,041590,136615519160,20161229
10976,003280,136608861900,20161229
10977,126600,136476592000,20161229
10978,044340,136431065940,20161229
10979,004310,136360000000,20161229
10980,039980,136065458340,20161229
10981,057030,136047892980,20161229
10982,100840,136024550400,20161229
10983,204990,135875000000,20161229
10984,072470,135799981790,20161229
10985,004200,135549500000,20161229
10986,034590,135398636300,20161229
10987,035000,135355731530,20161229
10988,094280,135230940000,20161229
10989,005430,135203358500,20161229
10990,012160,135176751675,20161229
10991,072870,135148192150,20161229
10992,152550,135138600000,20161229
10993,017900,134719248975,20161229
10994,204630,134544076875,20161229
10995,015260,134524027640,20161229
10996,036560,134505000000,20161229
