회사명,거래소코드,회계년도,통계청 한국표준산업분류 10차(대분류),[제조]총자본정상영업이익률(IFRS),[제조]자기자본순이익률(IFRS),[제조]총자본순이익률(IFRS),[제조]매출액총이익률(IFRS),[제조]금융비용부담률(IFRS),[제조]경영자본순이익률(IFRS),[제조]총자본정상영업이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]금융비용부담률(IFRS연결),[제조]경영자본순이익률(IFRS연결)
(주)엘지생활건강,051900,2020/12,제조업,18.15,17.52,14.29,60.49,-2.91,25.17,18.37,17.92,12.23,62.23,0.08,13
(주)엘지생활건강,051900,2021/12,제조업,20.26,15.15,12.55,61.84,-0.05,19.47,17.07,15.67,11.4,62.43,0.08,11.96
(주)엘지에너지솔루션,373220,2020/12,제조업,,,,,,,,,,,,
(주)엘지에너지솔루션,373220,2021/12,제조업,-2.58,-1.44,-0.75,28.73,0.37,-1.68,3.23,9.95,3.91,21.84,0.25,5.03
(주)엘지유플러스,032640,2011/12,정보통신업,2.9,2.07,0.83,0,1.04,0.91,2.92,2.17,0.87,0,1.03,0.94
(주)엘지유플러스,032640,2012/12,정보통신업,1.14,-1.65,-0.57,0,1.31,-0.62,1.15,-1.57,-0.54,0,1.3,-0.59
(주)엘지유플러스,032640,2013/12,정보통신업,4.76,7.16,2.43,0,1.32,2.63,4.74,7.2,2.44,0,1.32,2.64
(주)엘지유플러스,032640,2014/12,정보통신업,5,5.95,2.06,0,1.55,2.24,4.85,5.57,1.91,0,1.55,2.07
(주)엘지유플러스,032640,2015/12,정보통신업,5.4,8.48,3.07,0,1.39,3.31,5.28,8.15,2.93,0,1.39,3.13
(주)엘지유플러스,032640,2016/12,정보통신업,6.32,10.73,4.19,0,0.94,4.47,6.24,10.63,4.12,0,0.94,4.35
(주)엘지유플러스,032640,2017/12,정보통신업,7.05,11.24,4.77,0,0.74,5.11,6.91,10.88,4.57,0,0.74,4.84
(주)엘지유플러스,032640,2018/12,정보통신업,5.67,7.83,3.68,0,0.55,3.9,5.65,7.97,3.72,0,0.55,3.89
(주)엘지유플러스,032640,2019/12,정보통신업,4.49,6.35,2.89,0,0.57,3.16,4.31,6.3,2.75,0,0.56,2.88
(주)엘지유플러스,032640,2020/12,정보통신업,4.92,6.22,2.66,0,0.74,2.94,4.88,6.46,2.63,0,0.73,2.75
(주)엘지유플러스,032640,2021/12,정보통신업,5.29,9,3.83,0,0.7,4.14,5.05,9.28,3.74,0,0.71,3.84
(주)엘지헬로비전,037560,2011/12,정보통신업,12.93,18.1,7.44,48.53,4.7,8.12,12.71,18.3,7.16,48.62,4.41,7.78
(주)엘지헬로비전,037560,2012/12,정보통신업,9.01,11.62,5.86,43.45,2.8,7.17,9.6,14.4,6.71,43.7,2.33,7.43
(주)엘지헬로비전,037560,2013/12,정보통신업,5.37,6.82,3.33,38.74,1.51,4.48,6.37,9.58,4.23,38.26,1.39,4.5
(주)엘지헬로비전,037560,2014/12,정보통신업,4.5,3.02,1.38,37.47,1.86,1.86,4.8,2.88,1.21,36.32,2,1.25
(주)엘지헬로비전,037560,2015/12,정보통신업,5.15,6.35,2.93,35.72,1.88,3.39,,,,,,
(주)엘지헬로비전,037560,2016/12,정보통신업,2.24,2.24,1.12,32.83,1.53,1.16,,,,,,
(주)엘지헬로비전,037560,2017/12,정보통신업,3.93,2.96,1.56,35.44,1.33,1.62,,,,,,
(주)엘지헬로비전,037560,2018/12,정보통신업,3.58,3.89,2.09,90.02,0.86,2.19,3.51,3.75,2.05,90.08,0.85,2.1
(주)엘지헬로비전,037560,2019/12,정보통신업,1.63,-9.47,-5.11,91.88,0.95,-5.3,1.57,-9.37,-5.06,91.91,0.95,-5.19
(주)엘지헬로비전,037560,2020/12,정보통신업,2.15,-39.43,-19.17,91.53,0.87,-19.84,2.09,-39.53,-19.17,91.55,0.87,-19.78
(주)엘지헬로비전,037560,2021/12,정보통신업,3.01,4.24,1.85,89.95,0.62,1.91,2.99,4.13,1.81,89.96,0.63,1.85
(주)엘지화학,051910,2011/12,제조업,20.77,24.59,16.6,18.26,-0.48,20.32,20.28,24.78,15.52,18,0.17,17.71
(주)엘지화학,051910,2012/12,제조업,12.25,14.92,10.21,14.48,-0.32,12.38,11.99,14.81,9.45,14.22,0.18,10.88
(주)엘지화학,051910,2013/12,제조업,10.47,11.04,7.78,14.63,-0.24,9.05,10.24,11.39,7.47,14.3,0.13,8.3
(주)엘지화학,051910,2014/12,제조업,7.24,7.28,5.27,13.31,-0.3,5.98,7.37,7.31,4.8,13.3,0.15,5.19
(주)엘지화학,051910,2015/12,제조업,10.09,10.03,7.49,18.6,-0.59,8.43,9.94,9.18,6.26,18.14,0.1,6.67
(주)엘지화학,051910,2016/12,제조업,10.99,10.64,8.36,20.55,-0.5,9.61,10.2,9.51,6.56,19.67,0.18,6.91
(주)엘지화학,051910,2017/12,제조업,12.09,11.08,8.47,21.6,-0.34,10.24,12.86,12.92,8.88,21.65,0.27,9.54
(주)엘지화학,051910,2018/12,제조업,8.71,9.86,7.05,19.52,-0.44,8.99,8.32,8.86,5.63,18.97,0.31,6.29
