회사명,거래소코드,회계년도,통계청 한국표준산업분류 코드 10차(대분류),통계청 한국표준산업분류 10차(대분류)
덕양산업(주),024900,2013/12,30,제조업
덕양산업(주),024900,2014/12,30,제조업
덕양산업(주),024900,2015/12,30,제조업
덕양산업(주),024900,2016/12,30,제조업
덕양산업(주),024900,2017/12,30,제조업
덕양산업(주),024900,2018/12,30,제조업
덕양산업(주),024900,2019/12,30,제조업
덕양산업(주),024900,2020/12,30,제조업
덕양산업(주),024900,2021/12,30,제조업
동국제강(주),001230,2011/12,24,제조업
동국제강(주),001230,2012/12,24,제조업
동국제강(주),001230,2013/12,24,제조업
동국제강(주),001230,2014/12,24,제조업
동국제강(주),001230,2015/12,24,제조업
동국제강(주),001230,2016/12,24,제조업
동국제강(주),001230,2017/12,24,제조업
동국제강(주),001230,2018/12,24,제조업
동국제강(주),001230,2019/12,24,제조업
동국제강(주),001230,2020/12,24,제조업
동국제강(주),001230,2021/12,24,제조업
동부건설(주),005960,2011/12,41,건설업
동부건설(주),005960,2012/12,41,건설업
동부건설(주),005960,2013/12,41,건설업
동부건설(주),005960,2014/12,41,건설업
동부건설(주),005960,2015/12,41,건설업
동부건설(주),005960,2016/12,41,건설업
동부건설(주),005960,2017/12,41,건설업
동부건설(주),005960,2018/12,41,건설업
동부건설(주),005960,2019/12,41,건설업
동부건설(주),005960,2020/12,41,건설업
동부건설(주),005960,2021/12,41,건설업
동성제약(주),002210,2011/12,21,제조업
동성제약(주),002210,2012/12,21,제조업
동성제약(주),002210,2013/12,21,제조업
동성제약(주),002210,2014/12,21,제조업
동성제약(주),002210,2015/12,21,제조업
동성제약(주),002210,2016/12,21,제조업
동성제약(주),002210,2017/12,21,제조업
동성제약(주),002210,2018/12,21,제조업
동성제약(주),002210,2019/12,21,제조업
동성제약(주),002210,2020/12,21,제조업
동성제약(주),002210,2021/12,21,제조업
동아쏘시오홀딩스(주),000640,2011/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2012/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2013/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2014/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2015/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2016/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2017/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2018/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2019/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2020/12,71,"전문, 과학 및 기술 서비스업"
동아쏘시오홀딩스(주),000640,2021/12,71,"전문, 과학 및 기술 서비스업"
동아에스티(주),170900,2013/12,21,제조업
동아에스티(주),170900,2014/12,21,제조업
동아에스티(주),170900,2015/12,21,제조업
동아에스티(주),170900,2016/12,21,제조업
동아에스티(주),170900,2017/12,21,제조업
동아에스티(주),170900,2018/12,21,제조업
동아에스티(주),170900,2019/12,21,제조업
동아에스티(주),170900,2020/12,21,제조업
동아에스티(주),170900,2021/12,21,제조업
동아타이어공업(주),282690,2017/12,22,제조업
동아타이어공업(주),282690,2018/12,22,제조업
동아타이어공업(주),282690,2019/12,22,제조업
동아타이어공업(주),282690,2020/12,22,제조업
동아타이어공업(주),282690,2021/12,22,제조업
동양철관(주),008970,2011/12,24,제조업
동양철관(주),008970,2012/12,24,제조업
동양철관(주),008970,2013/12,24,제조업
동양철관(주),008970,2014/12,24,제조업
동양철관(주),008970,2015/12,24,제조업
동양철관(주),008970,2016/12,24,제조업
동양철관(주),008970,2017/12,24,제조업
동양철관(주),008970,2018/12,24,제조업
동양철관(주),008970,2019/12,24,제조업
동양철관(주),008970,2020/12,24,제조업
동양철관(주),008970,2021/12,24,제조업
동양피스톤(주),092780,2011/12,30,제조업
동양피스톤(주),092780,2012/12,30,제조업
동양피스톤(주),092780,2013/12,30,제조업
동양피스톤(주),092780,2014/12,30,제조업
동양피스톤(주),092780,2015/12,30,제조업
동양피스톤(주),092780,2016/12,30,제조업
동양피스톤(주),092780,2017/12,30,제조업
동양피스톤(주),092780,2018/12,30,제조업
동양피스톤(주),092780,2019/12,30,제조업
동양피스톤(주),092780,2020/12,30,제조업
동양피스톤(주),092780,2021/12,30,제조업
동원산업(주),006040,2011/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2012/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2013/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2014/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2015/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2016/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2017/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2018/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2019/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2020/12,03,"농업, 임업 및 어업"
동원산업(주),006040,2021/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2011/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2012/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2013/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2014/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2015/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2016/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2017/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2018/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2019/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2020/12,03,"농업, 임업 및 어업"
동원수산(주),030720,2021/12,03,"농업, 임업 및 어업"
동원시스템즈(주),014820,2011/12,22,제조업
동원시스템즈(주),014820,2012/12,22,제조업
동원시스템즈(주),014820,2013/12,22,제조업
동원시스템즈(주),014820,2014/12,22,제조업
동원시스템즈(주),014820,2015/12,22,제조업
동원시스템즈(주),014820,2016/12,22,제조업
동원시스템즈(주),014820,2017/12,22,제조업
동원시스템즈(주),014820,2018/12,22,제조업
동원시스템즈(주),014820,2019/12,22,제조업
동원시스템즈(주),014820,2020/12,22,제조업
동원시스템즈(주),014820,2021/12,22,제조업
동일고무벨트(주),163560,2012/12,22,제조업
동일고무벨트(주),163560,2013/12,22,제조업
동일고무벨트(주),163560,2014/12,22,제조업
동일고무벨트(주),163560,2015/12,22,제조업
동일고무벨트(주),163560,2016/12,22,제조업
동일고무벨트(주),163560,2017/12,22,제조업
동일고무벨트(주),163560,2018/12,22,제조업
동일고무벨트(주),163560,2019/12,22,제조업
동일고무벨트(주),163560,2020/12,22,제조업
동일고무벨트(주),163560,2021/12,22,제조업
동일산업(주),004890,2011/12,24,제조업
동일산업(주),004890,2012/12,24,제조업
동일산업(주),004890,2013/12,24,제조업
동일산업(주),004890,2014/12,24,제조업
동일산업(주),004890,2015/12,24,제조업
동일산업(주),004890,2016/12,24,제조업
동일산업(주),004890,2017/12,24,제조업
동일산업(주),004890,2018/12,24,제조업
동일산업(주),004890,2019/12,24,제조업
동일산업(주),004890,2020/12,24,제조업
동일산업(주),004890,2021/12,24,제조업
동일제강(주),002690,2011/12,24,제조업
동일제강(주),002690,2012/12,24,제조업
동일제강(주),002690,2013/12,24,제조업
동일제강(주),002690,2014/12,24,제조업
동일제강(주),002690,2015/12,24,제조업
동일제강(주),002690,2016/12,24,제조업
동일제강(주),002690,2017/12,24,제조업
동일제강(주),002690,2018/12,24,제조업
동일제강(주),002690,2019/12,24,제조업
동일제강(주),002690,2020/12,24,제조업
동일제강(주),002690,2021/12,24,제조업
동화약품(주),000020,2011/12,21,제조업
동화약품(주),000020,2012/12,21,제조업
동화약품(주),000020,2013/12,21,제조업
동화약품(주),000020,2014/12,21,제조업
동화약품(주),000020,2015/12,21,제조업
동화약품(주),000020,2016/12,21,제조업
동화약품(주),000020,2017/12,21,제조업
동화약품(주),000020,2018/12,21,제조업
동화약품(주),000020,2019/12,21,제조업
동화약품(주),000020,2020/12,21,제조업
동화약품(주),000020,2021/12,21,제조업
두산건설(주),011160,2011/12,41,건설업
두산건설(주),011160,2012/12,41,건설업
두산건설(주),011160,2013/12,41,건설업
두산건설(주),011160,2014/12,41,건설업
두산건설(주),011160,2015/12,41,건설업
두산건설(주),011160,2016/12,41,건설업
두산건설(주),011160,2017/12,41,건설업
두산건설(주),011160,2018/12,41,건설업
두산건설(주),011160,2019/12,41,건설업
두산밥캣(주),241560,2014/12,29,제조업
두산밥캣(주),241560,2015/12,29,제조업
두산밥캣(주),241560,2016/12,29,제조업
두산밥캣(주),241560,2017/12,29,제조업
두산밥캣(주),241560,2018/12,29,제조업
두산밥캣(주),241560,2019/12,29,제조업
두산밥캣(주),241560,2020/12,29,제조업
두산밥캣(주),241560,2021/12,29,제조업
두산에너빌리티(주),034020,2011/12,29,제조업
두산에너빌리티(주),034020,2012/12,29,제조업
두산에너빌리티(주),034020,2013/12,29,제조업
두산에너빌리티(주),034020,2014/12,29,제조업
두산에너빌리티(주),034020,2015/12,29,제조업
두산에너빌리티(주),034020,2016/12,29,제조업
두산에너빌리티(주),034020,2017/12,29,제조업
두산에너빌리티(주),034020,2018/12,29,제조업
두산에너빌리티(주),034020,2019/12,29,제조업
두산에너빌리티(주),034020,2020/12,29,제조업
두산에너빌리티(주),034020,2021/12,29,제조업
두산퓨얼셀(주),336260,2019/12,28,제조업
두산퓨얼셀(주),336260,2020/12,28,제조업
두산퓨얼셀(주),336260,2021/12,28,제조업
디씨엠(주),024090,2011/12,24,제조업
디씨엠(주),024090,2012/12,24,제조업
디씨엠(주),024090,2013/12,24,제조업
디씨엠(주),024090,2014/12,24,제조업
디씨엠(주),024090,2015/12,24,제조업
디씨엠(주),024090,2016/12,24,제조업
디씨엠(주),024090,2017/12,24,제조업
디씨엠(주),024090,2018/12,24,제조업
디씨엠(주),024090,2019/12,24,제조업
디씨엠(주),024090,2020/12,24,제조업
디씨엠(주),024090,2021/12,24,제조업
디아이동일(주),001530,2011/12,46,도매 및 소매업
디아이동일(주),001530,2012/12,46,도매 및 소매업
디아이동일(주),001530,2013/12,46,도매 및 소매업
디아이동일(주),001530,2014/12,46,도매 및 소매업
디아이동일(주),001530,2015/12,46,도매 및 소매업
디아이동일(주),001530,2016/12,46,도매 및 소매업
디아이동일(주),001530,2017/12,46,도매 및 소매업
디아이동일(주),001530,2018/12,46,도매 및 소매업
디아이동일(주),001530,2019/12,46,도매 및 소매업
디아이동일(주),001530,2020/12,46,도매 및 소매업
디아이동일(주),001530,2021/12,46,도매 및 소매업
디에스알(주),155660,2011/12,24,제조업
디에스알(주),155660,2012/12,24,제조업
디에스알(주),155660,2013/12,24,제조업
디에스알(주),155660,2014/12,24,제조업
디에스알(주),155660,2015/12,24,제조업
디에스알(주),155660,2016/12,24,제조업
디에스알(주),155660,2017/12,24,제조업
디에스알(주),155660,2018/12,24,제조업
디에스알(주),155660,2019/12,24,제조업
디에스알(주),155660,2020/12,24,제조업
디에스알(주),155660,2021/12,24,제조업
디에스알제강(주),069730,2011/12,24,제조업
디에스알제강(주),069730,2012/12,24,제조업
디에스알제강(주),069730,2013/12,24,제조업
디에스알제강(주),069730,2014/12,24,제조업
디에스알제강(주),069730,2015/12,24,제조업
디에스알제강(주),069730,2016/12,24,제조업
디에스알제강(주),069730,2017/12,24,제조업
디에스알제강(주),069730,2018/12,24,제조업
디에스알제강(주),069730,2019/12,24,제조업
디에스알제강(주),069730,2020/12,24,제조업
디에스알제강(주),069730,2021/12,24,제조업
디엘(주),000210,2011/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2012/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2013/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2014/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2015/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2016/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2017/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2018/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2019/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2020/12,71,"전문, 과학 및 기술 서비스업"
디엘(주),000210,2021/12,71,"전문, 과학 및 기술 서비스업"
디엘건설(주),001880,2011/12,41,건설업
디엘건설(주),001880,2012/12,41,건설업
디엘건설(주),001880,2013/12,41,건설업
디엘건설(주),001880,2014/12,41,건설업
디엘건설(주),001880,2015/12,41,건설업
디엘건설(주),001880,2016/12,41,건설업
디엘건설(주),001880,2017/12,41,건설업
디엘건설(주),001880,2018/12,41,건설업
디엘건설(주),001880,2019/12,41,건설업
디엘건설(주),001880,2020/12,41,건설업
디엘건설(주),001880,2021/12,41,건설업
디엘이앤씨(주),375500,2021/12,41,건설업
디와이(주),013570,2011/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2012/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2013/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2014/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2015/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2016/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2017/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2018/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2019/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2020/12,71,"전문, 과학 및 기술 서비스업"
디와이(주),013570,2021/12,71,"전문, 과학 및 기술 서비스업"
디와이파워(주),210540,2014/12,29,제조업
디와이파워(주),210540,2015/12,29,제조업
디와이파워(주),210540,2016/12,29,제조업
디와이파워(주),210540,2017/12,29,제조업
디와이파워(주),210540,2018/12,29,제조업
디와이파워(주),210540,2019/12,29,제조업
디와이파워(주),210540,2020/12,29,제조업
디와이파워(주),210540,2021/12,29,제조업
롯데관광개발(주),032350,2011/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2012/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2013/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2014/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2015/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2016/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2017/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2018/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2019/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2020/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데관광개발(주),032350,2021/12,75,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2011/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2012/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2013/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2014/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2015/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2016/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2017/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2018/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2019/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2020/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데렌탈(주),089860,2021/12,76,"사업시설 관리, 사업 지원 및 임대 서비스업"
롯데쇼핑(주),023530,2011/12,47,도매 및 소매업
롯데쇼핑(주),023530,2012/12,47,도매 및 소매업
롯데쇼핑(주),023530,2013/12,47,도매 및 소매업
롯데쇼핑(주),023530,2014/12,47,도매 및 소매업
롯데쇼핑(주),023530,2015/12,47,도매 및 소매업
롯데쇼핑(주),023530,2016/12,47,도매 및 소매업
롯데쇼핑(주),023530,2017/12,47,도매 및 소매업
롯데쇼핑(주),023530,2018/12,47,도매 및 소매업
롯데쇼핑(주),023530,2019/12,47,도매 및 소매업
롯데쇼핑(주),023530,2020/12,47,도매 및 소매업
롯데쇼핑(주),023530,2021/12,47,도매 및 소매업
롯데정밀화학(주),004000,2011/12,20,제조업
롯데정밀화학(주),004000,2012/12,20,제조업
롯데정밀화학(주),004000,2013/12,20,제조업
롯데정밀화학(주),004000,2014/12,20,제조업
롯데정밀화학(주),004000,2015/12,20,제조업
롯데정밀화학(주),004000,2016/12,20,제조업
롯데정밀화학(주),004000,2017/12,20,제조업
롯데정밀화학(주),004000,2018/12,20,제조업
롯데정밀화학(주),004000,2019/12,20,제조업
롯데정밀화학(주),004000,2020/12,20,제조업
롯데정밀화학(주),004000,2021/12,20,제조업
롯데정보통신(주),286940,2017/12,62,정보통신업
롯데정보통신(주),286940,2018/12,62,정보통신업
롯데정보통신(주),286940,2019/12,62,정보통신업
롯데정보통신(주),286940,2020/12,62,정보통신업
롯데정보통신(주),286940,2021/12,62,정보통신업
롯데제과(주),280360,2017/12,10,제조업
롯데제과(주),280360,2018/12,10,제조업
롯데제과(주),280360,2019/12,10,제조업
롯데제과(주),280360,2020/12,10,제조업
롯데제과(주),280360,2021/12,10,제조업
롯데지주(주),004990,2011/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2012/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2013/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2014/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2015/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2016/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2017/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2018/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2019/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2020/12,71,"전문, 과학 및 기술 서비스업"
롯데지주(주),004990,2021/12,71,"전문, 과학 및 기술 서비스업"
롯데칠성음료(주),005300,2011/12,11,제조업
롯데칠성음료(주),005300,2012/12,11,제조업
롯데칠성음료(주),005300,2013/12,11,제조업
롯데칠성음료(주),005300,2014/12,11,제조업
롯데칠성음료(주),005300,2015/12,11,제조업
롯데칠성음료(주),005300,2016/12,11,제조업
롯데칠성음료(주),005300,2017/12,11,제조업
롯데칠성음료(주),005300,2018/12,11,제조업
롯데칠성음료(주),005300,2019/12,11,제조업
롯데칠성음료(주),005300,2020/12,11,제조업
롯데칠성음료(주),005300,2021/12,11,제조업
롯데케미칼(주),011170,2011/12,20,제조업
롯데케미칼(주),011170,2012/12,20,제조업
롯데케미칼(주),011170,2013/12,20,제조업
롯데케미칼(주),011170,2014/12,20,제조업
롯데케미칼(주),011170,2015/12,20,제조업
롯데케미칼(주),011170,2016/12,20,제조업
롯데케미칼(주),011170,2017/12,20,제조업
롯데케미칼(주),011170,2018/12,20,제조업
롯데케미칼(주),011170,2019/12,20,제조업
롯데케미칼(주),011170,2020/12,20,제조업
롯데케미칼(주),011170,2021/12,20,제조업
롯데하이마트(주),071840,2011/12,47,도매 및 소매업
롯데하이마트(주),071840,2012/12,47,도매 및 소매업
롯데하이마트(주),071840,2013/12,47,도매 및 소매업
롯데하이마트(주),071840,2014/12,47,도매 및 소매업
롯데하이마트(주),071840,2015/12,47,도매 및 소매업
롯데하이마트(주),071840,2016/12,47,도매 및 소매업
롯데하이마트(주),071840,2017/12,47,도매 및 소매업
롯데하이마트(주),071840,2018/12,47,도매 및 소매업
롯데하이마트(주),071840,2019/12,47,도매 및 소매업
롯데하이마트(주),071840,2020/12,47,도매 및 소매업
롯데하이마트(주),071840,2021/12,47,도매 및 소매업
명문제약(주),017180,2011/12,21,제조업
명문제약(주),017180,2012/12,21,제조업
명문제약(주),017180,2013/12,21,제조업
명문제약(주),017180,2014/12,21,제조업
명문제약(주),017180,2015/12,21,제조업
명문제약(주),017180,2016/12,21,제조업
명문제약(주),017180,2017/12,21,제조업
명문제약(주),017180,2018/12,21,제조업
명문제약(주),017180,2019/12,21,제조업
명문제약(주),017180,2020/12,21,제조업
명문제약(주),017180,2021/12,21,제조업
명신산업(주),009900,2011/12,30,제조업
명신산업(주),009900,2012/12,30,제조업
명신산업(주),009900,2013/12,30,제조업
명신산업(주),009900,2014/12,30,제조업
명신산업(주),009900,2015/12,30,제조업
명신산업(주),009900,2016/12,30,제조업
명신산업(주),009900,2017/12,30,제조업
명신산업(주),009900,2018/12,30,제조업
명신산업(주),009900,2019/12,30,제조업
명신산업(주),009900,2020/12,30,제조업
명신산업(주),009900,2021/12,30,제조업
무림페이퍼(주),009200,2011/12,17,제조업
무림페이퍼(주),009200,2012/12,17,제조업
무림페이퍼(주),009200,2013/12,17,제조업
무림페이퍼(주),009200,2014/12,17,제조업
무림페이퍼(주),009200,2015/12,17,제조업
무림페이퍼(주),009200,2016/12,17,제조업
무림페이퍼(주),009200,2017/12,17,제조업
무림페이퍼(주),009200,2018/12,17,제조업
무림페이퍼(주),009200,2019/12,17,제조업
무림페이퍼(주),009200,2020/12,17,제조업
무림페이퍼(주),009200,2021/12,17,제조업
무림피앤피(주),009580,2011/12,17,제조업
무림피앤피(주),009580,2012/12,17,제조업
무림피앤피(주),009580,2013/12,17,제조업
무림피앤피(주),009580,2014/12,17,제조업
무림피앤피(주),009580,2015/12,17,제조업
무림피앤피(주),009580,2016/12,17,제조업
무림피앤피(주),009580,2017/12,17,제조업
무림피앤피(주),009580,2018/12,17,제조업
무림피앤피(주),009580,2019/12,17,제조업
무림피앤피(주),009580,2020/12,17,제조업
무림피앤피(주),009580,2021/12,17,제조업
문배철강(주),008420,2011/12,24,제조업
문배철강(주),008420,2012/12,24,제조업
문배철강(주),008420,2013/12,24,제조업
문배철강(주),008420,2014/12,24,제조업
문배철강(주),008420,2015/12,24,제조업
문배철강(주),008420,2016/12,24,제조업
문배철강(주),008420,2017/12,24,제조업
문배철강(주),008420,2018/12,24,제조업
문배철강(주),008420,2019/12,24,제조업
문배철강(주),008420,2020/12,24,제조업
문배철강(주),008420,2021/12,24,제조업
미래산업(주),025560,2011/12,27,제조업
미래산업(주),025560,2012/12,27,제조업
미래산업(주),025560,2013/12,27,제조업
미래산업(주),025560,2014/12,27,제조업
미래산업(주),025560,2015/12,27,제조업
미래산업(주),025560,2016/12,27,제조업
미래산업(주),025560,2017/12,27,제조업
미래산업(주),025560,2018/12,27,제조업
미래산업(주),025560,2019/12,27,제조업
미래산업(주),025560,2020/12,27,제조업
미래산업(주),025560,2021/12,27,제조업
미원상사(주),002840,2011/12,20,제조업
미원상사(주),002840,2012/12,20,제조업
미원상사(주),002840,2013/12,20,제조업
미원상사(주),002840,2014/12,20,제조업
미원상사(주),002840,2015/12,20,제조업
미원상사(주),002840,2016/12,20,제조업
미원상사(주),002840,2017/12,20,제조업
미원상사(주),002840,2018/12,20,제조업
미원상사(주),002840,2019/12,20,제조업
미원상사(주),002840,2020/12,20,제조업
미원상사(주),002840,2021/12,20,제조업
미원스페셜티케미칼(주),268280,2017/12,20,제조업
미원스페셜티케미칼(주),268280,2018/12,20,제조업
미원스페셜티케미칼(주),268280,2019/12,20,제조업
미원스페셜티케미칼(주),268280,2020/12,20,제조업
미원스페셜티케미칼(주),268280,2021/12,20,제조업
미원홀딩스(주),107590,2011/12,64,금융 및 보험업
미원홀딩스(주),107590,2012/12,64,금융 및 보험업
미원홀딩스(주),107590,2013/12,64,금융 및 보험업
미원홀딩스(주),107590,2014/12,64,금융 및 보험업
미원홀딩스(주),107590,2015/12,64,금융 및 보험업
미원홀딩스(주),107590,2016/12,64,금융 및 보험업
미원홀딩스(주),107590,2017/12,64,금융 및 보험업
미원홀딩스(주),107590,2018/12,64,금융 및 보험업
미원홀딩스(주),107590,2019/12,64,금융 및 보험업
미원홀딩스(주),107590,2020/12,64,금융 및 보험업
미원홀딩스(주),107590,2021/12,64,금융 및 보험업
미원화학(주),134380,2011/12,20,제조업
미원화학(주),134380,2012/12,20,제조업
미원화학(주),134380,2013/12,20,제조업
미원화학(주),134380,2014/12,20,제조업
미원화학(주),134380,2015/12,20,제조업
미원화학(주),134380,2016/12,20,제조업
미원화학(주),134380,2017/12,20,제조업
미원화학(주),134380,2018/12,20,제조업
미원화학(주),134380,2019/12,20,제조업
미원화학(주),134380,2020/12,20,제조업
미원화학(주),134380,2021/12,20,제조업
미창석유공업(주),003650,2011/12,19,제조업
미창석유공업(주),003650,2012/12,19,제조업
미창석유공업(주),003650,2013/12,19,제조업
미창석유공업(주),003650,2014/12,19,제조업
미창석유공업(주),003650,2015/12,19,제조업
미창석유공업(주),003650,2016/12,19,제조업
미창석유공업(주),003650,2017/12,19,제조업
미창석유공업(주),003650,2018/12,19,제조업
미창석유공업(주),003650,2019/12,19,제조업
미창석유공업(주),003650,2020/12,19,제조업
미창석유공업(주),003650,2021/12,19,제조업
백광산업(주),001340,2011/12,20,제조업
백광산업(주),001340,2012/12,20,제조업
백광산업(주),001340,2013/12,20,제조업
백광산업(주),001340,2014/12,20,제조업
백광산업(주),001340,2015/12,20,제조업
백광산업(주),001340,2016/12,20,제조업
백광산업(주),001340,2017/12,20,제조업
백광산업(주),001340,2018/12,20,제조업
백광산업(주),001340,2019/12,20,제조업
백광산업(주),001340,2020/12,20,제조업
백광산업(주),001340,2021/12,20,제조업
범양건영(주),002410,2011/12,41,건설업
범양건영(주),002410,2012/12,41,건설업
범양건영(주),002410,2013/12,41,건설업
범양건영(주),002410,2014/12,41,건설업
범양건영(주),002410,2015/12,41,건설업
범양건영(주),002410,2016/12,41,건설업
범양건영(주),002410,2017/12,41,건설업
범양건영(주),002410,2018/12,41,건설업
범양건영(주),002410,2019/12,41,건설업
범양건영(주),002410,2020/12,41,건설업
범양건영(주),002410,2021/12,41,건설업
벽산건설(주),002530,2011/12,41,건설업
벽산건설(주),002530,2012/12,41,건설업
보해양조(주),000890,2011/12,11,제조업
보해양조(주),000890,2012/12,11,제조업
보해양조(주),000890,2013/12,11,제조업
보해양조(주),000890,2014/12,11,제조업
보해양조(주),000890,2015/12,11,제조업
보해양조(주),000890,2016/12,11,제조업
보해양조(주),000890,2017/12,11,제조업
보해양조(주),000890,2018/12,11,제조업
보해양조(주),000890,2019/12,11,제조업
보해양조(주),000890,2020/12,11,제조업
보해양조(주),000890,2021/12,11,제조업
부광약품(주),003000,2011/03,21,제조업
부광약품(주),003000,2012/12,21,제조업
부광약품(주),003000,2013/12,21,제조업
부광약품(주),003000,2014/12,21,제조업
부광약품(주),003000,2015/12,21,제조업
부광약품(주),003000,2016/12,21,제조업
부광약품(주),003000,2017/12,21,제조업
부광약품(주),003000,2018/12,21,제조업
부광약품(주),003000,2019/12,21,제조업
부광약품(주),003000,2020/12,21,제조업
부광약품(주),003000,2021/12,21,제조업
부국철강(주),026940,2011/12,24,제조업
부국철강(주),026940,2012/12,24,제조업
부국철강(주),026940,2013/12,24,제조업
부국철강(주),026940,2014/12,24,제조업
부국철강(주),026940,2015/12,24,제조업
부국철강(주),026940,2016/12,24,제조업
부국철강(주),026940,2017/12,24,제조업
부국철강(주),026940,2018/12,24,제조업
부국철강(주),026940,2019/12,24,제조업
