회사명,거래소코드,회계년도,상장일
에스케이네트웍스(주),001740,2021/12,1977/06/30
에스케이디스커버리(주),006120,2011/12,1976/06/29
에스케이디스커버리(주),006120,2012/12,1976/06/29
에스케이디스커버리(주),006120,2013/12,1976/06/29
에스케이디스커버리(주),006120,2014/12,1976/06/29
에스케이디스커버리(주),006120,2015/12,1976/06/29
에스케이디스커버리(주),006120,2016/12,1976/06/29
에스케이디스커버리(주),006120,2017/12,1976/06/29
에스케이디스커버리(주),006120,2018/12,1976/06/29
에스케이디스커버리(주),006120,2019/12,1976/06/29
에스케이디스커버리(주),006120,2020/12,1976/06/29
에스케이디스커버리(주),006120,2021/12,1976/06/29
에스케이디앤디(주),210980,2011/12,2015/06/23
에스케이디앤디(주),210980,2012/12,2015/06/23
에스케이디앤디(주),210980,2013/12,2015/06/23
에스케이디앤디(주),210980,2014/12,2015/06/23
에스케이디앤디(주),210980,2015/12,2015/06/23
에스케이디앤디(주),210980,2016/12,2015/06/23
에스케이디앤디(주),210980,2017/12,2015/06/23
에스케이디앤디(주),210980,2018/12,2015/06/23
에스케이디앤디(주),210980,2019/12,2015/06/23
에스케이디앤디(주),210980,2020/12,2015/06/23
에스케이디앤디(주),210980,2021/12,2015/06/23
에스케이렌터카(주),068400,2011/12,2012/07/27
에스케이렌터카(주),068400,2012/12,2012/07/27
에스케이렌터카(주),068400,2013/12,2012/07/27
에스케이렌터카(주),068400,2014/12,2012/07/27
에스케이렌터카(주),068400,2015/12,2012/07/27
에스케이렌터카(주),068400,2016/12,2012/07/27
에스케이렌터카(주),068400,2017/12,2012/07/27
에스케이렌터카(주),068400,2018/12,2012/07/27
에스케이렌터카(주),068400,2019/12,2012/07/27
에스케이렌터카(주),068400,2020/12,2012/07/27
에스케이렌터카(주),068400,2021/12,2012/07/27
에스케이바이오사이언스(주),302440,2018/12,2021/03/18
에스케이바이오사이언스(주),302440,2019/12,2021/03/18
에스케이바이오사이언스(주),302440,2020/12,2021/03/18
에스케이바이오사이언스(주),302440,2021/12,2021/03/18
에스케이바이오팜(주),326030,2011/12,2020/07/02
에스케이바이오팜(주),326030,2012/12,2020/07/02
에스케이바이오팜(주),326030,2013/12,2020/07/02
에스케이바이오팜(주),326030,2014/12,2020/07/02
에스케이바이오팜(주),326030,2015/12,2020/07/02
에스케이바이오팜(주),326030,2016/12,2020/07/02
에스케이바이오팜(주),326030,2017/12,2020/07/02
에스케이바이오팜(주),326030,2018/12,2020/07/02
에스케이바이오팜(주),326030,2019/12,2020/07/02
에스케이바이오팜(주),326030,2020/12,2020/07/02
에스케이바이오팜(주),326030,2021/12,2020/07/02
에스케이스퀘어(주),402340,2021/12,2021/11/29
에스케이씨(주),011790,2011/12,1997/07/18
에스케이씨(주),011790,2012/12,1997/07/18
에스케이씨(주),011790,2013/12,1997/07/18
에스케이씨(주),011790,2014/12,1997/07/18
에스케이씨(주),011790,2015/12,1997/07/18
에스케이씨(주),011790,2016/12,1997/07/18
에스케이씨(주),011790,2017/12,1997/07/18
에스케이씨(주),011790,2018/12,1997/07/18
에스케이씨(주),011790,2019/12,1997/07/18
에스케이씨(주),011790,2020/12,1997/07/18
에스케이씨(주),011790,2021/12,1997/07/18
에스케이아이이테크놀로지(주),361610,2019/12,2021/05/11
에스케이아이이테크놀로지(주),361610,2020/12,2021/05/11
에스케이아이이테크놀로지(주),361610,2021/12,2021/05/11
에스케이케미칼(주),285130,2017/12,2018/01/05
에스케이케미칼(주),285130,2018/12,2018/01/05
에스케이케미칼(주),285130,2019/12,2018/01/05
에스케이케미칼(주),285130,2020/12,2018/01/05
에스케이케미칼(주),285130,2021/12,2018/01/05
에스케이텔레콤(주),017670,2011/12,1989/11/07
에스케이텔레콤(주),017670,2012/12,1989/11/07
에스케이텔레콤(주),017670,2013/12,1989/11/07
에스케이텔레콤(주),017670,2014/12,1989/11/07
에스케이텔레콤(주),017670,2015/12,1989/11/07
에스케이텔레콤(주),017670,2016/12,1989/11/07
에스케이텔레콤(주),017670,2017/12,1989/11/07
에스케이텔레콤(주),017670,2018/12,1989/11/07
에스케이텔레콤(주),017670,2019/12,1989/11/07
에스케이텔레콤(주),017670,2020/12,1989/11/07
에스케이텔레콤(주),017670,2021/12,1989/11/07
에스케이하이닉스(주),000660,2011/12,1996/12/26
에스케이하이닉스(주),000660,2012/12,1996/12/26
에스케이하이닉스(주),000660,2013/12,1996/12/26
에스케이하이닉스(주),000660,2014/12,1996/12/26
에스케이하이닉스(주),000660,2015/12,1996/12/26
에스케이하이닉스(주),000660,2016/12,1996/12/26
에스케이하이닉스(주),000660,2017/12,1996/12/26
에스케이하이닉스(주),000660,2018/12,1996/12/26
에스케이하이닉스(주),000660,2019/12,1996/12/26
에스케이하이닉스(주),000660,2020/12,1996/12/26
에스케이하이닉스(주),000660,2021/12,1996/12/26
에쓰-오일(주),010950,2011/12,1987/05/27
에쓰-오일(주),010950,2012/12,1987/05/27
에쓰-오일(주),010950,2013/12,1987/05/27
에쓰-오일(주),010950,2014/12,1987/05/27
에쓰-오일(주),010950,2015/12,1987/05/27
에쓰-오일(주),010950,2016/12,1987/05/27
에쓰-오일(주),010950,2017/12,1987/05/27
에쓰-오일(주),010950,2018/12,1987/05/27
에쓰-오일(주),010950,2019/12,1987/05/27
에쓰-오일(주),010950,2020/12,1987/05/27
에쓰-오일(주),010950,2021/12,1987/05/27
에쓰씨엔지니어링(주),023960,2011/12,1997/06/23
에쓰씨엔지니어링(주),023960,2012/12,1997/06/23
에쓰씨엔지니어링(주),023960,2013/12,1997/06/23
에쓰씨엔지니어링(주),023960,2014/12,1997/06/23
에쓰씨엔지니어링(주),023960,2015/12,1997/06/23
에쓰씨엔지니어링(주),023960,2016/12,1997/06/23
에쓰씨엔지니어링(주),023960,2017/12,1997/06/23
에쓰씨엔지니어링(주),023960,2018/12,1997/06/23
에쓰씨엔지니어링(주),023960,2019/12,1997/06/23
에쓰씨엔지니어링(주),023960,2020/12,1997/06/23
에쓰씨엔지니어링(주),023960,2021/12,1997/06/23
에어부산(주),298690,2011/12,2018/12/27
에어부산(주),298690,2012/12,2018/12/27
에어부산(주),298690,2013/12,2018/12/27
에어부산(주),298690,2014/12,2018/12/27
에어부산(주),298690,2015/12,2018/12/27
에어부산(주),298690,2016/12,2018/12/27
에어부산(주),298690,2017/12,2018/12/27
에어부산(주),298690,2018/12,2018/12/27
에어부산(주),298690,2019/12,2018/12/27
에어부산(주),298690,2020/12,2018/12/27
에어부산(주),298690,2021/12,2018/12/27
에이치디씨(주),012630,2011/12,1996/10/16
에이치디씨(주),012630,2012/12,1996/10/16
에이치디씨(주),012630,2013/12,1996/10/16
에이치디씨(주),012630,2014/12,1996/10/16
에이치디씨(주),012630,2015/12,1996/10/16
에이치디씨(주),012630,2016/12,1996/10/16
에이치디씨(주),012630,2017/12,1996/10/16
에이치디씨(주),012630,2018/12,1996/10/16
에이치디씨(주),012630,2019/12,1996/10/16
에이치디씨(주),012630,2020/12,1996/10/16
에이치디씨(주),012630,2021/12,1996/10/16
에이치디씨랩스(주),039570,2011/12,2015/09/24
에이치디씨랩스(주),039570,2012/12,2015/09/24
에이치디씨랩스(주),039570,2013/12,2015/09/24
에이치디씨랩스(주),039570,2014/12,2015/09/24
에이치디씨랩스(주),039570,2015/12,2015/09/24
에이치디씨랩스(주),039570,2016/12,2015/09/24
에이치디씨랩스(주),039570,2017/12,2015/09/24
에이치디씨랩스(주),039570,2018/12,2015/09/24
에이치디씨랩스(주),039570,2019/12,2015/09/24
에이치디씨랩스(주),039570,2020/12,2015/09/24
에이치디씨랩스(주),039570,2021/12,2015/09/24
에이치디씨현대산업개발(주),294870,2018/12,2018/06/12
에이치디씨현대산업개발(주),294870,2019/12,2018/06/12
에이치디씨현대산업개발(주),294870,2020/12,2018/06/12
에이치디씨현대산업개발(주),294870,2021/12,2018/06/12
에이치디씨현대이피(주),089470,2011/12,2006/09/25
에이치디씨현대이피(주),089470,2012/12,2006/09/25
에이치디씨현대이피(주),089470,2013/12,2006/09/25
에이치디씨현대이피(주),089470,2014/12,2006/09/25
에이치디씨현대이피(주),089470,2015/12,2006/09/25
에이치디씨현대이피(주),089470,2016/12,2006/09/25
에이치디씨현대이피(주),089470,2017/12,2006/09/25
에이치디씨현대이피(주),089470,2018/12,2006/09/25
에이치디씨현대이피(주),089470,2019/12,2006/09/25
에이치디씨현대이피(주),089470,2020/12,2006/09/25
에이치디씨현대이피(주),089470,2021/12,2006/09/25
에이치에스디엔진(주),082740,2011/12,2011/01/04
에이치에스디엔진(주),082740,2012/12,2011/01/04
에이치에스디엔진(주),082740,2013/12,2011/01/04
에이치에스디엔진(주),082740,2014/12,2011/01/04
에이치에스디엔진(주),082740,2015/12,2011/01/04
에이치에스디엔진(주),082740,2016/12,2011/01/04
에이치에스디엔진(주),082740,2017/12,2011/01/04
에이치에스디엔진(주),082740,2018/12,2011/01/04
에이치에스디엔진(주),082740,2019/12,2011/01/04
에이치에스디엔진(주),082740,2020/12,2011/01/04
에이치에스디엔진(주),082740,2021/12,2011/01/04
에이치엘디앤아이한라(주),014790,2011/12,1994/08/12
에이치엘디앤아이한라(주),014790,2012/12,1994/08/12
에이치엘디앤아이한라(주),014790,2013/12,1994/08/12
에이치엘디앤아이한라(주),014790,2014/12,1994/08/12
에이치엘디앤아이한라(주),014790,2015/12,1994/08/12
에이치엘디앤아이한라(주),014790,2016/12,1994/08/12
에이치엘디앤아이한라(주),014790,2017/12,1994/08/12
에이치엘디앤아이한라(주),014790,2018/12,1994/08/12
에이치엘디앤아이한라(주),014790,2019/12,1994/08/12
에이치엘디앤아이한라(주),014790,2020/12,1994/08/12
에이치엘디앤아이한라(주),014790,2021/12,1994/08/12
에이치엘만도(주),204320,2014/12,2014/10/06
에이치엘만도(주),204320,2015/12,2014/10/06
에이치엘만도(주),204320,2016/12,2014/10/06
에이치엘만도(주),204320,2017/12,2014/10/06
에이치엘만도(주),204320,2018/12,2014/10/06
에이치엘만도(주),204320,2019/12,2014/10/06
에이치엘만도(주),204320,2020/12,2014/10/06
에이치엘만도(주),204320,2021/12,2014/10/06
에이치엘비글로벌(주),003580,2011/12,1990/03/23
에이치엘비글로벌(주),003580,2012/12,1990/03/23
에이치엘비글로벌(주),003580,2013/12,1990/03/23
에이치엘비글로벌(주),003580,2014/12,1990/03/23
에이치엘비글로벌(주),003580,2015/12,1990/03/23
에이치엘비글로벌(주),003580,2016/12,1990/03/23
에이치엘비글로벌(주),003580,2017/12,1990/03/23
에이치엘비글로벌(주),003580,2018/12,1990/03/23
에이치엘비글로벌(주),003580,2019/12,1990/03/23
에이치엘비글로벌(주),003580,2020/12,1990/03/23
에이치엘비글로벌(주),003580,2021/12,1990/03/23
에이치엘홀딩스(주),060980,2011/12,2010/05/19
에이치엘홀딩스(주),060980,2012/12,2010/05/19
에이치엘홀딩스(주),060980,2013/12,2010/05/19
에이치엘홀딩스(주),060980,2014/12,2010/05/19
에이치엘홀딩스(주),060980,2015/12,2010/05/19
에이치엘홀딩스(주),060980,2016/12,2010/05/19
에이치엘홀딩스(주),060980,2017/12,2010/05/19
에이치엘홀딩스(주),060980,2018/12,2010/05/19
에이치엘홀딩스(주),060980,2019/12,2010/05/19
에이치엘홀딩스(주),060980,2020/12,2010/05/19
에이치엘홀딩스(주),060980,2021/12,2010/05/19
에이치엠엠(주),011200,2011/12,1995/10/05
에이치엠엠(주),011200,2012/12,1995/10/05
에이치엠엠(주),011200,2013/12,1995/10/05
에이치엠엠(주),011200,2014/12,1995/10/05
에이치엠엠(주),011200,2015/12,1995/10/05
에이치엠엠(주),011200,2016/12,1995/10/05
에이치엠엠(주),011200,2017/12,1995/10/05
에이치엠엠(주),011200,2018/12,1995/10/05
에이치엠엠(주),011200,2019/12,1995/10/05
에이치엠엠(주),011200,2020/12,1995/10/05
에이치엠엠(주),011200,2021/12,1995/10/05
에이케이홀딩스(주),006840,2011/12,1999/08/11
에이케이홀딩스(주),006840,2012/12,1999/08/11
에이케이홀딩스(주),006840,2013/12,1999/08/11
에이케이홀딩스(주),006840,2014/12,1999/08/11
에이케이홀딩스(주),006840,2015/12,1999/08/11
에이케이홀딩스(주),006840,2016/12,1999/08/11
에이케이홀딩스(주),006840,2017/12,1999/08/11
에이케이홀딩스(주),006840,2018/12,1999/08/11
에이케이홀딩스(주),006840,2019/12,1999/08/11
에이케이홀딩스(주),006840,2020/12,1999/08/11
에이케이홀딩스(주),006840,2021/12,1999/08/11
엔에이치엔(주),181710,2013/12,2013/08/29
엔에이치엔(주),181710,2014/12,2013/08/29
엔에이치엔(주),181710,2015/12,2013/08/29
엔에이치엔(주),181710,2016/12,2013/08/29
엔에이치엔(주),181710,2017/12,2013/08/29
엔에이치엔(주),181710,2018/12,2013/08/29
엔에이치엔(주),181710,2019/12,2013/08/29
엔에이치엔(주),181710,2020/12,2013/08/29
엔에이치엔(주),181710,2021/12,2013/08/29
엔피씨(주),004250,2011/12,1969/09/08
엔피씨(주),004250,2012/12,1969/09/08
엔피씨(주),004250,2013/12,1969/09/08
엔피씨(주),004250,2014/12,1969/09/08
엔피씨(주),004250,2015/12,1969/09/08
엔피씨(주),004250,2016/12,1969/09/08
엔피씨(주),004250,2017/12,1969/09/08
엔피씨(주),004250,2018/12,1969/09/08
엔피씨(주),004250,2019/12,1969/09/08
엔피씨(주),004250,2020/12,1969/09/08
엔피씨(주),004250,2021/12,1969/09/08
엘브이엠씨홀딩스(주),900140,2011/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2012/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2013/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2014/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2015/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2016/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2017/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2018/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2019/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2020/12,2010/11/30
엘브이엠씨홀딩스(주),900140,2021/12,2010/11/30
엘아이지넥스원(주),079550,2011/12,2015/10/02
엘아이지넥스원(주),079550,2012/12,2015/10/02
엘아이지넥스원(주),079550,2013/12,2015/10/02
엘아이지넥스원(주),079550,2014/12,2015/10/02
엘아이지넥스원(주),079550,2015/12,2015/10/02
엘아이지넥스원(주),079550,2016/12,2015/10/02
엘아이지넥스원(주),079550,2017/12,2015/10/02
엘아이지넥스원(주),079550,2018/12,2015/10/02
엘아이지넥스원(주),079550,2019/12,2015/10/02
엘아이지넥스원(주),079550,2020/12,2015/10/02
엘아이지넥스원(주),079550,2021/12,2015/10/02
엘에스전선아시아(주),229640,2015/12,2016/09/22
엘에스전선아시아(주),229640,2016/12,2016/09/22
엘에스전선아시아(주),229640,2017/12,2016/09/22
엘에스전선아시아(주),229640,2018/12,2016/09/22
엘에스전선아시아(주),229640,2019/12,2016/09/22
엘에스전선아시아(주),229640,2020/12,2016/09/22
엘에스전선아시아(주),229640,2021/12,2016/09/22
엘지디스플레이(주),034220,2011/12,2004/07/23
엘지디스플레이(주),034220,2012/12,2004/07/23
엘지디스플레이(주),034220,2013/12,2004/07/23
엘지디스플레이(주),034220,2014/12,2004/07/23
엘지디스플레이(주),034220,2015/12,2004/07/23
엘지디스플레이(주),034220,2016/12,2004/07/23
엘지디스플레이(주),034220,2017/12,2004/07/23
엘지디스플레이(주),034220,2018/12,2004/07/23
엘지디스플레이(주),034220,2019/12,2004/07/23
엘지디스플레이(주),034220,2020/12,2004/07/23
엘지디스플레이(주),034220,2021/12,2004/07/23
엘지전자(주),066570,2011/12,2002/04/22
엘지전자(주),066570,2012/12,2002/04/22
엘지전자(주),066570,2013/12,2002/04/22
엘지전자(주),066570,2014/12,2002/04/22
엘지전자(주),066570,2015/12,2002/04/22
엘지전자(주),066570,2016/12,2002/04/22
엘지전자(주),066570,2017/12,2002/04/22
엘지전자(주),066570,2018/12,2002/04/22
엘지전자(주),066570,2019/12,2002/04/22
엘지전자(주),066570,2020/12,2002/04/22
엘지전자(주),066570,2021/12,2002/04/22
연합과기공고유한공사,900030,2011/12,2008/12/04
영보화학(주),014440,2011/12,1997/08/27
영보화학(주),014440,2012/12,1997/08/27
영보화학(주),014440,2013/12,1997/08/27
영보화학(주),014440,2014/12,1997/08/27
영보화학(주),014440,2015/12,1997/08/27
영보화학(주),014440,2016/12,1997/08/27
영보화학(주),014440,2017/12,1997/08/27
영보화학(주),014440,2018/12,1997/08/27
영보화학(주),014440,2019/12,1997/08/27
영보화학(주),014440,2020/12,1997/08/27
영보화학(주),014440,2021/12,1997/08/27
영진약품(주),003520,2011/12,1973/06/25
영진약품(주),003520,2012/12,1973/06/25
영진약품(주),003520,2013/12,1973/06/25
영진약품(주),003520,2014/12,1973/06/25
영진약품(주),003520,2015/12,1973/06/25
영진약품(주),003520,2016/12,1973/06/25
영진약품(주),003520,2017/12,1973/06/25
영진약품(주),003520,2018/12,1973/06/25
영진약품(주),003520,2019/12,1973/06/25
영진약품(주),003520,2020/12,1973/06/25
영진약품(주),003520,2021/12,1973/06/25
영풍제지(주),006740,2011/12,1996/07/03
영풍제지(주),006740,2012/12,1996/07/03
영풍제지(주),006740,2013/12,1996/07/03
영풍제지(주),006740,2014/12,1996/07/03
영풍제지(주),006740,2015/12,1996/07/03
영풍제지(주),006740,2016/12,1996/07/03
영풍제지(주),006740,2017/12,1996/07/03
영풍제지(주),006740,2018/12,1996/07/03
영풍제지(주),006740,2019/12,1996/07/03
영풍제지(주),006740,2020/12,1996/07/03
영풍제지(주),006740,2021/12,1996/07/03
영화금속(주),012280,2011/12,1990/01/25
영화금속(주),012280,2012/12,1990/01/25
영화금속(주),012280,2013/12,1990/01/25
영화금속(주),012280,2014/12,1990/01/25
영화금속(주),012280,2015/12,1990/01/25
영화금속(주),012280,2016/12,1990/01/25
영화금속(주),012280,2017/12,1990/01/25
영화금속(주),012280,2018/12,1990/01/25
영화금속(주),012280,2019/12,1990/01/25
영화금속(주),012280,2020/12,1990/01/25
영화금속(주),012280,2021/12,1990/01/25
웅진에너지(주),103130,2011/12,2010/06/30
웅진에너지(주),103130,2012/12,2010/06/30
웅진에너지(주),103130,2013/12,2010/06/30
웅진에너지(주),103130,2014/12,2010/06/30
웅진에너지(주),103130,2015/12,2010/06/30
웅진에너지(주),103130,2016/12,2010/06/30
웅진에너지(주),103130,2017/12,2010/06/30
웅진에너지(주),103130,2018/12,2010/06/30
웅진에너지(주),103130,2019/12,2010/06/30
웰바이오텍(주),010600,2011/12,1997/07/18
웰바이오텍(주),010600,2012/12,1997/07/18
웰바이오텍(주),010600,2013/12,1997/07/18
웰바이오텍(주),010600,2014/12,1997/07/18
웰바이오텍(주),010600,2015/12,1997/07/18
웰바이오텍(주),010600,2016/12,1997/07/18
웰바이오텍(주),010600,2017/12,1997/07/18
웰바이오텍(주),010600,2018/12,1997/07/18
웰바이오텍(주),010600,2019/12,1997/07/18
웰바이오텍(주),010600,2020/12,1997/07/18
웰바이오텍(주),010600,2021/12,1997/07/18
유니온머티리얼(주),047400,2011/12,2009/09/29
유니온머티리얼(주),047400,2012/12,2009/09/29
유니온머티리얼(주),047400,2013/12,2009/09/29
유니온머티리얼(주),047400,2014/12,2009/09/29
유니온머티리얼(주),047400,2015/12,2009/09/29
유니온머티리얼(주),047400,2016/12,2009/09/29
유니온머티리얼(주),047400,2017/12,2009/09/29
유니온머티리얼(주),047400,2018/12,2009/09/29
유니온머티리얼(주),047400,2019/12,2009/09/29
유니온머티리얼(주),047400,2020/12,2009/09/29
유니온머티리얼(주),047400,2021/12,2009/09/29
유니온스틸(주),003640,2011/12,1973/06/30
유니온스틸(주),003640,2012/12,1973/06/30
유니온스틸(주),003640,2013/12,1973/06/30
유니퀘스트(주),077500,2011/12,2004/08/05
유니퀘스트(주),077500,2012/12,2004/08/05
유니퀘스트(주),077500,2013/12,2004/08/05
유니퀘스트(주),077500,2014/12,2004/08/05
유니퀘스트(주),077500,2015/12,2004/08/05
유니퀘스트(주),077500,2016/12,2004/08/05
유니퀘스트(주),077500,2017/12,2004/08/05
유니퀘스트(주),077500,2018/12,2004/08/05
유니퀘스트(주),077500,2019/12,2004/08/05
유니퀘스트(주),077500,2020/12,2004/08/05
유니퀘스트(주),077500,2021/12,2004/08/05
유성기업(주),002920,2011/12,1988/10/10
유성기업(주),002920,2012/12,1988/10/10
유성기업(주),002920,2013/12,1988/10/10
유성기업(주),002920,2014/12,1988/10/10
유성기업(주),002920,2015/12,1988/10/10
유성기업(주),002920,2016/12,1988/10/10
유성기업(주),002920,2017/12,1988/10/10
유성기업(주),002920,2018/12,1988/10/10
유성기업(주),002920,2019/12,1988/10/10
유성기업(주),002920,2020/12,1988/10/10
유성기업(주),002920,2021/12,1988/10/10
유엔젤(주),072130,2011/12,2003/07/01
유엔젤(주),072130,2012/12,2003/07/01
유엔젤(주),072130,2013/12,2003/07/01
유엔젤(주),072130,2014/12,2003/07/01
유엔젤(주),072130,2015/12,2003/07/01
유엔젤(주),072130,2016/12,2003/07/01
유엔젤(주),072130,2017/12,2003/07/01
유엔젤(주),072130,2018/12,2003/07/01
유엔젤(주),072130,2019/12,2003/07/01
유엔젤(주),072130,2020/12,2003/07/01
유엔젤(주),072130,2021/12,2003/07/01
율촌화학(주),008730,2011/12,1988/08/30
율촌화학(주),008730,2012/12,1988/08/30
율촌화학(주),008730,2013/12,1988/08/30
율촌화학(주),008730,2014/12,1988/08/30
율촌화학(주),008730,2015/12,1988/08/30
율촌화학(주),008730,2016/12,1988/08/30
율촌화학(주),008730,2017/12,1988/08/30
율촌화학(주),008730,2018/12,1988/08/30
율촌화학(주),008730,2019/12,1988/08/30
율촌화학(주),008730,2020/12,1988/08/30
율촌화학(주),008730,2021/12,1988/08/30
이건산업(주),008250,2011/12,1988/10/21
이건산업(주),008250,2012/12,1988/10/21
이건산업(주),008250,2013/12,1988/10/21
이건산업(주),008250,2014/12,1988/10/21
이건산업(주),008250,2015/12,1988/10/21
이건산업(주),008250,2016/12,1988/10/21
이건산업(주),008250,2017/12,1988/10/21
이건산업(주),008250,2018/12,1988/10/21
이건산업(주),008250,2019/12,1988/10/21
이건산업(주),008250,2020/12,1988/10/21
이건산업(주),008250,2021/12,1988/10/21
이구산업(주),025820,2011/12,1995/08/18
이구산업(주),025820,2012/12,1995/08/18
이구산업(주),025820,2013/12,1995/08/18
이구산업(주),025820,2014/12,1995/08/18
이구산업(주),025820,2015/12,1995/08/18
이구산업(주),025820,2016/12,1995/08/18
이구산업(주),025820,2017/12,1995/08/18
이구산업(주),025820,2018/12,1995/08/18
이구산업(주),025820,2019/12,1995/08/18
이구산업(주),025820,2020/12,1995/08/18
이구산업(주),025820,2021/12,1995/08/18
이연제약(주),102460,2011/12,2010/06/10
이연제약(주),102460,2012/12,2010/06/10
이연제약(주),102460,2013/12,2010/06/10
이연제약(주),102460,2014/12,2010/06/10
이연제약(주),102460,2015/12,2010/06/10
이연제약(주),102460,2016/12,2010/06/10
이연제약(주),102460,2017/12,2010/06/10
이연제약(주),102460,2018/12,2010/06/10
이연제약(주),102460,2019/12,2010/06/10
이연제약(주),102460,2020/12,2010/06/10
이연제약(주),102460,2021/12,2010/06/10
이화산업(주),000760,2011/03,1994/04/29
이화산업(주),000760,2012/03,1994/04/29
이화산업(주),000760,2013/03,1994/04/29
이화산업(주),000760,2014/03,1994/04/29
이화산업(주),000760,2015/03,1994/04/29
이화산업(주),000760,2016/03,1994/04/29
이화산업(주),000760,2017/12,1994/04/29
이화산업(주),000760,2018/12,1994/04/29
이화산업(주),000760,2019/12,1994/04/29
이화산업(주),000760,2020/12,1994/04/29
이화산업(주),000760,2021/12,1994/04/29
인지컨트롤스(주),023800,2011/12,1997/06/23
인지컨트롤스(주),023800,2012/12,1997/06/23
인지컨트롤스(주),023800,2013/12,1997/06/23
인지컨트롤스(주),023800,2014/12,1997/06/23
인지컨트롤스(주),023800,2015/12,1997/06/23
인지컨트롤스(주),023800,2016/12,1997/06/23
인지컨트롤스(주),023800,2017/12,1997/06/23
인지컨트롤스(주),023800,2018/12,1997/06/23
인지컨트롤스(주),023800,2019/12,1997/06/23
인지컨트롤스(주),023800,2020/12,1997/06/23
인지컨트롤스(주),023800,2021/12,1997/06/23
인천도시가스(주),034590,2011/12,2006/11/07
인천도시가스(주),034590,2012/12,2006/11/07
인천도시가스(주),034590,2013/12,2006/11/07
인천도시가스(주),034590,2014/12,2006/11/07
인천도시가스(주),034590,2015/12,2006/11/07
인천도시가스(주),034590,2016/12,2006/11/07
인천도시가스(주),034590,2017/12,2006/11/07
인천도시가스(주),034590,2018/12,2006/11/07
인천도시가스(주),034590,2019/12,2006/11/07
인천도시가스(주),034590,2020/12,2006/11/07
인천도시가스(주),034590,2021/12,2006/11/07
인터지스(주),129260,2011/12,2011/12/16
인터지스(주),129260,2012/12,2011/12/16
인터지스(주),129260,2013/12,2011/12/16
인터지스(주),129260,2014/12,2011/12/16
인터지스(주),129260,2015/12,2011/12/16
인터지스(주),129260,2016/12,2011/12/16
인터지스(주),129260,2017/12,2011/12/16
인터지스(주),129260,2018/12,2011/12/16
인터지스(주),129260,2019/12,2011/12/16
인터지스(주),129260,2020/12,2011/12/16
인터지스(주),129260,2021/12,2011/12/16
일동제약(주),249420,2016/12,2016/08/31
일동제약(주),249420,2017/12,2016/08/31
일동제약(주),249420,2018/12,2016/08/31
일동제약(주),249420,2019/12,2016/08/31
일동제약(주),249420,2020/12,2016/08/31
일동제약(주),249420,2021/12,2016/08/31
일동홀딩스(주),000230,2011/12,1975/06/23
일동홀딩스(주),000230,2012/12,1975/06/23
일동홀딩스(주),000230,2013/12,1975/06/23
일동홀딩스(주),000230,2014/12,1975/06/23
일동홀딩스(주),000230,2015/12,1975/06/23
일동홀딩스(주),000230,2016/12,1975/06/23
일동홀딩스(주),000230,2017/12,1975/06/23
일동홀딩스(주),000230,2018/12,1975/06/23
일동홀딩스(주),000230,2019/12,1975/06/23
일동홀딩스(주),000230,2020/12,1975/06/23
일동홀딩스(주),000230,2021/12,1975/06/23
일성건설(주),013360,2011/12,1989/12/02
일성건설(주),013360,2012/12,1989/12/02
일성건설(주),013360,2013/12,1989/12/02
일성건설(주),013360,2014/12,1989/12/02
일성건설(주),013360,2015/12,1989/12/02
일성건설(주),013360,2016/12,1989/12/02
일성건설(주),013360,2017/12,1989/12/02
일성건설(주),013360,2018/12,1989/12/02
일성건설(주),013360,2019/12,1989/12/02
일성건설(주),013360,2020/12,1989/12/02
일성건설(주),013360,2021/12,1989/12/02
일성신약(주),003120,2011/12,1985/01/14
일성신약(주),003120,2012/12,1985/01/14
일성신약(주),003120,2013/12,1985/01/14
일성신약(주),003120,2014/12,1985/01/14
일성신약(주),003120,2015/12,1985/01/14
일성신약(주),003120,2016/12,1985/01/14
일성신약(주),003120,2017/12,1985/01/14
일성신약(주),003120,2018/12,1985/01/14
일성신약(주),003120,2019/12,1985/01/14
일성신약(주),003120,2020/12,1985/01/14
일성신약(주),003120,2021/12,1985/01/14
일신방직(주),003200,2011/12,1973/05/22
일신방직(주),003200,2012/12,1973/05/22
일신방직(주),003200,2013/12,1973/05/22
일신방직(주),003200,2014/12,1973/05/22
일신방직(주),003200,2015/12,1973/05/22
일신방직(주),003200,2016/12,1973/05/22
일신방직(주),003200,2017/12,1973/05/22
일신방직(주),003200,2018/12,1973/05/22
일신방직(주),003200,2019/12,1973/05/22
일신방직(주),003200,2020/12,1973/05/22
일신방직(주),003200,2021/12,1973/05/22
일양약품(주),007570,2011/03,1974/08/28
일양약품(주),007570,2012/03,1974/08/28
일양약품(주),007570,2013/03,1974/08/28
일양약품(주),007570,2014/03,1974/08/28
