회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
일성건설(주),013360,2020/12,15755,14848,298702,298511,30868,30720,340707,340962
일성건설(주),013360,2021/12,20137,19272,378884,379287,12277,12571,416034,416182
일성신약(주),003120,2011/12,246357,,413192,,8244,,68192,
일성신약(주),003120,2012/12,281800,,383625,,-11319,,77161,
일성신약(주),003120,2013/12,289508,,372659,,5064,,62807,
일성신약(주),003120,2014/12,293013,,378371,,4191,,62829,
일성신약(주),003120,2015/12,390998,,367028,,6041,,61745,
일성신약(주),003120,2016/12,392472,,338502,,-31013,,67463,
일성신약(주),003120,2017/12,393891,,347462,,10159,,67043,
일성신약(주),003120,2018/12,396955,,347264,,15091,,61653,
일성신약(주),003120,2019/12,402368,,369516,,4389,,48412,
일성신약(주),003120,2020/12,404580,,371225,,1557,,40601,
일성신약(주),003120,2021/12,402810,,371383,,5704,,42090,
일신방직(주),003200,2011/12,456241,567921,570909,753481,-43138,-26336,380131,481899
일신방직(주),003200,2012/12,441858,575949,533630,737310,37158,50400,326934,439150
일신방직(주),003200,2013/12,456458,606571,554798,776197,21475,45539,311084,422268
일신방직(주),003200,2014/12,457731,624909,562635,818332,13945,23810,310813,431812
일신방직(주),003200,2015/12,465986,639920,562014,889517,16947,18029,319529,454669
일신방직(주),003200,2016/12,472555,653794,567661,904835,19189,39156,323202,478267
일신방직(주),003200,2017/12,468170,663174,557176,895873,15862,37026,336572,492466
일신방직(주),003200,2018/12,480024,684528,572127,937344,-1769,7500,342199,492301
일신방직(주),003200,2019/12,469435,686732,554626,953609,5216,29498,320762,496199
일신방직(주),003200,2020/12,460150,698169,569542,964200,32034,56694,293768,464871
일신방직(주),003200,2021/12,488086,758195,636041,1044005,-14700,21177,414427,601029
일양약품(주),007570,2011/03,3195,,320523,,19159,,138485,
일양약품(주),007570,2012/03,3199,,360758,,-26622,,141163,
일양약품(주),007570,2013/03,5278,,377664,,4427,,146461,
일양약품(주),007570,2014/03,7455,,398384,,3436,,147732,
일양약품(주),007570,2015/03,-9013,-6810,401492,430830,5043,18629,150078,211798
일양약품(주),007570,2016/12,2808,6188,393573,431263,15105,27041,176421,261615
일양약품(주),007570,2017/12,-5793,262,397242,436374,20810,30025,178934,269811
일양약품(주),007570,2018/12,-12339,-985,374722,432253,2865,22120,186423,300036
일양약품(주),007570,2019/12,4966,20970,363917,437456,21648,36193,200002,324573
일양약품(주),007570,2020/12,3334,31413,342300,439117,32678,57484,214511,343329
일양약품(주),007570,2021/12,11172,43547,371761,494271,49816,67020,230266,371348
일정실업(주),008500,2011/12,34090,35851,58564,66242,-1203,-355,63699,79128
일정실업(주),008500,2012/12,36016,38397,69301,77513,-530,1574,73388,96619
일정실업(주),008500,2013/12,35769,38211,62139,70203,4687,5443,72275,95950
일정실업(주),008500,2014/12,37518,39163,56016,63996,10064,10552,58154,78643
일정실업(주),008500,2015/12,43441,44438,61966,69076,3613,3383,52104,68103
일정실업(주),008500,2016/12,45605,46436,61450,68209,1596,950,59541,78881
일정실업(주),008500,2017/12,40312,39242,63662,67185,-2398,-2971,39188,49086
일정실업(주),008500,2018/12,34147,31536,67331,68281,-9348,-9612,38261,48011
일정실업(주),008500,2019/12,25012,17993,64927,60519,-9063,-10663,38858,39790
일정실업(주),008500,2020/12,22767,13894,52738,46769,1193,349,30785,31330
일정실업(주),008500,2021/12,17260,6416,47335,41345,-2830,-3205,30944,31793
일진다이아몬드(주),081000,2011/12,50049,50020,113261,118182,23062,17946,89907,91987
일진다이아몬드(주),081000,2012/12,55271,56219,118270,134389,11779,7758,93266,96316
일진다이아몬드(주),081000,2013/12,59293,57769,118993,133824,10125,10172,81376,87728
일진다이아몬드(주),081000,2014/12,63038,59382,124615,138972,11131,12346,80208,90891
일진다이아몬드(주),081000,2015/12,74094,69698,126271,141019,14955,8772,86942,109591
일진다이아몬드(주),081000,2016/12,77729,73876,130499,146482,13328,11776,85638,108408
일진다이아몬드(주),081000,2017/12,86528,82695,135972,156936,11080,14629,97342,123685
일진다이아몬드(주),081000,2018/12,90749,88229,136889,159896,10541,14362,98496,133959
일진다이아몬드(주),081000,2019/12,88711,95750,197290,249110,17118,40311,65883,161062
일진다이아몬드(주),081000,2020/12,80050,97943,185632,247689,1833,8841,50050,168657
일진다이아몬드(주),081000,2021/12,163824,101055,300546,641762,-3061,14477,61608,187664
일진디스플레이(주),020760,2011/12,41704,,181151,,16675,,324449,
일진디스플레이(주),020760,2012/12,101969,,272594,,96094,,596518,
일진디스플레이(주),020760,2013/12,143190,,250180,,72000,,659142,
일진디스플레이(주),020760,2014/12,151152,,254070,,43496,,454231,
일진디스플레이(주),020760,2015/12,124358,,221348,,21169,,312207,
일진디스플레이(주),020760,2016/12,57730,,153937,,-21512,,168808,
일진디스플레이(주),020760,2017/12,76561,,167515,,36610,,251288,
일진디스플레이(주),020760,2018/12,74868,,158315,,18190,,206363,
일진디스플레이(주),020760,2019/12,45374,44220,126578,126231,-14109,-15103,95688,95688
일진디스플레이(주),020760,2020/12,10400,7115,116727,113894,-22975,-23155,67685,66858
일진디스플레이(주),020760,2021/12,-31443,-36500,122549,117460,-26921,-25542,93361,101441
일진머티리얼즈(주),020150,2011/12,119759,117410,441903,442163,-30545,-30703,308007,329575
일진머티리얼즈(주),020150,2012/12,65168,58231,447878,469867,68158,61615,349537,393229
일진머티리얼즈(주),020150,2013/12,72070,51007,458253,580795,11778,-4085,250102,349991
일진머티리얼즈(주),020150,2014/12,102485,54338,488529,596095,-44621,-55451,236475,414835
일진머티리얼즈(주),020150,2015/12,34434,16336,317306,436708,51261,34857,257670,458174
일진머티리얼즈(주),020150,2016/12,48867,55786,315787,390767,55301,72915,250636,398957
일진머티리얼즈(주),020150,2017/12,87856,95867,560688,650284,72675,61178,294946,454035
일진머티리얼즈(주),020150,2018/12,98836,109756,597174,692206,47637,86016,318903,502008
일진머티리얼즈(주),020150,2019/12,136781,163843,647030,1036928,78125,48242,294789,550214
일진머티리얼즈(주),020150,2020/12,153067,203028,681617,1081010,35778,49479,291789,536917
일진머티리얼즈(주),020150,2021/12,177389,256976,864404,1753565,23962,29896,352951,688893
일진전기(주),103590,2011/12,160839,159444,768653,768647,-3828,-4835,1017339,1017845
일진전기(주),103590,2012/12,145379,143354,829158,828363,-12202,-12708,987276,986828
일진전기(주),103590,2013/12,149768,148011,836109,835753,-14760,-15627,876755,877784
일진전기(주),103590,2014/12,147946,141474,787650,794512,37282,43635,785553,770718
일진전기(주),103590,2015/12,148785,147757,730219,735434,29372,26723,685138,714650
일진전기(주),103590,2016/12,145960,146183,723845,728758,-9215,-10011,659500,678080
일진전기(주),103590,2017/12,144093,144555,751797,756775,-931,4515,762210,761984
일진전기(주),103590,2018/12,125995,127074,772344,778632,-14364,-17987,734144,731431
일진전기(주),103590,2019/12,128523,130198,776347,780850,28530,25541,658913,668304
일진전기(주),103590,2020/12,134057,135821,783085,790379,53928,57665,703636,707931
일진전기(주),103590,2021/12,146614,149338,830355,837943,5685,9621,928724,932363
일진하이솔루스(주),271940,2012/12,,,,,,,,
일진하이솔루스(주),271940,2013/12,,,,,,,,
일진하이솔루스(주),271940,2014/12,,,,,,,,
일진하이솔루스(주),271940,2015/12,-8279,,21164,,-3755,,18247,
일진하이솔루스(주),271940,2016/12,-8158,,22723,,-2341,,18748,
일진하이솔루스(주),271940,2017/12,-9612,,28890,,1417,,20339,
일진하이솔루스(주),271940,2018/12,-9397,,28209,,4527,,28586,
일진하이솔루스(주),271940,2019/12,-669,,76973,,22859,,88513,
일진하이솔루스(주),271940,2020/12,15252,,81302,,7377,,113525,
일진하이솔루스(주),271940,2021/12,23949,,343543,,15202,,117691,
일진홀딩스(주),015860,2011/12,168484,160691,307187,1036430,216,39739,5265,1125968
일진홀딩스(주),015860,2012/12,163545,136869,309127,1108754,-1685,-26460,4789,1108976
일진홀딩스(주),015860,2013/12,164300,138860,305147,1116481,-3174,-15608,4156,1014481
일진홀딩스(주),015860,2014/12,178565,136806,312326,1118411,2488,52687,5516,931663
일진홀딩스(주),015860,2015/12,178402,151338,314433,1075919,5273,34273,5062,890895
일진홀딩스(주),015860,2016/12,173051,142918,318182,1065835,-4803,-674,5037,849334
일진홀딩스(주),015860,2017/12,99662,125343,258853,1079321,2550,25201,4762,944723
일진홀딩스(주),015860,2018/12,121040,129218,267734,1116606,6851,6761,7166,929395
일진홀딩스(주),015860,2019/12,123929,137708,274960,1188577,6745,83988,6165,896159
일진홀딩스(주),015860,2020/12,124461,129432,274685,1158501,4618,74075,6764,934000
일진홀딩스(주),015860,2021/12,204503,224661,274824,1611594,4359,38188,8437,1190072
자이에스앤디(주),317400,2011/12,,,,,,,,
자이에스앤디(주),317400,2012/12,,,,,,,,
자이에스앤디(주),317400,2013/12,,,,,,,,
자이에스앤디(주),317400,2014/12,,,,,,,,
자이에스앤디(주),317400,2015/12,,,,,,,,
자이에스앤디(주),317400,2016/12,,,,,,,,
자이에스앤디(주),317400,2017/12,,,,,,,,
자이에스앤디(주),317400,2018/12,26077,,137744,,32906,,212696,
자이에스앤디(주),317400,2019/12,37933,,278481,,22658,,277945,
자이에스앤디(주),317400,2020/12,55340,,413286,,12972,,356212,
자이에스앤디(주),317400,2021/12,87517,87517,540035,544346,106575,97875,435731,435731
자화전자(주),033240,2011/12,130506,130888,204476,236878,19496,22510,177900,251065
자화전자(주),033240,2012/12,153555,170234,251833,294712,46350,62157,301297,327383
자화전자(주),033240,2013/12,185429,206702,289055,357074,20695,50798,451812,468574
자화전자(주),033240,2014/12,212285,224370,295313,359581,28937,43981,309284,326107
자화전자(주),033240,2015/12,222818,236051,310332,399279,17009,49549,264783,267315
자화전자(주),033240,2016/12,227260,243982,333350,426798,2085,50360,297308,298490
자화전자(주),033240,2017/12,238459,257500,386408,460782,31313,38405,469514,445632
자화전자(주),033240,2018/12,234744,251581,331502,352203,-2611,36486,343523,358342
자화전자(주),033240,2019/12,243250,247867,335196,348455,-3570,22781,368554,363028
자화전자(주),033240,2020/12,241598,244308,345080,355988,-24774,-24345,249071,300687
자화전자(주),033240,2021/12,252797,264694,419072,437944,18957,38923,294303,347855
전방(주),000950,2011/12,118810,119539,505002,519575,-30076,-29120,277671,306515
전방(주),000950,2012/12,83157,84146,527507,542146,-19775,-19266,268628,295162
전방(주),000950,2013/12,84012,84287,517897,525459,6789,6482,271023,293844
전방(주),000950,2014/12,60812,60208,499024,506373,-2447,-1914,226772,245206
전방(주),000950,2015/12,37545,36826,512530,519485,4227,1963,216525,237296
전방(주),000950,2016/12,21414,19774,478937,484109,4302,4416,186072,200801
전방(주),000950,2017/12,8003,7113,415417,413515,-11129,-11458,173282,182485
전방(주),000950,2018/12,-8747,-10861,367144,364005,-12252,-12232,148807,149325
전방(주),000950,2019/12,-41449,-42528,388743,386595,-9076,-8928,136971,137484
전방(주),000950,2020/12,6942,5874,374048,373433,-15736,-15753,104768,105152
전방(주),000950,2021/12,7393,6289,383062,383313,-2240,-1445,133745,133745
제이더블유생명과학(주),234080,2011/12,1351,,167574,,14765,,84121,
제이더블유생명과학(주),234080,2012/12,5972,6411,153727,156059,16492,17554,89091,89091
제이더블유생명과학(주),234080,2013/12,861,1623,151768,154233,10061,10795,88322,88614
제이더블유생명과학(주),234080,2014/12,6840,9020,160918,163842,12993,13845,109552,111121
제이더블유생명과학(주),234080,2015/12,11247,14910,176297,179881,24759,25897,123880,125950
제이더블유생명과학(주),234080,2016/12,17553,22380,189566,192244,14280,16081,130084,132290
제이더블유생명과학(주),234080,2017/12,28227,34180,193138,198532,23028,22050,139590,143600
제이더블유생명과학(주),234080,2018/12,34771,41336,193040,200860,33907,36130,148856,155230
제이더블유생명과학(주),234080,2019/12,48308,54694,194215,201404,24597,24276,164559,170221
제이더블유생명과학(주),234080,2020/12,57327,64572,207799,214402,44404,46755,178531,183521
제이더블유생명과학(주),234080,2021/12,67009,70319,215980,219467,28075,30165,164109,169817
제이더블유중외제약(주),001060,2011/12,84343,85566,665878,667092,-18127,-18184,431007,431007
제이더블유중외제약(주),001060,2012/12,60335,62108,601416,603145,64013,64215,397085,397085
제이더블유중외제약(주),001060,2013/12,60902,62918,587391,589369,18866,18725,394182,394182
제이더블유중외제약(주),001060,2014/12,56608,58410,592319,594120,7175,7279,412791,412791
제이더블유중외제약(주),001060,2015/12,49133,51361,611202,613481,-3861,-4175,434352,434352
제이더블유중외제약(주),001060,2016/12,30978,33223,648743,651078,6418,6739,467465,467465
제이더블유중외제약(주),001060,2017/12,23142,26002,628065,630873,33236,33450,502919,502919
제이더블유중외제약(주),001060,2018/12,119074,121661,591209,593791,52007,52110,537182,537182
제이더블유중외제약(주),001060,2019/12,85027,86789,568409,573208,56474,55531,510602,511335
제이더블유중외제약(주),001060,2020/12,63614,65084,536924,549085,68541,63054,542635,547336
제이더블유중외제약(주),001060,2021/12,63334,58595,553126,633053,18921,18124,601815,606585
제이더블유홀딩스(주),096760,2011/12,35279,-18423,213542,1094786,542,-3888,46345,516012
제이더블유홀딩스(주),096760,2012/12,23327,-42020,227845,1077132,-4879,862,54490,511946
제이더블유홀딩스(주),096760,2013/12,47905,-28850,275629,1014442,13392,-54030,55686,530263
제이더블유홀딩스(주),096760,2014/12,44081,-41809,279420,1036005,-17511,-17176,63471,573935
제이더블유홀딩스(주),096760,2015/12,48950,-49531,314167,1082863,-12586,-23975,75606,622825
제이더블유홀딩스(주),096760,2016/12,37665,-67377,381036,1196630,6603,-29214,82466,684839
제이더블유홀딩스(주),096760,2017/12,21736,-14825,396310,1351380,3957,10512,86655,683911
제이더블유홀딩스(주),096760,2018/12,103165,60380,410277,1275636,49157,195762,117576,725382
제이더블유홀딩스(주),096760,2019/12,93724,15567,414946,1243462,17649,98683,83625,726424
제이더블유홀딩스(주),096760,2020/12,110113,8363,397675,1113574,22740,108623,88888,781515
제이더블유홀딩스(주),096760,2021/12,111036,2387,392994,1065779,12496,109644,84127,788937
제이에스전선(주),005560,2011/12,191,-996,188792,193545,-878,-7646,530235,533715
제이에스전선(주),005560,2012/12,11932,10017,195467,194117,1460,5661,581811,581988
제이에스전선(주),005560,2013/12,-12433,-14603,187132,185816,21876,21965,526423,526767
제이준코스메틱(주),025620,2011/12,-6169,,55281,,-353,,57607,
제이준코스메틱(주),025620,2012/12,-11953,,56549,,-2306,,50422,
제이준코스메틱(주),025620,2013/12,-8806,-9080,59086,85251,-1464,-1464,30095,30095
제이준코스메틱(주),025620,2014/12,-17731,,30690,,-5325,,7149,
제이준코스메틱(주),025620,2015/12,-21775,-22024,27228,32748,-15177,-16235,8011,8011
제이준코스메틱(주),025620,2016/12,11821,11103,114517,115314,5487,7085,80888,83424
제이준코스메틱(주),025620,2017/12,38500,,152808,,-20598,,129713,
제이준코스메틱(주),025620,2018/12,38546,37676,212734,214929,-31235,-31564,131786,132015
제이준코스메틱(주),025620,2019/12,-40770,-46648,126179,123890,4178,3503,40813,52619
제이준코스메틱(주),025620,2020/12,-57667,-68414,93249,87885,-5278,-5025,26027,30519
제이준코스메틱(주),025620,2021/12,-102875,-106979,72166,79882,598,-3490,14587,20532
제일모직(주),001300,2011/12,1332775,1386440,4786803,4930803,219186,194607,5417337,5580980
제일모직(주),001300,2012/12,1516550,1537898,5253948,5418572,154143,112244,5741248,6009890
제일모직(주),001300,2013/12,1741007,1749847,4785270,4987794,485550,472149,4277556,4411107
제일약품(주),271980,2017/12,1752,,413726,,-4210,,371592,
제일약품(주),271980,2018/12,18924,,402903,,21453,,627075,
제일약품(주),271980,2019/12,5377,,401585,,28958,,671407,
제일약품(주),271980,2020/12,5093,2841,411469,409663,-17171,-19046,692225,691325
제일약품(주),271980,2021/12,5379,-10414,409559,426486,27959,19100,701637,700693
제일연마공업(주),001560,2011/12,49131,50799,79711,92503,2476,4854,73921,87698
제일연마공업(주),001560,2012/12,54496,56373,84033,97865,11544,13280,73561,86097
제일연마공업(주),001560,2013/12,58438,61422,75455,90066,5676,7262,72997,85919
제일연마공업(주),001560,2014/12,62729,66285,79544,96650,8418,9724,75357,88243
제일연마공업(주),001560,2015/12,63640,67617,81515,97389,7172,8758,73257,86576
제일연마공업(주),001560,2016/12,65509,71026,79421,98362,8220,12056,72035,86410
제일연마공업(주),001560,2017/12,67550,73673,79610,98982,3834,6194,70963,82451
제일연마공업(주),001560,2018/12,71275,78084,82111,98371,7218,5712,70561,82192
제일연마공업(주),001560,2019/12,75646,84940,86815,102503,6265,6872,69030,81072
제일연마공업(주),001560,2020/12,76454,87018,88628,98715,10129,10384,63627,73165
제일연마공업(주),001560,2021/12,78344,90681,92113,106469,1382,3661,68746,79748
제일파마홀딩스(주),002620,2011/12,204846,,384131,,25666,,462853,
제일파마홀딩스(주),002620,2012/12,215703,,390765,,-3943,,426819,
제일파마홀딩스(주),002620,2013/12,214666,,396097,,12916,,451968,
제일파마홀딩스(주),002620,2014/12,212703,,409567,,-3783,,512736,
제일파마홀딩스(주),002620,2015/12,219963,,445166,,2743,,594716,
제일파마홀딩스(주),002620,2016/12,227376,226725,481474,491985,9514,11355,616093,617280
제일파마홀딩스(주),002620,2017/12,743838,745147,176994,197588,5722,5923,3878,44441
제일파마홀딩스(주),002620,2018/12,258851,261231,587402,920086,1542,-3433,13062,142736
제일파마홀딩스(주),002620,2019/12,171756,167825,528980,846475,1081,25216,15296,731140
제일파마홀딩스(주),002620,2020/12,193954,175785,545818,887395,442,-23671,17031,761997
제일파마홀딩스(주),002620,2021/12,196988,172151,522166,892421,-2312,13403,11918,762568
조광페인트(주),004910,2011/12,110556,115652,195498,201752,-3467,-3277,164440,166766
조광페인트(주),004910,2012/12,111517,126348,199270,217571,7601,7551,170006,172960
조광페인트(주),004910,2013/12,119782,136077,206095,226437,9747,9853,180594,184561
조광페인트(주),004910,2014/12,132917,149455,221025,241620,19549,19448,189184,193793
조광페인트(주),004910,2015/12,147277,164476,219561,240788,21180,21198,183399,189482
조광페인트(주),004910,2016/12,161402,180081,229635,252382,18190,18152,183379,188697
조광페인트(주),004910,2017/12,173041,179971,258538,265062,12170,13426,196288,201245
조광페인트(주),004910,2018/12,160227,163613,300509,303628,-4797,-4987,204433,209481
조광페인트(주),004910,2019/12,155673,162067,305598,312545,11732,12309,198163,203362
조광페인트(주),004910,2020/12,156810,166179,339736,349970,14627,14327,196503,201303
조광페인트(주),004910,2021/12,140846,139243,348253,347025,-4460,-4336,233242,238548
조광피혁(주),004700,2011/12,109567,109561,173858,176729,-1144,-4892,181946,180544
조광피혁(주),004700,2012/12,116745,115339,177641,178991,24988,25340,195975,193883
조광피혁(주),004700,2013/12,125844,125962,188031,193032,11042,12951,185292,189729
조광피혁(주),004700,2014/12,132910,132872,200016,203736,-6178,-7302,195013,198170
조광피혁(주),004700,2015/12,140200,140373,196765,196854,21284,23303,180546,181883
조광피혁(주),004700,2016/12,161785,161661,226636,226636,20343,20343,198566,198566
조광피혁(주),004700,2017/12,183437,183437,244714,244714,32497,32497,174294,174294
조광피혁(주),004700,2018/12,197449,,250578,,19223,,127669,
조광피혁(주),004700,2019/12,211946,,295822,,29147,,108240,
조광피혁(주),004700,2020/12,231614,,343162,,21280,,97316,
조광피혁(주),004700,2021/12,241800,,440911,,-18509,,104249,
조선내화(주),000480,2011/12,283024,377230,671256,1153672,16129,24021,465542,770366
조선내화(주),000480,2012/12,300617,400200,672965,1167260,36706,75805,498489,835635
조선내화(주),000480,2013/12,328369,417263,650424,1133195,58742,84838,491739,848219
조선내화(주),000480,2014/12,342640,433795,637163,1110909,33320,70901,491718,856202
조선내화(주),000480,2015/12,364433,436177,577302,903697,10274,51551,468201,728338
조선내화(주),000480,2016/12,362469,436731,641829,970226,28576,64429,455717,714500
조선내화(주),000480,2017/12,357356,439082,679511,999226,11223,28447,439188,694334
조선내화(주),000480,2018/12,404032,501125,721117,1030622,40909,60430,504868,789177
조선내화(주),000480,2019/12,412544,517972,721953,1069059,47467,80043,467931,757153
조선내화(주),000480,2020/12,440718,537650,878942,1246278,67345,94057,441325,705227
조선내화(주),000480,2021/12,466635,559953,941065,1349336,28587,54726,439437,746291
조선선재(주),120030,2011/12,20347,,45094,,13507,,75615,
조선선재(주),120030,2012/12,27757,,50151,,3202,,73415,
조선선재(주),120030,2013/12,36654,,60264,,14942,,72234,
조선선재(주),120030,2014/12,49388,,74265,,13030,,70929,
조선선재(주),120030,2015/12,63805,,89008,,18227,,66334,
조선선재(주),120030,2016/12,77809,,100867,,14334,,63088,
조선선재(주),120030,2017/12,91575,,111972,,16081,,66011,
조선선재(주),120030,2018/12,102112,,115036,,9324,,62709,
조선선재(주),120030,2019/12,112579,,121051,,15323,,64044,
조선선재(주),120030,2020/12,120456,,125961,,9131,,59517,
조선선재(주),120030,2021/12,133258,,139549,,10044,,68156,
조일알미늄(주),018470,2011/12,77338,,291361,,12878,,396287,
조일알미늄(주),018470,2012/12,83996,,250378,,36058,,359008,
조일알미늄(주),018470,2013/12,85292,,258754,,11571,,326176,
조일알미늄(주),018470,2014/12,82709,,284818,,12426,,309041,
조일알미늄(주),018470,2015/12,77312,,275510,,16501,,271779,
조일알미늄(주),018470,2016/12,109640,,323915,,-15947,,273427,
조일알미늄(주),018470,2017/12,107358,,334276,,-7944,,299165,
조일알미늄(주),018470,2018/12,95377,,356054,,-4300,,317744,
조일알미늄(주),018470,2019/12,18026,,289296,,3330,,311767,
조일알미늄(주),018470,2020/12,9657,,274904,,1785,,332913,
조일알미늄(주),018470,2021/12,24842,,347938,,-28054,,466933,
중국고섬공고유한공사,950070,2011/12,,-88636,,286492,,-18326,,100586
중국고섬공고유한공사,950070,2012/12,,-98337,,344133,,-14132,,87695
중국원양자원유한공사,900050,2011/12,,223121,,456716,,127228,,185068
중국원양자원유한공사,900050,2012/12,,277259,,476595,,71514,,169624
중국원양자원유한공사,900050,2013/12,,349718,,557821,,50805,,167972
중국원양자원유한공사,900050,2014/12,,266336,,501146,,-43579,,25505
중국원양자원유한공사,900050,2015/12,,196139,,559155,,-28405,,114910
중국원양자원유한공사,900050,2016/12,,-32142,,494476,,51797,,112585
지에스건설(주),006360,2011/12,3494188,3419587,10304706,11098544,-514245,-481705,8524884,9052234
지에스건설(주),006360,2012/12,3567706,3471045,10216369,11469527,-309623,-328170,8530989,9289550
지에스건설(주),006360,2013/12,2678795,2616700,10838835,12427313,-1069693,-1154275,7861809,9565758
지에스건설(주),006360,2014/12,2562002,2534051,11510475,13094709,542537,571531,8353332,9487552
지에스건설(주),006360,2015/12,2507604,2537317,11831693,13005493,142257,-7760,9069843,10572620
지에스건설(주),006360,2016/12,2463466,2504196,12295001,13376589,84194,81210,9996139,11035596
지에스건설(주),006360,2017/12,2456483,2334346,12711359,13696615,54197,-205489,10811747,11679456
지에스건설(주),006360,2018/12,2625040,2487073,11072844,12033275,1004134,1032947,11786013,13139373
지에스건설(주),006360,2019/12,2966911,2827363,11474687,13171206,790808,759269,9485126,10416589
지에스건설(주),006360,2020/12,3231086,3076110,11871047,13770678,647871,553879,8890992,10122931
지에스건설(주),006360,2021/12,3472940,3405713,12829913,15183727,841666,1107469,7795915,9036575
지엠비코리아(주),013870,2011/12,132484,136617,314096,331187,25562,24920,423278,437751
지엠비코리아(주),013870,2012/12,141100,145577,336688,354107,13387,14173,424322,436612
지엠비코리아(주),013870,2013/12,159667,165154,352695,377985,44578,46736,447994,462809
지엠비코리아(주),013870,2014/12,173269,178192,395733,430818,23127,22231,453520,459426
지엠비코리아(주),013870,2015/12,180879,183744,413244,459400,19728,14288,446880,467537
지엠비코리아(주),013870,2016/12,191075,199239,412531,466334,37857,41928,456012,495119
지엠비코리아(주),013870,2017/12,198166,209238,416870,468879,11931,26278,434289,466839
지엠비코리아(주),013870,2018/12,193936,203114,417769,475198,28963,29887,429750,457197
지엠비코리아(주),013870,2019/12,194723,205236,403284,486912,26020,29432,440354,477535
지엠비코리아(주),013870,2020/12,184499,199529,406460,488508,10757,15929,400621,445770
지엠비코리아(주),013870,2021/12,196534,214122,421800,522464,4292,4834,475822,531332
진양산업(주),003780,2011/12,18969,20530,30129,31174,3092,4591,34869,37103
진양산업(주),003780,2012/12,19696,21556,29889,31803,4228,4219,28226,36355
진양산업(주),003780,2013/12,19454,21838,36683,38792,2205,2516,26270,36170
진양산업(주),003780,2014/12,20148,22748,36732,39436,2937,3296,27230,38465
진양산업(주),003780,2015/12,22167,26001,38548,43051,4309,5733,30610,43727
진양산업(주),003780,2016/12,20173,24816,41311,46605,3348,4782,29595,42415
진양산업(주),003780,2017/12,20304,24071,43164,46883,4053,4078,31375,44822
진양산업(주),003780,2018/12,21024,25079,46858,50696,3129,4034,45253,59350
진양산업(주),003780,2019/12,23737,30601,46587,54529,5025,9375,46871,61838
진양산업(주),003780,2020/12,24034,33497,53715,70723,5013,8143,46511,64314
진양산업(주),003780,2021/12,27431,37093,57128,77871,5945,6153,57576,76350
진양폴리우레탄(주),010640,2011/12,9873,,24660,,1718,,22422,
진양폴리우레탄(주),010640,2012/12,9763,,23920,,1475,,21694,
진양폴리우레탄(주),010640,2013/12,9025,,23510,,1585,,21587,
진양폴리우레탄(주),010640,2014/12,8317,,22024,,2248,,22327,
진양폴리우레탄(주),010640,2015/12,3254,,19622,,1535,,19045,
진양폴리우레탄(주),010640,2016/12,10214,,34847,,-303,,17316,
진양폴리우레탄(주),010640,2017/12,10767,,35314,,-184,,23647,
진양폴리우레탄(주),010640,2018/12,11597,,35008,,1404,,30104,
진양폴리우레탄(주),010640,2019/12,19308,19154,42906,43397,3439,3399,31905,35113
진양폴리우레탄(주),010640,2020/12,19485,19485,44303,44798,2406,2680,35461,37116
진양폴리우레탄(주),010640,2021/12,21975,22041,47380,48091,4795,5060,50993,53069
진양화학(주),051630,2011/12,12954,,39101,,296,,62757,
진양화학(주),051630,2012/12,14419,,40559,,2698,,64376,
진양화학(주),051630,2013/12,16319,,44339,,4733,,70268,
진양화학(주),051630,2014/12,18889,,46042,,2944,,79320,
진양화학(주),051630,2015/12,19191,,42532,,2300,,70795,
진양화학(주),051630,2016/12,19586,,43264,,1851,,57610,
진양화학(주),051630,2017/12,18292,,41227,,1162,,49592,
진양화학(주),051630,2018/12,17758,,39959,,-589,,49731,
진양화학(주),051630,2019/12,15651,,37462,,1273,,44532,
진양화학(주),051630,2020/12,16603,,38259,,575,,43288,
진양화학(주),051630,2021/12,14389,,33655,,-2197,,34785,
진원생명과학(주),011000,2011/12,-3824,-5135,41541,40462,-3466,-2874,20684,27737
진원생명과학(주),011000,2012/12,-6518,-10268,44232,39961,-4424,-6203,13919,19410
진원생명과학(주),011000,2013/12,-4829,-12508,40275,31820,-1504,-2347,15835,20657
진원생명과학(주),011000,2014/12,-6660,-14322,50181,40766,-3745,-4159,20218,24625
진원생명과학(주),011000,2015/12,-3958,-6423,51353,47691,-4980,778,24125,28365
진원생명과학(주),011000,2016/12,-17379,-18348,67038,65662,-15286,-12389,25725,31371
진원생명과학(주),011000,2017/12,-39494,-42345,49388,45634,-3850,-4040,22095,27171
진원생명과학(주),011000,2018/12,-53959,-53660,48831,49296,-9671,-7269,28845,34293
진원생명과학(주),011000,2019/12,-64916,-62276,46946,51152,-7343,-1270,34618,41241
진원생명과학(주),011000,2020/12,-83281,-81567,131735,136571,-19300,-15916,35774,41503
