회사명,거래소코드,회계년도,합계_기말인원(명),합계_년간총급여(천원),설립일,외국인_주식분포비율,보통주식비율
(주)효성,004800,2017/12,7789,516882000,1966/11/03,22.3,37.48
(주)효성,004800,2018/12,586,29142000,1966/11/03,13.93,54.72
(주)효성,004800,2019/12,587,52135000,1966/11/03,9.26,55.08
(주)효성,004800,2020/12,627,53379000,1966/11/03,5.47,55.11
(주)효성,004800,2021/12,668,66481000,1966/11/03,7.82,55.17
(주)후성,093370,2011/12,296,12208088,2006/11/24,4.71,49.35
(주)후성,093370,2012/12,295,12454872,2006/11/24,1.57,49.38
(주)후성,093370,2013/12,299,14512253,2006/11/24,2.25,49.38
(주)후성,093370,2014/12,298,13635872,2006/11/24,0.68,49.38
(주)후성,093370,2015/12,297,15819021,2006/11/24,3.6,49.49
(주)후성,093370,2016/12,298,20879770,2006/11/24,2.63,49.53
(주)후성,093370,2017/12,305,22874541,2006/11/24,1.49,49.53
(주)후성,093370,2018/12,342,26335331,2006/11/24,4.57,49.55
(주)후성,093370,2019/12,366,26893597,2006/11/24,4.95,49.49
(주)후성,093370,2020/12,352,27222380,2006/11/24,4.25,49.59
(주)후성,093370,2021/12,366,33607955,2006/11/24,7.41,46.82
(주)휠라홀딩스,081660,2011/12,283,12523546,1991/07/23,31.34,12.21
(주)휠라홀딩스,081660,2012/12,295,13300101,1991/07/23,19.41,11.62
(주)휠라홀딩스,081660,2013/12,312,14316044,1991/07/23,29.93,11.54
(주)휠라홀딩스,081660,2014/12,307,15168215,1991/07/23,33.44,13.96
(주)휠라홀딩스,081660,2015/12,318,15857567,1991/07/23,25.91,16.04
(주)휠라홀딩스,081660,2016/12,331,16882000,1991/07/23,25.8,16.79
(주)휠라홀딩스,081660,2017/12,300,16945000,1991/07/23,24.26,20.12
(주)휠라홀딩스,081660,2018/12,306,17463000,1991/07/23,47.29,20.11
(주)휠라홀딩스,081660,2019/12,290,20692000,1991/07/23,39.61,20.11
(주)휠라홀딩스,081660,2020/12,61,4880000,1991/07/23,47.25,21.64
(주)휠라홀딩스,081660,2021/12,68,5966000,1991/07/23,43.96,21.65
(주)휴니드테크놀러지스,005870,2011/12,218,9201771,1968/12/11,21.26,18.27
(주)휴니드테크놀러지스,005870,2012/12,193,7392317,1968/12/11,23.48,18.06
(주)휴니드테크놀러지스,005870,2013/12,184,8177215,1968/12/11,23.56,18.15
(주)휴니드테크놀러지스,005870,2014/12,188,9333344,1968/12/11,22.68,17.36
(주)휴니드테크놀러지스,005870,2015/12,252,11197421,1968/12/11,18.28,22.25
(주)휴니드테크놀러지스,005870,2016/12,344,17695118,1968/12/11,19.71,21.49
(주)휴니드테크놀러지스,005870,2017/12,389,24069868,1968/12/11,20.32,22.26
(주)휴니드테크놀러지스,005870,2018/12,422,23962209,1968/12/11,23.72,22.83
(주)휴니드테크놀러지스,005870,2019/12,415,25517645,1968/12/11,24.94,22.83
(주)휴니드테크놀러지스,005870,2020/12,383,25061936,1968/12/11,22.5,22.83
(주)휴니드테크놀러지스,005870,2021/12,372,23180477,1968/12/11,25.11,22.83
(주)휴비스,079980,2011/12,898,47297000,2000/11/01,0,98.29
(주)휴비스,079980,2012/12,905,53451000,2000/11/01,9.6,51
(주)휴비스,079980,2013/12,947,59083000,2000/11/01,6.48,51
(주)휴비스,079980,2014/12,969,64715000,2000/11/01,7.41,51
(주)휴비스,079980,2015/12,967,67403000,2000/11/01,5.09,51
(주)휴비스,079980,2016/12,1057,73701692,2000/11/01,5.81,51
(주)휴비스,079980,2017/12,1061,82697654,2000/11/01,5.23,51
(주)휴비스,079980,2018/12,965,85789082,2000/11/01,5.21,51
(주)휴비스,079980,2019/12,893,74509000,2000/11/01,3.38,51
(주)휴비스,079980,2020/12,908,74041341,2000/11/01,3.29,51
(주)휴비스,079980,2021/12,928,71072000,2000/11/01,3.79,51
(주)휴스틸,005010,2011/12,552,26197000,1967/04/18,8.2,53.05
(주)휴스틸,005010,2012/12,569,28588000,1967/04/18,13.18,53.05
(주)휴스틸,005010,2013/12,601,29279000,1967/04/18,11.33,53.05
(주)휴스틸,005010,2014/12,600,23564000,1967/04/18,10.92,53.05
(주)휴스틸,005010,2015/12,573,30380000,1967/04/18,12,53.13
(주)휴스틸,005010,2016/12,611,31407000,1967/04/18,8.27,53.22
(주)휴스틸,005010,2017/12,618,32206000,1967/04/18,4.59,53.23
(주)휴스틸,005010,2018/12,583,32254000,1967/04/18,5.79,49.57
(주)휴스틸,005010,2019/12,566,31319000,1967/04/18,4.19,49.67
(주)휴스틸,005010,2020/12,538,29208000,1967/04/18,2.72,50.15
(주)휴스틸,005010,2021/12,535,31590000,1967/04/18,5.49,49.22
AJ네트웍스(주),095570,2011/12,,,2000/02/10,,
AJ네트웍스(주),095570,2012/12,,,2000/02/10,,
AJ네트웍스(주),095570,2013/12,,,2000/02/10,,
AJ네트웍스(주),095570,2014/12,,,2000/02/10,,
AJ네트웍스(주),095570,2015/12,217,10584305,2000/02/10,0.24,49.75
AJ네트웍스(주),095570,2016/12,395,16006615,2000/02/10,1.61,49.86
AJ네트웍스(주),095570,2017/12,597,24906116,2000/02/10,8.07,49.99
AJ네트웍스(주),095570,2018/12,508,25206500,2000/02/10,7.99,49.99
AJ네트웍스(주),095570,2019/12,531,30112993,2000/02/10,7.96,50.05
AJ네트웍스(주),095570,2020/12,566,34070340,2000/02/10,10.75,54.79
AJ네트웍스(주),095570,2021/12,488,26123744,2000/02/10,5.22,53.59
CS홀딩스(주),000590,2011/12,3,114390,1949/01/12,0,84.48
CS홀딩스(주),000590,2012/12,2,96338,1949/01/12,0,84.48
CS홀딩스(주),000590,2013/12,2,116829,1949/01/12,0.05,84.88
CS홀딩스(주),000590,2014/12,2,123428,1949/01/12,2.53,79.59
CS홀딩스(주),000590,2015/12,3,186469,1949/01/12,1.06,79.59
CS홀딩스(주),000590,2016/12,3,169531,1949/01/12,0.74,79.59
CS홀딩스(주),000590,2017/12,3,196756,1949/01/12,1.37,78.56
CS홀딩스(주),000590,2018/12,3,198926,1949/01/12,2.1,73.37
CS홀딩스(주),000590,2019/12,4,254602,1949/01/12,2.42,73.37
CS홀딩스(주),000590,2020/12,9,763295,1949/01/12,2.65,73.37
CS홀딩스(주),000590,2021/12,8,825201,1949/01/12,2.71,73.37
HD현대(주),267250,2017/12,259,16133186,2017/04/03,19.52,28.17
HD현대(주),267250,2018/12,352,26970716,2017/04/03,20.67,33.31
HD현대(주),267250,2019/12,416,31044305,2017/04/03,19.26,33.31
HD현대(주),267250,2020/12,39,3547362,2017/04/03,17.19,34.34
HD현대(주),267250,2021/12,52,6401530,2017/04/03,16.25,34.37
KG스틸(주),016380,2011/12,1809,91657000,1982/10/27,5.09,45.99
KG스틸(주),016380,2012/12,1756,82175000,1982/10/27,6,45.95
KG스틸(주),016380,2013/12,1729,87852000,1982/10/27,3.99,43.74
KG스틸(주),016380,2014/12,1053,58402000,1982/10/27,2.67,36.86
KG스틸(주),016380,2015/12,712,28890000,1982/10/27,5.07,25.98
KG스틸(주),016380,2016/12,692,40699000,1982/10/27,0.47,38.05
KG스틸(주),016380,2017/12,693,44652000,1982/10/27,0.68,37.12
KG스틸(주),016380,2018/12,698,43422000,1982/10/27,0.67,39.19
KG스틸(주),016380,2019/12,694,45142000,1982/10/27,0.02,40
KG스틸(주),016380,2020/12,1116,77265000,1982/10/27,0.14,39.98
KG스틸(주),016380,2021/12,1140,89650000,1982/10/27,2.04,39.97
KISCO홀딩스(주),001940,2011/12,26,1210000,1957/02/19,6.82,49.24
KISCO홀딩스(주),001940,2012/12,26,1410000,1957/02/19,6.87,49.24
KISCO홀딩스(주),001940,2013/12,24,1527000,1957/02/19,7.46,49.16
KISCO홀딩스(주),001940,2014/12,24,1551000,1957/02/19,8.41,49.16
KISCO홀딩스(주),001940,2015/12,23,2335000,1957/02/19,7.99,46.57
KISCO홀딩스(주),001940,2016/12,20,1703000,1957/02/19,8.73,49.31
KISCO홀딩스(주),001940,2017/12,19,1548000,1957/02/19,8.56,47.54
KISCO홀딩스(주),001940,2018/12,17,1392000,1957/02/19,12.1,47.54
KISCO홀딩스(주),001940,2019/12,17,1416000,1957/02/19,9.95,45.45
KISCO홀딩스(주),001940,2020/12,16,1448000,1957/02/19,9.91,45.45
KISCO홀딩스(주),001940,2021/12,16,1676000,1957/02/19,10.43,45.45
LG이노텍(주),011070,2011/12,7797,381766000,1976/02/24,14.64,47.9
LG이노텍(주),011070,2012/12,9755,418932000,1976/02/24,13.69,47.87
LG이노텍(주),011070,2013/12,9013,478952000,1976/02/24,3.51,47.87
LG이노텍(주),011070,2014/12,9262,508258000,1976/02/24,9.76,40.8
LG이노텍(주),011070,2015/12,8797,557542000,1976/02/24,11.31,40.81
LG이노텍(주),011070,2016/12,8967,524917000,1976/02/24,17.97,40.79
LG이노텍(주),011070,2017/12,12068,567246000,1976/02/24,22.93,40.79
LG이노텍(주),011070,2018/12,8978,642094000,1976/02/24,23.84,40.79
LG이노텍(주),011070,2019/12,8891,610629000,1976/02/24,32.32,40.79
LG이노텍(주),011070,2020/12,10827,657028000,1976/02/24,33.45,40.79
LG이노텍(주),011070,2021/12,12415,837054000,1976/02/24,26.29,40.79
LS일렉트릭(주),010120,2011/12,3265,173961000,1974/07/24,6.93,48.25
LS일렉트릭(주),010120,2012/12,3262,186835000,1974/07/24,11.1,48.25
LS일렉트릭(주),010120,2013/12,3449,203248000,1974/07/24,13.23,48.25
LS일렉트릭(주),010120,2014/12,3535,221048000,1974/07/24,16.36,48.25
LS일렉트릭(주),010120,2015/12,3493,220609000,1974/07/24,10.77,48.25
LS일렉트릭(주),010120,2016/12,3406,220898000,1974/07/24,9.27,48.25
LS일렉트릭(주),010120,2017/12,3276,221734000,1974/07/24,18.11,48.25
LS일렉트릭(주),010120,2018/12,3288,236831000,1974/07/24,16.43,48.25
LS일렉트릭(주),010120,2019/12,3253,243588000,1974/07/24,18.42,48.25
LS일렉트릭(주),010120,2020/12,3256,240949000,1974/07/24,14.16,48.25
LS일렉트릭(주),010120,2021/12,3222,254378000,1974/07/24,17.8,48.25
OCI(주),010060,2011/12,2842,196813000,1974/07/01,16.96,31.56
OCI(주),010060,2012/12,2793,155512000,1974/07/01,21.97,31.16
OCI(주),010060,2013/12,2711,155421000,1974/07/01,24.22,30.49
OCI(주),010060,2014/12,2704,167859000,1974/07/01,19.16,30.13
OCI(주),010060,2015/12,2627,173816000,1974/07/01,12.54,30.12
OCI(주),010060,2016/12,2420,172326000,1974/07/01,11.41,30.04
OCI(주),010060,2017/12,2345,182746000,1974/07/01,21.82,28.78
OCI(주),010060,2018/12,2160,175042000,1974/07/01,24.22,22.43
OCI(주),010060,2019/12,2145,148383000,1974/07/01,22.79,22.29
OCI(주),010060,2020/12,1542,117321000,1974/07/01,20.2,22.44
OCI(주),010060,2021/12,1564,139116000,1974/07/01,16.69,22.24
SK이노베이션(주),096770,2011/12,1642,85146389,2007/07/03,31.62,33.4
SK이노베이션(주),096770,2012/12,1881,136518137,2007/07/03,36.61,33.4
SK이노베이션(주),096770,2013/12,1892,127029164,2007/07/03,33.11,33.4
SK이노베이션(주),096770,2014/12,1878,123819778,2007/07/03,32.29,33.4
SK이노베이션(주),096770,2015/12,1419,119085000,2007/07/03,38.37,33.42
SK이노베이션(주),096770,2016/12,1493,148965000,2007/07/03,39.82,33.42
SK이노베이션(주),096770,2017/12,1614,171154000,2007/07/03,41.49,33.42
SK이노베이션(주),096770,2018/12,1864,223462000,2007/07/03,38.11,33.42
SK이노베이션(주),096770,2019/12,2082,230804000,2007/07/03,34.16,33.41
SK이노베이션(주),096770,2020/12,2424,240075000,2007/07/03,24.21,33.41
SK이노베이션(주),096770,2021/12,1353,215339000,2007/07/03,23.2,33.41
SNT모티브(주),064960,2011/12,977,49502924,2002/02/06,5.14,36.05
SNT모티브(주),064960,2012/12,965,49397000,2002/02/06,4.27,50.72
SNT모티브(주),064960,2013/12,959,50970000,2002/02/06,8.66,45.8
SNT모티브(주),064960,2014/12,920,48303000,2002/02/06,9.52,45.8
SNT모티브(주),064960,2015/12,910,63455000,2002/02/06,21.68,36.89
SNT모티브(주),064960,2016/12,853,52249000,2002/02/06,13.87,37.21
SNT모티브(주),064960,2017/12,816,48219000,2002/02/06,13.56,37.26
SNT모티브(주),064960,2018/12,780,49511000,2002/02/06,17.65,37.26
SNT모티브(주),064960,2019/12,766,49373000,2002/02/06,29.24,37.21
SNT모티브(주),064960,2020/12,741,51515000,2002/02/06,25.22,40.03
SNT모티브(주),064960,2021/12,726,51982000,2002/02/06,21.07,41.1
SNT중공업(주),003570,2011/12,1115,60986875,1959/04/01,12.67,37.15
SNT중공업(주),003570,2012/12,1097,61040903,1959/04/01,13.33,38.58
SNT중공업(주),003570,2013/12,1103,55064139,1959/04/01,20.05,35.61
SNT중공업(주),003570,2014/12,994,55309491,1959/04/01,17.86,35.61
SNT중공업(주),003570,2015/12,876,52893889,1959/04/01,16.13,35.61
SNT중공업(주),003570,2016/12,830,41019470,1959/04/01,16.26,35.61
SNT중공업(주),003570,2017/12,814,47104461,1959/04/01,14.08,35.61
SNT중공업(주),003570,2018/12,798,44101597,1959/04/01,12.94,39.05
SNT중공업(주),003570,2019/12,772,43558365,1959/04/01,12.27,40
SNT중공업(주),003570,2020/12,659,40654309,1959/04/01,10.15,42.27
SNT중공업(주),003570,2021/12,583,39213771,1959/04/01,6.69,45.28
STX엔진(주),077970,2011/12,1035,62923000,2004/04/01,11.86,33.72
STX엔진(주),077970,2012/12,1320,64374000,2004/04/01,5.94,33.56
STX엔진(주),077970,2013/12,972,59710000,2004/04/01,2.41,18.34
STX엔진(주),077970,2014/12,912,56938000,2004/04/01,2.08,18.34
STX엔진(주),077970,2015/12,878,55476000,2004/04/01,0,45.92
STX엔진(주),077970,2016/12,866,52038000,2004/04/01,0,44.95
STX엔진(주),077970,2017/12,848,52235000,2004/04/01,0,44.95
STX엔진(주),077970,2018/12,858,55375000,2004/04/01,0,84.42
STX엔진(주),077970,2019/12,902,58204000,2004/04/01,0,84.42
STX엔진(주),077970,2020/12,877,58983000,2004/04/01,0,84.42
STX엔진(주),077970,2021/12,874,56728000,2004/04/01,0,84.42
STX조선해양(주),067250,2011/12,2996,178458000,1967/04/10,8.21,33.1
STX조선해양(주),067250,2012/12,3091,226708000,1967/04/10,6.14,30.72
STX조선해양(주),067250,2013/12,2819,221379000,1967/04/10,1.59,20.19
STX중공업(주),071970,2011/12,641,29790000,2001/06/15,16.29,50.09
STX중공업(주),071970,2012/12,667,28426000,2001/06/15,14.17,74.37
STX중공업(주),071970,2013/12,1401,90461000,2001/06/15,2.76,18.72
STX중공업(주),071970,2014/12,1211,72208000,2001/06/15,2.68,19.86
STX중공업(주),071970,2015/12,1126,68920000,2001/06/15,0,27.34
STX중공업(주),071970,2016/12,773,56482000,2001/06/15,0.49,38.93
STX중공업(주),071970,2017/12,585,30405000,2001/06/15,2.61,35.62
STX중공업(주),071970,2018/12,461,26241000,2001/06/15,0.16,66.1
STX중공업(주),071970,2019/12,482,27379000,2001/06/15,1.13,66.1
STX중공업(주),071970,2020/12,380,24009000,2001/06/15,0.04,65.44
STX중공업(주),071970,2021/12,248,16038000,2001/06/15,0.4,47.81
가온전선(주),000500,2011/12,436,18151000,1947/09/24,10.08,37.62
가온전선(주),000500,2012/12,446,20566000,1947/09/24,10.38,37.62
가온전선(주),000500,2013/12,444,21837000,1947/09/24,11.45,37.62
가온전선(주),000500,2014/12,447,20844000,1947/09/24,5.7,37.62
가온전선(주),000500,2015/12,442,23335000,1947/09/24,4.28,37.62
가온전선(주),000500,2016/12,422,23499000,1947/09/24,4.49,37.62
가온전선(주),000500,2017/12,440,25608000,1947/09/24,4.83,37.62
가온전선(주),000500,2018/12,444,24979000,1947/09/24,4.89,37.62
가온전선(주),000500,2019/12,430,26131000,1947/09/24,5.34,46.39
가온전선(주),000500,2020/12,430,26166000,1947/09/24,4.42,46.56
가온전선(주),000500,2021/12,421,27612000,1947/09/24,2.75,46.56
강남제비스코(주),000860,2011/12,543,20992074,1952/07/16,2.2,51.86
강남제비스코(주),000860,2012/12,551,22280592,1952/07/16,3.05,51.86
강남제비스코(주),000860,2013/12,563,24171335,1952/07/16,4.74,51.86
강남제비스코(주),000860,2014/12,563,25363244,1952/07/16,7.4,51.1
강남제비스코(주),000860,2015/12,602,27043223,1952/07/16,7.62,50.97
강남제비스코(주),000860,2016/12,628,30164204,1952/07/16,9.17,50.97
강남제비스코(주),000860,2017/12,641,32775731,1952/07/16,12.94,50.74
강남제비스코(주),000860,2018/12,664,35353343,1952/07/16,12.94,50.74
강남제비스코(주),000860,2019/12,689,36780122,1952/07/16,12.49,50.74
강남제비스코(주),000860,2020/12,677,37312095,1952/07/16,9.61,50.74
강남제비스코(주),000860,2021/12,671,37314578,1952/07/16,11.03,50.74
경남기업(주),000800,2011/12,1065,56202000,1951/08/29,8.59,44.42
경남기업(주),000800,2012/12,984,54708000,1951/08/29,9.06,44.41
경남기업(주),000800,2013/12,976,54118000,1951/08/29,7.14,44.4
경남기업(주),000800,2014/12,916,48091000,1951/08/29,,19.59
경남에너지(주),008020,2011/12,231,15423667,1972/07/11,4.03,21.48
경남에너지(주),008020,2012/12,244,15629450,1972/07/11,5.53,21.48
경남에너지(주),008020,2013/12,263,16904144,1972/07/11,12.9,40.48
경남에너지(주),008020,2014/12,247,17146196,1972/07/11,21.3,34.29
경남에너지(주),008020,2015/12,230,16207163,1972/07/11,,29.24
경인전자(주),009140,2011/12,15,414572,1973/08/06,10.58,51.44
경인전자(주),009140,2012/12,14,417780,1973/08/06,15.4,49.98
경인전자(주),009140,2013/12,13,416506,1973/08/06,15.34,49.98
경인전자(주),009140,2014/12,10,305696,1973/08/06,17.68,49.98
경인전자(주),009140,2015/12,10,388400,1973/08/06,17.81,49.98
경인전자(주),009140,2016/12,9,367397,1973/08/06,16.74,49.98
경인전자(주),009140,2017/12,11,459186,1973/08/06,16.56,49.98
경인전자(주),009140,2018/12,15,725205,1973/08/06,17.08,49.98
경인전자(주),009140,2019/12,14,639033,1973/08/06,14.49,49.98
경인전자(주),009140,2020/12,14,712896,1973/08/06,13.33,49.98
경인전자(주),009140,2021/12,15,908315,1973/08/06,14.15,49.01
계룡건설산업(주),013580,2011/12,735,39557565,1978/10/11,17.61,42.89
계룡건설산업(주),013580,2012/12,956,40466161,1978/10/11,15.67,44.26
계룡건설산업(주),013580,2013/12,921,40986584,1978/10/11,15.39,44.28
계룡건설산업(주),013580,2014/12,921,40334660,1978/10/11,14.11,43.45
계룡건설산업(주),013580,2015/12,989,41296809,1978/10/11,11.36,43.46
계룡건설산업(주),013580,2016/12,1088,44447471,1978/10/11,14.67,43.46
계룡건설산업(주),013580,2017/12,1164,49329454,1978/10/11,13.66,42.81
계룡건설산업(주),013580,2018/12,1226,77856715,1978/10/11,18.08,42.81
계룡건설산업(주),013580,2019/12,1396,85010195,1978/10/11,18.95,42.8
계룡건설산업(주),013580,2020/12,1485,92934445,1978/10/11,19.83,39.44
계룡건설산업(주),013580,2021/12,1464,98747549,1978/10/11,21.87,38.7
계양전기(주),012200,2011/12,478,22621000,1977/04/27,2.12,50.55
계양전기(주),012200,2012/12,502,25066000,1977/04/27,1.73,50.44
계양전기(주),012200,2013/12,533,27800000,1977/04/27,4.43,50.39
계양전기(주),012200,2014/12,596,32017000,1977/04/27,6.57,49.74
계양전기(주),012200,2015/12,621,35010000,1977/04/27,5.21,46.33
계양전기(주),012200,2016/12,693,44189000,1977/04/27,5.32,44.15
계양전기(주),012200,2017/12,707,46139000,1977/04/27,5.58,44.15
계양전기(주),012200,2018/12,755,48404000,1977/04/27,5.26,44.15
계양전기(주),012200,2019/12,749,50150000,1977/04/27,4.42,44.11
계양전기(주),012200,2020/12,735,48270000,1977/04/27,2.23,44.11
계양전기(주),012200,2021/12,729,49566000,1977/04/27,3.81,45.27
고려개발(주),004200,2011/12,418,27774000,1965/03/31,0.91,30.32
고려개발(주),004200,2012/12,400,25835016,1965/03/31,0.04,30.35
고려개발(주),004200,2013/12,411,25388000,1965/03/31,0.01,30.35
고려개발(주),004200,2014/12,413,28581758,1965/03/31,0.64,30.3
고려개발(주),004200,2015/12,409,28839854,1965/03/31,0.46,30.3
고려개발(주),004200,2016/12,379,28042587,1965/03/31,0,67.86
고려개발(주),004200,2017/12,348,26158293,1965/03/31,0.15,67.86
고려개발(주),004200,2018/12,385,28069060,1965/03/31,0.18,48.05
고려개발(주),004200,2019/12,393,29359000,1965/03/31,0.31,48.05
고려산업(주),002140,2011/12,86,3938000,1957/07/24,0.03,53.4
고려산업(주),002140,2012/12,91,4150000,1957/07/24,0.29,53.4
고려산업(주),002140,2013/12,93,4267000,1957/07/24,0.15,53.4
고려산업(주),002140,2014/12,96,4472000,1957/07/24,2.08,53.4
고려산업(주),002140,2015/12,98,5183000,1957/07/24,1.18,53.4
고려산업(주),002140,2016/12,106,5610000,1957/07/24,0.93,51.2
고려산업(주),002140,2017/12,111,6083000,1957/07/24,1.4,47.4
고려산업(주),002140,2018/12,131,6001000,1957/07/24,2.13,47.4
고려산업(주),002140,2019/12,130,6864000,1957/07/24,6.18,47.4
고려산업(주),002140,2020/12,125,7188000,1957/07/24,1.04,47.4
고려산업(주),002140,2021/12,128,7221000,1957/07/24,1.75,47.4
고려아연(주),010130,2011/12,1025,52926959,1974/08/01,14.5,51.15
고려아연(주),010130,2012/12,1113,65260095,1974/08/01,15.86,51.16
고려아연(주),010130,2013/12,1186,72854873,1974/08/01,13.61,51.03
고려아연(주),010130,2014/12,1287,82580379,1974/08/01,15.26,50.93
고려아연(주),010130,2015/12,1396,91817630,1974/08/01,13.21,50.86
고려아연(주),010130,2016/12,1383,101704991,1974/08/01,20.49,49.8
고려아연(주),010130,2017/12,1376,107077055,1974/08/01,24.44,49.31
고려아연(주),010130,2018/12,1391,109528445,1974/08/01,22.14,48.45
고려아연(주),010130,2019/12,1417,117183824,1974/08/01,26.37,48.39
고려아연(주),010130,2020/12,1455,124053067,1974/08/01,23.63,48.53
고려아연(주),010130,2021/12,1550,133246049,1974/08/01,18.27,48.53
고려제강(주),002240,2011/12,958,33964875,1945/09/21,5.26,70.1
고려제강(주),002240,2012/12,1002,37747187,1945/09/21,5.79,70.1
고려제강(주),002240,2013/12,1088,39682200,1945/09/21,5.55,70.1
고려제강(주),002240,2014/12,1054,36562458,1945/09/21,5.42,69.44
고려제강(주),002240,2015/12,1018,41619412,1945/09/21,5.03,69.44
고려제강(주),002240,2016/12,945,43190039,1945/09/21,7.03,69.44
고려제강(주),002240,2017/12,954,47274000,1945/09/21,7.58,68.44
고려제강(주),002240,2018/12,881,43999000,1945/09/21,7.55,68.45
고려제강(주),002240,2019/12,857,46290000,1945/09/21,7.49,68.37
고려제강(주),002240,2020/12,841,44513000,1945/09/21,7.17,67.38
고려제강(주),002240,2021/12,831,44985000,1945/09/21,8.38,67.76
광동제약(주),009290,2011/12,727,36321000,1963/10/16,13.56,17.38
광동제약(주),009290,2012/12,749,38835000,1963/10/16,16.9,17.68
광동제약(주),009290,2013/12,784,42549000,1963/10/16,23.64,17.74
광동제약(주),009290,2014/12,839,46406000,1963/10/16,26.99,17.82
광동제약(주),009290,2015/12,888,47504000,1963/10/16,23.54,17.89
광동제약(주),009290,2016/12,994,51091000,1963/10/16,19.44,17.82
광동제약(주),009290,2017/12,992,57035000,1963/10/16,22.21,17.82
광동제약(주),009290,2018/12,993,67493000,1963/10/16,24.53,17.81
광동제약(주),009290,2019/12,999,64876000,1963/10/16,23.79,17.74
광동제약(주),009290,2020/12,1021,64796000,1963/10/16,22.62,17.67
광동제약(주),009290,2021/12,1042,67699000,1963/10/16,20.07,17.64
광전자(주),017900,2011/12,1376,42889000,1984/07/31,18.96,33.68
광전자(주),017900,2012/12,797,32111000,1984/07/31,19.75,33.35
광전자(주),017900,2013/12,77,2449000,1984/07/31,20.06,32.71
광전자(주),017900,2014/12,1108,5512268,1984/07/31,19.01,52.55
광전자(주),017900,2015/12,1008,30455256,1984/07/31,21.21,55.48
광전자(주),017900,2016/12,868,27822058,1984/07/31,22.58,55.48
광전자(주),017900,2017/12,903,29947426,1984/07/31,22.94,55.48
광전자(주),017900,2018/12,899,31626364,1984/07/31,22.3,55.48
광전자(주),017900,2019/12,874,30715151,1984/07/31,21.83,55.48
광전자(주),017900,2020/12,842,30022242,1984/07/31,20.82,55.48
광전자(주),017900,2021/12,903,33095693,1984/07/31,21.95,55.48
교촌에프앤비(주),339770,2011/12,,,1999/11/12,,
교촌에프앤비(주),339770,2012/12,,,1999/11/12,,
교촌에프앤비(주),339770,2013/12,,,1999/11/12,,
교촌에프앤비(주),339770,2014/12,,,1999/11/12,,
교촌에프앤비(주),339770,2015/12,,,1999/11/12,,
교촌에프앤비(주),339770,2016/12,,,1999/11/12,,
교촌에프앤비(주),339770,2017/12,,,1999/11/12,,
교촌에프앤비(주),339770,2018/12,,,1999/11/12,,
교촌에프앤비(주),339770,2019/12,,,1999/11/12,,
교촌에프앤비(주),339770,2020/12,304,17406000,1999/11/12,0.12,74.13
교촌에프앤비(주),339770,2021/12,318,17136000,1999/11/12,0.28,70.17
국도화학(주),007690,2011/12,319,13759600,1972/02/22,31.14,26.38
국도화학(주),007690,2012/12,328,15219626,1972/02/22,30.37,22.94
국도화학(주),007690,2013/12,347,14595004,1972/02/22,31.26,22.94
국도화학(주),007690,2014/12,375,17513275,1972/02/22,29.66,22.91
국도화학(주),007690,2015/12,410,22753301,1972/02/22,34.69,22.91
국도화학(주),007690,2016/12,438,21560006,1972/02/22,36.2,23.27
국도화학(주),007690,2017/12,482,26487456,1972/02/22,32.69,23.98
국도화학(주),007690,2018/12,514,27790464,1972/02/22,30.96,24
국도화학(주),007690,2019/12,544,31599979,1972/02/22,28.03,23.97
국도화학(주),007690,2020/12,543,32754593,1972/02/22,27.88,24.58
국도화학(주),007690,2021/12,571,48137154,1972/02/22,21.93,28.23
국제약품(주),002720,2011/03,467,20608000,1959/07/27,0,34.34
국제약품(주),002720,2012/12,444,17815000,1959/07/27,1.21,34.25
국제약품(주),002720,2013/12,444,17650133,1959/07/27,1.04,34.46
국제약품(주),002720,2014/12,443,19337910,1959/07/27,1.64,35.48
국제약품(주),002720,2015/12,414,19535845,1959/07/27,1.51,35.61
국제약품(주),002720,2016/12,407,21275000,1959/07/27,2.25,35.88
국제약품(주),002720,2017/12,405,21279000,1959/07/27,3.63,37.26
국제약품(주),002720,2018/12,402,20159000,1959/07/27,3.61,36.52
국제약품(주),002720,2019/12,417,23673000,1959/07/27,3.06,38.31
국제약품(주),002720,2020/12,404,24874000,1959/07/27,0.96,38.19
국제약품(주),002720,2021/12,399,24640000,1959/07/27,0.98,38.19
그랜드코리아레저(주),114090,2011/12,1644,73107237,2005/09/06,22.75,51
그랜드코리아레저(주),114090,2012/12,1630,79955102,2005/09/06,23.45,51
그랜드코리아레저(주),114090,2013/12,1667,68349443,2005/09/06,28.41,51
그랜드코리아레저(주),114090,2014/12,1648,97596181,2005/09/06,16.28,51
그랜드코리아레저(주),114090,2015/12,1869,99776159,2005/09/06,8.2,51
그랜드코리아레저(주),114090,2016/12,1838,104180911,2005/09/06,9.46,51
그랜드코리아레저(주),114090,2017/12,1852,104511160,2005/09/06,16.15,51
그랜드코리아레저(주),114090,2018/12,2027,100162746,2005/09/06,11.81,51
그랜드코리아레저(주),114090,2019/12,1853,101724247,2005/09/06,7.61,51
그랜드코리아레저(주),114090,2020/12,1831,115204639,2005/09/06,5.95,51
그랜드코리아레저(주),114090,2021/12,1754,111510398,2005/09/06,3.15,51
그린케미칼(주),083420,2011/12,67,4008000,2003/01/01,2.41,65.53
