,총자본정상영업이익률,누적수익성비율,TMD,금융비용부담률,자기자본순이익률,총자본증가율,정상영업이익증가율,target_3
3191,-0.1959432597670504,-0.41302468613126,-0.3275565007919994,0.158288116714612,0.0212298344664737,-0.4232820202437998,1.1828156671394792,0.0
3192,0.5183163633879323,-0.285691612906463,-0.4321916572956605,0.09645482942828,0.2400777597974683,-0.4371502168553131,0.4114521447617825,0.0
3193,0.559906164229868,-0.330154269868641,-0.4303649696913449,-0.0808005941258713,0.3404800659666082,2.4511032119801883,0.0491442541045377,0.0
3194,0.3754644387569357,-0.2823719643951864,-0.4305755873515115,-0.134389443107359,0.2389136750882609,0.5601474440998342,-0.0063220228459353,0.0
3195,0.3139838635992916,-0.1933415124396805,-0.3903595929730762,-0.2085893878509573,0.1457868983516675,-0.4938108640013137,-0.0410114475171278,0.0
3196,1.7244205878040677,0.4114790843903124,-0.5017287243776106,0.1871436507815668,0.3224367529738932,0.174005891891215,-0.0469384705393271,0.0
3197,2.577915631169009,1.0922908299616674,-0.5516374795810498,-0.3198893049663547,0.548851228914736,0.3347399196621568,-0.1248900169137266,0.0
3198,3.447684944428621,0.5704616827370304,-0.5387143296476965,-0.2209560453082237,0.8395813850392887,0.2707773080406589,0.0922116255420158,0.0
3199,3.447684944428621,0.4355902749836245,-0.5169722703835582,-0.1550005388694696,0.9478412629955788,0.2980818830847741,-0.0044761511465827,0.0
3200,0.2796270715994317,0.482712111920835,-0.1325983813723214,-0.460044756148707,0.2217434256274515,-0.1962154788316858,-0.1517744479916057,0.0
3201,-0.0386253174519023,0.4697718880797679,-0.2740771400264927,-0.266300455984867,-0.0037979867814857,-0.2012217980840881,-0.1404946246922952,0.0
3202,-0.0585160917676107,0.4012328042878901,-0.3101430486081096,-0.2456893602227564,0.0136632838566255,-0.3354643489845892,-0.0455365236802506,0.0
3203,-0.8270232812381617,0.2049610633495308,-0.2262218546399156,-0.1962227303936909,-0.1982001332191245,0.1886663326063119,-0.433773283678337,0.0
3204,-0.2375330606089861,0.0676894318207332,-0.1000042091179317,0.1046992677331243,0.0031865214737587,0.0991028444756648,1.5154159020469458,0.0
3205,0.0337047709688554,0.1705770847261859,-0.1833647599168328,-0.0313339642968058,0.1405485171602341,-0.559503599180897,0.1594622192248125,0.0
3206,0.1367751469684351,0.1421119832251146,-0.1729866230590683,-0.0931672515831377,0.1338550300822914,0.5371957709404701,0.0264186710742734,0.0
3207,0.7334983764396866,1.0056465804369343,-0.510929543596216,-1.6843438444180785,0.2450251198115998,0.1101024801129654,-0.0908739094189372,0.0
3208,0.464068797072364,0.8778089805532189,-0.5188875670794193,-1.502966201711505,0.1111553782527468,0.4194040307162457,-0.0730999822270775,0.0
3209,0.3609984210727841,0.8054233985360018,-0.5022670616033095,-1.5112106400163494,0.1591738725075528,0.3831818513508769,-0.0306340807459725,0.0
3210,0.0988018505475373,0.8277885545110697,-0.5068611773010397,-1.527699516626038,0.1254154159405376,-0.0411340783889956,-0.0988497301704665,0.0
3211,-0.1055306492411032,0.9576162699439186,-0.5023702916508471,-1.3215885590049317,0.0779789640403353,-0.5208688395419406,-0.1215184440368687,0.0
3212,-0.4038922639767288,1.0064839488666066,-0.5131434421552467,-1.5070884208639272,0.0124991991474181,-0.4084479569078529,-0.2077238158495132,0.0
3213,-0.206792773030164,0.8893791589291035,-0.5035857959126122,-1.597777242217214,0.0453845921825276,0.3630065184890642,0.2110864044671968,0.0
3214,0.1277338859158404,1.1672463558820247,-0.2286966645573346,-0.3322559624236211,0.0049326485375698,-0.2168780488571356,-0.2341796576452422,0.0
3215,0.078911076231829,1.1820681735673322,-0.3251980068471002,-0.328133743271199,0.0561523757426963,-0.1162680196540346,-0.049644730205217,0.0
3216,-0.0078850298730803,1.306813765825714,-0.3545367287288915,-0.42706700292933,0.0497499098420555,-0.4509419466407067,-0.0740407372487777,0.0
3217,0.0554037974950828,1.3767108340863248,-0.3767463557342104,-0.2374449219179122,0.0500409310193573,-0.3664769944844551,-0.0145282888375158,0.0
3218,0.0626368063371585,1.3889898234822526,-0.3534026240433423,-0.4188225646244858,-0.0206772150649933,-0.289419651290707,-0.0363772981355463,0.0
3219,0.4043964741252388,1.3382762220827795,-0.4007543068736902,-0.5383669200447275,0.1169758017987839,0.1447419945265942,0.1284841836418369,0.0
3220,0.6973333322293077,1.3281401456261392,-0.3888858006836787,-0.653789056312547,0.1780902490321733,0.2622724103038454,0.0853714518801181,0.0
3221,0.9504886417019596,0.1071738484937209,0.5562507048195842,0.6405877575480008,0.1620840842805713,-0.5176269845130848,0.6274769946133528,0.0
3222,-0.1037223970305842,0.1300758726286584,0.3712666225848011,0.4097434850123617,0.0739046675581094,-0.1191364935004871,-0.2470913697215066,0.0
3223,-0.1471204500830389,0.1160890993707515,0.431523607202112,0.4138657041647838,0.0558613545653944,-0.0273831445062665,-0.0495188936212258,0.0
3224,0.3284498812834432,0.653607646624193,-0.1726122908880102,0.063477076208903,0.2662696657546352,-0.0604735354490405,0.2598563500583165,0.0
3225,-0.2194505385037967,0.661455831555794,-0.1998420174907179,0.0263771038371039,0.0797250911041465,0.040272922084294,-0.2045248042032326,0.0
3226,-0.1850937465039367,0.7732987426154804,-0.2490703178308916,0.0181326655322596,0.1030067852882948,-0.3394491133041911,-0.0062067880074495,0.0
3227,-0.6353485469231537,0.5550051593373212,-0.2656087951075226,0.0057660080749932,-0.1009990600003051,0.3166249245639519,-0.3223554885958026,0.0
3228,-0.4527150736607404,0.0717159492214859,-0.0477609429520836,-0.0354561834492279,-0.5165773011873535,0.6982078871619211,1.094447109344227,0.0
3229,-0.6064165115548505,0.2178232002744466,-0.0578276784242756,0.0511104187516367,-0.0369744009938971,-1.03701989695484,-0.243941722954748,0.0
3230,0.3465324033886325,0.4101271675885308,-0.3085937481318886,-0.0313339642968058,0.1649942960535899,-0.5240516484886629,3.160633107510427,0.0
3231,-0.4454820648186646,0.1151451581323479,-0.4059582893870048,-0.880511109695764,0.0392731474591887,-0.2814072122819245,-0.2473058094902191,0.0
3232,-0.5919504938706991,0.0985352687576963,-0.4623073505583069,-0.7238667819037231,0.0253041309486997,-0.1234253687700046,-0.2281255091512824,0.0
3233,-0.0892563793464327,0.1325230782278292,-0.4766257503603734,-0.6991334669891904,0.0925300229054281,-0.1467837110991083,1.6269545913868182,0.0
3234,-0.5865257372391421,0.2425011351104376,-0.4914707153816568,-0.8681444522384977,0.0369449780407738,-0.7446835104160481,-0.3067018794446882,0.0
3235,-0.6733218433440514,0.3257869869334003,-0.5404285350560536,-1.1608220120604686,-0.0049620714906931,-0.6724517112497899,-0.3058499781018933,0.0
3236,-0.4057005161872478,-0.3309928389766179,0.9159334797778744,0.257221376372743,-0.0643303916602714,2.1808381366626817,-0.2020039446680842,0.0
3237,0.075294571810791,-0.2741118885534671,0.5621188474160148,0.1253103634952349,0.0159914532750403,1.041943607049752,0.6057311959058825,0.0
3238,0.0300882665478174,-0.3230982355321917,-0.036635109975443,0.162410335867034,-0.0270796809656341,0.064144547123769,-0.0138886381190731,0.0
3239,-0.1489287022935578,-0.4400224886380846,0.2349717589875093,0.1747769933243004,-0.3570976960259371,-0.1964468598797922,-0.1080820768685041,0.0
3240,-2.2049114656535966,-0.7217128106249993,0.1708799169973442,0.2077547465436774,-1.219684465548634,-0.8243643303740396,-1.2312033764644137,0.0
3241,0.0951853461264995,-0.6440826592846328,0.0741076216926764,0.2489769380678987,0.1917682443653605,-0.5187137446770178,0.4491140650013545,0.0
3242,0.3863139520200495,-0.6099803959529564,0.3311418566558788,0.2613435955251652,0.170814719599627,-0.012737554301639,0.0849287467241073,0.0
3243,-0.208601025240683,0.0152486692214753,0.1594240123492832,0.1995103082388332,-0.0634573281283659,-0.0703616504300851,0.2443878576390176,0.0
3244,-0.1218049191357737,-0.0072566335164752,0.4970269703857524,0.1253103634952349,-0.0669495822559881,-0.321128280068212,0.0276309585044916,0.0
3245,-0.626307285870559,-0.1498476649162234,0.6998249569936976,0.129432582647657,-0.229339399190423,-0.0682928747183359,-0.3240304278169742,0.0
3246,-0.4183582816608804,-0.1181731382218974,0.1691641994108735,0.0758437336661694,0.0223939191756811,-0.4129590059916098,0.9596238337198164,0.0
