,회사명,거래소코드,회계년도,산업군,target_3,총자본정상영업이익률,누적수익성비율,TMD,금융비용부담률,자기자본순이익률,총자본증가율,정상영업이익증가율
447,(주)에이프로젠,7460,2021,제조업,0.0,-0.752884940606885,-1.3805586079515657,-0.4820423678218329,-1.824499295600431,-0.1970360485099171,-0.3562578839889055,-0.5838544106681889
448,(주)에이프로젠바이오로직스,3060,2019,제조업,0.0,-0.816173767975048,-1.3351208785089392,-0.5696936501354006,-0.4682891944535512,-0.1589122742833742,3.624993517223977,-0.4857920771751096
449,(주)에이프로젠바이오로직스,3060,2020,제조업,0.0,-0.7908582370277828,-1.1127092311408768,-0.5759268889244245,-7.4636950961139,0.0500409310193573,3.634277068806752,-0.1447639982669476
450,(주)에이프로젠바이오로직스,3060,2021,제조업,0.0,-0.8071325069224533,-1.0631112021679527,-0.5712966826845108,-10.299781872980324,0.0095889873743995,-0.2919960256860446,-0.1866690262530295
451,(주)에프앤에프홀딩스,7700,2019,"전문, 과학 및 기술 서비스업",0.0,3.923255275795104,1.43642144337821,-0.5516184870861278,-0.42706700292933,0.6943618175656633,1.8927760853416984,0.1744830044891179
452,(주)에프앤에프홀딩스,7700,2020,"전문, 과학 및 기술 서비스업",0.0,2.256046737696637,1.340765896883481,-0.5260513325133032,-0.4229447837769079,0.4458297321498795,0.8305308048636689,-0.0980874797259831
453,(주)에프앤에프홀딩스,7700,2021,"전문, 과학 및 기술 서비스업",0.0,0.6901003233872319,1.9287590955970484,-0.4524611057055337,-0.4641669753011292,2.840643000166841,14.380985486201848,0.2308951909493716
454,(주)엔씨소프트,36570,2019,정보통신업,0.0,2.060755498960591,1.474107065285874,-0.5649640664380311,-1.1031109439265587,0.3914087719944327,0.5031581477332406,-0.1092877837889087
455,(주)엔씨소프트,36570,2020,정보통신업,0.0,3.321107289692294,1.433781510804185,-0.5720283847642595,-0.8475333564763871,0.5692227113258658,0.9719685286241146,0.1989572973927297
456,(주)엔씨소프트,36570,2021,정보통신업,0.0,0.8709255444391263,1.333020034855224,-0.5559631787847953,-1.037155437487805,0.3302943247610432,0.4169736992666355,-0.2152031797078046
457,(주)엔아이스틸,8260,2019,제조업,0.0,0.1747484433893329,0.1283999919603194,0.0912087732154709,0.5334100595850254,0.1350191147914988,0.0611050774135864,-0.1242004513762209
458,(주)엔아이스틸,8260,2020,제조업,0.0,0.5382071377036407,0.1477158344713773,0.0691466205763334,0.2283658423057881,0.2671427292865408,0.3498238816602471,0.1394450785432985
459,(주)엔아이스틸,8260,2021,제조업,0.0,1.100573575175032,0.2551403020717103,0.0117988226538995,0.1253103634952349,0.4504860709867092,0.7841665549825066,0.1840106684003297
460,(주)엔케이,85310,2019,제조업,0.0,-1.3676906921833258,-2.1485739136696007,-0.4056226294570422,0.4715767722986935,-0.7729669583902873,-1.9484157045097923,0.1977673368981894
461,(주)엔케이,85310,2020,제조업,0.0,-0.7348024185016955,-2.1166310557736514,-0.4250579472688201,0.257221376372743,-0.0378474645258027,-0.5065026282305126,0.2741605936589753
462,(주)엔케이,85310,2021,제조업,0.0,-0.4382490559765888,-1.9110875545420631,-0.4883217827405589,0.1830214316291447,0.3011922070308578,-0.6724288791818043,2.2990026684460854
463,(주)엘에스,6260,2019,"전문, 과학 및 기술 서비스업",0.0,-0.0964893881885085,-0.059071180238808,0.6350691799565664,0.0882103911234357,-0.0136927068097487,-0.1364349044131844,-0.1379038036892522
464,(주)엘에스,6260,2020,"전문, 과학 및 기술 서비스업",0.0,-0.0187345431361939,-0.1005857560032829,0.3222911273446754,-0.0066006493822731,0.0776879428630335,0.1916815362825302,0.0253674437640519
465,(주)엘에스,6260,2021,"전문, 과학 및 기술 서비스업",0.0,0.1747484433893329,-0.0959595864405398,0.7293739759056721,-0.1426338814122033,0.2002078585071142,0.1885407267100796,0.0912440838181003
466,(주)엘에스네트웍스,680,2019,도매 및 소매업,0.0,-1.013273258921613,-0.3675552153849709,0.4456988238361724,1.741220271244709,-0.3844536866923115,-0.7602058145776844,-2.1966491176537235
467,(주)엘에스네트웍스,680,2020,도매 및 소매업,0.0,-1.1814407144998744,-0.4645847658727771,0.4181403863109281,2.277108761059585,-0.1787017143399003,0.0101174136463195,-0.1997612008522067
