,EBIT/총자산,abs(영업현금흐름-당기순이익)/매출액,누적수익성비율,총자본회전률,금융비용부담률,당기전기영업손익,TMD,target_3
1008,0.4381498381313252,-0.282488037168161,0.298513042595621,1.740709396401197,-0.2852939013516327,0.4175610661760811,0.0962932660074167,0
1009,0.387453677651245,-0.1191130362667346,0.4420634320935093,1.6549378023159538,-0.290016333773558,0.3116013742983876,-0.1405004401171245,0
1010,0.4286969212206568,-0.1204545315863816,0.4289986237802367,1.9980241786569268,-0.3112672796722224,0.3389710364070169,-0.0830191895116776,0
1011,0.200783131354043,-0.3070475602107976,0.5950454445768696,0.6685644703356568,-0.3089060634612597,0.2210534088223389,-0.2405566867548904,0
1012,-0.0972581605078682,-0.1858947228412041,0.621334393972541,0.4970212821651707,-0.391548630844954,-0.1673677126026253,-0.3462417484606253,0
1013,0.52926973230483,-0.2849089088568537,0.4055058438739859,0.3898067895586166,-0.0137540370909224,0.1859615920473464,-0.3093919487231045,0
1014,-0.0318170052080878,-0.2031015580548309,0.2318080597258992,0.3040351954733733,-0.0775068747869152,0.0599959804854881,0.3174390823188018,0
1015,0.0066684353053892,-0.2978898304839533,0.1505744847279997,0.518464180686481,-0.0208376857238105,-0.1224684335720405,1.3830801011235665,0
1016,-1.0707881119912093,0.4299595659712294,-0.3456799382198114,-0.4679091512938156,-0.2050125501789009,-0.5819203447551142,-0.4389353869510471,0
1017,-1.0918794640221086,1.337356034582285,-0.7760095512809865,-1.0683103098905182,2.2412074443784533,-0.6414167769103013,-0.40292530484471,0
1018,0.0804732193365218,0.0400997434063984,0.2636256470055066,0.0896062102602653,-0.3112672796722224,-0.3796129256688292,-0.5514403067295889,0
1019,0.0706685658780086,-0.3027872435649392,-0.7301569526099483,-1.1111961069331395,0.8055879881131336,-0.8052437543890967,-0.3741049517380259,0
1020,-0.1399602725038143,-0.1440462637688906,-0.8021371891031019,-1.089753208411829,0.8292001502227605,-0.3688931413429495,-0.3762307796600992,0
1021,-1.2438710323734306,0.9176373292921918,-1.249599339517954,-1.304182193624937,2.3096827144963723,-0.7718462500303526,-0.3856917016632987,0
1022,-0.7846668289749611,0.7962511286104805,-1.3742959663958965,-1.411396686231491,3.4147319012269146,-1.0337804329961515,-0.3958977063432326,0
1023,-0.9580013851666356,1.137705054603524,-0.0635462387225236,-0.8109955276347885,-0.9747690349527404,-0.3687302266875409,-0.5440208713280511,0
1024,-0.5612079604125677,0.2253982587344656,-0.1001961510916222,-1.1326390054544506,-1.4493734933562423,-0.2425365346081108,-0.5501457264928966,0
1025,-0.0879924436332,-0.0270555899962142,-0.1771891796272386,-1.1111961069331395,-0.384464982212066,-0.4748854161517246,-0.3659032319223457,0
1026,-1.0471626611756055,0.4004314444925959,-0.5661300375577635,-1.1111961069331395,-0.2852939013516327,-0.7447046684392952,-0.3175149874881821,0
1027,-0.2620327897102928,-0.0474598553713064,-0.6227140562905662,-0.9396529187626532,0.1326413679887648,-0.7045299144155572,-0.2845720290734959,0
1028,-1.6366451934645807,1.0372635512374904,-1.0187158340033642,-1.1540819039757615,0.5269644752195353,-0.9861441877547038,-0.2298060422850137,0
1029,-0.1160804676144899,-0.056560039982831,-0.2376797230382417,-0.6394523394643022,0.1397250166216529,-0.6628237626309792,-0.4179436893044903,0
1030,-0.00356936324308,0.0570408021634996,-0.2300878704341282,-1.5400540773593558,-0.1507045773267589,-0.0544678564045294,-0.1512280082575244,0
1031,0.0644239645502419,3.5941483315919256,-0.2235294665785371,-1.5829398744019774,0.1893105570518695,-0.0389909641407211,0.2074672736755889,0
1032,0.0711855738195997,0.1206541952886122,-0.2076556686341625,-1.5400540773593558,0.6568313668224837,0.0675878034275246,0.3373926601145507,0
1033,0.0219095500865894,-0.1093621043237319,-0.1951038871924116,-1.5400540773593558,1.379363527377069,0.0311275035471005,-0.2115295113461389,0
1034,-0.2813257869118767,-0.2203765181588941,-0.4661515794748297,-1.411396686231491,1.5965954187856373,-0.7298468518660393,-0.4711364614551049,0
1035,0.2158078013521258,0.1728470627373212,-0.3974045584243693,-1.2612963965823156,0.6497477181895955,-0.6550038591713708,-0.5548476164740553,0
1036,-0.0765079914711413,0.0921276414948018,-0.501240365795205,-1.2612963965823156,0.576550015649752,-0.049808497259846,-0.5562744439744411,0
1037,0.983418152865778,-0.2736666615302975,0.5536165177496997,0.7328931658995893,-0.3891874146339913,0.0150967014549034,-0.4410115606449534,0
1038,-0.0055918154862681,-0.2588594357538094,0.5663452622181648,-0.1248227749528429,-0.4033547118997675,-0.2266360642402404,-0.3296369917488623,0
1039,-0.4413557945211827,-0.2761872172093676,0.5019249734293759,-0.5322378468577481,-0.5568337656123429,-0.505415622575279,-0.5000884201235043,0
1040,0.0202314593677267,-0.0296911666045921,0.5224102534847345,-0.2749230646020184,-0.3419630904147374,-0.5126490332754168,-0.4870997651849467,0
1041,-0.0933723955028243,-0.2227991296717787,0.4897792487464144,-0.5965665424216805,-0.4246056577984318,-0.4389464431686078,-0.458283317237715,0
1042,-2.050089030648745,0.33191035169921,0.1906517155277828,-0.2749230646020184,-0.1837616042802367,-0.6797343038623823,-0.5009969232994563,0
1043,-0.6388297761794394,-0.1022256398015526,0.0027495292318784,-0.1033798764315321,-0.1766779556473486,-0.7592366557017342,-0.381545100745499,0
1044,-0.2921190798831256,-0.2505038462242624,-0.6878971927756252,-0.5322378468577481,0.2058390705286084,-0.5111176355145768,-0.3992524697782587,0
1045,0.0890002011623969,-0.0481541063877908,-0.4030540024490726,-0.5536807453790589,-0.0609783613101764,-0.4170832964127861,-0.0217313811429838,0
1046,0.2141985551274658,-0.2574520901034873,-0.2849494230663071,0.6900073688569677,-0.1884840367021621,-0.3630607966793249,-0.129303358233172,0
1047,-0.6375391587245026,-0.3159655846130562,-0.4037108551082148,0.8401076585061434,-0.337240657992812,-0.5027764051576612,-0.4495926735302262,0
1048,-0.1517019533293129,-0.1012221021239408,-0.3996052991103304,2.598425337253629,-0.2734878202968192,-0.5382918000367158,-0.2307148527483405,0
1049,-0.0426338150200249,-0.0591828549932356,-0.4024671319695235,2.276781859433968,-0.0987578206855795,-0.3993581819043404,-0.069639167392286,0
1050,-0.0196522528701024,-0.0094953100116087,-0.416888008029767,1.633494903794643,-0.0940353882636541,-0.3882148194743985,0.0967919021744804,0
1051,0.1959124777999454,0.1187418714251361,-1.1648648562981132,0.3254780939946841,0.2861204217013401,-0.3107651922931939,-0.2754535238080303,0
1052,-0.4835523824664342,-0.1491876285708859,-1.9460889262538084,0.003834616175022,0.123196503144914,-0.8479925599682892,-0.2708332900224815,0
1053,0.8701559669586186,-0.2953423843544006,-1.3321748936535975,2.4268821490831427,-0.1247311990061692,-0.2238990980293775,-0.4064937465177177,0
1054,0.0895924453006688,-0.3242416678617567,-1.1457126659341086,1.762152294922508,-0.2498756581871922,0.0110238350696907,-0.3984850996666532,0
1055,-1.3340279728569249,-0.0410442380754611,-1.826229387408464,1.2475227304110486,-0.2215410636556398,-0.7163575183982148,-0.2842729336630629,0
1056,0.095446705086,-0.3522433860636421,-2.224641713248756,2.08379577274217,-0.2286247122885279,-0.8064819057702014,-0.2689651952018684,0
1057,-0.7521506065195146,0.151077790137732,-0.7915379644796536,-0.7252239335495453,0.2932040703342283,-0.7576075091476491,-0.0896699564204718,0
1058,-0.537184953883206,0.1409749735869308,-0.9623231855255252,-0.7681097305921669,0.4159873133042885,-0.8215352199299475,-0.1335076344163977,0
1059,-0.2269299511493715,0.078339885667571,-1.151542083654014,-0.8324384261560994,0.5340481238524234,-0.6441211601900825,-0.056363545143888,0
1060,-0.8024687449626055,-0.0062650014141114,-1.441161044915591,-1.0254245128478967,0.5198808265866472,-0.7070388001088482,-0.5187427526891378,0
1061,-1.051998841583359,-0.1439140816745332,-1.8459330776008311,-0.9182100202413426,0.07597217892566,-0.9322520197455694,-0.4923061597588921,0
1062,-0.8746958735288468,-0.334254569641201,-0.8898938913759588,-1.0254245128478967,-0.0184764695128478,-0.9001904155611751,-0.4653091722226924,0
1063,-1.3634480791860064,0.5988534689169026,-1.2001413464571489,-1.218410599539694,-0.0184764695128478,-1.0480517568099368,-0.3618730482706646,0
1064,0.2684231464907491,-0.0626919837664934,0.4683128117739709,0.3469209925159949,-0.3702976849462898,0.3814591785375558,-0.522016865391024,0
1065,0.7258071298890045,0.0097856992175648,0.5689161944499058,-0.1248227749528429,-0.5214155224479025,0.012848479210266,-0.5130093397954888,0
1066,-0.1995215838771979,0.0089714329521461,0.1318665998751841,0.4541354851225491,-0.2923775499845207,-0.0878327778321918,0.1869241167660619,0
1067,0.259968613406825,-0.1392363540247389,-0.3339152377085163,-0.7895526291134777,-0.3136284958831851,-0.6074001968610049,-0.4038116809768047,0
1068,0.1648584659455654,-0.2221510048442471,-0.2792478621943417,-1.0683103098905182,-0.4694687658067231,-0.4981822118751413,-0.4801029828288831,0
1069,0.037280474036484,-0.2144493155814053,-0.265568940916265,-1.089753208411829,-0.4080771443216929,-0.4134014252005538,-0.5103358964007131,0
1070,-0.0358483089560217,-0.2769426067424913,-0.2629746465557184,-1.0039816143265858,-0.3419630904147374,-0.3070181552187982,-0.5036961149732458,0
