,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,재고자산회전률,자기자본회전률,타인자본회전률,총자본회전률,외국인지분율,대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,업력,누적수익성비율,이자부담률,부채상환계수,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,EBITDA마진율,PBR변화율,ROA변화율,target_1,target_2,target_3,현금흐름/총부채비율,영업현금흐름-단기차입금,abs(영업현금흐름-당기순이익)/매출액
902,(주)예스코홀딩스,015360,2017,19.48,105.75,6.55,"전문, 과학 및 기술 서비스업",1.79,3.61,1.99,12.24,-1.68,37.17,1.9,167.15,1.63,1.65,0.82,15.25,54.59,-3.4142046073983376,6.074868141327765,3.37294323239899,11.579346794115658,15.449424906517724,36.0,0.3988462508728381,7.784989002932551,0.3530660083289693,0.0591251130682507,0.0760800264710392,3.2434256816182936,0.1584697701839894,0.0128497101689647,22759.0,-70568.157,3.808789783900551,-1.176912413007261,-48.44559585492228,0.0,0.0,0.0,0.1150327772166143,21363.0,0.051802353160608
903,(주)예스코홀딩스,015360,2018,26.37,135.02,4.83,"전문, 과학 및 기술 서비스업",1.71,1.15,0.72,13.46,-1.97,36.51,1.93,82.94,1.63,1.36,0.74,14.59,67.65,-2.4302824128823204,-1.776841606878166,-7.224351501751459,5.969376448632518,3.374195399942602,37.0,0.3696388280406909,2.4231561928862644,0.1431839403203296,-0.0139474810818915,-0.0193624779297513,3.644547350855236,0.1576317231047859,0.0166246556532707,24802.5,44631.599,1.5735297608288006,13.617067282739889,-63.81909547738693,0.0,0.0,0.0,-0.024277757046147,-83370.0,0.02912086005956
904,(주)오뚜기,007310,2012,11.48,67.1,14.49,제조업,10.41,12.11,7.26,22.86,-0.09,98.06,3.7,14.5,2.7,4.03,1.61,18.58,63.59,11.91632102837762,5.326598144929781,10.969421300901278,11.207299243504268,28.101832753845247,41.0,0.562004149551132,23.147168211398142,1.540208502821152,0.07920696659084,0.0516518660198572,0.5875858123569794,0.6833848845053724,0.1011330347547637,96766.5,-8129.145999999993,6.959364724380691,27.03296122743586,-2.811244979919678,0.0,0.0,0.0,0.1972544056080226,67695.0,0.0067186912662942
905,(주)오뚜기,007310,2013,9.33,62.71,17.32,제조업,9.11,13.18,8.0,22.62,-0.15,100.48,3.49,14.86,2.47,3.81,1.5,16.77,63.42,5.609770799427154,2.4627098405229813,12.62351418362138,9.668526872980458,-3.323273958486678,42.0,0.5791207242459916,27.979074165029463,4.5492249640632485,0.0981247202002951,0.0684884343310139,0.3395648299637723,1.1350499908806022,0.1006491353152824,106882.0,-59080.098,6.5925493656603065,61.73445755857404,10.19283746556474,0.0,0.0,0.0,0.2545896473473075,97458.0,0.0151136314320019
906,(주)오뚜기,007310,2014,12.1,64.16,13.59,제조업,9.06,12.06,7.36,23.32,-0.12,103.59,3.3,14.69,2.28,3.59,1.39,16.16,63.42,12.222493387076458,3.0988759818884084,11.062234003089106,12.049211586609408,10.27351631200274,43.0,0.5731095918790139,30.25079471733086,1.320506407209248,0.0868455710438308,0.0658781442071156,0.3159626519284142,1.2369706117375476,0.0910214862825179,110473.5,-19568.378,7.327850082700567,9.947862889578388,-7.9999999999999964,0.0,0.0,0.0,0.2222043431098423,52820.0,0.0130581025509491
907,(주)오뚜기,007310,2015,9.65,56.39,16.24,제조업,9.41,11.86,7.4,24.32,-0.07,109.48,3.18,14.29,2.12,3.54,1.33,16.65,62.54,7.857796765334148,5.689417414208334,15.277516302875792,9.821465565716652,15.135797567985088,44.0,0.5782478375372144,38.28452945677124,2.883086023777057,0.0750911370522056,0.0591886034669446,0.1270049833887043,2.839042971684353,0.0953295924080191,124640.0,-30301.880000000005,7.971627620215401,118.65288327905816,0.5434782608695656,0.0,0.0,0.0,0.2082552471136904,63722.0,0.0034650329058642
908,(주)오뚜기,007310,2016,8.53,53.86,16.63,제조업,9.26,13.94,8.97,24.22,-0.06,116.9,3.17,13.63,2.03,3.68,1.31,17.54,62.48,6.232815124479068,6.773887087189786,9.07150322830796,7.303764797349328,6.815132412355989,45.0,0.6105814418542449,49.58456355283308,3.055287989733525,0.0934744677791918,0.0740444173002072,0.2448144277383545,1.4298118995701046,0.1143821893837747,137955.0,-64534.299,8.051772106444757,-50.45377140038804,21.216216216216218,0.0,0.0,0.0,0.2670404709503489,100946.0,0.0054146453549037
909,(주)오뚜기,007310,2017,6.97,49.51,14.07,제조업,8.81,12.34,7.99,22.43,-0.07,123.61,2.99,13.95,1.94,3.77,1.28,18.26,62.1,17.491945173609253,5.743990275820154,11.242153705267183,8.098885361016078,2.494017585841503,46.0,0.6411638463035189,53.21574629220574,1.7191043650227325,0.0630717805895899,0.0510740070079721,0.2056253246003808,1.6104036405772184,0.1036797825411438,144278.0,-30906.018,7.931740469863369,9.447958175644686,-10.925306577480494,0.0,0.0,0.0,0.1904687568515676,77994.0,0.0111897090986054
910,(주)오뚜기,007310,2018,13.14,61.76,14.58,제조업,8.02,13.87,8.5,17.76,-0.08,127.56,2.53,13.41,1.85,3.31,1.19,16.27,59.34,31.174571660830413,5.6728829104249465,10.774578601071047,19.85090361008419,3.882099209202013,47.0,0.6107282894567864,39.41487084063047,1.267678643094016,0.0954373657303999,0.0876518406027513,0.3018245877512957,1.264947008426061,0.0969241751430472,148890.0,4188.094000000012,8.013620033078686,-15.015681767242246,6.382978723404252,0.0,0.0,0.0,0.2499720748394303,83110.0,0.0160693334947506
911,(주)와이지플러스,037270,2016,2.74,14.68,53.23,정보통신업,-5.65,-4.01,-4.55,33.2,-1.62,2.38,13.68,14.51,0.67,4.99,0.59,0.61,49.48,90.78314956177552,140.77128387626607,3.113016233048526,5.633065173902964,3.22072716862296,20.0,-0.0292276931579888,-1.7049367088607594,-1.7049367088607594,-0.037136076206577,-0.0649346957918224,0.1289145068460512,0.99288390526196,-0.0463611684574995,-6873.5,9247.351,-0.1914216278441794,-29.933088169371647,-14.035087719298234,0.0,0.0,0.0,-0.2901320802641605,-4569.0,0.0124923610420249
912,(주)와이지플러스,037270,2017,6.29,19.17,28.5,정보통신업,-4.64,-8.19,-7.71,32.13,-0.94,2.44,10.92,11.89,0.65,3.85,0.56,0.6,51.51,-3.319502074688797,2.9845231158421326,6.356840594299349,10.52310743371751,11.078242863481734,21.0,-0.0864164846559445,-7.747765567765567,-1.0623505775991964,-0.0375273016083129,-0.0704221464747526,0.1880241985725323,0.8555710577212993,-0.0505511799442569,-6386.5,7314.924,-2.91892414059589,-10.454189212536717,-69.45054945054946,0.0,0.0,0.0,-0.23328,-6821.0,0.0673585140002484
913,(주)와이지플러스,037270,2018,7.27,27.05,25.53,정보통신업,0.57,-0.15,-1.01,31.22,0.01,3.44,16.34,14.95,0.89,3.85,0.72,1.44,53.01,-8.00122624156959,41.24449719167024,1.2260529682926402,7.923165736389643,113.42315369261478,22.0,-0.0787502981159074,0.2682695507487521,0.0407043675839434,0.0622670437123096,0.0892818759159746,0.2666064495888441,0.7987051109672583,-0.0109365950052809,-2602.5,-7043.578,0.1575280898876404,-0.470287000562757,86.90012970168613,0.0,0.0,0.0,0.292416,5778.0,0.1032633121641426
914,(주)용평리조트,070960,2017,16.35,112.69,-13.23,숙박 및 음식점업,3.73,4.21,1.89,22.57,5.12,0.87,0.3,14.85,0.52,0.42,0.23,1.69,51.73,3.974709446156136,-0.4864690415847975,2.961088885637748,-6.5439756455165305,10.281819977612432,17.0,0.1721706697874575,4.34116481348637,0.3651416439141387,0.0205147461976879,0.0849401698803397,0.9144753472917252,0.579381274621151,0.0375980814507991,31935.5,40570.313,23.089165716792973,18.29213648872086,25.16556291390728,0.0,0.0,0.0,0.0387194956247622,-102097.0,0.0040872389437086
915,(주)용평리조트,070960,2018,18.97,96.24,-10.23,숙박 및 음식점업,2.92,2.48,1.21,22.91,5.59,0.75,0.26,13.22,0.44,0.42,0.22,2.56,45.79,-2.616544308595011,-13.491226982453966,1.467486237722971,-6.379037868770129,-26.671045168224023,18.0,0.1901717078260184,3.931689066819178,0.3233057689292992,0.0645995944762148,0.2894607721526663,1.35981401812297,0.3606553318134394,0.0307181806549406,29030.0,-36290.169,22.739719608135,-42.56533385957045,-35.978835978835974,0.0,0.0,0.0,0.1317218800566977,-62495.0,0.233305216964645
916,(주)우성,006980,2012,24.42,73.04,30.28,제조업,1.39,4.24,2.42,13.69,-0.39,25.37,9.65,7.45,2.34,3.26,1.36,3.05,37.12,-6.2625250501002,2.724534968141681,2.4424975261265174,4.066155164962842,-66.01473202946406,42.0,0.541307418690539,3.791798396334479,0.0956426517964201,0.0071344690845346,0.0053479210467228,1.3580843176230293,0.310803819119424,0.0215701958915533,7912.5,339.62699999999995,1.6892082219183115,2.4705171691209507,-53.100775193798455,0.0,0.0,0.0,0.0169024079480025,-61218.0,0.0124640240044089
917,(주)우성,006980,2013,18.65,57.72,30.14,제조업,1.04,1.84,1.06,14.02,-0.17,23.2,8.77,7.07,2.1,3.21,1.27,2.62,36.45,7.973836247486702,-8.546722867465453,1.2404287901990811,-7.724015861939853,-26.980568011958145,43.0,0.594795881856042,3.754904163912756,0.109617959750709,0.0380164740513403,0.0287530933429307,1.1653657075396897,0.3140232318798346,0.0158248276421744,3472.5,-3507.125,1.5850107831074878,-7.910494251364369,-56.19834710743802,0.0,0.0,0.0,0.1038837985222816,-35985.0,0.0204307105133205
918,(주)우성,006980,2014,18.52,57.68,33.35,제조업,2.25,2.36,1.47,15.98,-0.28,21.85,8.12,7.22,1.95,3.38,1.24,5.68,36.41,-3.8633792193098246,-5.796373639556847,1.4719057980289263,1.4463671138686724,109.62128966223132,44.0,0.5953515093777044,7.7711802378774015,0.1704301938280027,0.0481902739496898,0.0392501221661163,1.1245591383425275,0.3252761677587323,0.0248060098758608,4537.5,-9914.28,2.51555581880914,3.557402282978744,38.67924528301886,0.0,0.0,0.0,0.1317421817531163,-35440.0,0.027359286846041
919,(주)우성,006980,2015,13.9,54.3,27.99,제조업,1.31,-3.18,-2.08,16.33,-0.21,20.32,7.22,6.79,1.84,3.29,1.18,2.62,35.79,13.14453843324752,-7.037064459285365,-4.685349967892853,-6.726566647516126,-43.408203125,45.0,0.6071964602459895,6.786491043203372,0.1765455043859649,0.0202444301502836,0.0165438014106672,0.6616968484168784,0.5318343956493772,-0.0103385766914215,4810.5,3178.0730000000003,2.051769068539061,60.00092088458612,-241.49659863945573,0.0,0.0,0.0,0.0575267804721339,-28286.0,0.0341357273474485
920,(주)우성,006980,2016,13.48,48.53,28.42,제조업,0.43,0.54,0.32,17.17,-0.08,17.84,5.81,6.98,1.66,3.23,1.1,2.91,35.76,5.688467039396698,-12.176722078153771,-0.3958037583311277,-4.118667524316317,-68.65113603681334,46.0,0.6318682659077048,5.665567502986858,0.1398142524397794,0.0440943281154706,0.0393402304187585,0.797784263505867,0.4095710510266314,0.0088513925594633,2283.5,-4819.438,1.7201892103659422,-25.86739576834085,115.38461538461536,0.0,0.0,0.0,0.1349484843959982,-22183.0,0.0364237209437302
921,(주)우성,006980,2017,13.39,51.98,16.39,제조업,-0.77,0.71,0.42,16.77,-0.03,17.83,4.55,8.17,1.66,3.31,1.11,4.45,33.97,48.44477250825285,-0.0790794857656925,-0.0905873684973367,2.226875381175036,-274.6788990825688,47.0,0.6199055789553231,3.313687423687424,0.079025974025974,0.0076761843397884,0.0070066145345502,0.944939862967786,0.3619360689186126,0.0004693211150751,-407.0,26558.765,0.9852498057751928,-9.580668193820474,31.249999999999996,0.0,0.0,0.0,0.0224444702872427,-31541.0,0.0032056169088123
922,(주)우성,006980,2018,24.06,77.28,15.09,제조업,-1.55,-2.54,-1.58,15.9,0.34,18.73,3.86,7.46,1.78,2.77,1.08,3.8,33.91,6.793005331638996,5.03314528015567,-3.778500447302884,12.2405310487736,-117.17436974789916,48.0,0.5336087851652889,0.3455913410770855,0.0119480495774236,-0.0426430619093347,-0.0415943702085594,1.6553700825545483,0.2633370304355375,-0.0092628356183314,-3019.5,28340.481,0.2262389481470216,-15.129324120374829,-476.1904761904762,0.0,0.0,0.0,-0.0978230828008909,-59897.0,0.0270152565688965
923,(주)우신시스템,017370,2013,21.28,159.88,11.09,제조업,2.88,5.25,2.08,11.04,0.66,24.32,2.55,49.07,2.19,1.66,0.94,8.35,28.77,32.73000191995531,27.96078844100976,4.150908708897994,33.221949327817995,-44.62113127001067,29.0,0.2233687979390746,4.0159571938168845,0.2569943691979912,0.0657138282853275,0.0795753630681017,3.601476853166714,0.1708219929070788,0.026304937391144,7279.5,-8186.646,3.9683931005310895,2.75597008459079,-43.324250681198905,0.0,0.0,0.0,0.1068150274430635,-1706.0,0.0575739060957841
924,(주)우신시스템,017370,2014,13.8,122.17,8.48,제조업,8.05,14.32,5.88,12.6,0.84,35.94,3.38,59.18,3.0,2.15,1.25,8.93,29.67,0.7758564008153067,51.38118625746111,16.932911376445222,-0.0368715463247315,219.81113894777417,30.0,0.2798660486786867,4.452156862745098,0.410553073814082,0.0491591642602344,0.0393092073348209,3.044314772061424,0.1806299550826275,0.0865878812880681,10892.0,-3594.963,4.494056466479092,-9.604030652668191,182.69230769230768,0.0,0.0,0.0,0.0893974563780306,-8999.0,0.0076802173280294
925,(주)우신시스템,017370,2015,21.95,132.95,3.95,제조업,6.98,15.14,6.55,13.47,0.17,34.44,2.86,32.87,2.59,2.02,1.14,11.31,29.92,40.25184315260651,2.0622877655961966,18.9577650065234,24.729064039408865,-2.687556492919554,31.0,0.2808270881485459,8.632762711864407,0.1954725308464298,0.0122646868847228,0.0119852921605086,2.039315543519709,0.2798549809337037,0.0810278679211511,16372.0,9053.482,3.8734167588758464,62.44940854921028,11.39455782312925,0.0,0.0,0.0,0.0214901276317224,-42589.0,0.045663506838689
926,(주)우신시스템,017370,2016,21.42,107.56,12.84,제조업,4.53,8.16,3.62,12.75,0.56,30.97,2.44,26.89,2.28,1.9,1.04,8.19,36.66,1.4951340689603845,0.5011616455441102,10.25787446181736,-1.7591576588144655,-28.509505232522137,32.0,0.3169714469040744,2.0830384807596203,0.1134532785323498,0.0745176788380723,0.0711823750411453,1.9014992319281645,0.2725247583740301,0.050353101470629,13847.0,-7990.343999999999,1.577014608012652,-13.232839759488328,-44.732824427480914,0.0,0.0,0.0,0.1437994420453242,-12746.0,0.036317615500157
927,(주)우신시스템,017370,2017,33.17,144.44,2.68,제조업,2.47,-0.66,-0.29,11.31,1.0,26.67,2.0,26.59,2.03,1.62,0.9,7.35,36.59,23.615579939315605,-7.693326321285475,-2.627381989773269,14.67500009901892,-41.90558683412733,33.0,0.2728026304882429,2.500239926176561,0.1206012047835247,0.0182124008731452,0.0216130473454029,1.1241358662523366,0.525647912257191,0.0033640960459782,9126.0,36437.392,3.331630959163514,127.15425845444786,-108.0110497237569,0.0,0.0,0.0,0.0308214774201844,-45080.0,0.0248429129452849
928,(주)우신시스템,017370,2018,39.11,172.09,-0.86,제조업,-0.43,-2.71,-1.06,7.7,1.34,31.86,2.17,17.83,2.55,1.62,0.99,11.69,36.75,-0.978116587937798,19.570608223041077,-6.909477736690136,3.619684451935564,-118.77143283137022,34.0,0.2373103383909762,1.2192682394058545,0.0541140486092933,-0.0785679048558705,-0.0808000822706705,1.555657223157166,0.4065611571691421,0.0065998240046932,2724.0,29688.779,1.9134135472370768,-13.907020410264032,-265.51724137931035,0.0,0.0,0.0,-0.1242239625604755,-101167.0,0.0700569038804332
929,(주)우진,105840,2012,1.87,23.49,46.99,제조업,4.34,7.21,6.34,22.59,-1.05,12.73,3.77,5.46,0.81,3.47,0.65,0.22,55.48,6.03008011994565,1.1870450881735135,10.9854736691031,11.556145225757462,-51.44876325088339,32.0,0.3987284015259181,21.18578125,1.5138332713062896,-0.0398683521579774,-0.0643284734961861,0.2343502304147465,0.8115790261051686,0.0535642157229411,8408.0,7584.731,4.90932461137395,-24.156665379428475,-46.72268907563025,0.0,0.0,0.0,-0.2096196955991662,-7825.0,0.1613280872839625
930,(주)우진,105840,2013,4.39,26.43,27.42,제조업,-1.67,1.9,1.84,20.05,-0.41,8.91,2.73,4.0,0.69,2.75,0.55,0.29,55.44,50.41979673000442,-6.616298155836632,7.637881824815496,10.20121175854589,-142.68558951965065,33.0,0.3511484578627281,-13.305023041474657,-0.7897128008752735,0.0138127172024326,0.0263008245663918,0.2358993528777331,0.8860990443092962,0.0091021394439617,1575.0,2962.224,-3.73147310466048,11.782207119074595,-70.97791798107255,0.0,0.0,0.0,0.0660800103909598,-1159.0,0.0071471036782381
931,(주)우진,105840,2014,19.3,51.08,17.32,제조업,0.7,1.87,1.18,20.08,0.35,12.11,2.36,4.38,0.9,2.32,0.65,0.56,55.4,61.86251468860164,35.881562281903484,0.5071568324580372,20.10955147697654,148.29497016197783,34.0,0.2936509282020852,3.891717495987159,0.1117093623295245,-0.0524427114238083,-0.0882657865451743,0.388124299414622,0.8711638552174281,0.0192478313695572,-606.5,22301.373,2.306076833084452,17.489251616004324,-35.86956521739131,0.0,0.0,0.0,-0.155100949324776,-28209.0,0.1064325594224678
932,(주)우진,105840,2015,21.22,52.45,28.83,제조업,0.72,12.82,7.41,21.34,0.96,12.21,1.86,4.06,0.86,1.67,0.57,0.24,61.89,6.630004718864568,0.7789836118588128,9.340607737165202,10.329179734960864,18.976169461606357,35.0,0.3196283415201323,2.1185071942446045,0.0873319740500463,-0.0079289874150374,-0.0146098380459813,0.5186725516116677,0.6633386773752389,0.1029180517637899,1240.5,4507.953,2.2233568651138214,-23.167603740642004,527.9661016949153,0.0,0.0,0.0,-0.0230456595852376,-23418.0,0.144814828796859
933,(주)우진,105840,2016,19.01,46.95,23.71,제조업,-0.15,-0.35,-0.13,21.95,0.75,12.49,1.83,4.12,0.86,1.73,0.58,0.8,60.36,1.2782761144491157,2.3198308731926462,-3.664602578418435,-7.139161924469736,-121.06824925816024,36.0,0.3202570396315397,1.8424725274725275,0.0746892865097631,-0.080129071402962,-0.1339956094231372,0.4906817565735972,0.6511376485837999,-0.0003971427783446,532.0,16710.284,1.8558304278045272,-5.379728061427725,-101.75438596491227,0.0,0.0,0.0,-0.2507941440508252,-38193.0,0.1316804102791152
934,(주)우진,105840,2018,20.2,61.06,11.12,제조업,-0.54,-6.46,-3.6,21.38,1.54,10.76,1.07,5.85,0.7,1.41,0.47,1.83,47.27,0.8186786800521394,-4.457516206836893,-3.690609196754087,11.352135714851066,60.91334052499101,38.0,0.1624800382885764,0.8268119891008174,0.098982254697286,0.0255320358813243,0.0573918045184861,0.95403858637528,0.3973678833714797,-0.0417762487620184,-1934.0,-4374.466,1.6160884524025094,4.272904525598294,56.83453237410072,0.0,0.0,0.0,0.0673483162920927,-7145.0,0.1341378979772265
935,(주)우진플라임,049800,2012,28.05,137.21,6.78,제조업,5.49,9.6,4.0,23.96,1.23,31.45,1.87,4.71,2.19,1.56,0.91,1.3,40.5,6.613876968854898,4.568365894854438,12.230088495575222,9.252186544805252,-30.546412113232392,21.0,0.3112835939967092,7.0286952141057935,0.3786354754667824,0.0170469969695458,0.0195673186986493,2.2144008483563096,0.2612173893773442,0.0575620079667148,11583.0,8622.821,8.872357744257624,-8.470791635443717,-32.31810490693739,0.0,0.0,0.0,0.0294706395042572,-23048.0,0.0243558110548673
936,(주)우진플라임,049800,2013,35.17,170.73,16.78,제조업,5.07,8.52,3.34,22.87,0.99,39.33,2.12,4.6,2.47,1.6,0.97,3.03,40.5,14.39659546985284,25.05914074224811,9.309782894391,24.756095534096765,8.41495523959979,22.0,0.2802927357828639,7.371450269475747,0.4397874890382929,0.0228877461298659,0.0262079345869479,3.0247071352502664,0.208494311369268,0.0509578748234792,9894.5,22687.726,7.650403238108798,-8.904931280140262,-16.500000000000004,0.0,0.0,0.0,0.0362932187874093,-18278.0,0.008293585819036
937,(주)우진플라임,049800,2014,55.13,332.02,-1.34,제조업,-2.47,-0.21,-0.06,16.54,1.32,37.96,1.18,3.49,2.29,0.91,0.65,1.55,40.5,124.19876803339012,-3.4867638234905267,-0.5181783206694238,58.74565914399652,-169.80765494462793,23.0,0.1747908233628833,0.5133410672853829,0.0199627062061083,-0.0069487765509562,-0.0130873915311299,6.643966142684402,0.1156730718124166,-0.0024225605849952,1554.0,139908.472,0.6994167575513301,-11.468833221328516,-101.79640718562877,0.0,0.0,0.0,-0.0090416703066305,-58108.0,0.0121811792350935
938,(주)우진플라임,049800,2016,49.54,280.45,15.8,제조업,5.39,20.32,4.95,27.27,2.29,45.66,1.38,3.85,3.13,1.01,0.76,3.41,40.5,-5.152108753628661,24.63370963163526,21.478305816534405,3.2811724976728067,250.5879059350504,25.0,0.1981092354047973,4.706362421233531,0.6710013067624959,0.0936731095643478,0.1247273491770106,2.8117691342534505,0.2621676030578545,0.0690056709780134,2710.5,-22882.468,10.795316975743932,51.69577432674144,193.5727788279773,0.0,0.0,0.0,0.1270738694678221,3370.0,0.059899962332577
939,(주)우진플라임,049800,2017,51.47,285.93,-15.9,제조업,2.01,0.92,0.24,25.12,2.16,45.92,1.39,3.79,2.85,1.01,0.74,3.36,40.5,6.131805514083806,0.5588794379670103,1.5468175105749256,3.008184102840752,-61.47363202577927,26.0,0.1957630393199403,3.5974136562127828,0.1321080407321286,-0.0428933191547793,-0.0585042902565442,2.6977558139534885,0.2746296491446564,0.0194987050892706,11177.0,31473.981,7.893971862886015,6.260978979274129,-95.15151515151514,0.0,0.0,0.0,-0.057894804898128,-43978.0,0.0617448495143516
940,(주)우진플라임,049800,2018,53.69,331.16,6.21,제조업,-3.92,-18.39,-4.53,19.76,3.39,34.38,1.02,2.74,2.32,0.76,0.57,1.49,40.5,-3.2929095182551915,-25.12827213728821,-17.76145522663972,-8.122012205052547,-289.43220202670096,27.0,0.1634742714144205,-0.1093683678625568,-0.0117347694865631,0.0427228333594007,0.0715075219025235,4.233409961685823,0.1814295396486106,-0.0301270354343708,-2780.0,-4579.655,-0.3777356339224424,-26.19315603664891,-1987.5000000000005,0.0,0.0,0.0,0.0556239365745936,-16143.0,0.150600937765419
941,(주)웅진씽크빅,095720,2012,32.09,168.35,5.76,교육 서비스업,1.57,-23.38,-9.53,56.14,1.13,53.28,6.92,14.83,2.87,2.08,1.21,16.44,33.84,-34.60982999230806,-15.94709960541358,-27.185233116507167,-9.769100842635666,-77.99324293053176,5.0,0.0654141916952508,3.4644912914188617,0.2873825024446539,0.0754256253660169,0.0593325143549722,1.899299843922424,0.3303056554839789,0.0089656711006999,26362.0,-39444.873,4.472615868071362,-36.61966263893095,-300.6315789473684,0.0,0.0,0.0,0.1202290394456823,-25822.0,0.1383822069638753
942,(주)웅진씽크빅,095720,2013,26.12,127.81,6.69,교육 서비스업,2.49,1.57,0.6,52.7,0.78,44.85,8.16,16.21,3.12,2.1,1.26,6.5,33.84,-9.192063473010768,-11.040303606978137,-5.691140566681945,-19.9378119858334,35.26813880126183,6.0,0.0857925947856981,6.165039218825036,0.5051614003331628,0.1155693237430118,0.0818183219283644,1.290910265401942,0.4346066284679287,0.0028300736689945,11187.0,-50302.241,5.935669810739165,11.700546569398153,106.295907660021,0.0,0.0,0.0,0.2059919135165338,13095.0,0.0770282350040071
943,(주)웅진씽크빅,095720,2014,21.47,91.15,6.4,교육 서비스업,3.88,4.71,2.25,49.37,0.54,40.47,8.55,17.55,2.89,2.68,1.39,9.98,30.86,-1.2504461158182756,-0.9093150853831452,20.84874874775588,1.4002333722287048,39.653296019900495,7.0,0.1031100252477543,9.73344185050332,0.4341824226848446,0.048657746938495,0.0352505677046069,0.8441254147039216,0.564898867286124,0.0342970132078388,15414.5,-18660.405,7.0683796310697735,9.06142164953313,275.0,0.0,0.0,0.0,0.1020409082109073,-27336.0,0.0190670980184776
944,(주)웅진씽크빅,095720,2015,22.26,90.63,11.52,교육 서비스업,4.87,5.28,2.79,49.23,0.52,37.58,8.42,15.22,2.59,2.85,1.36,3.57,32.42,6.925723158472433,1.174759697638971,6.394530464508345,6.103258162581797,30.086278875591425,8.0,0.126834233082159,13.33766538952746,0.4583852872756002,-0.0364560148276448,-0.0276974540848248,0.6653331233405131,0.71454331946614,0.0443817632918666,20667.5,30909.554,8.027290070761714,26.144197196828767,24.000000000000004,0.0,0.0,0.0,-0.0766834217907411,-128017.0,0.0482956772786179
945,(주)웅진씽크빅,095720,2016,21.63,80.96,24.24,교육 서비스업,7.52,8.74,4.73,53.54,0.46,36.05,7.88,15.28,2.31,2.7,1.24,7.68,33.29,-1.855259698801968,-4.070604910429474,8.423236994665565,2.924251131093538,61.35643988018828,9.0,0.1639254989541229,18.54270886797833,0.734736009581163,0.1290144378214302,0.1051659097392045,0.7060214983637775,0.6336659290808864,0.0670442571127502,30539.5,-63575.544,10.42112516706356,-15.816468559767973,69.53405017921148,0.0,0.0,0.0,0.2883766099654167,-19375.0,0.067192402734554
946,(주)웅진씽크빅,095720,2017,16.85,76.24,25.35,교육 서비스업,6.56,8.61,4.78,55.87,0.25,36.07,8.23,20.14,2.14,2.72,1.2,12.65,35.1,-6.543450809321548,0.0471143275631636,7.783434188198379,4.976762656684963,-9.265692540242384,10.0,0.2057758825721611,21.10507686807293,0.6361294007349376,0.1120961685759177,0.0958773554079076,0.9410868545935523,0.4596886017053105,0.0663321965845098,35962.0,-57047.873,9.455413033310482,-29.34473375351741,1.0570824524312858,0.0,0.0,0.0,0.2591178469543685,-5143.0,0.0559323282738648
947,(주)웅진씽크빅,095720,2018,28.32,104.79,22.76,교육 서비스업,5.73,7.2,3.76,57.0,0.26,37.14,9.47,21.38,2.07,2.27,1.08,15.24,35.14,-14.688340225743492,2.9833031132069427,5.28754752851711,22.34282621601224,-0.642992839397925,11.0,0.1910268871931852,19.81080556572684,0.2881959292817915,0.0585961716555561,0.0595396409890299,3.582792354590514,0.1428228716027461,0.0500501312597105,34105.0,-36699.744,8.415077465303538,-63.89764564742188,-21.33891213389122,0.0,0.0,0.0,0.1145116949705195,-146720.0,0.0248019622573425
948,(주)원림,005820,2012,19.17,42.35,-3.23,제조업,0.81,6.11,4.14,9.76,0.83,5.0,3.32,8.46,0.85,1.79,0.58,0.84,61.59,1.52602140077821,1.2462722285630132,5.966766165977621,-1.6199558572439927,-78.496115427303,44.0,0.4250550287842872,1.9204892966360856,0.0669259871050247,0.0542033525228581,0.0931289659811996,0.9867321867321868,0.3014942431425669,0.0212284117846258,2189.5,-4647.154,2.283677885052456,30.00864557008681,55.63909774436088,0.0,0.0,0.0,0.1821997723392145,-12991.0,0.0214185712467499
949,(주)원림,005820,2013,15.99,38.29,28.68,제조업,3.97,10.17,6.79,21.6,0.65,7.76,4.44,6.35,0.93,2.43,0.67,0.84,61.61,14.947002814539792,55.11736577028673,38.24960457934775,34.30621401964104,549.9354838709677,45.0,0.3655546275430607,3.858864734299517,0.1880379001883239,0.0073671935326283,0.0109596427273686,1.128750401541921,0.2452842082039806,0.0631293631908221,2906.0,-651.428,3.745197097745947,-20.964396535618075,64.00966183574882,0.0,0.0,0.0,0.026609368774546,-15229.0,0.0900097288807098
950,(주)원림,005820,2014,12.02,33.2,32.12,제조업,3.9,5.38,4.11,22.03,0.23,7.51,4.5,6.52,0.85,2.57,0.64,0.84,61.61,-4.235477989059651,-3.128479833085227,5.512274317094697,1.6341774745102984,-0.2382370458606313,46.0,0.385803330542376,4.078150375939849,0.2783791829193184,0.0518575371352373,0.0809375151251149,0.8233802816901409,0.3027413402797159,0.0509582286724346,5031.0,-5731.527,3.28150863946566,18.888249660969173,-39.469808541973485,0.0,0.0,0.0,0.2080365751251827,-2388.0,0.0168070277334107
