,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,자기자본회전률,타인자본회전률,총자본회전률,합계_기말인원(명),대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,누적수익성비율,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,WW지수,EBITDA마진율,target_1,target_2,target_3,abs(영업현금흐름-당기순이익)/매출액
1968,삼목에스폼(주),018310,2020,0.2,16.6,30.08,제조업,-3.19,0.21,0.18,9.25,-1.11,15.84,0.57,0.34,2.11,0.29,227.0,69.6,-11.718600038390171,-19.2519709608304,-0.8065599822387371,-0.1220964259046235,-211.29585642649775,0.7677988704902962,0.0622341661531,0.211585690487231,0.4448364032387897,0.3200462715066527,-0.0001490184984997,-642.0,16092.648999999998,-57.17066106375989,9.457588404005014,0,0,0,0.2055317979631442
1969,삼목에스폼(주),018310,2021,3.33,40.46,9.69,제조업,0.68,7.76,5.52,16.08,-0.25,28.56,0.58,0.54,1.33,0.38,329.0,60.86,85.83697874873812,80.26688649595548,14.976277915048136,38.505369717420514,129.31784048691804,0.6084985484412155,-0.0043601470523874,-0.011389619298045,0.7758834941919006,0.3712689833253096,0.0604348111514727,-4471.0,16190.291,-64.70378944058164,19.73113162608132,0,0,0,0.1556247856407911
1970,삼보모터스(주),053700,2019,46.59,271.08,-17.77,제조업,-1.48,-7.4,-2.14,8.21,1.15,121.77,2.58,4.66,1.79,1.29,479.0,37.04,1.9301720455163307,-0.6783144478017157,-3.467687348127371,2.7193994252311784,-182.4344079402939,0.1651563103258889,0.0390354383160138,0.0305644318319712,6.503041306394229,0.1123341393551825,-0.0178958873717352,1141.5,18592.951,-59.14013811952204,-0.1291287103840725,0,0,0,0.0470792733682612
1971,삼보모터스(주),053700,2020,46.99,299.27,-8.27,제조업,2.12,-3.12,-1.47,8.42,1.13,114.0,2.66,4.75,1.66,1.23,478.0,38.27,-7.578569795669544,0.2245975871193816,0.1730295815004641,7.784656628438745,251.3533694231846,0.1467350107397228,0.1075662388014898,0.0905765701468189,5.409708672513911,0.138555169962578,0.0092678195524758,2751.0,-42563.827,-60.95723711089661,3.046058277256661,0,0,0,0.1024737459216965
1972,삼보모터스(주),053700,2021,44.81,235.95,-4.19,제조업,2.1,5.91,1.54,10.64,1.07,114.72,3.02,4.75,1.79,1.3,491.0,38.6,0.6451764886026673,9.372344854540511,18.376432078559738,-0.3973003754803866,2.4173655648741983,0.1685599992908708,0.0635354393624929,0.0487213722853133,5.106483631820525,0.1375379794631132,0.0241990322919687,16412.0,7181.402000000002,-65.39373863985722,2.140589329151352,0,0,0,0.0369221656316911
1973,삼보산업(주),009620,2021,58.35,510.48,-7.7,제조업,4.66,-2.31,0.6,8.63,2.11,85.43,3.04,7.58,1.34,1.14,371.0,22.62,9.371622526908132,18.70032273551691,35.51596251190297,11.524104545930552,65.21739130434783,-0.0429973011204439,0.0767378391395087,0.0711579243030686,4.144342745372536,0.2017671555748068,0.0307569281843598,11712.0,3662.564999999999,-53.28815821709719,4.021290639702268,0,0,0,0.0658914402078505
1974,삼아제약(주),009300,2019,4.44,13.46,37.09,제조업,5.45,6.06,5.35,61.05,-3.32,11.23,1.78,0.43,3.16,0.38,308.0,65.58,-4.851496864276417,6.890525340941342,4.503955799456816,9.84247435026427,11.067193675889328,0.7832855473029285,0.0692993537092268,0.1847540525433202,0.2227427744669124,0.5325556528165802,0.0571021223287434,9879.0,-12729.256,-59.33314130997138,20.41004751257686,0,0,0,0.0422582448295136
1975,삼아제약(주),009300,2020,3.96,9.51,46.35,제조업,2.11,0.07,0.07,60.33,-3.78,8.42,1.36,0.32,2.79,0.29,297.0,65.58,-3.790573311777142,-25.02375628842929,-1.1079393398751116,-4.547098505616387,-62.20063479849957,0.8116811088047621,0.0516622187077855,0.1753490019197435,0.1500519333924599,0.5789128309885452,-0.0008676265471758,7163.5,-8728.479,-55.96450788178474,14.61204406090992,0,0,0,0.1730378543604271
1976,삼아제약(주),009300,2021,2.97,9.97,35.82,제조업,3.26,2.0,1.83,59.74,-3.08,8.58,1.44,0.32,3.32,0.29,283.0,65.58,-4.157079703213464,1.8880584496673063,3.450059234937187,3.880157710344525,53.89312977099237,0.7920622502273064,0.0684192163745163,0.2367650825010061,0.1391130095449032,0.6515737001247542,0.020922758124881,4989.0,-12667.556,-58.88831648718883,17.896937767533753,0,0,0,0.1747155453115282
1977,삼영엠텍(주),054540,2019,23.08,50.2,28.39,제조업,2.71,4.57,3.03,15.58,-0.13,10.31,1.8,0.89,1.89,0.6,143.0,14.83,-2.934760551948052,1.0641224247513428,2.788537015351752,7.49767041789119,270.36599763872493,0.4569080482763219,0.0826081883043275,0.1419791994957453,0.8358974358974359,0.3998299659931986,0.0352653864106154,1992.0,-9042.507,-58.29339216708759,5.6877918803541245,0,0,0,0.0917113142136779
