,회사명,거래소코드,회계년도,차입금의존도,부채비율,순운전자본비율,산업군,총자본정상영업이익률,자기자본순이익률,총자본순이익률,매출액총이익률,금융비용부담률,자본금회전률,유형자산회전율,자기자본회전률,타인자본회전률,총자본회전률,합계_기말인원(명),대주주지분율,유형자산증가율,매출액증가율,자기자본증가율,총자본증가율,정상영업이익증가율,누적수익성비율,현금흐름 대 자산,현금흐름 대 매출액,TMD,시총/총자산,EBIT/총자산,당기전기영업손익,FINDEP,WW지수,EBITDA마진율,target_1,target_2,target_3,abs(영업현금흐름-당기순이익)/매출액
2628,(주)티플랙스,081150,2015,37.33,81.22,26.05,제조업,2.42,1.82,0.65,9.11,1.59,11.08,1.61,1.51,1.6,0.78,40.0,33.82,30.974050544679667,-9.264846137376647,25.105754503683176,7.350490809728134,-34.64478417266187,0.311581673274732,0.0355307496200027,0.0473861466846858,1.8452606523820236,0.2428901933763863,0.0198885341354157,3677.5,-4226.098,-56.726339196928166,6.248793358645988,0,0,0,0.0389986485616835
2629,(주)티플랙스,081150,2016,15.23,70.58,26.63,제조업,3.0,1.93,1.09,8.69,1.11,10.48,1.54,1.4,1.85,0.8,45.0,26.47,-1.357844478910075,7.688182422721325,10.3784997012228,3.8964798983457047,29.75576195390437,0.3072344180574047,-0.0054184599188779,-0.0069719726698671,1.0932280380933648,0.3784837804207821,0.0258150911849397,3339.5,1389.869,-57.52840072820484,5.472630027290293,0,0,0,0.0206967988685484
2630,(주)티플랙스,081150,2017,30.51,64.09,28.42,제조업,2.9,3.62,2.17,7.51,0.82,10.29,1.82,1.49,2.22,0.89,48.0,28.98,-0.3252508747861206,17.22276448676321,8.477038054242481,4.347927052048178,1.4581124072110283,0.3124513185712696,-0.0115796891806683,-0.0132632079800159,1.2326868868041214,0.316845721746226,0.031727309817885,3799.5,3042.302,-57.73417149245952,4.77803456420888,0,0,0,0.037555015548796
2631,(주)티플랙스,081150,2018,28.87,59.0,27.27,제조업,2.62,2.54,1.57,7.17,0.92,10.03,1.89,1.47,2.38,0.91,53.0,27.89,-0.4206489128081408,3.374853433480041,1.973123645835869,-1.1868995957123252,-8.257120459890253,0.3283735595510679,0.0248113809541683,0.0271645324083967,0.7047767804560722,0.5265243930783379,0.0278443001388836,3669.0,-1763.757,-58.51002678214328,4.506008252100012,0,0,0,0.0098548485197179
2632,(주)티피씨,130740,2012,11.65,32.54,26.77,제조업,5.35,9.87,7.47,15.52,-0.92,11.32,2.46,1.18,3.67,0.89,140.0,32.01,-1.232404009421044,2.2412883393361014,10.096220889694605,10.646082267103733,-28.865153538050738,0.49930235669642,0.0819396395191039,0.0961900915455035,0.5361134591903822,0.4578785909516619,0.0616219728970354,3204.5,-3740.262,-51.9698422441638,7.72143690540298,0,0,0,0.0127445700951355
2633,(주)티피씨,130740,2013,12.25,35.34,27.41,제조업,2.96,3.84,2.86,12.76,-1.16,9.42,2.43,1.11,3.28,0.83,162.0,47.17,3.5270629991126885,-0.1525758391671154,2.545915136162128,4.711481488560562,-40.503003003003,0.5020808995327103,0.0456155081775701,0.0561573033707865,0.5912698412698413,0.441588785046729,0.0348276869158878,2124.5,-933.093,-46.62609042052057,5.650674157303371,0,0,0,0.0217078651685393
2634,(주)티피씨,130740,2014,10.91,35.16,24.56,제조업,3.57,7.61,5.62,13.58,-1.11,10.44,2.67,1.18,3.36,0.87,156.0,50.5,-1.896293121919863,10.817977528089887,5.973320158102767,5.833820093457944,27.12933753943217,0.5291134874094515,0.0693687478440841,0.0815589893336577,0.5954750059227671,0.4368057951017592,0.0357709555018972,1800.0,-3353.686,-54.91685656263087,6.1188506306525525,0,0,0,0.0172567627854159
2635,(주)티피씨,130740,2015,8.97,30.05,30.96,제조업,5.49,8.88,6.7,16.01,-0.98,10.75,2.74,1.14,3.5,0.86,162.0,50.5,2.2551053838593424,3.043760392586284,8.347708517879623,4.249741290100034,61.240694789081886,0.5702633842895903,0.0462907815498643,0.0550624815507232,0.4076628352490421,0.5667435973793925,0.0547117993514658,2632.0,-1314.95,-54.348947129662704,8.483302174554758,0,0,0,0.0230443766604349
2636,(주)티피씨,130740,2016,22.14,55.46,11.95,제조업,4.69,8.95,5.76,17.06,-0.22,11.51,1.83,1.03,1.85,0.66,166.0,50.5,58.87755646926897,7.03532421529076,13.823447148174443,36.06809608894183,18.65189289012004,0.4723934585689099,0.0295458690497902,0.0446773303916161,0.7072591628400284,0.504413642166697,0.0494254969906985,3552.0,9997.402,-56.02952679028653,9.126769626769628,0,0,0,0.0423607280750137
2637,(주)티피씨,130740,2017,32.02,71.11,-3.24,제조업,1.48,2.8,1.71,13.71,-0.03,10.92,1.74,0.96,1.51,0.59,158.0,50.5,-0.5343998924478204,-5.142489428203715,3.861711779827613,14.313332117453948,-66.25162127107652,0.4242849697395152,0.0292287565014837,0.0532630395596301,1.5312561238487163,0.2713870895689077,0.01643319825138,2578.0,-1233.23,-50.94837877985602,5.198147035450546,0,0,0,0.0239761207915802
2638,(주)티피씨,130740,2018,38.67,98.45,6.53,제조업,0.98,4.63,1.98,18.1,1.57,16.6,1.74,1.28,1.48,0.68,148.0,50.5,105.48421977427856,52.02837594247281,23.906673703750887,43.70592552410734,-13.835511145272866,0.3144669449625484,0.010709950558072,0.018448161558468,2.560502741008156,0.1937450039968025,0.0281330491162625,1211.0,-113.491,-53.31453963580587,3.0880845530113725,0,0,0,0.0104926309347748
2639,(주)티피씨메카트로닉스,048770,2016,38.26,420.5,0.87,제조업,-2.14,-19.14,-4.98,15.66,1.31,14.32,3.48,3.64,1.41,1.01,379.0,66.51,-5.885793668202092,6.453769887018676,-49.51450544882264,-5.4339114544929945,-216.55708308427972,0.1044364589689696,-0.0038533685899609,-0.0036929541467218,0.7697243755383291,1.0495626822157431,-0.0244536352747078,-138.5,1368.736,-53.73086373727032,-1.518605557841842,0,0,0,0.045376767961186
2640,(주)티피씨메카트로닉스,048770,2017,35.03,237.91,4.08,제조업,5.92,18.5,4.47,20.51,1.11,15.8,3.44,4.53,1.48,1.11,374.0,66.49,29.987569919204475,10.35218436613312,64.62769085989883,6.878432436097362,377.8974358974359,0.1474503335765111,0.0096108097820915,0.0089207729373779,0.8352901332129149,0.8428965648491769,0.0622535181484653,1734.5,133.6780000000001,-51.7805703816873,6.140897180486178,0,0,0,0.0312374260282442
2641,(주)티피씨메카트로닉스,048770,2018,38.51,275.25,19.24,제조업,3.04,14.45,4.0,17.94,1.48,16.22,3.19,3.61,1.4,1.01,348.0,64.49,-4.120846282572317,2.6801574138590927,7.377634869596285,19.241708165487783,-41.85274035799963,0.1497073949281787,0.0075722645859194,0.0081622510226707,1.70326446153371,0.4306481645681858,0.0551870899095584,4285.0,-101.519,-57.91152689987147,3.910377719157396,0,0,0,0.0314734105593149
2642,(주)파나진,046210,2016,30.07,56.51,19.81,제조업,-2.55,-10.38,-5.31,63.63,12.9,0.49,1.51,0.46,0.49,0.24,59.0,13.76,22.875816993464053,17.58445945945946,136.89647428699757,28.77422877422877,-577.0700636942676,-1.6298494806020776,-0.0339804355068294,-0.1611837379686826,0.0588926433171295,6.130898888518732,-0.0199884914746055,-296.0,2494.9390000000003,-44.67822242993299,1.1281425082603076,0,0,0,0.0626346789254417
2643,(주)파라다이스,034230,2012,8.68,42.4,12.7,"예술, 스포츠 및 여가관련 서비스업",10.09,12.54,8.97,26.15,-0.78,11.02,1.52,0.81,2.11,0.58,1235.0,47.43,143.22316128383136,38.64047764833596,29.943076239283283,39.70208912260085,61.66798732171157,0.5229323282884945,0.0956940568395687,0.1913159528961609,0.1973297823756333,1.508931244398955,0.0987568454531335,72649.5,-82206.569,-65.85780122198477,13.538722194579124,0,0,0,0.0374030402264934
2644,(주)파라텍,033540,2012,0.07,33.42,37.5,제조업,0.89,0.62,0.68,9.88,-0.48,16.43,2.74,1.46,3.99,1.07,173.0,61.36,-0.6676047061641169,-19.94198885344737,-1.4355281315927224,-5.85837251027685,-88.88566032253378,0.6559714364980761,-0.0103976936902162,-0.0094353046771527,0.6941844294081464,0.3608168582560341,0.0057657744593078,3824.0,1736.319,-56.393359804079815,1.2329491347322104,0,0,0,0.0158167230376864
2645,(주)파라텍,033540,2014,0.01,56.97,32.38,제조업,6.91,7.84,5.46,9.95,-0.14,23.76,4.48,1.93,3.95,1.3,178.0,53.71,-18.8689689104831,21.560831952880545,5.242159259648123,17.757938629316797,16.327543424317618,0.5744377559266018,0.0640191031333133,0.0533810792804796,0.8142002819035824,0.4457530938178121,0.0649542850398133,6538.5,3523.2119999999995,-58.11147015870721,5.455469081218582,0,0,0,0.0113182121010235
2646,(주)파라텍,033540,2015,0.0,37.99,42.82,제조업,4.33,3.93,2.65,8.35,-0.15,26.65,6.94,2.07,4.38,1.41,183.0,53.61,-38.1268240912709,12.174459451274908,3.6328136134310074,-8.894215491333677,-35.16780432309442,0.6493327885353238,0.0477462304296263,0.032334698891131,0.4283676507070206,0.6427553491524073,0.0320600340830949,5795.5,-4435.819,-57.107715116884215,3.66767677449399,0,0,0,0.0135453434929033
2647,(주)파라텍,033540,2016,5.95,95.67,33.18,제조업,4.48,4.79,2.81,7.47,-0.16,40.63,13.45,3.1,4.63,1.86,200.0,53.63,6.6221514334721885,53.10355067524246,1.0754314790620918,43.3174212451292,19.982452292169334,0.4678079953271353,-0.1513813460909956,-0.0959656516142683,0.8132285986037115,0.601224844620295,0.0377166936700762,5014.5,23677.793,-56.34896040656886,2.880098037486996,0,0,0,0.1110636009380565
2648,(주)파라텍,033540,2017,8.47,69.48,45.35,제조업,6.64,15.3,8.41,8.25,-0.12,37.25,23.93,3.27,4.01,1.8,208.0,54.49,-75.30594656707844,14.486978294218256,16.285018436126645,0.7197046081955928,75.3199268738574,0.5275261660821298,-0.0239153848278147,-0.0133376457361117,0.8021670013725974,0.5110463174173594,0.1079230068211317,7530.0,4786.121,-53.65059433025574,4.010815660182661,0,0,0,0.0600848619261039
2649,(주)파라텍,033540,2018,21.91,75.55,40.29,제조업,-0.09,0.4,0.17,5.9,0.0,22.82,18.62,2.26,3.11,1.31,222.0,54.49,277.6174965100047,-26.39498529162624,-1.7117918236491705,1.809533014829748,-101.44942648592284,0.5079917268504391,-0.0601837724205743,-0.0464261053336402,0.6851643256435689,0.6281018275523005,0.0011867222730817,4725.5,21977.514,-57.43361407225625,0.4306720930719173,0,0,0,0.0476920340649913
2650,(주)파루,043200,2012,49.45,161.83,-19.05,제조업,-8.79,-40.58,-14.17,11.55,4.75,2.9,1.7,2.54,1.36,0.89,84.0,8.16,-7.024706427038176,88.42033832582037,13.639536507050115,-5.307119848939243,75.20762248116912,-0.3516867639468868,-0.0135128794632384,-0.0148174825714506,1.983249950135051,0.3116467877586449,-0.0910711772157838,-9692.0,1438.065,-49.32330104064857,-6.723535615980243,0,0,0,0.1449335014020014
2651,(주)파루,043200,2013,52.47,274.42,-2.03,제조업,2.25,-16.64,-5.26,21.38,4.82,12.19,1.6,2.37,1.09,0.75,113.0,8.16,11.688546853779991,-3.7712551128032312,-5.921375921375922,34.530568197813544,129.16125681641134,-0.0380329584096259,0.0400906792222512,0.0614590851979576,1.7362918016323032,0.422115,-0.0107245618624117,-1364.0,1772.531,-46.54593578797492,5.87037185553506,0,0,0,0.1317400486539952
2652,(주)파루,043200,2014,32.4,124.73,5.75,제조업,5.88,0.8,0.29,30.81,3.32,9.82,2.32,2.45,1.41,0.9,124.0,8.95,2.472438391699092,54.80525035421178,108.80125359101594,25.329148138460194,238.29029385574356,0.0042716015027132,-0.0162098232920551,-0.020118118394695,0.553524402378741,1.002719866982051,0.0313482677055795,2461.0,3020.5550000000003,-50.32224437415086,8.474062305726324,0,0,0,0.0233819161428472
2653,(주)파루,043200,2015,19.05,120.27,26.3,제조업,11.52,25.31,11.4,33.27,1.15,14.51,4.95,3.3,2.7,1.48,139.0,8.95,2.5116683806660864,118.65027284658424,40.11882426516573,37.33546681508279,158.54172150565938,0.0994802589586942,0.1919698489407617,0.1496493334175775,0.5951080804854653,0.917517207379715,0.1333900691974914,6810.5,-16830.906,-54.78748133849808,8.827257218676944,0,0,0,0.0728817842926644
2654,(주)파루,043200,2016,15.48,34.21,44.03,제조업,4.81,6.65,3.12,34.34,1.02,9.37,3.85,1.67,2.58,1.01,168.0,9.11,11.941968592043832,-16.552410437859354,82.98594063825038,11.490025632452914,-48.90042761148442,0.1269310457635127,-0.1067936461778924,-0.1112267883170228,0.252139500649248,1.010868450119952,0.0436461778924793,7420.5,14550.722,-49.65486610577192,9.02600844233281,0,0,0,0.1420337314732438
2655,(주)파마리서치,214450,2018,6.72,17.96,34.97,제조업,3.89,7.65,5.04,59.45,-2.68,13.58,1.38,0.32,2.78,0.29,145.0,47.86,143.0700172927628,18.011749586928584,20.160086081953533,36.58283694996668,-41.363513877661006,0.267382682386478,0.0201519822764807,0.0809414912649149,0.1234200474134308,1.23374518587231,0.0221466528266224,11774.0,23394.618,-61.195294380957336,30.135778846004264,0,0,0,0.0943046934552978
2656,(주)파버나인,177830,2015,31.4,72.26,0.51,제조업,-5.44,-10.81,-6.28,2.08,0.92,19.32,0.84,1.05,1.45,0.61,302.0,34.74,20.808321764464345,-39.16305984192698,-9.074339997790789,11.409826619873238,-188.1165492287184,0.3013975575067292,-0.0047486394677762,-0.0078103854927889,1.0411928667295538,0.4028829225290031,-0.0475804271424709,312.0,15520.648,-48.188014871631445,-0.7652824498318062,0,0,0,0.0954258980010053
2657,(주)파버나인,177830,2016,32.41,94.49,-7.17,제조업,3.51,6.85,3.73,12.52,1.09,28.75,1.15,1.51,1.8,0.82,354.0,35.24,16.209435947236383,48.83230870355334,6.88817347992468,20.68479142423922,171.25567322239033,0.2823764304845386,0.0793669345020696,0.1058517893096057,0.9176650173678094,0.5294346764061358,0.0332115899683467,-665.0,8528.29,-52.8067606682057,10.632824576216146,0,0,0,0.0603624082613496
2658,(주)파버나인,177830,2017,36.1,119.77,-19.06,제조업,2.91,1.38,0.67,11.11,1.08,26.42,1.41,2.03,1.9,0.98,358.0,34.98,9.342618384401115,37.865818016496725,-1.7862893296205793,10.977355734112493,-4.519259933272672,0.2605883488670071,0.0707440366489389,0.0759497248812843,1.0483455115368776,0.5198368890527092,0.0322521194249907,3222.5,9313.816,-51.83187945950516,7.517929825883771,0,0,0,0.069165975729253
2659,(주)파버나인,177830,2018,44.35,117.3,-13.23,제조업,4.82,8.72,3.99,13.25,1.32,20.87,1.42,2.07,1.75,0.95,318.0,34.58,1.676262291740969,5.897150825356147,9.2250424317235,8.001158443473225,81.57560355781447,0.2821725457692401,-0.0219156042027254,-0.0239957293473908,1.406301607718902,0.3838528935585838,0.0463339915327921,4432.0,13168.61,-51.19720148073556,5.312006761866631,0,0,0,0.0660794519329151
2660,(주)파세코,037070,2012,29.11,88.93,-9.33,제조업,5.5,8.55,4.44,18.04,1.57,15.9,1.78,2.2,2.37,1.14,288.0,71.55,0.992093984256271,5.408391847231012,8.904259510572167,4.559459850279752,31.428571428571427,0.4436276595744681,0.0768510638297872,0.0688439289832559,1.4831724322874766,0.3173617021276596,0.0520851063829787,4455.0,-2237.5510000000004,-57.01705003077912,9.239914993376726,0,0,0,0.0299715056274003
2661,(주)파세코,037070,2013,16.29,63.83,1.38,제조업,10.79,13.73,7.83,21.1,0.87,19.26,2.19,2.33,3.09,1.33,280.0,71.55,-3.723116461517652,21.138250121506104,19.590384692688023,3.7010638297872345,104.0909090909091,0.4922803885965182,0.156946624401153,0.1203565303585757,0.6044372294372294,0.644569599606069,0.0902861129063695,7693.5,-11777.786,-57.09865902023071,12.142116525323726,0,0,0,0.0613543748131598
2662,(주)파세코,037070,2014,17.91,57.68,2.97,제조업,8.52,9.83,6.12,18.85,0.49,20.93,2.4,2.26,3.73,1.41,304.0,70.85,2.1636050718274733,8.653649479994336,4.984790171593755,1.043301634198135,-19.15367483296214,0.5280214424951267,0.0650990903183885,0.0464254166847676,0.445991780550604,0.8201754385964912,0.0886838044184535,9338.0,-780.692,-57.0768814832885,9.632767134396223,0,0,0,0.0030047641803148
2663,(주)파세코,037070,2015,8.31,36.21,10.88,제조업,7.88,9.11,6.22,20.72,0.28,18.4,2.1,1.88,4.03,1.28,259.0,70.87,-1.2050056726372609,-12.09001259828837,6.811596522964125,-7.733308966861599,-10.624026829560426,0.6152906612088601,0.171876891251004,0.1286486130328787,0.3160752603757785,0.8409863664873073,0.0879411085069157,7905.5,-11608.906,-55.868392569537406,10.27554029123015,0,0,0,0.0801788891085194
2664,(주)파세코,037070,2016,11.71,40.73,13.07,제조업,3.19,4.25,3.07,21.42,0.24,15.45,1.8,1.52,3.96,1.1,251.0,71.05,-2.86395350860404,-16.03001251894314,0.6939240430442732,4.04053741788532,-60.39935674082015,0.5977832069465157,0.0322154181341286,0.0298765117259913,0.3618118356338252,0.7999492337468668,0.0325432835189474,5208.5,-1067.387,-56.47047249503069,7.490392631899012,0,0,0,0.0019714966700342
2665,(주)파세코,037070,2017,4.82,33.86,17.16,제조업,4.23,5.43,3.95,19.83,0.18,17.84,2.21,1.79,4.81,1.31,275.0,72.71,-3.2564887957439947,18.96167842044864,1.4452630795564487,-3.5102748781081115,33.06260575296108,0.6265016660820765,0.0780537530690985,0.0587129488395102,0.2770228091236494,0.9130568221676604,0.0440963696948439,3443.5,-5002.974,-56.825227633632615,6.73284412746836,0,0,0,0.0284371521622624
2666,(주)파세코,037070,2018,6.6,45.12,16.24,제조업,5.51,6.88,4.93,17.47,0.11,21.34,2.75,2.16,5.47,1.55,280.0,72.72,1.214612379418245,23.19083151255308,2.6615411702564704,11.301955454226588,35.07121057985758,0.5807490422776558,0.0589996356223471,0.0400971809493213,0.4881416202844774,0.6369715293028569,0.0536422993214697,4621.5,-1624.821,-56.87130855259844,6.228214601236849,0,0,0,0.0083058924316654
2667,(주)파수,150900,2014,6.06,31.4,47.6,정보통신업,5.06,8.88,6.77,65.16,-0.46,5.8,24.83,0.94,3.03,0.72,237.0,33.5,41.63424124513619,8.268177349126832,4.583333333333333,5.102138372797094,14.24561403508772,0.2318677986658581,0.0199514857489387,0.028454054054054,0.0852846367581616,2.80159118405094,0.0494845360824742,1526.5,-52.41600000000005,-51.92718533634573,16.078356756756758,0,0,0,0.0658162162162162
2668,(주)파수,150900,2015,17.9,57.15,43.79,정보통신업,0.71,3.33,2.3,53.63,-0.29,6.29,19.47,0.99,2.22,0.68,267.0,31.87,37.82051282051282,9.34918918918919,4.127490039840637,24.53911461491813,-83.84520884520884,0.1927787110754023,0.0351569157353979,0.0571044410171234,0.2326283120172672,1.5633074099773574,0.0012903854113407,945.5,-568.903,-52.14043505136405,9.905959583975957,0,0,0,0.0234112389765492
2669,(주)파수,150900,2017,45.95,191.01,10.62,정보통신업,3.25,4.01,1.39,61.94,2.52,7.19,28.37,2.11,1.12,0.73,250.0,31.37,-28.345802161263503,36.57899645588509,6.686068203865384,8.699741359040678,116.6368057332992,-0.0975797341793448,-0.0132910327589107,-0.0188814531548757,0.625709631340381,1.0489784219001612,0.0227125243348475,-3257.0,695.665,-46.57457813018141,18.78660202130565,0,0,0,0.0378311936629336
2670,(주)파수,150900,2018,28.4,114.4,32.39,정보통신업,3.5,4.9,2.23,63.44,2.07,7.29,38.38,1.8,1.24,0.74,203.0,30.65,-5.104408352668213,10.089456432668667,49.94054696789536,10.466988727858292,17.923076923076923,-0.1079805056350898,-0.0425568948261607,-0.0606643302422231,0.7916517171952434,0.6739974150385101,0.0339845959705844,1416.5,2293.038,-44.87780158923827,8.737927612194895,0,0,0,0.0909034519120429
2671,(주)파워로직스,047310,2012,26.2,121.12,4.61,제조업,3.19,16.72,5.75,6.44,0.77,35.53,5.26,4.69,2.69,1.71,343.0,24.1,-12.05853941267388,3.3308965188556936,17.06501289108773,-23.180639176597797,151.24370108287766,-0.1137398474033965,0.081113093773074,0.0412213979158686,1.2486982522141992,0.4386551903227295,0.0948037164656657,-4547.5,-7017.343999999999,-55.27102364221679,1.988508352942096,0,0,0,0.0075926953775436
2672,(주)파워로직스,047310,2013,27.04,129.07,7.0,제조업,0.68,3.52,1.4,4.91,0.48,37.21,5.43,4.59,3.67,2.04,409.0,24.1,16.81074727857904,4.719001868369828,-1.566326530612245,1.9759106571498888,-81.42065069567947,-0.0965116717577403,0.1177093939736772,0.058252554019805,1.1716254081804456,0.4809194139608553,0.0258324848210581,5667.5,-2024.8839999999984,-54.34333825537141,-0.9112933026266186,0,0,0,0.0513808690199357
2673,(주)파워로직스,047310,2014,23.31,126.33,4.67,제조업,4.27,4.13,1.77,6.61,0.38,38.33,5.12,4.63,3.62,2.03,454.0,25.21,2.7082686828222418,3.077701176883368,6.258746695692738,4.988497944714712,553.9977477477478,-0.0735709308256524,0.1460858195820372,0.0736357826087743,1.509261709567842,0.3698312292473366,0.0297236330720766,6695.5,-16143.568,-55.93189421172903,3.477001265586724,0,0,0,0.0649215209491719
2674,(주)파워로직스,047310,2015,23.5,95.41,2.23,제조업,3.31,3.57,1.13,7.6,0.25,38.14,5.05,4.28,3.91,2.04,388.0,30.88,10.70123877276348,5.272010617168164,20.81981740282757,4.310016594946803,-18.932414980628497,-0.0543497350179237,0.0949183359332224,0.0474071729921521,1.0136945869359628,0.4816494122356636,0.0165153221279834,10515.5,-202.55199999999968,-54.65323205651843,2.460187021331852,0,0,0,0.0418691125860162
2675,(주)파워로직스,047310,2016,19.44,102.65,8.38,제조업,4.27,4.63,1.62,8.48,0.28,33.75,4.69,3.65,3.68,1.83,340.0,30.71,-7.487449238683638,-6.183192846614646,1.2051516701208516,4.957351487790851,34.89804587935429,-0.0300170935684218,0.126338203305194,0.0705928723326244,1.229396047198376,0.4120211910378519,0.0239145912143651,11059.0,-11429.116000000002,-56.59191138623606,2.077696707486984,0,0,0,0.0617804502456552
2676,(주)파워로직스,047310,2017,14.05,73.76,14.93,제조업,6.69,6.91,3.15,7.62,0.16,41.97,6.62,4.55,5.19,2.42,323.0,33.54,-9.311972536117866,29.36587959228569,6.187376581584144,-8.950008694425398,53.385293654542586,0.0050519973767089,0.0429563913892632,0.0168932850573572,0.5698088768352437,0.744988580395944,0.0360450283589296,16092.5,9286.496,-55.54142475688637,2.960835523938413,0,0,0,0.0038998675008679
2677,(주)파워로직스,047310,2018,10.19,88.48,9.82,제조업,8.42,13.95,7.68,9.67,0.04,43.35,6.4,4.4,5.39,2.42,291.0,33.61,32.363958990536275,6.835821530046127,14.710504730478558,24.427236103403796,34.56346558538213,0.0715545477450239,0.1989267397039701,0.0911125171275349,0.745442682928435,0.6297503349232413,0.0662229983521718,22850.0,-12706.381999999998,-56.74843315624752,3.30812584642852,0,0,0,0.0593736860046982
2678,(주)파이오링크,170790,2014,2.58,36.8,57.73,제조업,4.23,7.84,5.71,61.08,-1.32,9.08,8.83,0.79,2.29,0.59,139.0,26.46,26.48922686945501,2.532906130931763,-10.821259075337084,-7.647100811344548,-59.92500585891727,0.3467731547082313,0.0419167847481643,0.0687048688822262,0.1390911445446737,1.933940126239856,0.0450856627592425,2988.5,-152.13799999999992,-54.057043124609216,13.654955449516487,0,0,0,0.0288416874287403
2679,(주)파이오링크,170790,2015,2.04,30.92,55.11,제조업,-5.09,-7.8,-6.29,59.28,-3.19,7.49,7.26,0.66,1.98,0.5,190.0,44.75,9.25183700734803,-4.015877707867067,42.06668076407979,35.96547726394435,-236.37426900584796,0.1966650876361913,0.0119374703931785,0.0277166739991201,0.2385863532901046,0.9899618114637612,-0.036816674561819,-311.0,264.65599999999995,-47.82760615432798,-2.794764628244611,0,0,0,0.1543774747030356
2680,(주)파이오링크,170790,2016,2.51,32.11,60.15,제조업,1.38,-4.63,-4.42,46.99,-1.66,10.45,11.4,0.93,2.97,0.71,177.0,44.75,-7.856924487924183,57.562692476902775,-9.779211113867529,-8.960682141165325,129.93138936535163,0.1795987178953502,0.04175165466428,0.0560116155693304,0.2249991508584452,1.0802651230071183,-0.018523914581859,-817.0,-1614.792,-49.72693134998946,7.967582509633105,0,0,0,0.1182219243871111
2681,(주)파이오링크,170790,2017,2.44,37.66,59.07,제조업,-6.54,-6.99,-6.4,41.09,-2.23,8.59,8.42,0.85,2.46,0.63,167.0,44.85,32.05043132050432,-17.819846987211704,-10.6467223933128,-6.8975565083461685,-534.8137535816619,0.1431190199409818,0.0437717964767951,0.0665262299537917,0.2984328126204319,0.916588871501386,-0.0787355807922739,-1168.5,-506.4770000000001,-45.716292610935945,-1.2711334601793969,0,0,0,0.167368850231041
2682,(주)파이오링크,170790,2018,0.0,38.44,61.04,제조업,2.52,1.1,0.81,51.37,-1.66,7.98,7.46,0.83,2.34,0.61,271.0,40.3,-10.678391959798995,-7.043354172329437,2.944977843426883,3.5343825449342754,137.0675453047776,0.1384492475114978,0.0192602509014747,0.0326035308308052,0.4277397965885393,0.6491699317686179,0.0068231382117332,-955.0,-632.251,-46.93129779959707,8.118352278957563,0,0,0,0.0193355020285829
2683,(주)파인디앤씨,049120,2012,28.57,105.04,-16.78,제조업,-1.47,-2.84,-1.38,3.89,1.24,24.79,3.63,2.3,2.19,1.12,190.0,21.73,-4.343100189035916,-25.159088250105548,-6.333509142053447,-13.069398852747108,46.7439293598234,0.3691060135635112,0.0149442736503238,0.0133148461554146,2.1349324961361216,0.2399540663833942,0.0372653276068565,-2777.0,6217.106,-55.80640635782602,0.4700976693921661,0,0,0,0.0256373658490168
2684,(주)파인디앤씨,049120,2013,25.09,131.02,-8.03,제조업,-1.87,-25.49,-11.75,3.08,0.78,21.7,4.52,2.73,2.33,1.26,225.0,21.83,-24.75174151474729,9.075029395972242,-15.926047581061423,-5.272071219876875,-23.57512953367876,0.2662350212601468,0.0330498647081561,0.0255731208055782,4.5321725608694345,0.12513613943113,-0.1208365545677103,-2157.5,1761.054,-51.18524799785086,-0.1513512503037742,0,0,0,0.119017204528885
2685,(주)파인디앤씨,049120,2014,21.12,79.49,-4.09,제조업,7.87,3.82,1.87,8.58,0.38,22.84,7.09,3.69,3.54,1.81,285.0,25.39,-8.164270238329722,29.10687246465314,9.024948373053524,-15.29603143924752,478.23899371069183,0.3352189538133901,0.0464528151204578,0.0235819915826865,1.4462532697727897,0.3062060067311897,0.0349679602973892,3318.0,1128.313,-59.40246685440965,2.694500752924823,0,0,0,0.0132196223792424
2686,(주)파인디앤씨,049120,2015,16.72,75.82,-4.69,제조업,1.58,0.59,0.33,8.76,0.33,18.15,5.8,2.9,3.73,1.63,224.0,25.39,7.58176943699732,-18.676396772076146,-1.5374901880481897,-3.550987811602746,-81.94213501829066,0.3425138249529311,0.0719193273334844,0.0433007311746272,1.2948256958487885,0.3330334302640788,0.0138594537048902,5325.0,-1719.419,-56.9516346763129,4.73810060772956,0,0,0,0.0412650745418288
2687,(주)파인디앤씨,049120,2016,28.9,131.5,-2.79,제조업,1.02,-8.98,-4.42,7.33,0.26,19.04,4.8,3.15,3.06,1.55,158.0,25.43,45.97953216374269,5.442265691767164,-4.731287152735654,25.444813547961004,-28.5451197053407,0.2247996228194248,0.0490963382052491,0.0351671113212432,0.4158560743664979,1.3659387977369166,-0.0388888888888888,1396.5,13148.131,-58.37543427635583,3.7601229272905337,0,0,0,0.0636418898382358
2688,(주)파인디앤씨,049120,2017,36.26,159.71,-2.96,제조업,-5.02,-41.23,-16.92,4.31,0.92,15.56,3.88,3.31,2.3,1.36,229.0,21.55,-12.83516183365958,-10.305291952315018,-24.65299885394117,-15.473833097595474,-606.615120274914,0.0778112449799196,-0.0585954930834448,-0.0395527024228618,0.8851971572544121,0.6947046066209283,-0.1741317120333184,-2366.5,18081.925,-54.9903583048006,3.862033045300803,0,0,0,0.0851484402944332
